RefID,Accession,NS3,NS5A,NS5B,StructuredComment,source_PCR_primers,source_bio_material,source_cell_line,source_cell_type,source_clone,source_clone_lib,source_collected_by,source_collection_date,source_db_xref,source_geo_loc_name,source_haplotype,source_host,source_identified_by,source_isolate,source_isolation_source,source_lab_host,source_lat_lon,source_map,source_mol_type,source_note,source_organism,source_pop_variant,source_proviral,source_rearranged,source_segment,source_serotype,source_strain,source_sub_species,source_sub_strain,source_tissue_lib,source_tissue_type,source_variety
1000,KC285230,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM125,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285231,,,yes,,,,,,,,,2006,taxon:3052230,Iran,,Homo sapiens,,FSM126,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285232,,,yes,,,,,,,,,2006,taxon:3052230,Iran,,Homo sapiens,,FSM130,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285233,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM132,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285234,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM135,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285235,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM140,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285236,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM156,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285237,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM157,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285238,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM166,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285239,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM170,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285240,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM173,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285241,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM180,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285242,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM184,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285243,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM185,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285244,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM186,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285245,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN280,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285246,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN292,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285247,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN296,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285248,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN306,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285249,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN333,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285250,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN342,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285251,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN381,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285252,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN384,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285253,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN385,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285254,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN393,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285255,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,FSM429,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285256,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM430,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285257,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM431,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285258,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM432,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285259,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM433,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285260,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM435,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285261,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM436,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285262,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM437,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285263,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM438,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285264,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM439,plasma,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285265,,,yes,,,,,,,,,2009,taxon:3052230,Iran,,Homo sapiens,,FSM23,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285266,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM25,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285267,,,yes,,,,,,,,,2009,taxon:3052230,Iran,,Homo sapiens,,FSM37,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285268,,,yes,,,,,,,,,2009,taxon:3052230,Iran,,Homo sapiens,,FSM52,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285269,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM71,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285270,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM72,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285271,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM86,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285272,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM137,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285273,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM139,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285274,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM141,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285275,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM143,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285276,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM163,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285277,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM177,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285278,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM178,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285279,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM187,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285280,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM423,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285281,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM424,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285282,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM425,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285283,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM426,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285284,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM427,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285285,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM428,plasma,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285286,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM118,plasma,,,,genomic RNA,subtype: 2b,Hepacivirus hominis,,,,,,,,,,,
1000,KC285287,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM7,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285288,,,yes,,,,,,,,,2009,taxon:3052230,Iran,,Homo sapiens,,FSM17,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285289,,,yes,,,,,,,,,2010,taxon:3052230,Iran,,Homo sapiens,,FSM26,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285290,,,yes,,,,,,,,,2009,taxon:3052230,Iran,,Homo sapiens,,FSM38,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285291,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM47,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285292,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM51,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285293,,,yes,,,,,,,,,2010,taxon:3052230,Iran,,Homo sapiens,,FSM54,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285294,,,yes,,,,,,,,,2007,taxon:3052230,Iran,,Homo sapiens,,FSM70,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285295,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM78,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285296,,,yes,,,,,,,,,2010,taxon:3052230,Iran,,Homo sapiens,,FSM80,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285297,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM81,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285298,,,yes,,,,,,,,,2007,taxon:3052230,Iran,,Homo sapiens,,FSM89,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285299,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM92,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285300,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM119,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285301,,,yes,,,,,,,,,2006,taxon:3052230,Iran,,Homo sapiens,,FSM128,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285302,,,yes,,,,,,,,,2006,taxon:3052230,Iran,,Homo sapiens,,FSM129,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285303,,,yes,,,,,,,,,2006,taxon:3052230,Iran,,Homo sapiens,,FSM131,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285304,,,yes,,,,,,,,,2005,taxon:3052230,Iran,,Homo sapiens,,FSM134,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285305,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM168,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285306,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM171,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285307,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,FSM193,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285308,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,HN202,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285309,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,HN216,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285310,,,yes,,,,,,,,,2011,taxon:3052230,Iran,,Homo sapiens,,HN228,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285311,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN282,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285312,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN308,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285313,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN316,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285314,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN332,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285315,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN338,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285316,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN343,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285317,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN347,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285318,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN376,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285319,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN383,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285320,,,yes,,,,,,,,,2012,taxon:3052230,Iran,,Homo sapiens,,HN394,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285321,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM413,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285322,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM414,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285323,,,yes,,,,,,,,,2007,taxon:3052230,Iran,,Homo sapiens,,FSM415,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285324,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM416,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285325,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM417,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285326,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM418,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285327,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM419,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285328,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM420,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285329,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM440,plasma,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285330,,,yes,,,,,,,,,2010,taxon:3052230,Iran,,Homo sapiens,,FSM28,plasma,,,,genomic RNA,subtype: 4a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285331,,,yes,,,,,,,,,2007,taxon:3052230,Iran,,Homo sapiens,,FSM94,plasma,,,,genomic RNA,subtype: 4d,Hepacivirus hominis,,,,,,,,,,,
1000,KC285332,,,yes,,,,,,,,,2010,taxon:3052230,Iran,,Homo sapiens,,FSM145,plasma,,,,genomic RNA,subtype: 4a,Hepacivirus hominis,,,,,,,,,,,
1000,KC285333,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM421,plasma,,,,genomic RNA,subtype: 4d,Hepacivirus hominis,,,,,,,,,,,
1000,KC285334,,,yes,,,,,,,,,2008,taxon:3052230,Iran,,Homo sapiens,,FSM422,plasma,,,,genomic RNA,subtype: 4d,Hepacivirus hominis,,,,,,,,,,,
1000,KC285335,,,yes,,,,,,,,,05-May-2011,taxon:3052230,Iran,,Homo sapiens,,FSM165,plasma,,,,genomic RNA,,Hepacivirus hominis,,,,,,,,,,,
1000,KC285336,,,yes,,,,,,,,,14-May-2011,taxon:3052230,Iran,,Homo sapiens,,IR-RIGLD-FSM167,plasma,,,,genomic RNA,subtype: 6a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229323,,,yes,,,,,,,,,2007,taxon:3052230,Thailand,,Homo sapiens,,CUTH243,,,,,genomic RNA,subtype: 3b,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229324,,,yes,,,,,,,,,2007,taxon:3052230,Thailand,,Homo sapiens,,CUTH246,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229325,,,yes,,,,,,,,,2007,taxon:3052230,Thailand,,Homo sapiens,,CUTH247,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229326,,,yes,,,,,,,,,2007,taxon:3052230,Thailand,,Homo sapiens,,CUTH251,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229327,,,yes,,,,,,,,,2007,taxon:3052230,Thailand,,Homo sapiens,,CUTH255,,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229328,,,yes,,,,,,,,,2007,taxon:3052230,Thailand,,Homo sapiens,,CUTH256,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229329,,,yes,,,,,,,,,2007,taxon:3052230,Thailand,,Homo sapiens,,CUTH258,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229330,,,yes,,,,,,,,,2007,taxon:3052230,Thailand,,Homo sapiens,,CUTH262,,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229331,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH263,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229332,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH264,,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229333,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH265,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229334,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH266,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229335,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH267,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229336,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH268,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229337,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH271,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229338,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH272,,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229339,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH273,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229340,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH274,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229341,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH275,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229342,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH277,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229343,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH278,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229344,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH279,,,,,genomic RNA,subtype: 3b,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229345,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH280,,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229346,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH281,,,,,genomic RNA,subtype: 1b,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229347,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH283,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229348,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH285,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229349,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH287,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229350,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH288,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229351,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH289,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229352,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH291,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229353,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH294,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229354,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH295,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229355,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH297,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229356,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH298,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229357,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH299,,,,,genomic RNA,subtype: 3b,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229358,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH302,,,,,genomic RNA,subtype: 1a,Hepacivirus hominis,,,,,,,,,,,
1001,HQ229359,,,yes,,,,,,,,,2008,taxon:3052230,Thailand,,Homo sapiens,,CUTH303,,,,,genomic RNA,subtype: 3a,Hepacivirus hominis,,,,,,,,,,,
