name,virus,subtype,bootstrap support
MW205383|geneNS5A|query10-648|h77_aa9-221|extracted_nt639|aligned_aa213|pident79.812,HCV,4o,100.0
MN977328|geneNS5A|query6202-7530|h77_aa3-448|extracted_nt1329|aligned_aa450|pident73.333,HCV,4a,100.0
MN977326|geneNS5A|query6202-7530|h77_aa3-448|extracted_nt1329|aligned_aa450|pident71.778,HCV,4a,100.0
MN977329|geneNS5A|query6197-7531|h77_aa1-448|extracted_nt1335|aligned_aa452|pident71.903,HCV,4a,100.0
MN977327|geneNS5A|query6208-7551|h77_aa1-448|extracted_nt1344|aligned_aa452|pident79.204,HCV,1g,100.0
MN998618|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident76.042,HCV,3a,100.0
MN998617|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident75.000,HCV,3a,100.0
MN998620|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident73.958,HCV,3a,100.0
MN998621|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident75.000,HCV,3a,100.0
MN998622|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident76.042,HCV,3a,100.0
MN998623|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident75.000,HCV,3a,100.0
MN998627|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident75.000,HCV,3a,100.0
MT062954|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident76.042,HCV,3a,100.0
MT062955|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident75.000,HCV,3a,100.0
MT062957|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident77.083,HCV,3a,100.0
MT062956|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident75.000,HCV,3a,100.0
MN998626|geneNS5A|query4-291|h77_aa8-103|extracted_nt288|aligned_aa96|pident76.042,HCV,3a,100.0
MT151160|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident88.983,HCV,1a,100.0
MT151158|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident81.356,HCV,1b,87.0
MT151157|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident94.068,HCV,1a,100.0
MT151156|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident65.254,HCV,2a,100.0
MT113073|geneNS5A|query46-663|h77_aa239-448|extracted_nt618|aligned_aa213|pident63.380,HCV,4l,100.0
MT151162|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident79.310,HCV,4f,84.0
MT113074|geneNS5A|query1792-2256|h77_aa3-157|extracted_nt465|aligned_aa155|pident74.839,HCV,4l,100.0
MT151161|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident79.661,HCV,1b,100.0
MT151159|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident79.310,HCV,4f,100.0
MT113078|geneNS5A|query513-1841|h77_aa3-448|extracted_nt1329|aligned_aa450|pident70.889,HCV,4a,100.0
MT151184|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident79.310,HCV,4v,100.0
MT151187|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident74.576,HCV,3a,100.0
MT151182|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident84.746,HCV,1h,77.0
MT151181|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident75.862,HCV,4b,97.0
MT151185|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident75.862,HCV,4k,100.0
MT151214|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident80.172,HCV,4v,100.0
MT151218|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident97.458,HCV,1a,100.0
MT151217|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident80.508,HCV,1b,100.0
MT151220|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident83.051,HCV,1b,100.0
MT151222|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident81.034,HCV,4r,100.0
MT151247|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident96.610,HCV,1a,100.0
MT151251|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident95.763,HCV,1a,100.0
MT151249|geneNS5A|query4-354|h77_aa2-118|extracted_nt351|aligned_aa117|pident68.376,HCV,3h,90.0
MT151254|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident96.610,HCV,1a,100.0
MT151250|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident81.897,HCV,4d,100.0
MT151270|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident79.310,HCV,4a,100.0
MT151265|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident96.610,HCV,1a,100.0
MT151267|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident97.458,HCV,1a,100.0
MT151266|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident81.034,HCV,4d,100.0
MT151271|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident81.356,HCV,1b,100.0
MT233452|geneNS5A|query1-684|h77_aa1-228|extracted_nt684|aligned_aa228|pident96.491,HCV,1a,100.0
MT184374|geneNS5A|query6193-7533|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.464,HCV,1b,100.0
MT184372|geneNS5A|query6193-7533|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.178,HCV,1b,100.0
MT233454|geneNS5A|query1-663|h77_aa1-221|extracted_nt663|aligned_aa221|pident95.928,HCV,1a,100.0
MT233453|geneNS5A|query1-612|h77_aa1-204|extracted_nt612|aligned_aa204|pident95.098,HCV,1a,100.0
MT233461|geneNS5A|query1-672|h77_aa1-224|extracted_nt672|aligned_aa224|pident95.982,HCV,1a,100.0
MT233460|geneNS5A|query1-711|h77_aa1-237|extracted_nt711|aligned_aa237|pident95.781,HCV,1a,100.0
MT233457|geneNS5A|query1-663|h77_aa1-221|extracted_nt663|aligned_aa221|pident95.023,HCV,1a,100.0
MT233458|geneNS5A|query1-672|h77_aa1-224|extracted_nt672|aligned_aa224|pident95.982,HCV,1a,100.0
MW205396|geneNS5A|query4-648|h77_aa7-221|extracted_nt645|aligned_aa215|pident79.535,HCV,4g,33.0
MW205378|geneNS5A|query1-615|h77_aa17-221|extracted_nt615|aligned_aa205|pident78.049,HCV,4v,100.0
MW205380|geneNS5A|query1-636|h77_aa10-221|extracted_nt636|aligned_aa212|pident75.943,HCV,4v,80.0
MW205430|geneNS5A|query1-351|h77_aa1-117|extracted_nt351|aligned_aa117|pident69.231,HCV,3b,100.0
MW357804|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident81.022,HCV,1b,100.0
MW205447|geneNS5A|query1-423|h77_aa8-148|extracted_nt423|aligned_aa141|pident65.248,HCV,2i,99.0
MW357810|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident81.022,HCV,1b,100.0
MW357809|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident81.752,HCV,1b,100.0
MW357800|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident80.292,HCV,1b,100.0
MW357805|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident82.482,HCV,1b,100.0
MW205448|geneNS5A|query1-318|h77_aa8-113|extracted_nt318|aligned_aa106|pident65.094,HCV,2i,70.0
MW357811|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident81.022,HCV,1b,100.0
MW205455|geneNS5A|query4-462|h77_aa2-154|extracted_nt459|aligned_aa153|pident64.706,HCV,2r,100.0
MZ327751|geneNS5A|query6167-7510|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
MZ327748|geneNS5A|query6200-7555|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
MZ327735|geneNS5A|query6198-7553|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
MZ327758|geneNS5A|query6182-7525|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
MZ327733|geneNS5A|query6182-7525|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
MZ327732|geneNS5A|query6167-7510|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MZ327747|geneNS5A|query6167-7510|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
MZ327759|geneNS5A|query6201-7556|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
MZ327774|geneNS5A|query6183-7523|h77_aa1-448|extracted_nt1341|aligned_aa449|pident80.846,HCV,1b,100.0
MZ327782|geneNS5A|query6177-7520|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.982,HCV,1a,100.0
MZ327736|geneNS5A|query6184-7527|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
MZ327760|geneNS5A|query6170-7513|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.205,HCV,1a,100.0
MZ327773|geneNS5A|query6195-7550|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
MZ327785|geneNS5A|query6167-7510|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MZ327787|geneNS5A|query6167-7510|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.205,HCV,1a,100.0
PQ320122|geneNS5A|query4-507|h77_aa15-182|extracted_nt504|aligned_aa168|pident75.000,HCV,3a,100.0
MZ327794|geneNS5A|query6197-7552|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
MZ327797|geneNS5A|query6184-7527|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
PQ320123|geneNS5A|query145-762|h77_aa1-206|extracted_nt618|aligned_aa206|pident96.602,HCV,1a,100.0
MZ327750|geneNS5A|query6200-7555|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
ON506789|geneNS5A|query173-790|h77_aa1-206|extracted_nt618|aligned_aa206|pident96.117,HCV,1a,100.0
ON506784|geneNS5A|query183-794|h77_aa1-204|extracted_nt612|aligned_aa204|pident75.980,HCV,3a,100.0
ON506795|geneNS5A|query172-768|h77_aa1-199|extracted_nt597|aligned_aa199|pident92.462,HCV,1a,100.0
ON506790|geneNS5A|query167-775|h77_aa1-203|extracted_nt609|aligned_aa203|pident75.862,HCV,3a,100.0
ON506824|geneNS5A|query192-800|h77_aa1-203|extracted_nt609|aligned_aa203|pident93.103,HCV,1a,100.0
ON506825|geneNS5A|query188-802|h77_aa1-205|extracted_nt615|aligned_aa205|pident77.073,HCV,3a,100.0
ON506819|geneNS5A|query143-715|h77_aa3-193|extracted_nt573|aligned_aa191|pident79.058,HCV,4d,100.0
ON506822|geneNS5A|query170-742|h77_aa1-191|extracted_nt573|aligned_aa191|pident75.393,HCV,3a,100.0
ON506821|geneNS5A|query143-682|h77_aa1-180|extracted_nt540|aligned_aa180|pident93.333,HCV,1a,100.0
ON314814|geneNS5A|query5992-7389|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.958,HCV,2q,88.0
ON314820|geneNS5A|query5994-7391|h77_aa1-448|extracted_nt1398|aligned_aa472|pident57.839,HCV,2q,59.0
ON506816|geneNS5A|query186-800|h77_aa1-205|extracted_nt615|aligned_aa205|pident96.098,HCV,1a,100.0
ON506792|geneNS5A|query186-758|h77_aa1-191|extracted_nt573|aligned_aa191|pident94.241,HCV,1a,100.0
ON314826|geneNS5A|query6249-7646|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.110,HCV,2q,50.0
ON314827|geneNS5A|query6255-7652|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.051,HCV,2q,99.0
ON123733|geneNS5A|query3-1223|h77_aa26-432|extracted_nt1221|aligned_aa407|pident80.590,HCV,1b,100.0
ON314821|geneNS5A|query6003-7400|h77_aa1-448|extracted_nt1398|aligned_aa472|pident60.805,HCV,2c,70.0
ON314828|geneNS5A|query6255-7652|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.263,HCV,2q,99.0
PQ365500|geneNS5A|query6251-7594|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON123732|geneNS5A|query3-1220|h77_aa26-431|extracted_nt1218|aligned_aa406|pident78.818,HCV,1b,100.0
ON123736|geneNS5A|query2-1114|h77_aa24-394|extracted_nt1113|aligned_aa371|pident81.402,HCV,1b,100.0
ON314825|geneNS5A|query6242-7639|h77_aa1-448|extracted_nt1398|aligned_aa472|pident60.169,HCV,2j,78.0
PQ365505|geneNS5A|query6271-7626|h77_aa1-448|extracted_nt1356|aligned_aa453|pident68.874,HCV,3b,100.0
PQ365498|geneNS5A|query6263-7618|h77_aa1-448|extracted_nt1356|aligned_aa455|pident68.571,HCV,3a,100.0
ON123731|geneNS5A|query23-1219|h77_aa33-431|extracted_nt1197|aligned_aa399|pident88.471,HCV,1a,100.0
ON314824|geneNS5A|query6210-7607|h77_aa1-448|extracted_nt1398|aligned_aa472|pident60.381,HCV,2j,81.0
PQ365509|geneNS5A|query6242-7588|h77_aa4-448|extracted_nt1347|aligned_aa452|pident69.469,HCV,3a,100.0
PQ365516|geneNS5A|query6055-7398|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
PQ365503|geneNS5A|query6055-7398|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
PQ365514|geneNS5A|query6259-7614|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
PQ365508|geneNS5A|query6233-7588|h77_aa1-448|extracted_nt1356|aligned_aa456|pident68.860,HCV,3a,100.0
PQ365506|geneNS5A|query6266-7621|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
PQ365518|geneNS5A|query6259-7614|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.395,HCV,3a,100.0
PQ365526|geneNS5A|query6259-7614|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
PQ365523|geneNS5A|query6233-7588|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
PQ365525|geneNS5A|query6226-7581|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
PQ365527|geneNS5A|query6201-7544|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
PQ365522|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
PQ365520|geneNS5A|query6219-7574|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
PQ365528|geneNS5A|query6247-7602|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
PQ365531|geneNS5A|query6260-7615|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
PQ365529|geneNS5A|query6228-7583|h77_aa1-448|extracted_nt1356|aligned_aa456|pident68.860,HCV,3a,100.0
MT863942|geneNS5A|query1-279|h77_aa12-104|extracted_nt279|aligned_aa93|pident92.473,HCV,1a,100.0
PQ365537|geneNS5A|query6237-7592|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.298,HCV,3a,100.0
PQ365534|geneNS5A|query6242-7588|h77_aa4-448|extracted_nt1347|aligned_aa453|pident69.316,HCV,3a,100.0
MT863959|geneNS5A|query1-279|h77_aa12-104|extracted_nt279|aligned_aa93|pident98.925,HCV,1a,100.0
MT863955|geneNS5A|query1-279|h77_aa12-104|extracted_nt279|aligned_aa93|pident97.849,HCV,1a,100.0
MT863964|geneNS5A|query1-279|h77_aa12-104|extracted_nt279|aligned_aa93|pident78.495,HCV,4d,100.0
MT863963|geneNS5A|query1-279|h77_aa12-104|extracted_nt279|aligned_aa93|pident76.344,HCV,3a,100.0
MT863962|geneNS5A|query1-279|h77_aa12-104|extracted_nt279|aligned_aa93|pident76.344,HCV,3a,100.0
MT863974|geneNS5A|query1-279|h77_aa12-104|extracted_nt279|aligned_aa93|pident79.570,HCV,4d,100.0
MT863991|geneNS5A|query1-279|h77_aa12-104|extracted_nt279|aligned_aa93|pident95.699,HCV,1a,100.0
MT863996|geneNS5A|query1-279|h77_aa12-104|extracted_nt279|aligned_aa93|pident74.194,HCV,3a,100.0
MT995314|geneNS5A|query5929-7326|h77_aa1-448|extracted_nt1398|aligned_aa472|pident58.051,HCV,2b,100.0
MT995331|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
MT995334|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
MT995329|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.451,HCV,3a,100.0
MT995341|geneNS5A|query5917-7257|h77_aa1-448|extracted_nt1341|aligned_aa453|pident80.353,HCV,1b,100.0
MT995323|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
MT995342|geneNS5A|query5917-7257|h77_aa1-448|extracted_nt1341|aligned_aa453|pident80.353,HCV,1b,100.0
MT995344|geneNS5A|query5917-7257|h77_aa1-448|extracted_nt1341|aligned_aa453|pident80.132,HCV,1b,100.0
MT995322|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
MT995349|geneNS5A|query5941-7296|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
MT995353|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
MT995354|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
MT995351|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
MT995355|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
PQ144092|geneNS5A|query4-507|h77_aa15-182|extracted_nt504|aligned_aa168|pident71.429,HCV,3a,100.0
MW041294|geneNS5A|query6269-7669|h77_aa1-448|extracted_nt1401|aligned_aa473|pident60.254,HCV,2j,58.0
PQ144093|geneNS5A|query4-564|h77_aa8-194|extracted_nt561|aligned_aa187|pident72.193,HCV,3a,100.0
MT995335|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.231,HCV,3a,100.0
MT995325|geneNS5A|query5935-7290|h77_aa1-448|extracted_nt1356|aligned_aa456|pident70.175,HCV,3a,100.0
ON630770|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.759,HCV,1a,100.0
MW041299|geneNS5A|query6270-7667|h77_aa1-448|extracted_nt1398|aligned_aa473|pident60.465,HCV,2j,100.0
ON630766|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.652,HCV,1a,100.0
ON630767|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
ON630777|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.518,HCV,1a,100.0
ON630768|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630781|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.080,HCV,1a,100.0
ON630780|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
MT995350|geneNS5A|query5941-7296|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.737,HCV,3a,100.0
ON630776|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.429,HCV,1a,100.0
ON630786|geneNS5A|query6146-7483|h77_aa3-448|extracted_nt1338|aligned_aa446|pident93.274,HCV,1a,100.0
ON630778|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
ON630773|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
ON630789|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630779|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
ON630788|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.875,HCV,1a,100.0
ON630790|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630785|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.652,HCV,1a,100.0
ON630797|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
ON630803|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
ON630801|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.080,HCV,1a,100.0
ON630804|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.759,HCV,1a,100.0
ON630793|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
ON630795|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630812|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.295,HCV,1a,100.0
ON630814|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.411,HCV,1a,100.0
ON630810|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.321,HCV,1a,100.0
ON630794|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
ON630813|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
ON630823|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.411,HCV,1a,100.0
ON630819|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.964,HCV,1a,100.0
ON630787|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
ON630820|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630825|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630826|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630829|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.964,HCV,1a,100.0
ON630839|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630833|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630842|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
ON630844|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
ON630841|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.205,HCV,1a,100.0
ON630843|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630838|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.652,HCV,1a,100.0
ON630845|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630846|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630848|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
ON630847|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630850|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
ON630840|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
ON630860|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
ON630856|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.080,HCV,1a,100.0
ON630855|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630857|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.411,HCV,1a,100.0
ON630859|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
ON630863|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.982,HCV,1a,100.0
ON630876|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
ON630872|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.767,HCV,4d,100.0
ON630867|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
ON630871|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.767,HCV,4d,100.0
ON630873|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
ON630865|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630875|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.664,HCV,4d,100.0
ON314813|geneNS5A|query5992-7389|h77_aa1-448|extracted_nt1398|aligned_aa478|pident59.833,HCV,2k,60.0
