Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
MN628576,3,93.122,9407,3a,91.733,9411,2111-2179,
MN628577,3,92.884,9416,3a,91.668,9421,2111-2179,
MN628578,3,92.651,9416,3a,91.421,9418,2111-2179,
MN628579,3,93.202,9444,3a,91.828,9447,2111-2179,
MN628580,1,92.147,9398,1a,91.846,9394,2111-2179,
MN628581,3,93.066,9418,3a,91.769,9416,2111-2179,
MN628582,3,93.318,9428,3a,91.846,9431,2111-2179,
MN628583,3,92.294,9149,3a,91.073,9152,2111-2179,
MN628584,3,92.904,9414,3a,91.408,9416,2111-2179,
MN628585,3,93.314,9452,3a,92.099,9455,2111-2179,
MN628586,3,93.242,9411,3a,91.675,9417,2111-2179,
MN628587,3,93.512,9418,3a,91.996,9420,2111-2179,
MN628588,3,92.384,9428,3a,91.029,9430,2111-2179,
MN628589,3,93.082,9410,3a,91.587,9414,2111-2179,
MN628590,3,93.319,9444,3a,91.703,9449,2111-2179,
MN628591,3,93.488,9414,3a,92.197,9419,2111-2179,
MN628592,1,93.791,9405,1a,94.123,9393,2111-2179,
MN628593,3,93.457,9399,3a,91.878,9406,2111-2179,
MN628594,3,93.346,9453,3a,91.676,9455,2111-2179,
MN628595,3,93.401,9426,3a,91.938,9427,2111-2179,
MN628596,3,93.368,9439,3a,91.897,9441,2111-2179,
MN628597,3,93.426,9416,3a,92.113,9420,2111-2179,
MN641918,1,95.238,315,1a,94.603,315,2111-2179,
MN641919,1,99.365,315,1a,98.095,315,2111-2179,
MN641920,1,99.683,315,1a,98.413,315,2111-2179,
MN641921,1,94.603,315,1a,93.333,315,2111-2179,
MN641922,1,95.556,315,1a,94.921,315,2111-2179,
MN641923,1,94.603,315,1a,94.603,315,2111-2179,
MN641924,1,95.238,315,1a,94.603,315,2111-2179,
MN641925,1,92.381,315,1a,91.111,315,2111-2179,
MN641926,1,92.063,315,1a,90.794,315,2111-2179,
MN641928,1,96.508,315,1a,95.873,315,2111-2179,
MN641929,1,94.921,315,1a,95.873,315,2111-2179,
MN641930,1,94.286,315,1a,93.016,315,2111-2179,
MN641931,1,88.571,315,1a,87.302,315,2111-2179,
MN641932,1,78.095,315,1d,77.778,315,2111-2179,
MN641933,1,95.238,315,1a,94.603,315,2111-2179,
MN641934,1,82.222,315,1a,80.952,315,2111-2179,
MN641935,3,94.137,307,3a,94.137,307,2111-2179,
MN641936,3,92.182,307,3a,99.349,307,2111-2179,
MN641937,3,95.765,307,3a,91.857,307,2111-2179,
MN641938,3,92.834,307,3a,90.228,307,2111-2179,
MN641939,3,95.114,307,3a,92.834,307,2111-2179,
MN641940,3,92.508,307,3a,92.182,307,2111-2179,
MN641941,3,95.098,306,3a,92.810,306,2111-2179,
MN641942,3,93.464,306,3a,91.176,306,2111-2179,
MN641943,3,94.137,307,3a,91.857,307,2111-2179,
MN641944,3,93.485,307,3a,91.205,307,2111-2179,
MN641945,3,95.114,307,3a,92.834,307,2111-2179,
MN641946,3,91.857,307,3a,89.902,307,2111-2179,
MN641947,3,93.898,295,3a,90.228,307,2111-2179,
MN641948,3,93.811,307,3a,91.857,307,2111-2179,
MN641949,3,94.463,307,3a,93.485,307,2111-2179,
MN641950,3,92.508,307,3a,89.902,307,2111-2179,
MN641951,3,92.834,307,3a,90.228,307,2111-2179,
MN641952,3,92.834,307,3a,90.228,307,2111-2179,
MN641953,3,94.137,307,3a,91.531,307,2111-2179,
MN641954,3,93.811,307,3a,91.205,307,2111-2179,
MN641955,3,92.508,307,3a,91.205,307,2111-2179,
MN641956,3,92.508,307,3a,91.205,307,2111-2179,
MN641957,3,91.531,307,3a,89.251,307,2111-2179,
MN641958,3,91.205,307,3a,89.577,307,2111-2179,
MN641959,4,80.386,311,4d,95.146,309,2111-2170,
MN641960,4,80.707,311,4d,95.469,309,2111-2170,
MN641961,4,79.421,311,4d,94.822,309,2111-2170,
MN641962,4,77.492,311,4d,94.464,289,2111-2170,
MN641963,4,78.778,311,4d,95.469,309,2111-2170,
MN641964,4,80.707,311,4d,95.469,309,2111-2170,
MN641965,4,80.707,311,4d,95.793,309,2111-2170,
MN641966,4,78.778,311,4d,94.822,309,2111-2170,
MN641967,4,78.710,310,4d,95.469,309,2111-2170,
MN641968,4,79.355,310,4d,95.146,309,2111-2170,
MN641969,4,78.065,310,4d,94.498,309,2111-2170,
MN641970,4,79.032,310,4d,95.793,309,2111-2170,
MN641971,4,80.000,310,4d,95.146,309,2111-2170,
MN641972,1,75.238,315,1a,74.603,315,2111-2179,
MN641973,1,94.921,315,1a,94.286,315,2111-2179,
MN641974,1,96.190,315,1a,95.556,315,2111-2179,
MN641975,1,94.603,315,1a,94.603,315,2111-2179,
MN641976,1,95.238,315,1a,94.603,315,2111-2179,
MN641977,1,92.063,315,1a,90.794,315,2111-2179,
MN641978,3,93.464,306,3a,91.176,306,2111-2179,
MN641979,3,88.562,306,3a,87.582,306,2111-2179,
MT151156,2,90.652,353,2a,91.808,354,2111-2179,
MT151158,1,79.661,354,1b,81.972,355,2111-2179,
MT151160,1,83.051,354,1a,83.286,353,2111-2179,
MT151161,1,77.119,354,1n,81.356,354,2111-2179,
MT151162,4,77.077,349,4g,82.436,353,2111-2179,
MT151165,2,80.966,352,2r,84.615,351,2111-2179,
MT151167,1,76.966,356,1l,93.220,354,2111-2179,
MT151169,1,77.684,354,1l,93.503,354,2111-2179,
MT151170,3,76.000,275,3h,91.218,353,2111-2179,
MT151171,2,82.051,351,2u,87.571,354,2111-2179,
MT151173,1,92.655,354,1a,91.785,353,2111-2179,
MT151175,4,82.857,350,4v,92.898,352,2111-2179,
MT151176,1,78.977,352,1d,80.737,353,2111-2179,
MT151177,4,78.761,339,4r,91.525,354,2111-2179,
MT151179,4,80.000,350,4v,94.556,349,2111-2179,
MT151180,1,80.226,354,1e,93.503,354,2111-2179,
MT151182,1,79.944,354,1h,81.356,354,2111-2179,
MT151184,4,82.286,350,4v,93.123,349,2111-2179,
MT151185,4,79.191,346,4k,89.943,348,2111-2179,
MT151186,1,78.431,357,1b,91.808,354,2111-2179,
MT151187,3,87.571,354,3a,87.006,354,2111-2179,
MT151188,3,72.963,270,3h,92.068,353,2111-2179,
MT151189,1,76.271,354,1b,92.068,353,2111-2179,
MT151190,4,79.191,346,4k,92.655,354,2111-2179,
MT151191,3,94.068,354,3a,92.090,354,2111-2179,
MT151194,4,83.668,349,4c,90.960,354,2111-2179,
MT151195,1,77.031,357,1b,92.090,354,2111-2179,
MT151197,1,76.124,356,1l,92.090,354,2111-2179,
MT151199,1,78.531,354,1b,93.785,354,2111-2179,
MT151200,1,91.243,354,1a,90.113,354,2111-2179,
MT151201,1,77.119,354,1b,91.525,354,2111-2179,
MT151203,4,79.656,349,4d,93.503,354,2111-2179,
MT151204,1,80.508,354,1l,92.090,354,2111-2179,
MT151205,3,92.373,354,3a,91.808,354,2111-2179,
MT151206,1,81.481,351,1o,95.198,354,2111-2179,
MT151208,4,81.143,350,4v,95.129,349,2111-2179,
MT151209,4,77.714,350,4k,94.068,354,2111-2179,
MT151210,1,79.155,355,1b,93.220,354,2111-2179,
MT151211,1,82.153,353,1o,82.768,354,2111-2179,
MT151212,1,77.401,354,1d,83.051,354,2111-2179,
MT151213,1,77.684,354,1b,91.243,354,2111-2179,
MT151216,1,76.000,350,1l,91.808,354,2111-2179,
MT151217,1,78.310,355,1b,91.525,354,2111-2179,
MT151218,1,93.503,354,1a,92.373,354,2111-2179,
MT151220,1,78.992,357,1b,92.938,354,2111-2179,
MT151221,3,73.418,316,3h,80.170,353,2111-2179,
MT151223,1,77.871,357,1b,91.243,354,2111-2179,
MT151224,1,77.465,355,1b,90.113,354,2111-2179,
MT151225,1,76.338,355,1l,92.351,353,2111-2179,
MT151226,1,78.693,352,1o,80.453,353,2111-2179,
MT151228,1,76.271,354,1e,89.266,354,2111-2179,
MT151229,5,92.090,354,5a,91.243,354,2111-2179,
MT151232,4,78.510,349,4r,89.266,354,2111-2179,
MT151234,1,79.944,354,1g,92.655,354,2111-2179,
MT151235,1,92.938,354,1a,91.808,354,2111-2179,
MT151236,2,83.954,349,2c,84.571,350,2111-2179,
MT151238,1,80.966,352,1c,82.486,354,2111-2179,
MT151242,1,77.684,354,1b,93.503,354,2111-2179,
MT151244,3,90.960,354,3a,90.113,354,2111-2179,
MT151245,4,77.937,349,4r,92.090,354,2111-2179,
MT151246,5,91.808,354,5a,91.808,354,2111-2179,
MT151248,4,77.353,340,4r,90.678,354,2111-2179,
MT151249,3,73.734,316,3h,81.155,329,2111-2179,
MT151251,1,93.785,354,1a,92.655,354,2111-2179,
MT151252,4,85.143,350,4c,90.395,354,2111-2179,
MT151254,1,94.633,354,1a,93.503,354,2111-2179,
MT151255,1,80.453,353,1o,83.333,354,2111-2179,
MT151256,3,73.239,284,3h,92.635,353,2111-2179,
MT151260,3,73.704,270,3h,92.090,354,2111-2179,
MT151262,2,81.766,351,2r,84.746,354,2111-2179,
MT151263,1,76.000,350,1l,91.808,354,2111-2179,
MT151264,1,77.778,351,1b,79.518,332,2111-2179,
MT151265,1,93.785,354,1a,92.655,354,2111-2179,
MT151267,1,94.350,354,1a,93.785,354,2111-2179,
MT151269,1,92.938,354,1a,91.808,354,2111-2179,
MT151271,1,78.028,355,1b,91.525,354,2111-2179,
MT151272,1,79.887,353,1o,81.921,354,2111-2179,
MT151273,1,94.633,354,1a,93.503,354,2111-2179,
MT151276,1,92.938,354,1a,91.808,354,2111-2179,
MT151277,5,89.831,354,5a,89.548,354,2111-2179,
MT151278,1,78.814,354,1b,90.960,354,2111-2179,
MT151279,4,78.466,339,4r,90.960,354,2111-2179,
MT151280,1,79.437,355,1b,91.808,354,2111-2179,
MT151281,3,89.655,348,3a,87.571,354,2111-2179,
MT151283,4,83.728,338,4c,89.714,350,2111-2179,
MT151285,1,78.592,355,1b,92.938,354,2111-2179,
MT151286,3,73.818,275,3h,93.768,353,2111-2179,
MT233451,1,94.537,659,1a,94.385,659,2111-2179,
MT233452,1,94.444,684,1a,94.006,684,2111-2179,
MT233453,1,93.801,613,1a,93.638,613,2111-2179,
MT233454,1,94.979,717,1a,94.421,717,2111-2179,
MT233455,1,94.561,717,1a,94.282,717,2111-2179,
MT233456,1,91.181,669,1a,90.433,669,2111-2179,
MT233457,1,94.011,718,1a,94.011,718,2111-2179,
MT233459,1,94.250,713,1a,94.109,713,2111-2179,
MT233460,1,94.670,713,1a,94.390,713,2111-2179,
MT233461,1,94.345,672,1a,94.188,671,2111-2179,
MT233462,1,89.819,717,1a,89.958,717,2111-2179,
MT233463,1,94.333,600,1a,94.333,600,2111-2179,
MT233464,1,94.667,675,1a,94.370,675,2111-2179,
MT233465,1,91.667,708,1a,91.667,708,2111-2179,
MT233466,1,91.369,672,1a,90.923,672,2111-2179,
MT233467,1,94.774,708,1a,94.492,708,2111-2179,
MT233469,1,89.088,669,1a,89.238,669,2111-2179,
MT233470,1,94.745,609,1a,94.745,609,2111-2179,
MT233471,1,95.152,660,1a,94.992,659,2111-2179,
MT233472,1,90.505,653,1a,90.965,653,2111-2179,
MT233473,1,93.944,710,1a,93.521,710,2111-2179,
MT233474,1,94.290,718,1a,93.872,718,2111-2179,
MT233475,1,93.166,717,1a,92.748,717,2111-2179,
MT233478,1,94.648,710,1a,94.366,710,2111-2179,
MT233479,1,95.238,651,1a,94.777,651,2111-2179,
MT233480,1,94.697,660,1a,94.537,659,2111-2179,
MT233481,1,94.010,601,1a,93.511,601,2111-2179,
MT233482,1,95.545,651,1a,95.392,651,2111-2179,
MT233483,1,95.652,621,1a,94.847,621,2111-2179,
MT233484,1,91.506,624,1a,92.147,624,2111-2179,
MT233485,1,95.015,662,1a,94.721,663,2111-2179,
MT233486,1,94.648,654,1a,94.495,654,2111-2179,
MT233487,1,90.583,669,1a,90.433,669,2111-2179,
MT233488,1,94.469,669,1a,94.320,669,2111-2179,
MT233489,1,94.648,654,1a,94.495,654,2111-2179,
MT233490,1,94.768,669,1a,94.619,669,2111-2179,
MT233491,1,94.507,710,1a,94.225,710,2111-2179,
MT233492,1,94.775,555,1a,94.234,555,2111-2179,
MT233493,1,90.074,675,1a,89.333,675,2111-2179,
MT233495,1,94.444,684,1a,94.298,684,2111-2179,
MT233496,1,94.196,603,1a,94.030,603,2111-2179,
MT233497,1,94.444,684,1a,94.298,684,2111-2179,
MT233498,1,95.000,660,1a,94.537,659,2111-2179,
MT233499,1,89.435,672,1a,89.583,672,2111-2179,
MT233500,1,94.792,672,1a,94.635,671,2111-2179,
MT233502,1,95.000,660,1a,94.841,659,2111-2179,
MT233503,1,90.759,606,1a,90.924,606,2111-2179,
MT233504,1,77.157,626,1b,89.744,624,2111-2179,
MT233509,1,77.778,630,1b,90.952,630,2111-2179,
MT233512,1,78.288,631,1b,90.159,630,2111-2179,
MT233513,1,77.200,750,1b,91.153,746,2111-2179,
MT233515,1,78.095,630,1b,91.111,630,2111-2179,
MT233517,1,77.003,674,1b,89.349,676,2111-2179,
MT233518,1,78.261,690,1b,91.582,689,2111-2179,
MT259593,1,95.380,303,1a,94.059,303,2111-2179,
MT259594,1,95.380,303,1a,94.059,303,2111-2179,
MT259595,1,93.069,303,1a,91.749,303,2111-2179,
MT259596,1,93.729,303,1a,92.409,303,2111-2179,
MT259597,1,95.710,303,1a,94.389,303,2111-2179,
MT259598,1,96.040,303,1a,94.719,303,2111-2179,
MT259599,1,95.050,303,1a,93.729,303,2111-2179,
MT259600,1,95.050,303,1a,93.729,303,2111-2179,
MT259601,1,94.059,303,1a,92.739,303,2111-2179,
MT259602,1,94.389,303,1a,93.069,303,2111-2179,
MT259603,1,92.739,303,1a,91.419,303,2111-2179,
MT259604,1,92.739,303,1a,91.419,303,2111-2179,
MT259605,1,93.399,303,1a,92.079,303,2111-2179,
MT259606,1,92.739,303,1a,91.419,303,2111-2179,
MT259607,1,93.729,303,1a,92.409,303,2111-2179,
MT259608,1,93.069,303,1a,91.749,303,2111-2179,
MT259609,1,94.059,303,1a,93.399,303,2111-2179,
MT259610,1,92.739,303,1a,91.419,303,2111-2179,
MT259611,1,93.729,303,1a,92.409,303,2111-2179,
MT259612,1,94.389,303,1a,93.069,303,2111-2179,
MT259613,1,92.739,303,1a,92.079,303,2111-2179,
MT259614,1,94.059,303,1a,93.399,303,2111-2179,
MT259615,1,92.739,303,1a,92.079,303,2111-2179,
MT259616,1,93.069,303,1a,91.749,303,2111-2179,
MT259617,1,96.040,303,1a,95.380,303,2111-2179,
MT259618,1,93.399,303,1a,92.079,303,2111-2179,
MT259619,1,92.409,303,1a,91.089,303,2111-2179,
MT259620,1,95.033,302,1a,93.709,302,2111-2179,
MT259621,1,94.389,303,1a,93.069,303,2111-2179,
MT259622,1,93.729,303,1a,92.409,303,2111-2179,
MT259623,1,93.709,302,1a,92.384,302,2111-2179,
MT259624,1,96.040,303,1a,95.380,303,2111-2179,
MT259625,1,93.069,303,1a,92.409,303,2111-2179,
MT259626,1,94.371,302,1a,93.046,302,2111-2179,
MT259627,1,93.069,303,1a,93.069,303,2111-2179,
MT259628,1,94.389,303,1a,93.069,303,2111-2179,
MT259629,1,94.389,303,1a,93.069,303,2111-2179,
MT259630,1,92.739,303,1a,92.739,303,2111-2179,
MT259631,1,95.380,303,1a,94.059,303,2111-2179,
MT259632,1,91.749,303,1a,90.429,303,2111-2179,
MT259633,1,94.389,303,1a,93.069,303,2111-2179,
MT259634,1,93.729,303,1a,92.409,303,2111-2179,
MT259635,1,92.409,303,1a,91.749,303,2111-2179,
MT259636,1,95.380,303,1a,94.719,303,2111-2179,
MT259637,1,94.719,303,1a,93.399,303,2111-2179,
MT259638,1,94.719,303,1a,94.059,303,2111-2179,
MT259640,1,96.040,303,1a,95.380,303,2111-2179,
MT259641,1,93.729,303,1a,92.409,303,2111-2179,
MT259642,1,94.389,303,1a,93.069,303,2111-2179,
MT259643,1,91.749,303,1a,90.429,303,2111-2179,
MT259644,1,95.380,303,1a,94.059,303,2111-2179,
MT259645,1,93.377,302,1a,92.053,302,2111-2179,
MT259646,1,92.409,303,1a,92.409,303,2111-2179,
MT259647,1,95.710,303,1a,94.389,303,2111-2179,
MT259648,1,90.759,303,1a,90.099,303,2111-2179,
MT259649,1,92.409,303,1a,91.749,303,2111-2179,
MT259650,1,94.719,303,1a,94.059,303,2111-2179,
MT259651,1,94.389,303,1a,93.069,303,2111-2179,
MT259652,1,92.739,303,1a,91.419,303,2111-2179,
MT259653,1,93.069,303,1a,92.409,303,2111-2179,
MT259654,1,91.419,303,1a,90.099,303,2111-2179,
MT259655,1,94.389,303,1a,93.729,303,2111-2179,
MT259656,1,93.729,303,1a,92.409,303,2111-2179,
MT259657,1,93.069,303,1a,91.749,303,2111-2179,
MT259658,1,92.079,303,1a,91.419,303,2111-2179,
MT259659,1,95.380,303,1a,94.719,303,2111-2179,
MT347782,3,88.757,338,3a,89.881,336,2111-2179,
MT347784,3,92.401,329,3a,91.489,329,2111-2179,
MT347785,3,89.969,319,3a,89.969,319,2111-2179,
MT347788,3,92.615,325,3a,92.049,327,2111-2179,
MT347792,3,91.594,345,3a,88.921,343,2111-2179,
MT347793,3,91.789,341,3a,89.676,339,2111-2179,
MT347795,3,90.769,325,3a,89.538,325,2111-2179,
MT347798,3,91.022,323,3a,90.093,323,2111-2179,
MT347799,3,91.692,325,3a,90.462,325,2111-2179,
MT603183,1,99.496,397,1a,97.985,397,2111-2179,
MT603184,1,99.743,389,1a,98.201,389,2111-2179,
MT603185,1,98.232,396,1a,96.717,396,2111-2179,
MT603186,1,94.330,388,1a,92.784,388,2111-2179,
MT603187,1,97.243,399,1a,95.739,399,2111-2179,
MT603188,1,100.000,389,1a,98.458,389,2111-2179,
MT603189,1,97.686,389,1a,96.144,389,2111-2179,
MT603190,1,97.656,384,1a,96.094,384,2111-2179,
MT603191,1,99.244,397,1a,98.237,397,2111-2179,
MT603192,1,98.237,397,1a,97.229,397,2111-2179,
MT603193,1,99.471,378,1a,97.884,378,2111-2179,
MT603194,1,96.977,397,1a,95.970,397,2111-2179,
MT603195,1,96.231,398,1a,94.724,398,2111-2179,
MT603196,1,99.748,397,1a,98.237,397,2111-2179,
MT603197,1,97.354,378,1a,95.767,378,2111-2179,
MT603198,1,98.237,397,1a,96.725,397,2111-2179,
MT603199,1,99.497,398,1a,97.990,398,2111-2179,
MT603200,1,98.489,397,1a,96.977,397,2111-2179,
MT603201,1,98.575,351,1a,97.436,351,2111-2179,
MT603202,1,98.990,396,1a,97.475,396,2111-2179,
MT603203,1,96.212,396,1a,94.697,396,2111-2179,
MT603204,1,96.241,399,1a,94.737,399,2111-2179,
MT603205,1,99.213,381,1a,97.638,381,2111-2179,
MT603206,1,99.246,398,1a,97.739,398,2111-2179,
MT603207,1,97.487,398,1a,96.482,398,2111-2179,
MT603208,1,99.485,388,1a,97.938,388,2111-2179,
MT603209,1,99.246,398,1a,97.739,398,2111-2179,
MT603210,1,98.688,381,1a,97.113,381,2111-2179,
MT603211,1,97.416,387,1a,95.866,387,2111-2179,
MT603212,1,98.744,398,1a,97.236,398,2111-2179,
MT603213,1,96.734,398,1a,95.226,398,2111-2179,
MT603214,1,78.667,600,1b,93.667,600,2111-2179,
MT603215,1,78.045,583,1b,96.923,585,2111-2179,
MT603216,1,77.627,590,1b,94.545,605,2111-2179,
MT603217,1,78.803,585,1b,95.385,585,2111-2179,
MT603218,3,94.523,566,3a,93.286,566,2111-2179,
MT603219,3,96.684,573,3a,92.321,573,2111-2179,
MT603220,3,96.929,521,3a,92.131,521,2113-2179,
MT603221,3,93.463,566,3a,91.873,566,2111-2179,
MT603223,3,92.807,570,3a,90.685,569,2111-2179,
MT603224,3,94.434,521,3a,91.363,521,2113-2179,
MT603225,3,95.062,567,3a,92.226,566,2111-2179,
MT603226,3,94.764,573,3a,92.147,573,2111-2179,
MT603227,3,93.520,571,3a,91.228,570,2111-2179,
MT603228,3,96.842,475,3a,92.632,475,2111-2179,
MT603229,3,95.378,476,3a,93.697,476,2112-2179,
MT603230,3,95.833,456,3a,91.667,456,2111-2179,
MT603231,3,96.140,544,3a,93.934,544,2111-2179,
MT603232,3,93.684,475,3a,92.421,475,2111-2179,
ON228289,5,89.405,1463,5a,91.183,1463,2111-2179,
ON228290,5,89.815,1463,5a,91.456,1463,2111-2179,
ON228291,5,87.658,1499,5a,89.260,1499,2111-2179,
ON228292,5,89.445,1459,5a,90.610,1459,2111-2179,
ON228293,5,88.630,1460,5a,90.205,1460,2111-2179,
MK252764,3,74.915,590,3b,86.432,597,2111-2179,
MK252765,3,74.624,599,3b,86.833,600,2111-2179,
MK252766,3,72.780,518,3b,87.669,519,2111-2179,
MK252767,3,75.503,596,3b,87.102,597,2111-2179,
MK252768,1,94.536,549,1a,94.171,549,2111-2179,
MK252769,5,70.683,747,5a,70.989,748,2111-2179,
MK252770,6,69.377,738,6n,94.126,732,2111-2179,
MK252771,6,70.994,724,6xa,95.547,741,2111-2179,
MK252772,3,74.848,493,3b,87.149,498,2111-2179,
MK252773,6,70.201,745,6xa,96.909,744,2111-2179,
MK252774,6,70.187,748,6n,95.007,741,2111-2179,
MK252775,5,72.000,650,5a,70.839,727,2111-2179,
MK252776,5,71.024,742,5a,70.889,742,2111-2179,
MK252777,3,74.530,585,3b,85.983,585,2111-2179,
MK252778,3,75.168,596,3b,87.728,603,2111-2179,
MK252779,6,69.147,739,6n,96.175,732,2111-2179,
MK252780,6,70.605,711,6xa,96.203,711,2111-2179,
MK252782,5,71.012,652,5a,71.429,651,2111-2179,
MK252783,3,74.106,587,3b,88.047,594,2111-2179,
MK252784,5,71.385,650,5a,71.495,649,2111-2179,
MK252785,3,74.138,580,3b,88.547,585,2111-2179,
MK252786,6,70.675,607,6n,95.392,651,2111-2179,
MK252788,6,70.526,760,6v,93.412,759,2111-2179,
MK252789,6,69.054,740,6n,96.327,735,2111-2179,
MK252790,5,71.045,708,5a,70.397,706,2111-2179,
MK252791,1,92.045,528,1a,91.667,528,2111-2179,
MK252793,3,73.111,569,3b,86.491,570,2111-2179,
MK252794,3,74.561,570,3b,87.018,570,2111-2179,
MK252795,1,94.843,543,1a,94.291,543,2111-2179,
MK252797,6,68.213,733,6n,95.041,726,2111-2179,
MK252798,5,69.219,640,5a,70.172,580,2111-2179,
MK252799,4,69.983,603,4c,71.761,602,2111-2179,
MK252800,6,69.121,421,6n,96.190,420,2111-2179,
MK252801,6,70.027,754,6n,95.315,747,2111-2179,
MK252802,6,69.003,742,6n,96.054,735,2111-2179,
MK252803,5,71.010,614,5a,70.799,613,2111-2179,
MK252804,6,70.833,720,6xa,80.676,740,2111-2179,
MK252805,3,73.456,599,3b,85.667,600,2111-2179,
MK252806,3,91.141,587,3a,90.940,585,2111-2179,
MK252807,5,70.899,701,5a,71.083,702,2111-2179,
MK252809,5,71.191,722,5a,70.799,726,2111-2179,
MK252810,4,71.275,651,4d,72.643,647,2111-2179,
MK252811,6,69.292,749,6n,96.640,744,2111-2179,
MK252812,5,71.038,732,5a,71.779,652,2111-2179,
MK252813,3,93.561,528,3a,92.045,528,2111-2179,
MK252815,5,71.277,658,5a,71.385,657,2111-2179,
MK252816,3,91.852,540,3a,91.667,540,2111-2179,
MK252817,3,74.884,430,3b,86.916,428,2111-2179,
MK252818,3,91.756,558,3a,90.844,557,2111-2179,
MK252819,5,71.020,735,5a,71.138,738,2111-2179,
MK252821,3,90.657,578,3a,91.883,579,2111-2179,
MK252822,6,73.046,371,6xa,97.222,396,2111-2179,
MK252823,5,70.904,708,5a,71.227,709,2111-2179,
MK252824,3,74.286,595,3b,89.226,594,2111-2179,
MK327981,6,72.358,6794,6g,78.168,6802,2111-2179,
MK327982,6,73.110,4061,6g,80.044,4054,2111-2179,
MK327983,6,71.508,3422,6g,78.321,3455,2111-2179,
MK327984,6,73.358,9470,6g,80.269,9447,2111-2179,
MK327985,6,73.172,9475,6g,77.700,9435,2111-2179,
MK327986,6,80.170,9435,6a,93.503,9358,2111-2179,
MK327987,6,72.543,9473,6g,77.486,9452,2111-2179,
MK327988,6,72.994,9461,6g,81.046,9428,2111-2179,
MK327989,6,72.846,9472,6xh,86.088,9057,2111-2179,
MK327990,6,73.788,7386,6n,74.123,9460,2111-2179,
MK327991,6,73.897,7367,6xa,74.314,9476,2111-2179,
MK327992,6,73.566,9484,6g,80.638,9441,2111-2179,
MK327993,6,73.937,9450,6xd,74.315,9449,2111-2179,
MK327995,6,68.316,3052,6g,73.016,3050,,
MK327996,6,72.731,9454,6xh,84.446,9059,2111-2179,
MK327997,6,73.110,9472,6g,80.464,9444,2111-2179,
MK327998,6,72.603,9479,6g,77.846,9452,2111-2179,
MK327999,6,72.356,9239,6g,77.266,9211,2111-2179,
MK328000,6,73.087,4548,6g,82.990,6602,2111-2179,
MK328001,6,73.664,9409,6xa,74.012,9416,2111-2179,
MK328002,6,72.912,9469,6xh,86.069,9059,2111-2179,
MK328003,6,72.588,9463,6xh,86.745,9061,2111-2179,
MK328005,6,73.353,9472,6g,80.602,9429,2111-2179,
MK328006,6,72.693,9492,6xh,85.885,9061,2111-2179,
MK328007,6,71.970,9133,6g,77.017,9098,2111-2179,
MK328008,8,88.241,978,8a,88.241,978,,
MK328009,6,72.611,9482,6g,77.641,9455,2111-2179,
MK328010,6,72.340,9400,6xh,83.883,9059,2111-2179,
MK328012,6,73.830,9442,6d,73.930,9436,2111-2179,
MK328013,6,73.196,9480,6g,81.229,9435,2111-2179,
MK328014,6,71.657,5751,6g,77.027,7892,2111-2179,
MK328015,6,73.435,3482,6g,80.178,3491,2111-2179,
MK328018,6,71.594,5425,6g,75.546,5582,2111-2179,
MK328019,6,73.706,9470,6g,80.298,9451,2111-2179,
MK328020,6,72.992,9464,6g,77.535,9437,2111-2179,
MK328021,6,73.898,7394,6xa,74.005,9398,2111-2179,
MK328022,6,72.522,9473,6g,79.695,9446,2111-2179,
MK328023,6,74.340,9435,6l,74.268,9424,2111-2179,
MK328024,6,72.133,4421,6g,78.500,4628,2111-2179,
MK328025,6,88.970,961,6g,91.496,976,,
MK328026,6,73.029,9488,6g,78.467,9446,2111-2179,
MK612000,1,93.750,1344,1a,94.345,1344,2111-2179,
MK612003,1,96.726,1344,1a,96.280,1344,2111-2179,
MK612006,3,93.584,1356,3a,92.847,1356,2111-2179,
MK612009,1,91.815,1344,1a,91.667,1344,2111-2179,
MK612012,3,92.625,1356,3a,92.699,1356,2111-2179,
MK612015,1,92.188,1344,1a,91.815,1344,2111-2179,
MK612018,3,93.142,1356,3a,92.920,1356,2111-2179,
MK612021,2,89.700,1398,2a,90.480,1397,2111-2179,
MK612024,3,92.920,1356,3a,93.289,1356,2111-2179,
MK612027,3,93.432,1355,3a,92.546,1355,2111-2179,
MK612030,1,94.568,1344,1a,93.899,1344,2111-2179,
MK612033,3,93.215,1356,3a,93.879,1356,2111-2179,
MK612036,3,92.920,1356,3a,92.920,1356,2111-2179,
MK612039,4,88.024,1336,4a,88.024,1336,2111-2179,
MK799639,4,80.390,9230,4n,91.445,9269,2111-2179,
MK814770,4,81.585,429,4d,92.857,434,2111-2179,
MK814771,4,88.889,432,4c,91.400,407,2111-2179,
MK816407,1,76.798,737,1b,92.130,737,2111-2179,
MK816408,3,92.809,737,3a,91.340,739,2111-2179,
MK816409,1,77.520,734,1b,92.224,733,2111-2179,
MK816411,4,79.942,693,4d,96.676,692,2111-2179,
MK816412,1,96.622,740,1a,96.356,741,2111-2179,
MN146044,1,94.175,1339,1a,93.876,1339,2111-2179,
MN146045,1,93.876,1339,1a,93.577,1339,2111-2179,
MN146048,1,94.249,1339,1a,93.951,1339,2111-2179,
