Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
MK609563,3,91.406,640,3a,92.656,640,1175-1315,
MK611999,1,93.397,1893,1a,94.453,1893,1175-1315,
MK612002,1,95.880,1893,1a,95.774,1893,1175-1315,
MK612005,3,94.665,1893,3a,92.507,1895,1175-1315,
MK612008,1,92.816,1893,1a,93.291,1893,1175-1315,
MK612011,3,93.133,1893,3a,92.604,1893,1175-1315,
MK612014,1,92.182,1893,1a,92.499,1893,1175-1315,
MK612017,3,93.872,1893,3a,92.612,1895,1175-1315,
MK612020,2,90.544,1893,2a,90.491,1893,1175-1315,
MK612023,3,93.397,1893,3a,93.034,1895,1175-1315,
MK612026,3,93.027,1893,3a,92.239,1894,1175-1315,
MK612029,1,95.193,1893,1a,95.351,1893,1175-1315,
MK612032,3,93.502,1893,3a,93.562,1895,1175-1315,
MK612035,3,93.238,1893,3a,93.351,1895,1175-1315,
MK612038,4,89.593,1893,4a,89.593,1893,1175-1315,
MK799639,4,80.390,9230,4n,91.445,9269,1175-1315,
MK801198,1,77.008,635,1b,88.504,635,1175-1315,
MK801200,1,89.062,640,1a,89.531,640,1175-1315,
MK801202,1,78.660,642,1b,89.498,638,1175-1315,
MK801204,1,90.521,633,1a,90.837,633,1175-1315,
MK801206,1,77.067,641,1b,88.750,640,1175-1315,
MK801209,1,92.031,640,1a,92.344,640,1175-1315,
MK801211,1,78.939,641,1b,89.812,638,1175-1315,
MK801213,3,92.756,635,3a,92.756,635,1175-1315,
MK801215,1,89.531,640,1a,90.000,640,1175-1315,
MK801217,1,90.572,647,1a,90.572,647,1175-1315,
MK801219,3,94.062,640,3a,93.125,640,1175-1315,
MK801221,1,93.594,640,1a,94.062,640,1175-1315,
MK962402,1,76.568,606,1h,80.231,607,1175-1315,
MK962403,1,78.066,579,1b,83.391,578,1175-1315,
MK962405,4,77.963,599,4k,90.640,609,1175-1312,
MK962406,4,80.757,608,4c,91.803,610,1175-1312,
MK962407,4,83.444,604,4c,94.389,606,1175-1311,
MK962408,4,78.297,599,4r,90.333,600,1175-1314,
MK962409,4,78.956,594,4k,91.914,606,1175-1312,
MK962410,4,78.188,596,4r,92.370,616,1175-1313,
MK962411,4,76.073,606,4g,81.643,621,1175-1314,
MK962412,4,77.903,620,4k,90.282,638,1175-1315,
MK962413,4,78.078,593,4k,91.736,605,1175-1312,
MK962414,2,72.859,619,2l,82.714,619,1175-1315,
MK962415,4,79.035,601,4k,91.348,601,1175-1315,
MK962416,1,74.832,596,1b,81.469,599,1175-1315,
MK962417,4,83.333,600,4c,91.500,600,1175-1314,
MK962419,4,77.403,593,4b,80.619,614,1175-1312,
MK962420,2,81.199,617,2q,82.496,617,1175-1315,
MK990302,2,82.266,609,2m,83.607,610,1175-1315,
MK990303,2,80.528,606,2u,81.148,610,1175-1315,
MK990304,2,80.131,609,2f,82.895,608,1175-1315,
MK990305,2,80.000,610,2q,82.673,606,1175-1315,
MK990306,2,78.053,606,2q,82.459,610,1175-1315,
MK990307,2,82.043,607,2d,82.266,609,1175-1315,
MK990308,2,81.117,609,2q,83.993,606,1175-1315,
MN146692,1,91.620,1790,1a,92.235,1790,1175-1315,
MN146697,1,91.532,1854,1a,92.017,1854,1175-1315,
MN146703,1,91.774,1787,1a,91.830,1787,1175-1315,
MN146705,1,93.236,2055,1a,94.015,2055,1175-1315,
MN146712,1,93.917,2055,1a,94.404,2055,1175-1315,
MN146717,1,94.647,2055,1a,94.647,2055,1175-1315,
MN146724,1,90.323,1023,1a,91.202,1023,1175-1315,
MN146730,1,93.382,2055,1a,94.453,2055,1175-1315,
MN146743,1,93.625,2055,1a,94.793,2055,1175-1315,
MN146752,1,92.749,2055,1a,93.382,2055,1175-1315,
MN146762,1,92.754,1794,1a,93.423,1794,1175-1315,
MN146772,1,94.209,2055,1a,94.988,2055,1175-1315,
MN146792,1,81.217,2055,1b,90.506,2054,1175-1315,
MN146797,1,94.307,2055,1a,94.550,2055,1175-1315,
MN146809,1,80.311,2057,1b,90.073,2055,1175-1315,
MN146818,1,92.768,1839,1a,93.583,1839,1175-1315,
MN146824,1,91.937,1848,1a,92.370,1848,1175-1315,
MN146827,1,94.112,2055,1a,94.696,2055,1175-1315,
MN146831,1,91.727,2055,1a,92.701,2055,1175-1315,
MN146850,1,94.015,2055,1a,93.723,2055,1175-1315,
MN146853,1,90.900,2055,1a,91.046,2055,1175-1315,
MN146860,1,93.820,2055,1a,93.528,2055,1175-1315,
MN146868,1,94.015,2055,1a,94.258,2055,1175-1315,
MN146874,1,94.307,2055,1a,95.377,2055,1175-1315,
MN146892,1,92.459,1830,1a,93.060,1830,1175-1315,
MN146901,1,80.068,2057,1b,90.560,2055,1175-1315,
MN146906,1,94.404,2055,1a,94.988,2055,1175-1315,
MN146909,1,79.978,1813,1b,90.232,1812,1175-1315,
MN146914,1,91.971,2055,1a,92.311,2055,1175-1315,
MN146926,1,93.635,1854,1a,93.689,1854,1175-1315,
MN146984,1,92.408,1844,1a,92.842,1844,1175-1315,
MN146985,1,89.163,526,1a,90.341,528,1175-1315,
MN146992,1,89.734,526,1a,91.098,528,1175-1315,
MN146998,1,94.891,2055,1a,94.599,2055,1175-1315,
MN147004,1,91.772,2054,1a,92.210,2054,1175-1315,
MN147011,1,91.582,2055,1a,92.749,2055,1175-1315,
MN147015,1,94.793,2055,1a,95.182,2055,1175-1315,
MN147019,1,93.726,526,1a,94.129,528,1175-1315,
MN147065,1,92.798,2055,1a,93.917,2055,1175-1315,
MN147071,1,91.290,2055,1a,91.873,2055,1175-1315,
MN147077,1,91.436,2055,1a,91.484,2055,1175-1315,
MN147085,1,80.651,2057,1b,90.365,2055,1175-1315,
MN147094,1,92.934,1854,1a,93.366,1854,1175-1315,
MN147106,1,78.873,2059,1b,89.776,2054,1175-1315,
MN147112,1,80.408,2057,1b,90.409,2054,1175-1315,
MN147117,1,93.689,1854,1a,94.606,1854,1175-1315,
MN147126,1,91.855,442,1a,91.667,444,1175-1315,
MN147135,1,93.204,1854,1a,93.096,1854,1175-1315,
MN147148,1,91.448,1298,1a,91.525,1298,1175-1315,
MN147159,1,95.036,2055,1a,95.280,2055,1175-1315,
MN147161,1,95.182,2055,1a,94.939,2055,1175-1315,
MN147168,1,92.600,2054,1a,92.648,2054,1175-1315,
MN147171,1,92.019,2055,1a,92.409,2055,1175-1315,
MN147173,1,78.509,1489,1b,90.640,1485,1175-1315,
MN147183,1,94.891,2055,1a,95.036,2055,1175-1315,
MN147186,1,90.900,2055,1a,91.679,2055,1175-1315,
MN147198,1,92.117,2055,1a,92.603,2055,1175-1315,
MN147209,1,78.776,980,1b,88.379,981,1175-1315,
MN147214,1,92.965,1848,1a,93.452,1848,1175-1315,
MN147228,1,91.387,2055,1a,92.311,2055,1175-1315,
MN147232,1,80.087,2059,1b,89.971,2054,1175-1315,
MN147237,1,90.458,524,1a,90.909,528,1175-1315,
MN147239,1,90.684,526,1a,91.856,528,1175-1315,
MN147242,1,79.387,2057,1b,89.338,2054,1175-1315,
MN147244,1,91.241,2055,1a,91.387,2055,1175-1315,
MN147253,1,93.869,2055,1a,94.063,2055,1175-1315,
MN164843,1,77.557,9063,1l,92.435,9055,1175-1315,
MN164845,1,83.720,9042,1a,83.927,9046,1175-1315,
MN164849,1,83.991,9001,1a,83.935,9007,1175-1315,
MN164851,1,80.844,9047,1b,81.862,9053,1175-1315,
MN164852,1,82.450,7812,1a,82.777,7815,1175-1315,
MN164853,1,84.551,7813,1a,84.692,7813,1175-1315,
MN164855,1,83.379,9043,1a,83.534,9043,1175-1315,
MN164856,1,82.648,7780,1a,83.104,7783,1175-1315,
MN164858,1,83.333,9036,1a,83.391,9037,1175-1315,
MN164860,1,77.595,9074,1l,92.546,9056,1175-1315,
MN164863,1,85.235,9001,1a,84.964,9005,1175-1315,
MN164864,1,77.072,9072,1l,92.578,9054,1175-1315,
MN164866,1,77.418,9056,1e,90.948,9048,1175-1315,
MN164867,1,85.438,9037,1a,85.703,9037,1175-1315,
MN164868,1,84.137,9040,1a,84.255,9038,1175-1315,
MN164869,1,77.476,9066,1g,93.159,9049,1175-1315,
MN164871,1,82.245,6342,1o,82.357,6348,1175-1315,
MN164872,1,80.538,7728,1a,80.734,7734,1175-1315,
MN164875,1,77.460,9055,1e,91.302,9048,1175-1315,
MN240359,6,73.871,9457,6xa,77.063,9404,1175-1315,
MN385563,2,77.410,9336,2b,91.054,9323,1175-1315,
MN385564,2,76.826,9338,2b,90.408,9320,1175-1315,
MN528419,1,90.994,533,1a,90.994,533,1175-1313,
MN528420,1,91.932,533,1a,92.120,533,1175-1313,
MN528421,1,92.043,553,1a,92.405,553,1175-1315,
MN528422,1,91.745,533,1a,92.120,533,1175-1313,
MN528423,1,93.490,553,1a,93.852,553,1175-1315,
MN528424,1,92.043,553,1a,92.405,553,1175-1315,
MN528425,1,90.597,553,1a,90.958,553,1175-1315,
MN528426,1,91.501,553,1a,91.863,553,1175-1315,
MN528427,1,93.285,551,1a,93.648,551,1175-1315,
MN528428,1,91.652,551,1a,91.652,551,1175-1315,
MN528429,1,93.671,553,1a,94.234,555,1175-1315,
MN528430,1,78.424,533,1b,90.631,555,1175-1313,
MN528431,1,77.298,533,1b,91.351,555,1175-1313,
MN528432,1,78.799,533,1b,90.991,555,1175-1313,
MN528433,1,77.861,533,1b,90.270,555,1175-1313,
MN528434,1,77.486,533,1b,90.811,555,1175-1313,
MN528435,1,78.612,533,1b,91.712,555,1175-1313,
MN528436,1,78.799,533,1b,90.811,555,1175-1313,
MN528437,1,77.861,533,1b,89.550,555,1175-1313,
MN528438,1,78.584,551,1b,90.270,555,1175-1315,
MN528439,1,78.612,533,1b,91.892,555,1175-1313,
MN528440,1,77.861,533,1b,89.730,555,1175-1313,
MN528441,1,78.236,533,1b,90.811,555,1175-1313,
MN528442,1,78.049,533,1b,91.351,555,1175-1313,
MN528443,1,76.407,551,1b,90.991,555,1175-1315,
MN528444,1,77.486,533,1b,89.369,555,1175-1313,
LC773637,4,79.814,9269,4f,91.132,9258,1175-1315,
LC773638,4,78.559,9300,4k,91.809,9279,1175-1315,
LC773639,4,81.685,9315,4c,82.756,9348,1175-1315,
LC773640,4,81.559,9289,4c,82.436,9320,1175-1315,
LN808727,1,77.064,545,1b,90.221,542,1175-1315,
LN808730,1,78.035,519,1b,89.871,543,1175-1313,
LN808731,1,77.716,543,1b,90.221,542,1175-1315,
LN808732,1,76.834,518,1b,89.483,542,1175-1313,
LN808733,1,77.431,545,1b,91.328,542,1175-1315,
LN808734,1,77.798,545,1b,91.328,542,1175-1315,
LN808735,1,76.686,519,1b,89.668,542,1175-1313,
LN808736,1,78.035,519,1b,90.221,542,1175-1313,
LN808737,1,76.427,543,1b,90.406,542,1175-1315,
LN808739,1,78.349,545,1b,89.668,542,1175-1315,
LN808740,1,77.457,519,1b,89.668,542,1175-1313,
LN808742,1,76.514,545,1b,88.745,542,1175-1315,
LN808743,1,78.035,519,1b,91.144,542,1175-1313,
LN808744,1,78.227,519,1b,88.745,542,1175-1313,
M58335,1,78.908,9435,1b,100.000,9416,1175-1315,
M62321,1,95.852,9401,1a,100.000,9401,1175-1315,
M67463,1,99.012,9416,1a,100.000,9416,1175-1315,
MF136919,1,91.709,591,1a,91.709,591,1175-1315,
MF136921,1,92.893,591,1a,92.555,591,1175-1315,
MF136923,1,92.724,591,1a,93.063,591,1175-1315,
MF136924,1,93.063,591,1a,93.063,591,1175-1315,
MF136925,1,92.217,591,1a,92.555,591,1175-1315,
MF136926,1,92.047,591,1a,92.893,591,1175-1315,
MF136927,1,91.017,590,1a,92.034,590,1175-1315,
MF136929,1,92.047,591,1a,92.724,591,1175-1315,
MF136930,1,92.047,591,1a,92.386,591,1175-1315,
MF136931,1,92.893,591,1a,92.893,591,1175-1315,
MF136933,1,93.570,591,1a,93.909,591,1175-1315,
MF136934,1,92.893,591,1a,93.401,591,1175-1315,
MF136935,1,91.878,591,1a,92.217,591,1175-1315,
MF136936,1,93.063,591,1a,93.401,591,1175-1315,
MF136937,1,92.555,591,1a,92.893,591,1175-1315,
MF136938,1,92.637,584,1a,92.979,584,1175-1315,
MF136939,1,94.078,591,1a,94.078,591,1175-1315,
MF136941,1,93.570,591,1a,93.570,591,1175-1315,
MF136942,1,92.893,591,1a,92.893,591,1175-1315,
MF136943,1,93.401,591,1a,93.401,591,1175-1315,
MF136944,1,90.694,591,1a,91.032,591,1175-1315,
MF136945,1,93.739,591,1a,94.078,591,1175-1315,
MF136946,1,91.371,591,1a,91.709,591,1175-1315,
MF136947,1,92.386,591,1a,92.724,591,1175-1315,
MF136950,1,92.217,591,1a,92.217,591,1175-1315,
MF136951,1,92.555,591,1a,92.217,591,1175-1315,
MF136952,1,93.401,591,1a,93.739,591,1175-1315,
MF136953,1,93.909,591,1a,93.909,591,1175-1315,
MF136954,1,93.232,591,1a,93.570,591,1175-1315,
MF136955,1,93.063,591,1a,93.401,591,1175-1315,
MF136956,1,93.909,591,1a,93.570,591,1175-1315,
MF136957,1,92.217,591,1a,92.555,591,1175-1315,
MF136960,1,90.694,591,1a,91.371,591,1175-1315,
MF136961,1,93.232,591,1a,93.232,591,1175-1315,
MF136962,1,93.570,591,1a,93.570,591,1175-1315,
MF136965,1,92.893,591,1a,93.232,591,1175-1315,
MF136966,1,92.893,591,1a,92.555,591,1175-1315,
MF136967,1,93.232,591,1a,93.570,591,1175-1315,
MF136968,1,92.893,591,1a,92.893,591,1175-1315,
MF136969,1,92.217,591,1a,92.217,591,1175-1315,
MF136971,1,92.047,591,1a,92.386,591,1175-1315,
MF136972,1,91.371,591,1a,91.878,591,1175-1315,
MF136973,1,93.063,591,1a,93.063,591,1175-1315,
MF136974,1,92.217,591,1a,91.878,591,1175-1315,
MF136975,1,92.724,591,1a,93.063,591,1175-1315,
MF136976,1,93.401,591,1a,93.739,591,1175-1315,
MF136977,1,91.540,591,1a,91.878,591,1175-1315,
MF136978,1,92.555,591,1a,92.893,591,1175-1315,
MF136979,1,91.540,591,1a,91.878,591,1175-1315,
MF136981,1,92.555,591,1a,92.893,591,1175-1315,
MF136982,1,92.893,591,1a,93.232,591,1175-1315,
MF136983,1,91.878,591,1a,92.217,591,1175-1315,
MF136984,1,92.217,591,1a,92.217,591,1175-1315,
MF136985,1,92.724,591,1a,92.386,591,1175-1315,
MF136986,1,90.017,591,1a,91.540,591,1175-1315,
MF136987,1,91.201,591,1a,91.540,591,1175-1315,
MF136988,1,90.525,591,1a,91.371,591,1175-1315,
MF136990,1,92.724,591,1a,92.724,591,1175-1315,
MF136991,1,92.047,591,1a,92.217,591,1175-1315,
MF136992,1,92.047,591,1a,92.386,591,1175-1315,
MF136993,1,92.386,591,1a,92.724,591,1175-1315,
MF136994,1,92.217,591,1a,93.063,591,1175-1315,
MF136995,1,91.652,575,1a,92.000,575,1175-1315,
MF136996,1,93.570,591,1a,93.570,591,1175-1315,
MF136997,1,91.709,591,1a,92.047,591,1175-1315,
MF136998,1,91.878,591,1a,92.217,591,1175-1315,
MF136999,1,90.355,591,1a,90.863,591,1175-1315,
MF137000,1,92.047,591,1a,92.386,591,1175-1315,
MF137002,1,90.186,591,1a,90.694,591,1175-1315,
MF137003,1,90.017,591,1a,90.863,591,1175-1315,
MF137004,1,93.401,591,1a,93.401,591,1175-1315,
MF137005,1,92.555,591,1a,92.893,591,1175-1315,
MF137006,1,92.047,591,1a,92.386,591,1175-1315,
MF137008,1,93.739,591,1a,94.078,591,1175-1315,
MF137009,1,92.047,591,1a,92.386,591,1175-1315,
MF137010,1,93.232,591,1a,93.570,591,1175-1315,
MF137011,1,92.217,591,1a,92.555,591,1175-1315,
MF137012,1,92.047,591,1a,92.386,591,1175-1315,
MF137013,1,92.893,591,1a,93.232,591,1175-1315,
MF137014,1,93.401,591,1a,93.739,591,1175-1315,
MF137015,1,92.555,591,1a,92.893,591,1175-1315,
MF137017,1,93.232,591,1a,93.401,591,1175-1315,
MF137018,1,92.295,584,1a,92.637,584,1175-1315,
MF137019,1,93.232,591,1a,93.570,591,1175-1315,
MF137020,1,93.559,590,1a,93.559,590,1175-1315,
MF137021,1,93.063,591,1a,93.401,591,1175-1315,
MF137022,1,93.401,591,1a,93.739,591,1175-1315,
MF137023,1,92.893,591,1a,93.232,591,1175-1315,
MF137024,1,93.401,591,1a,93.739,591,1175-1315,
MF137025,1,93.063,591,1a,93.401,591,1175-1315,
MF137026,1,93.063,591,1a,93.063,591,1175-1315,
MF137027,1,92.893,591,1a,93.570,591,1175-1315,
MF137028,1,93.063,591,1a,93.063,591,1175-1315,
MF137029,1,93.570,591,1a,93.909,591,1175-1315,
MF137030,1,92.555,591,1a,92.724,591,1175-1315,
MF137031,1,93.570,591,1a,93.570,591,1175-1315,
MF137032,1,92.724,591,1a,93.063,591,1175-1315,
MF137033,1,93.401,591,1a,93.909,591,1175-1315,
MF137034,1,93.401,591,1a,93.739,591,1175-1315,
MF137035,1,94.755,591,1a,94.416,591,1175-1315,
MF137036,1,92.295,584,1a,92.637,584,1175-1315,
MF137038,1,92.724,591,1a,93.063,591,1175-1315,
MF137040,1,92.830,530,1a,93.208,530,1175-1315,
MF137041,1,93.401,591,1a,93.739,591,1175-1315,
MF137042,1,93.232,591,1a,93.570,591,1175-1315,
MF137043,1,92.893,591,1a,93.232,591,1175-1315,
MF137044,1,92.386,591,1a,92.555,591,1175-1315,
MF137045,1,92.893,591,1a,93.232,591,1175-1315,
MF137046,1,93.493,584,1a,93.836,584,1175-1315,
MF137047,1,93.739,591,1a,93.739,591,1175-1315,
MF137048,1,93.570,591,1a,93.909,591,1175-1315,
MF137049,1,94.755,591,1a,95.093,591,1175-1315,
MF137051,1,92.893,591,1a,93.232,591,1175-1315,
MF137052,1,92.724,591,1a,93.063,591,1175-1315,
MF137053,1,93.401,591,1a,93.232,591,1175-1315,
MF137054,1,91.371,591,1a,91.709,591,1175-1315,
MF137055,1,92.893,591,1a,93.232,591,1175-1315,
MF137056,1,92.724,591,1a,93.063,591,1175-1315,
MF137057,1,92.893,591,1a,93.232,591,1175-1315,
MF137058,1,92.893,591,1a,93.232,591,1175-1315,
MF137059,1,77.816,586,1b,91.371,591,1175-1315,
MF137060,1,77.683,587,1b,88.983,590,1175-1315,
MF137061,1,77.381,588,1b,90.694,591,1175-1315,
MF137062,1,78.401,588,1b,91.371,591,1175-1315,
MF137063,1,77.474,586,1b,90.355,591,1175-1315,
MF137064,1,77.381,588,1b,89.153,590,1175-1315,
MF137065,1,77.891,588,1b,90.525,591,1175-1315,
MF137066,1,77.551,588,1b,91.540,591,1175-1315,
MF137067,1,77.304,586,1b,90.339,590,1175-1315,
MF137068,1,78.328,586,1b,90.186,591,1175-1315,
MF137069,1,76.621,586,1b,89.340,591,1175-1315,
MF137070,1,76.451,586,1b,89.509,591,1175-1315,
MF137071,1,76.701,588,1b,88.983,590,1175-1315,
MF137072,1,77.133,586,1b,90.694,591,1175-1315,
MF137073,1,78.401,588,1b,89.509,591,1175-1315,
MF137074,1,78.669,586,1b,90.508,590,1175-1315,
MF137075,1,76.621,586,1b,89.509,591,1175-1315,
MF137076,1,78.571,588,1b,89.848,591,1175-1315,
MF137077,1,75.085,586,1b,88.325,591,1175-1315,
MF137078,1,77.551,588,1b,90.694,591,1175-1315,
MF137079,1,78.157,586,1b,90.186,591,1175-1315,
MF137080,1,77.816,586,1b,91.032,591,1175-1315,
MF137081,1,77.645,586,1b,90.017,591,1175-1315,
MF137082,1,77.551,588,1b,89.171,591,1175-1315,
MF137083,1,78.231,588,1b,90.847,590,1175-1315,
MF137084,1,77.986,586,1b,90.339,590,1175-1315,
MF137085,1,77.891,588,1b,91.032,591,1175-1315,
MF137086,1,77.891,588,1b,90.508,590,1175-1315,
MF137087,1,78.061,588,1b,89.661,590,1175-1315,
MF137088,1,77.891,588,1b,88.814,590,1175-1315,
MF137089,1,77.891,588,1b,90.525,591,1175-1315,
MF137090,1,77.986,586,1b,89.848,591,1175-1315,
MF137091,1,78.157,586,1b,89.848,591,1175-1315,
MF137093,1,77.816,586,1b,90.355,591,1175-1315,
MF137094,1,76.792,586,1b,90.678,590,1175-1315,
MF137095,1,76.701,588,1b,91.709,591,1175-1315,
MF137096,1,79.181,586,1b,90.678,590,1175-1315,
MF137097,1,76.962,586,1b,92.217,591,1175-1315,
MF137098,1,78.401,588,1b,91.032,591,1175-1315,
MF137099,1,78.061,588,1b,90.525,591,1175-1315,
MF137100,1,76.361,588,1b,90.678,590,1175-1315,
MF137101,1,77.381,588,1b,90.847,590,1175-1315,
MF137102,1,78.401,588,1b,91.540,591,1175-1315,
MF137103,1,78.741,588,1b,90.000,590,1175-1315,
MF137104,1,78.401,588,1b,89.848,591,1175-1315,
MF137105,1,77.816,586,1b,90.694,591,1175-1315,
MF137106,1,78.061,588,1b,90.355,591,1175-1315,
MF137107,1,76.190,588,1b,89.002,591,1175-1315,
MF137108,1,78.571,588,1b,90.847,590,1175-1315,
MF137109,1,77.645,586,1b,91.540,591,1175-1315,
MF137110,1,77.304,586,1b,91.371,591,1175-1315,
MF137111,1,78.157,586,1b,90.863,591,1175-1315,
MF137112,1,77.551,588,1b,90.355,591,1175-1315,
MF137113,1,78.061,588,1b,90.863,591,1175-1315,
MF137114,1,78.741,588,1b,90.694,591,1175-1315,
MF137115,1,77.381,588,1b,90.186,591,1175-1315,
MF137116,1,77.551,588,1b,90.169,590,1175-1315,
MF137117,1,77.474,586,1b,91.032,591,1175-1315,
MF137118,1,77.986,586,1b,90.355,591,1175-1315,
MF137119,1,78.078,593,1b,90.863,591,1175-1315,
MF137120,1,78.498,586,1b,90.940,585,1175-1315,
MF137121,1,78.741,588,1b,90.186,591,1175-1315,
MF137122,1,77.133,586,1b,89.679,591,1175-1315,
MF137123,1,77.551,588,1b,91.864,590,1175-1315,
MF137124,1,78.157,586,1b,90.694,591,1175-1315,
MF137125,1,77.986,586,1b,91.371,591,1175-1315,
MF137126,1,76.871,588,1b,90.694,591,1175-1315,
MF137127,1,77.381,588,1b,91.356,590,1175-1315,
MF137128,1,77.645,586,1b,91.201,591,1175-1315,
MF137129,1,78.231,588,1b,90.186,591,1175-1315,
MF137130,1,77.721,588,1b,88.983,590,1175-1315,
MF137131,1,78.328,586,1b,90.525,591,1175-1315,
MF137132,1,77.986,586,1b,90.339,590,1175-1315,
MF137133,1,77.551,588,1b,90.017,591,1175-1315,
MF137134,1,77.891,588,1b,90.508,590,1175-1315,
MF137135,1,77.381,588,1b,90.508,590,1175-1315,
MF137136,1,78.571,588,1b,91.186,590,1175-1315,
MF137137,1,78.231,588,1b,90.694,591,1175-1315,
MF137138,1,76.621,586,1b,90.508,590,1175-1315,
MF137139,1,76.962,586,1b,89.679,591,1175-1315,
MF137140,1,78.231,588,1b,89.171,591,1175-1315,
MF137141,1,78.571,588,1b,89.831,590,1175-1315,
MF137142,1,77.721,588,1b,89.679,591,1175-1315,
MF137143,1,79.010,586,1b,90.508,590,1175-1315,
MF137144,1,77.474,586,1b,91.371,591,1175-1315,
MF137145,1,77.133,586,1b,88.814,590,1175-1315,
MF137146,1,78.061,588,1b,91.356,590,1175-1315,
MF137147,1,77.381,588,1b,89.831,590,1175-1315,
MF137148,1,77.816,586,1b,90.186,591,1175-1315,
MF137149,1,78.231,588,1b,91.201,591,1175-1315,
MF137150,1,78.061,588,1b,91.864,590,1175-1315,
MF137151,1,79.082,588,1b,90.169,590,1175-1315,
MF137152,1,77.133,586,1b,90.017,591,1175-1315,
MF137153,1,76.792,586,1b,91.709,591,1175-1315,
MF137154,1,78.840,586,1b,90.694,591,1175-1315,
MF137155,1,76.792,586,1b,90.863,591,1175-1315,
MF137156,1,78.498,586,1b,91.201,591,1175-1315,
MF137158,1,77.891,588,1b,90.017,591,1175-1315,
MF137159,1,77.551,588,1b,89.492,590,1175-1315,
MF137160,1,77.721,588,1b,91.540,591,1175-1315,
MF137161,1,77.721,588,1b,88.663,591,1175-1315,
MF137162,1,76.621,586,1b,90.017,591,1175-1315,
MF137163,1,77.211,588,1b,90.508,590,1175-1315,
MF137164,1,78.571,588,1b,90.678,590,1175-1315,
MF182660,1,77.389,942,1b,89.149,940,1175-1315,
MF182661,1,76.915,940,1b,89.681,940,1175-1315,
MF182662,1,76.558,947,1b,90.618,938,1175-1315,
MF182663,1,91.596,940,1a,92.128,940,1175-1315,
MF182664,1,78.746,941,1b,90.638,940,1175-1315,
MF182665,1,76.964,942,1b,90.638,940,1175-1315,
MF182666,1,76.327,942,1b,90.319,940,1175-1315,
MF182667,1,77.979,940,1b,89.149,940,1175-1315,
MF182668,1,77.495,942,1b,89.659,938,1175-1315,
MF182669,1,94.362,940,1a,94.468,940,1175-1315,
MF182670,1,76.964,942,1b,89.894,940,1175-1315,
MF182671,1,78.025,942,1b,89.894,940,1175-1315,
MF182672,1,91.383,940,1a,91.596,940,1175-1315,
MF182673,1,76.433,942,1b,90.213,940,1175-1315,
MF182674,1,76.008,942,1b,90.106,940,1175-1315,
MF182675,1,93.085,940,1a,93.191,940,1175-1315,
MF182676,1,78.238,942,1b,90.532,940,1175-1315,
MF182677,1,94.043,940,1a,94.681,940,1175-1315,
MF182678,1,93.723,940,1a,93.511,940,1175-1315,
MF182679,1,77.282,942,1b,89.979,938,1175-1315,
MF182680,1,94.043,940,1a,93.830,940,1175-1315,
MF182681,1,77.495,942,1b,87.872,940,1175-1315,
MF182682,1,91.915,940,1a,92.128,940,1175-1315,
MF182683,1,78.238,942,1b,89.043,940,1175-1315,
MF182684,1,93.404,940,1a,93.404,940,1175-1315,
MF182685,1,90.426,940,1a,91.064,940,1175-1315,
MF182686,1,93.936,940,1a,93.936,940,1175-1315,
MF182687,1,76.539,942,1b,90.213,940,1175-1315,
MF182688,1,91.578,938,1a,91.791,938,1175-1315,
MF182689,1,91.277,940,1a,91.489,940,1175-1315,
MG738825,1,90.034,582,1a,90.550,582,1175-1315,
MG747300,1,77.007,548,1b,89.011,546,1175-1315,
MG747301,1,76.686,519,1b,89.377,546,1175-1313,
MG747302,1,93.590,546,1a,93.223,546,1175-1315,
MG747303,1,77.920,548,1b,90.293,546,1175-1315,
MG747304,1,76.642,548,1b,89.927,546,1175-1315,
MG747308,1,93.407,546,1a,94.872,546,1175-1315,
MG747310,1,93.590,546,1a,93.773,546,1175-1315,
MG747315,1,77.372,548,1b,89.377,546,1175-1315,
MG747316,1,93.223,546,1a,93.773,546,1175-1315,
MG747317,1,79.197,548,1b,90.476,546,1175-1315,
MG747320,1,78.650,548,1b,90.110,546,1175-1315,
MG747322,1,76.460,548,1b,89.927,546,1175-1315,
MG747324,1,90.110,546,1a,91.575,546,1175-1315,
MG747325,1,77.372,548,1b,89.560,546,1175-1315,
MG747328,1,90.659,546,1a,92.125,546,1175-1315,
MG747330,1,93.590,546,1a,93.407,546,1175-1315,
MG747333,1,91.560,545,1a,93.394,545,1175-1315,
MG747335,1,94.872,546,1a,94.505,546,1175-1315,
MG747337,1,78.035,519,1b,88.645,546,1175-1313,
MG747338,1,94.505,546,1a,94.505,546,1175-1315,
MG747340,1,94.872,546,1a,95.238,546,1175-1315,
MG747341,1,76.825,548,1b,90.476,546,1175-1315,
MG747342,1,77.737,548,1b,90.476,546,1175-1315,
MG747344,1,78.285,548,1b,89.744,546,1175-1315,
MG747345,1,76.642,548,1b,90.293,546,1175-1315,
MG747346,1,91.941,546,1a,92.308,546,1175-1315,
MG747347,1,76.642,548,1b,90.293,546,1175-1315,
MG747350,1,78.571,546,1b,86.447,546,1175-1315,
MG747351,1,78.650,548,1b,90.146,548,1175-1315,
MG747353,1,90.293,546,1a,91.758,546,1175-1315,
