Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
OK552907,2,20.772,20.772,9.878,9.878,21.338,21.668,21.792,21.868,21.868,21.338,21.504,21.504,22.706,25.993,25.993,20.594,20.594,21.656,21.656,21.781,20.690,22.134,21.975,2b,9.878,2m,20.594
OK552908,2,20.825,20.825,9.931,9.931,21.444,21.668,21.728,21.975,21.975,21.444,21.557,21.557,22.812,26.046,26.046,20.701,20.701,21.709,21.709,21.887,20.743,22.187,22.028,2b,9.931,2m,20.701
OK552909,2,20.772,20.772,9.878,9.878,21.391,21.668,21.675,21.921,21.921,21.391,21.504,21.504,22.759,25.993,25.993,20.648,20.648,21.656,21.656,21.834,20.690,22.134,21.975,2b,9.878,2m,20.648
OK552910,2,20.666,20.666,9.773,9.773,21.285,21.668,21.686,21.815,21.815,21.285,21.398,21.398,22.759,25.887,25.887,20.648,20.648,21.550,21.550,21.834,20.701,22.028,21.975,2b,9.773,2a,20.666
OK552911,2,20.719,20.719,9.826,9.826,21.338,21.721,21.633,21.868,21.868,21.231,21.451,21.451,22.812,25.940,25.940,20.701,20.701,21.603,21.603,21.887,20.754,22.081,22.028,2b,9.826,2a,20.719
OK552912,2,20.666,20.666,9.773,9.773,21.285,21.668,21.686,21.815,21.815,21.285,21.398,21.398,22.759,25.887,25.887,20.648,20.648,21.550,21.550,21.834,20.701,22.028,21.975,2b,9.773,2a,20.666
OK552913,2,20.666,20.666,9.773,9.773,21.285,21.668,21.686,21.815,21.815,21.285,21.398,21.398,22.759,25.887,25.887,20.648,20.648,21.550,21.550,21.834,20.701,22.028,21.975,2b,9.773,2a,20.666
OK552914,2,20.772,20.772,9.878,9.878,21.391,21.668,21.675,21.921,21.921,21.391,21.504,21.504,22.759,25.993,25.993,20.648,20.648,21.656,21.656,21.834,20.690,22.134,21.975,2b,9.878,2m,20.648
OK552915,2,20.666,20.666,9.773,9.773,21.285,21.668,21.686,21.815,21.815,21.285,21.398,21.398,22.759,25.887,25.887,20.648,20.648,21.550,21.550,21.834,20.701,22.028,21.975,2b,9.773,2a,20.666
OK552916,2,20.772,20.772,9.878,9.878,21.391,21.668,21.675,21.921,21.921,21.391,21.504,21.504,22.759,25.993,25.993,20.648,20.648,21.656,21.656,21.834,20.690,22.134,21.975,2b,9.878,2m,20.648
OK552917,2,20.772,20.772,9.878,9.878,21.391,21.668,21.716,21.921,21.921,21.391,21.504,21.504,22.759,25.993,25.993,20.648,20.648,21.656,21.656,21.834,20.701,22.134,21.975,2b,9.878,2m,20.648
OK552918,2,20.666,20.666,9.826,9.826,21.285,21.668,21.739,21.815,21.815,21.338,21.345,21.345,22.759,25.887,25.887,20.648,20.648,21.550,21.550,21.834,20.701,22.028,21.975,2b,9.826,2a,20.666
OK552919,2,20.666,20.666,9.773,9.773,21.285,21.668,21.686,21.815,21.815,21.285,21.398,21.398,22.759,25.887,25.887,20.648,20.648,21.550,21.550,21.834,20.701,22.028,21.975,2b,9.773,2a,20.666
OK552920,2,20.666,20.666,9.773,9.773,21.285,21.668,21.686,21.815,21.815,21.285,21.398,21.398,22.759,25.887,25.887,20.648,20.648,21.550,21.550,21.834,20.701,22.028,21.975,2b,9.773,2a,20.666
OK552921,2,20.666,20.666,9.773,9.773,21.285,21.668,21.686,21.815,21.815,21.285,21.398,21.398,22.759,25.887,25.887,20.648,20.648,21.550,21.550,21.834,20.701,22.028,21.975,2b,9.773,2a,20.666
OK552922,2,20.666,20.666,9.773,9.773,21.285,21.668,21.686,21.815,21.815,21.285,21.398,21.398,22.759,25.887,25.887,20.648,20.648,21.550,21.550,21.834,20.701,22.028,21.975,2b,9.773,2a,20.666
OK552923,2,20.772,20.772,9.878,9.878,21.391,21.668,21.675,21.921,21.921,21.391,21.504,21.504,22.759,25.993,25.993,20.648,20.648,21.656,21.656,21.834,20.690,22.134,21.975,2b,9.878,2m,20.648
OK552924,2,20.825,20.825,9.931,9.931,21.444,21.721,21.622,21.975,21.975,21.338,21.557,21.557,22.812,26.046,26.046,20.701,20.701,21.709,21.709,21.887,20.743,22.187,22.028,2b,9.931,2m,20.701
OK552925,2,20.719,20.719,9.826,9.826,21.338,21.721,21.739,21.868,21.868,21.338,21.451,21.451,22.812,25.940,25.940,20.701,20.701,21.603,21.603,21.887,20.754,22.081,22.028,2b,9.826,2a,20.719
OK552926,2,20.825,20.825,9.931,9.931,21.338,21.721,21.569,21.921,21.921,21.391,21.557,21.557,22.653,26.046,26.046,20.648,20.648,21.656,21.656,21.887,20.743,22.134,22.028,2b,9.931,2m,20.648
OK552927,2,20.930,20.930,10.090,10.090,21.603,22.039,22.110,22.081,22.081,21.497,21.610,21.610,22.918,25.834,25.834,20.966,20.966,21.709,21.709,22.258,20.913,22.346,22.134,2b,10.090,2a,20.930
OK552928,2,20.825,20.825,9.931,9.931,21.285,21.774,22.004,22.028,22.028,21.410,21.451,21.451,22.865,25.728,25.728,20.701,20.701,21.550,21.550,21.940,20.807,22.187,22.187,2b,9.931,2m,20.701
OK552929,2,20.930,20.930,10.037,10.037,21.550,22.092,22.269,22.240,22.240,21.656,21.776,21.776,22.918,25.834,25.834,20.913,20.913,21.709,21.709,22.258,21.072,22.346,22.187,2b,10.037,2a,20.930
OK552930,2,20.877,20.877,9.984,9.984,21.497,21.933,22.110,22.081,22.081,21.497,21.610,21.610,22.865,25.834,25.834,20.860,20.860,21.656,21.656,22.152,20.913,22.240,22.134,2b,9.984,2a,20.877
OK552931,2,20.825,20.825,9.984,9.984,21.391,21.827,21.898,22.028,22.028,21.391,21.504,21.504,22.812,25.675,25.675,20.754,20.754,21.709,21.709,21.993,20.966,22.293,22.028,2b,9.984,2a,20.825
OK552932,2,20.877,20.877,10.090,10.090,21.603,22.039,22.216,22.187,22.187,21.603,21.610,21.610,22.865,25.940,25.940,20.860,20.860,21.656,21.656,22.258,21.019,22.122,22.240,2b,10.090,2a,20.877
OK552933,2,20.877,20.877,10.095,10.095,21.497,21.880,22.057,22.187,22.187,21.497,21.595,21.595,22.918,25.728,25.728,20.807,20.807,21.603,21.603,22.099,20.860,22.293,22.134,2b,10.095,2a,20.877
OK552934,2,20.560,20.560,10.090,10.090,21.231,21.774,21.845,22.081,22.081,21.338,21.334,21.334,22.641,25.675,25.675,20.477,20.477,21.379,21.379,21.940,20.701,22.240,22.028,2b,10.090,2a,20.560
OK552935,2,20.772,20.772,10.090,10.090,21.550,21.933,22.163,21.975,21.975,21.550,21.557,21.557,22.865,26.046,26.046,20.860,20.860,21.762,21.762,22.205,20.913,22.240,22.134,2b,10.090,2a,20.772
OK552936,2,20.825,20.825,10.037,10.037,21.603,22.039,22.110,22.028,22.028,21.497,21.610,21.610,22.812,25.781,25.781,20.913,20.913,21.709,21.709,22.258,20.913,22.346,22.134,2b,10.037,2a,20.825
OK552937,2,20.930,20.930,10.037,10.037,21.550,21.986,22.163,22.134,22.134,21.550,21.663,21.663,22.918,25.887,25.887,20.913,20.913,21.709,21.709,22.099,20.966,22.293,22.187,2b,10.037,2a,20.930
OK552938,2,20.983,20.983,10.143,10.143,21.550,21.880,22.057,22.028,22.028,21.497,21.610,21.610,22.865,25.887,25.887,20.754,20.754,21.656,21.656,22.258,21.019,22.069,22.134,2b,10.143,2m,20.754
OK552939,2,20.930,20.930,10.090,10.090,21.497,22.146,22.163,21.921,21.921,21.550,21.557,21.557,22.812,25.887,25.887,20.913,20.913,21.709,21.709,22.364,20.966,22.346,22.134,2b,10.090,2a,20.930
OK552940,2,20.877,20.877,9.984,9.984,21.497,21.933,22.110,22.081,22.081,21.497,21.610,21.610,22.865,25.834,25.834,20.860,20.860,21.656,21.656,22.152,20.913,22.240,22.134,2b,9.984,2a,20.877
OK552941,2,20.877,20.877,10.090,10.090,21.497,21.933,22.110,22.081,22.081,21.497,21.610,21.610,22.865,25.940,25.940,20.860,20.860,21.762,21.762,22.152,20.913,22.240,22.134,2b,10.090,2a,20.877
OK552942,2,20.877,20.877,10.037,10.037,21.497,21.986,22.057,22.081,22.081,21.550,21.610,21.610,22.918,25.781,25.781,20.913,20.913,21.656,21.656,22.152,20.966,22.293,22.134,2b,10.037,2a,20.877
OK552943,2,20.930,20.930,10.037,10.037,21.550,21.986,22.163,22.134,22.134,21.550,21.663,21.663,22.918,25.887,25.887,20.913,20.913,21.709,21.709,22.205,20.966,22.293,22.187,2b,10.037,2a,20.930
OK552944,2,20.983,20.983,10.143,10.143,21.497,21.986,22.216,22.081,22.081,21.497,21.776,21.776,22.971,25.940,25.940,21.019,21.019,21.709,21.709,22.258,21.019,22.175,22.187,2b,10.143,2a,20.983
OK552945,2,20.930,20.930,10.037,10.037,21.550,21.986,22.163,22.134,22.134,21.550,21.663,21.663,22.918,25.887,25.887,20.913,20.913,21.709,21.709,22.205,20.966,22.293,22.187,2b,10.037,2a,20.930
OK552946,2,21.036,21.036,10.037,10.037,21.444,21.986,22.216,22.081,22.081,21.603,21.557,21.557,22.918,25.781,25.781,20.966,20.966,21.709,21.709,22.311,21.072,22.346,22.187,2b,10.037,2a,21.036
OK552947,2,21.036,21.036,10.143,10.143,21.550,22.092,22.163,22.240,22.240,21.656,21.557,21.557,22.812,25.887,25.887,21.019,21.019,21.815,21.815,22.311,21.072,22.175,22.081,2b,10.143,2a,21.036
OK552948,2,20.930,20.930,10.037,10.037,21.550,21.986,22.163,22.134,22.134,21.550,21.663,21.663,22.918,25.887,25.887,20.913,20.913,21.709,21.709,22.205,20.966,22.175,22.187,2b,10.037,2a,20.930
OK552949,2,20.983,20.983,10.195,10.195,21.497,21.986,22.110,22.134,22.134,21.391,21.663,21.663,22.865,25.993,25.993,20.913,20.913,21.656,21.656,22.258,21.072,22.293,22.240,2b,10.195,2a,20.983
OK552950,2,20.877,20.877,10.037,10.037,21.285,21.880,22.004,21.815,21.815,21.285,21.557,21.557,22.812,25.940,25.940,20.594,20.594,21.444,21.444,21.728,20.860,22.028,21.975,2b,10.037,2m,20.594
OK552951,2,21.036,21.036,9.926,9.926,21.550,22.039,22.110,22.081,22.081,21.550,21.716,21.716,22.865,25.834,25.834,20.966,20.966,21.656,21.656,22.152,20.966,22.069,22.134,2b,9.926,2m,20.966
OK552952,2,20.877,20.877,10.037,10.037,21.497,21.933,22.163,22.081,22.081,21.603,21.610,21.610,22.918,25.887,25.887,20.860,20.860,21.656,21.656,22.152,20.966,22.122,22.134,2b,10.037,2a,20.877
OK552953,2,20.930,20.930,10.037,10.037,21.550,21.880,22.163,22.028,22.028,21.444,21.663,21.663,22.918,25.940,25.940,20.966,20.966,21.815,21.815,22.311,20.860,22.293,22.240,2b,10.037,2a,20.930
OK552954,2,21.036,21.036,9.931,9.931,21.285,21.880,21.898,21.921,21.921,21.391,21.610,21.610,22.918,25.781,25.781,20.807,20.807,21.497,21.497,22.099,20.860,22.081,21.975,2b,9.931,2m,20.807
OK552955,2,20.825,20.825,10.037,10.037,21.444,21.880,22.057,22.134,22.134,21.444,21.557,21.557,22.918,25.993,25.993,20.913,20.913,21.815,21.815,22.099,20.860,22.293,22.187,2b,10.037,2a,20.825
OK552956,2,20.930,20.930,10.037,10.037,21.550,21.986,22.163,22.134,22.134,21.550,21.663,21.663,22.918,25.887,25.887,20.913,20.913,21.709,21.709,22.205,20.966,22.175,22.187,2b,10.037,2a,20.930
OK552957,2,20.772,20.772,10.037,10.037,21.444,21.986,22.004,22.134,22.134,21.550,21.557,21.557,22.918,25.834,25.834,20.807,20.807,21.603,21.603,22.205,20.860,22.293,22.187,2b,10.037,2a,20.772
OK552958,2,20.877,20.877,9.826,9.826,21.391,21.880,21.898,21.868,21.868,21.550,21.610,21.610,22.971,25.887,25.887,20.754,20.754,21.497,21.497,21.834,20.807,22.240,21.975,2b,9.826,2m,20.754
OK552959,2,20.877,20.877,9.984,9.984,21.497,21.933,22.216,22.187,22.187,21.603,21.610,21.610,22.865,25.887,25.887,20.966,20.966,21.656,21.656,22.152,20.966,22.122,22.187,2b,9.984,2a,20.877
OK552960,2,20.930,20.930,10.143,10.143,21.603,22.039,22.163,22.187,22.187,21.603,21.716,21.716,23.024,25.993,25.993,21.019,21.019,21.815,21.815,22.258,21.072,22.281,22.240,2b,10.143,2a,20.930
OK552961,2,20.877,20.877,10.090,10.090,21.497,21.933,22.110,22.081,22.081,21.603,21.716,21.716,22.865,25.940,25.940,20.860,20.860,21.762,21.762,22.258,21.019,22.228,22.240,2b,10.090,2a,20.877
OK552962,2,20.983,20.983,10.090,10.090,21.603,21.933,22.216,22.187,22.187,21.603,21.610,21.610,22.865,25.887,25.887,20.966,20.966,21.656,21.656,22.258,21.019,22.228,22.134,2b,10.090,2a,20.983
OK552963,2,20.877,20.877,9.984,9.984,21.497,21.933,22.110,22.134,22.134,21.497,21.610,21.610,22.865,25.940,25.940,20.860,20.860,21.656,21.656,22.152,20.913,22.175,22.134,2b,9.984,2a,20.877
OK552964,2,20.983,20.983,9.984,9.984,21.497,21.986,22.110,22.134,22.134,21.603,21.610,21.610,22.971,25.887,25.887,20.966,20.966,21.709,21.709,22.152,20.913,22.228,22.134,2b,9.984,2a,20.983
OK552965,2,21.036,21.036,10.143,10.143,21.656,22.092,22.269,22.134,22.134,21.656,21.829,21.829,22.918,25.993,25.993,21.019,21.019,21.815,21.815,22.311,21.072,22.281,22.187,2b,10.143,2a,21.036
OK552966,2,21.089,21.089,10.090,10.090,21.709,22.039,22.216,22.293,22.293,21.709,21.769,21.769,23.024,25.993,25.993,21.072,21.072,21.709,21.709,22.258,21.072,22.334,22.240,2b,10.090,2a,21.089
OK552967,2,20.877,20.877,10.090,10.090,21.497,21.827,22.004,22.187,22.187,21.497,21.557,21.557,22.971,25.728,25.728,20.860,20.860,21.550,21.550,22.046,20.913,22.240,22.187,2b,10.090,2a,20.877
OK552968,2,20.825,20.825,10.037,10.037,21.497,21.986,22.110,22.081,22.081,21.497,21.546,21.546,22.800,25.781,25.781,20.796,20.796,21.592,21.592,22.152,20.966,22.293,22.187,2b,10.037,2a,20.825
OK552969,2,20.930,20.930,10.037,10.037,21.550,21.986,22.163,22.134,22.134,21.550,21.663,21.663,22.918,25.887,25.887,20.913,20.913,21.709,21.709,22.205,20.966,22.175,22.187,2b,10.037,2a,20.930
OK552970,2,20.825,20.825,10.195,10.195,21.550,21.986,22.163,22.134,22.134,21.603,21.723,21.723,22.812,26.046,26.046,20.807,20.807,21.709,21.709,22.258,20.966,22.175,22.240,2b,10.195,2a,20.825
OK552971,2,20.877,20.877,10.090,10.090,21.603,22.039,22.216,22.187,22.187,21.603,21.716,21.716,22.971,25.940,25.940,20.966,20.966,21.656,21.656,22.258,21.019,22.228,22.240,2b,10.090,2a,20.877
OK552972,2,20.825,20.825,10.037,10.037,21.497,21.986,22.110,22.081,22.081,21.497,21.546,21.546,22.800,25.781,25.781,20.796,20.796,21.592,21.592,22.152,20.966,22.293,22.187,2b,10.037,2a,20.825
OK552973,2,20.930,20.930,10.037,10.037,21.444,21.933,22.110,22.134,22.134,21.550,21.663,21.663,22.918,25.834,25.834,20.860,20.860,21.603,21.603,22.099,20.913,22.240,22.134,2b,10.037,2a,20.930
OK552974,2,20.772,20.772,10.090,10.090,21.391,21.827,22.004,22.081,22.081,21.444,21.557,21.557,22.865,25.728,25.728,20.860,20.860,21.656,21.656,22.046,20.913,22.346,22.187,2b,10.090,2a,20.772
OK552975,2,21.089,21.089,10.195,10.195,21.550,21.933,22.004,22.081,22.081,21.603,21.557,21.557,22.971,26.046,26.046,21.019,21.019,21.762,21.762,22.258,21.125,22.334,22.134,2b,10.195,2a,21.089
OK552976,2,20.930,20.930,10.143,10.143,21.550,22.039,22.163,22.016,22.016,21.550,21.493,21.493,22.918,25.834,25.834,20.913,20.913,21.709,21.709,22.205,20.966,22.293,22.187,2b,10.143,2a,20.930
OK552977,2,21.036,21.036,10.143,10.143,21.656,22.092,22.269,22.240,22.240,21.656,21.769,21.769,22.971,25.993,25.993,20.860,20.860,21.656,21.656,22.311,21.072,22.228,22.293,2b,10.143,2m,20.860
OK552978,2,20.930,20.930,10.037,10.037,21.603,22.039,22.216,22.134,22.134,21.550,21.663,21.663,22.865,25.887,25.887,20.966,20.966,21.709,21.709,22.258,21.072,22.228,22.240,2b,10.037,2a,20.930
OK552979,2,20.772,20.772,10.143,10.143,21.444,22.092,22.004,21.921,21.921,21.444,21.716,21.716,22.812,25.781,25.781,20.754,20.754,21.497,21.497,22.152,20.913,22.240,22.187,2b,10.143,2a,20.772
OK552980,2,20.983,20.983,9.984,9.984,21.497,22.039,22.216,22.187,22.187,21.603,21.610,21.610,22.865,25.834,25.834,20.860,20.860,21.656,21.656,22.258,20.913,22.228,22.240,2b,9.984,2m,20.860
OK552981,2,21.036,21.036,10.195,10.195,21.550,22.039,22.163,22.028,22.028,21.444,21.663,21.663,23.077,25.940,25.940,20.807,20.807,21.762,21.762,22.205,21.019,22.281,22.081,2b,10.195,2m,20.807
OK552982,2,20.930,20.930,10.090,10.090,21.550,21.986,22.163,22.134,22.134,21.603,21.610,21.610,22.918,25.940,25.940,20.913,20.913,21.709,21.709,22.205,20.966,22.122,22.187,2b,10.090,2a,20.930
OK552983,2,20.825,20.825,10.037,10.037,21.497,21.986,22.110,22.081,22.081,21.497,21.546,21.546,22.800,25.781,25.781,20.796,20.796,21.592,21.592,22.152,20.966,22.293,22.187,2b,10.037,2a,20.825
OK552984,2,20.983,20.983,10.090,10.090,21.603,22.039,22.110,22.187,22.187,21.603,21.716,21.716,22.971,25.940,25.940,20.860,20.860,21.762,21.762,22.258,20.913,22.228,22.240,2b,10.090,2m,20.860
OK552985,2,20.983,20.983,10.090,10.090,21.497,21.986,22.110,22.187,22.187,21.497,21.610,21.610,22.971,25.940,25.940,20.966,20.966,21.656,21.656,22.152,21.019,22.122,22.134,2b,10.090,2a,20.983
OK552986,2,20.930,20.930,10.090,10.090,21.550,21.933,22.163,22.187,22.187,21.497,21.663,21.663,22.918,25.940,25.940,20.913,20.913,21.709,21.709,22.152,20.966,22.175,22.134,2b,10.090,2a,20.930
OK552987,2,20.877,20.877,10.248,10.248,21.497,22.039,22.163,22.187,22.187,21.444,21.716,21.716,22.971,25.940,25.940,21.019,21.019,21.868,21.868,22.152,21.019,22.228,22.134,2b,10.248,2a,20.877
OK552988,2,20.930,20.930,10.037,10.037,21.550,21.986,22.163,22.134,22.134,21.550,21.663,21.663,22.918,25.887,25.887,20.913,20.913,21.709,21.709,22.205,20.966,22.175,22.187,2b,10.037,2a,20.930
OK552989,2,20.930,20.930,10.090,10.090,21.550,21.933,22.163,22.134,22.134,21.550,21.663,21.663,22.918,25.887,25.887,20.913,20.913,21.709,21.709,22.205,20.966,22.175,22.187,2b,10.090,2a,20.930
OK552990,2,20.983,20.983,10.195,10.195,21.550,22.039,22.216,22.134,22.134,21.603,21.716,21.716,22.918,25.781,25.781,20.966,20.966,21.762,21.762,22.205,21.125,22.281,22.081,2b,10.195,2a,20.983
OK552991,2,20.983,20.983,10.090,10.090,21.603,21.986,22.216,22.134,22.134,21.497,21.716,21.716,22.865,25.940,25.940,20.860,20.860,21.656,21.656,22.258,20.966,22.228,22.134,2b,10.090,2m,20.860
OK552992,2,20.983,20.983,10.195,10.195,21.497,22.092,22.163,22.293,22.293,21.603,21.610,21.610,23.077,26.046,26.046,21.072,21.072,21.762,21.762,22.258,21.019,22.240,22.240,2b,10.195,2a,20.983
OK552993,2,20.983,20.983,10.090,10.090,21.603,22.039,22.216,22.187,22.187,21.603,21.610,21.610,22.971,25.887,25.887,20.966,20.966,21.762,21.762,22.258,21.019,22.228,22.240,2b,10.090,2a,20.983
OK552994,2,20.825,20.825,10.143,10.143,21.497,21.933,22.216,22.081,22.081,21.603,21.663,21.663,22.865,25.940,25.940,20.807,20.807,21.762,21.762,22.152,20.811,22.122,22.240,2b,10.143,2a,20.825
OK552995,2,20.772,20.772,10.143,10.143,21.550,21.774,22.110,22.028,22.028,21.497,21.504,21.504,22.812,25.781,25.781,20.807,20.807,21.550,21.550,22.099,20.807,22.293,22.081,2b,10.143,2a,20.772
OK552996,2,20.930,20.930,10.037,10.037,21.550,21.986,22.163,22.134,22.134,21.550,21.663,21.663,22.918,25.887,25.887,20.913,20.913,21.709,21.709,22.205,20.966,22.175,22.187,2b,10.037,2a,20.930
D00944,2,0.000,0.000,21.670,21.670,18.684,19.172,19.321,19.055,19.055,19.427,19.650,19.650,19.374,25.858,25.858,17.834,17.834,18.259,18.259,18.206,22.930,18.949,21.125,2a,0.000,2m,17.834
D10988,2,21.882,21.882,0.000,0.000,22.293,22.730,22.665,21.975,21.975,22.152,21.183,21.183,23.183,26.444,26.444,21.485,21.485,21.326,21.326,22.576,21.497,22.399,22.930,2b,0.000,2j,21.183
D14110,2,18.289,18.289,6.785,6.785,21.818,22.727,17.879,19.637,19.637,21.752,20.000,20.000,22.054,25.758,25.758,19.335,19.335,20.242,20.242,21.687,21.148,22.590,20.303,2b,6.785,2a,18.289
D14112,2,7.205,7.205,18.679,18.679,17.149,18.610,19.376,18.792,18.792,21.604,20.354,20.354,17.673,22.321,22.321,15.813,15.813,16.481,16.481,16.927,18.444,21.381,21.253,2a,7.205,2m,15.813
D14113,2,19.133,19.133,8.397,8.397,22.597,21.410,20.052,19.792,19.792,23.958,20.663,20.663,23.636,26.289,26.289,18.750,18.750,21.094,21.094,20.573,20.260,24.740,21.354,2b,8.397,2a,19.133
D14114,2,20.364,20.364,6.457,6.457,21.030,21.359,20.681,20.855,20.855,22.077,20.173,20.173,21.379,25.916,25.916,20.176,20.176,20.506,20.506,21.622,20.332,21.655,20.124,2b,6.457,2j,20.173
D50409,2,18.658,18.658,21.342,21.342,0.000,17.631,18.047,17.410,17.410,18.100,17.653,17.653,18.505,25.822,25.822,19.268,19.268,17.781,17.781,17.197,20.933,18.813,19.214,2c,0.000,2r,17.197
DQ155561,2,19.387,19.387,22.152,22.152,18.100,18.481,18.790,16.932,16.932,0.000,18.962,18.962,18.524,25.488,25.488,18.684,18.684,19.321,19.321,17.622,21.762,18.471,19.427,2i,0.000,2f,16.932
DQ355533,2,25.277,25.277,8.103,8.103,24.288,25.047,22.960,23.396,23.396,24.151,23.925,23.925,25.568,27.985,27.985,23.729,23.729,22.617,22.617,25.612,23.674,24.862,26.945,2b,8.103,2q,22.617
DQ355534,2,25.092,25.092,7.919,7.919,24.099,24.860,22.770,23.208,23.208,23.962,23.738,23.738,25.379,27.985,27.985,23.540,23.540,22.430,22.430,25.424,23.674,24.678,26.755,2b,7.919,2q,22.430
DQ355535,2,25.277,25.277,7.735,7.735,23.909,24.860,22.581,23.396,23.396,23.774,23.551,23.551,25.568,28.172,28.172,23.729,23.729,22.243,22.243,25.235,23.864,24.494,26.565,2b,7.735,2q,22.243
DQ355536,2,25.564,25.564,8.471,8.471,24.272,25.237,23.340,23.301,23.301,24.528,23.689,23.689,25.391,28.070,28.070,24.105,24.105,22.932,22.932,25.989,24.242,24.466,26.990,2b,8.471,2q,22.932
DQ355537,2,25.092,25.092,7.919,7.919,24.099,24.860,22.770,23.208,23.208,23.962,23.738,23.738,25.379,27.985,27.985,23.540,23.540,22.430,22.430,25.424,23.674,24.678,26.755,2b,7.919,2q,22.430
DQ355538,2,24.908,24.908,8.287,8.287,24.478,25.047,22.960,23.396,23.396,24.151,23.551,23.551,25.189,28.172,28.172,23.729,23.729,22.243,22.243,25.612,23.485,24.862,26.945,2b,8.287,2q,22.243
DQ355539,2,25.092,25.092,7.919,7.919,24.099,24.860,22.770,23.208,23.208,23.962,23.738,23.738,25.379,27.985,27.985,23.540,23.540,22.430,22.430,25.424,23.674,24.678,26.755,2b,7.919,2q,22.430
DQ355540,2,24.908,24.908,7.919,7.919,24.288,25.047,22.960,23.396,23.396,23.774,23.551,23.551,25.568,27.985,27.985,23.729,23.729,22.243,22.243,25.235,23.485,24.494,26.755,2b,7.919,2q,22.243
DQ355541,2,24.723,24.723,8.471,8.471,24.288,25.047,22.960,23.396,23.396,24.151,23.551,23.551,25.189,28.358,28.358,23.729,23.729,22.243,22.243,25.612,23.864,24.862,26.945,2b,8.471,2q,22.243
DQ355542,2,25.092,25.092,7.919,7.919,24.099,24.860,22.770,23.208,23.208,23.962,23.738,23.738,25.379,27.985,27.985,23.540,23.540,22.430,22.430,25.424,23.674,24.678,26.755,2b,7.919,2q,22.430
DQ355620,2,23.729,23.729,9.024,9.024,23.529,25.427,23.881,23.208,23.208,23.396,22.976,22.976,26.894,28.653,28.653,22.368,22.368,21.281,21.281,25.564,22.159,22.453,25.427,2b,9.024,2q,21.281
DQ355621,2,24.105,24.105,9.392,9.392,23.529,25.996,23.881,23.774,23.774,24.151,23.352,23.352,27.273,29.032,29.032,23.120,23.120,21.657,21.657,25.940,21.970,23.208,25.806,2b,9.392,2q,21.657
DQ355622,2,23.729,23.729,9.024,9.024,23.150,25.617,23.507,23.396,23.396,23.774,22.976,22.976,26.894,28.843,28.843,22.744,22.744,21.281,21.281,25.564,21.591,22.830,25.427,2b,9.024,2q,21.281
DQ355623,2,23.729,23.729,9.024,9.024,23.150,25.617,23.507,23.396,23.396,23.774,22.976,22.976,26.894,28.843,28.843,22.744,22.744,21.281,21.281,25.564,21.591,22.830,25.427,2b,9.024,2q,21.281
DQ355624,2,23.729,23.729,8.840,8.840,23.529,25.047,23.694,22.830,22.830,23.585,22.787,22.787,26.705,28.843,28.843,22.556,22.556,21.657,21.657,25.376,21.780,22.453,25.237,2b,8.840,2q,21.657
DQ355625,2,24.105,24.105,9.392,9.392,23.529,25.237,23.881,23.019,23.019,23.774,22.976,22.976,26.894,28.843,28.843,23.120,23.120,21.657,21.657,25.564,21.780,22.453,25.427,2b,9.392,2q,21.657
DQ355626,2,23.917,23.917,9.024,9.024,23.719,25.237,23.881,23.019,23.019,23.774,22.976,22.976,26.894,29.032,29.032,22.744,22.744,21.846,21.846,25.564,21.970,22.642,25.427,2b,9.024,2q,21.846
DQ355627,2,23.729,23.729,9.024,9.024,23.529,25.427,23.881,23.208,23.208,23.396,22.976,22.976,26.894,28.653,28.653,22.368,22.368,21.281,21.281,25.564,22.159,22.453,25.427,2b,9.024,2q,21.281
DQ355628,2,23.729,23.729,8.840,8.840,23.529,25.047,23.694,22.830,22.830,23.585,22.787,22.787,26.705,28.843,28.843,22.556,22.556,21.657,21.657,25.376,21.780,22.453,25.237,2b,8.840,2q,21.657
