Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype6aDistance,Subtype6aDistance,Subtype6bDistance,Subtype6cDistance,Subtype6dDistance,Subtype6eDistance,Subtype6fDistance,Subtype6gDistance,Subtype6hDistance,Subtype6iDistance,Subtype6jDistance,Subtype6kDistance,Subtype6lDistance,Subtype6mDistance,Subtype6nDistance,Subtype6nDistance,Subtype6oDistance,Subtype6pDistance,Subtype6qDistance,Subtype6rDistance,Subtype6sDistance,Subtype6tDistance,Subtype6tDistance,Subtype6uDistance,Subtype6vDistance,Subtype6vDistance,Subtype6wDistance,Subtype6wDistance,Subtype6xaDistance,Subtype6xaDistance,Subtype6xbDistance,Subtype6xbDistance,Subtype6xcDistance,Subtype6xdDistance,Subtype6xdDistance,Subtype6xeDistance,Subtype6xeDistance,Subtype6xfDistance,Subtype6xfDistance,Subtype6xgDistance,Subtype6xgDistance,Subtype6xhDistance,Subtype6xiDistance,Subtype6xiDistance,Subtype6xjDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
PP101891,1893,6,24.142,24.142,24.366,21.606,21.410,22.293,17.336,26.082,24.617,25.321,25.278,24.287,25.251,24.340,23.020,23.020,21.723,21.670,21.923,6.233,23.962,22.357,22.357,21.606,26.610,26.610,24.076,24.076,24.340,24.340,25.779,25.779,23.508,23.759,23.759,25.145,25.145,22.081,22.081,24.249,24.249,24.610,24.591,24.591,25.502,6r,6.233,6f,17.336
PP101892,1893,6,23.958,23.958,24.063,21.606,21.183,22.557,17.389,25.066,24.789,25.476,25.516,24.974,25.766,25.013,23.747,23.747,22.252,22.093,22.187,5.441,24.441,22.674,22.674,22.451,26.755,26.755,23.840,23.840,23.812,23.812,25.317,25.317,23.138,24.684,24.684,24.762,24.762,22.345,22.345,24.076,24.076,24.947,24.868,24.868,25.343,6r,5.441,6f,17.389
PP101893,1893,6,23.958,23.958,24.063,21.500,21.183,22.557,17.389,25.066,24.789,25.476,25.622,24.974,25.660,24.908,23.747,23.747,22.252,22.093,22.081,5.547,24.441,22.569,22.569,22.451,26.755,26.755,23.945,23.945,23.812,23.812,25.211,25.211,23.032,24.684,24.684,24.657,24.657,22.451,22.451,24.076,24.076,24.947,24.868,24.868,25.238,6r,5.547,6f,17.389
PP101894,1893,6,23.666,23.666,23.296,20.814,21.183,21.870,17.125,25.330,24.511,25.000,24.576,24.287,24.775,24.934,23.178,23.178,22.252,21.406,21.236,4.807,23.908,21.829,21.829,21.606,25.699,25.699,24.234,24.234,23.390,23.390,25.462,25.462,23.085,23.231,23.231,24.564,24.564,21.447,21.447,24.089,24.089,24.434,24.182,24.182,25.026,6r,4.807,6f,17.125
PP101895,1893,6,23.508,23.508,23.414,21.236,20.972,21.923,17.336,25.330,24.564,24.947,24.682,24.340,25.040,24.881,23.284,23.284,22.199,21.247,21.183,4.860,23.642,21.776,21.776,21.553,25.699,25.699,24.287,24.287,23.495,23.495,25.198,25.198,23.138,23.337,23.337,24.564,24.564,21.764,21.764,23.772,23.772,24.340,24.023,24.023,25.026,6r,4.860,6f,17.336
PP101896,1893,6,24.353,24.353,24.049,21.130,21.395,22.451,17.600,25.646,24.775,25.563,25.554,23.970,25.462,25.621,23.377,23.377,22.093,21.512,20.919,4.807,24.182,22.093,22.093,22.375,26.055,26.055,24.380,24.380,24.604,24.604,25.515,25.515,23.611,23.812,23.812,24.974,24.974,21.500,21.500,24.156,24.156,24.879,24.749,24.749,25.924,6r,4.807,6f,17.600
PP101897,1893,6,24.459,24.459,23.890,21.447,21.447,22.345,17.706,25.541,24.934,25.616,25.554,24.194,25.357,25.621,23.390,23.390,22.146,21.723,20.972,5.388,24.287,22.146,22.146,22.481,25.922,25.922,24.433,24.433,24.340,24.340,25.529,25.529,23.611,24.089,24.089,25.026,25.026,21.183,21.183,24.380,24.380,24.771,24.934,24.934,25.924,6r,5.388,6f,17.706
PP101898,1893,6,24.036,24.036,23.626,21.314,21.500,22.610,18.023,25.488,24.564,25.951,25.530,24.710,25.145,25.145,23.166,23.166,22.304,21.670,22.029,5.441,23.855,21.882,21.882,22.240,26.438,26.438,24.446,24.446,24.129,24.129,25.092,25.092,22.293,23.970,23.970,25.343,25.343,22.187,22.187,24.749,24.749,24.731,24.908,24.908,25.396,6r,5.441,6f,18.023
PP101899,1893,6,24.142,24.142,23.626,21.314,21.500,22.715,18.023,25.383,24.564,25.951,25.636,24.710,25.251,25.198,23.166,23.166,22.410,21.670,22.029,5.547,23.962,21.987,21.987,22.240,26.544,26.544,24.551,24.551,24.234,24.234,25.198,25.198,22.293,23.970,23.970,25.343,25.343,22.081,22.081,24.855,24.855,24.731,24.908,24.908,25.290,6r,5.547,6f,18.023
PP101900,1893,6,23.560,23.560,23.719,20.701,20.972,21.817,17.591,25.527,23.930,25.413,25.106,24.498,25.290,25.066,23.654,23.654,22.093,22.081,20.919,6.656,23.411,22.040,22.040,21.976,26.649,26.649,23.958,23.958,24.314,24.314,25.251,25.251,22.187,24.274,24.274,24.960,24.960,21.183,21.183,24.327,24.327,24.525,24.327,24.327,25.132,6r,6.656,6f,17.591
PP101901,1893,6,24.036,24.036,23.732,21.606,20.497,22.557,17.389,25.541,24.194,25.534,25.159,24.710,25.092,25.198,23.272,23.272,21.987,21.512,21.025,4.226,23.589,21.829,21.829,21.923,26.280,26.280,24.287,24.287,23.601,23.601,25.145,25.145,22.662,23.865,23.865,24.815,24.815,21.447,21.447,24.697,24.697,24.125,24.169,24.169,25.396,6r,4.226,6f,17.389
PP101902,1893,6,23.930,23.930,23.732,21.606,20.549,22.715,17.600,25.699,24.406,25.534,25.318,24.762,25.357,25.357,23.430,23.430,21.987,21.512,21.236,4.649,23.802,21.934,21.934,21.976,26.227,26.227,24.380,24.380,23.812,23.812,25.357,25.357,22.768,23.970,23.970,24.974,24.974,21.447,21.447,24.855,24.855,24.179,24.485,24.485,25.502,6r,4.649,6f,17.600
PP101903,1892,6,24.101,24.101,23.520,20.560,21.723,21.976,17.485,25.435,24.881,25.504,24.974,24.485,25.211,24.841,23.032,23.032,21.447,21.500,21.617,5.655,23.589,21.923,21.923,22.428,26.864,26.864,24.670,24.670,23.789,23.789,25.198,25.198,22.727,23.573,23.573,25.092,25.092,21.976,21.976,24.393,24.393,24.987,24.196,24.196,25.476,6r,5.655,6f,17.485
PP101904,1893,6,24.034,24.034,23.648,23.972,22.017,23.138,24.072,24.669,24.696,23.996,25.211,24.072,24.563,25.504,24.072,24.072,23.317,22.856,23.492,23.105,6.286,21.981,21.981,23.825,25.357,25.357,24.430,24.430,23.807,23.807,24.655,24.655,24.036,23.383,23.383,24.973,24.973,22.853,22.853,24.642,24.642,25.265,23.966,23.966,24.867,6s,6.286,6d,22.017
PP101905,1893,6,25.145,25.145,25.185,22.122,21.659,18.743,22.821,25.145,25.092,24.524,24.879,24.564,25.145,25.238,23.548,23.548,20.825,21.142,22.081,22.005,22.853,20.243,20.243,17.644,26.045,26.045,24.300,24.300,24.551,24.551,24.920,24.920,5.071,25.040,25.040,24.076,24.076,21.447,21.447,24.960,24.960,24.340,24.617,24.617,25.013,6xc,5.071,6u,17.644
PP101906,1893,6,25.844,25.844,25.427,23.085,21.923,21.266,23.150,23.774,25.899,24.506,24.854,23.772,25.026,25.026,24.697,24.697,21.902,21.459,21.659,22.504,23.056,22.357,22.357,21.331,25.013,25.013,24.446,24.446,23.483,23.483,24.538,24.538,22.222,24.573,24.573,24.023,24.023,6.656,6.656,25.502,25.502,23.892,24.604,24.604,24.427,6xf,6.656,6q,21.659
PP101907,1893,6,25.791,25.791,25.267,22.979,21.923,21.319,23.203,23.669,25.899,24.399,24.695,23.877,25.079,25.132,24.591,24.591,21.795,21.512,21.553,22.557,23.003,22.357,22.357,21.278,24.854,24.854,24.446,24.446,23.588,23.588,24.485,24.485,22.062,24.519,24.519,23.970,23.970,6.762,6.762,25.502,25.502,23.734,24.551,24.551,24.427,6xf,6.762,6q,21.553
PP101908,1892,6,24.353,24.353,24.247,21.336,21.934,22.410,18.225,25.092,25.607,26.087,25.832,24.366,25.687,25.951,23.284,23.284,21.976,21.712,22.674,14.641,24.247,21.553,21.553,22.959,25.900,25.900,25.277,25.277,23.613,23.613,26.030,26.030,23.362,23.943,23.943,24.471,24.471,22.780,22.780,24.644,24.644,24.222,24.564,24.564,25.529,6r,14.641,6f,18.225
PP101909,1892,6,24.511,24.511,24.406,21.390,21.776,22.357,18.331,25.251,25.713,26.193,25.621,24.313,25.951,25.951,23.337,23.337,22.134,21.764,22.727,14.641,24.142,21.606,21.606,23.012,25.953,25.953,25.488,25.488,23.772,23.772,26.241,26.241,23.309,24.049,24.049,24.525,24.525,22.516,22.516,24.697,24.697,24.222,24.723,24.723,25.687,6r,14.641,6f,18.331
PP101912,1893,6,24.617,24.617,25.423,20.769,21.195,20.772,22.927,24.207,24.551,24.987,24.364,23.784,24.366,23.573,23.837,23.837,19.704,8.980,20.825,22.398,23.794,21.130,21.130,21.195,25.636,25.636,24.011,24.011,24.300,24.300,24.947,24.947,21.670,23.837,23.837,24.353,24.353,21.776,21.776,24.789,24.789,23.409,23.679,23.679,25.120,6p,8.980,6o,19.704
PP101913,1893,6,23.455,23.455,25.211,21.183,21.089,21.089,23.508,24.419,24.551,25.515,25.543,23.732,24.723,23.930,23.536,23.536,18.542,8.822,20.930,22.569,23.847,20.497,20.497,21.089,26.232,26.232,23.837,23.837,24.775,24.775,24.194,24.194,21.353,23.943,23.943,23.467,23.467,22.146,22.146,24.471,24.471,23.139,23.837,23.837,25.159,6p,8.822,6o,18.542
PP101914,1893,6,23.877,23.877,25.211,20.644,20.772,20.983,23.085,24.154,24.120,24.524,24.814,23.256,23.558,23.402,23.852,23.852,19.017,7.977,20.791,22.134,23.423,20.180,20.180,20.666,25.831,25.831,23.837,23.837,23.877,23.877,24.101,24.101,21.459,24.207,24.207,23.362,23.362,21.776,21.776,24.366,24.366,23.840,23.467,23.467,24.353,6p,7.977,6o,19.017
PP101915,1893,6,24.194,24.194,23.732,20.919,20.919,22.398,17.125,25.435,24.775,25.619,25.053,24.511,25.726,24.881,23.654,23.654,21.723,21.829,21.261,4.437,23.695,22.146,22.146,21.447,26.410,26.410,24.116,24.116,24.076,24.076,25.634,25.634,22.979,23.772,23.772,25.290,25.290,21.923,21.923,24.287,24.287,25.118,24.618,24.618,25.779,6r,4.437,6f,17.125
PP101916,1894,6,25.132,25.132,24.987,21.436,22.639,22.504,22.927,25.066,24.340,23.411,24.511,22.927,23.958,24.129,23.654,23.654,21.078,22.199,20.750,22.081,24.011,21.730,21.730,21.014,27.383,27.383,23.719,23.719,24.076,24.076,24.366,24.366,22.058,24.657,24.657,23.759,23.759,21.764,21.764,24.076,24.076,24.762,22.927,22.927,24.262,6q,20.750,6u,21.014
PP101917,1893,6,25.462,25.462,25.079,21.817,21.395,20.655,22.504,24.116,24.076,23.794,23.970,23.812,24.142,24.826,22.809,22.809,21.314,21.459,6.762,22.398,23.972,20.310,20.310,21.289,24.960,24.960,24.234,24.234,24.855,24.855,23.508,23.508,21.923,25.000,25.000,23.011,23.011,21.289,21.289,23.438,23.438,24.578,22.874,22.874,24.511,6q,6.762,6t,20.310
PP101918,1893,6,24.300,24.300,23.812,21.870,21.500,12.309,21.512,23.812,24.142,24.101,24.638,23.825,25.250,24.591,23.588,23.588,20.930,19.556,20.513,21.372,23.430,19.873,19.873,16.587,26.020,26.020,23.877,23.877,24.222,24.222,24.987,24.987,18.542,23.191,23.191,25.079,25.079,21.500,21.500,23.970,23.970,24.420,23.613,23.613,25.434,6e,12.309,6u,16.587
PP101919,1893,6,24.089,24.089,24.524,20.761,21.764,22.134,17.336,25.897,24.564,25.855,25.265,24.815,25.409,25.145,23.694,23.694,21.512,21.564,21.342,4.226,23.536,22.199,22.199,22.398,26.491,26.491,24.169,24.169,23.970,23.970,25.040,25.040,23.349,23.812,23.812,25.026,25.026,21.870,21.870,24.274,24.274,24.663,24.433,24.433,25.607,6r,4.226,6f,17.336
PP101920,1892,6,23.573,23.573,24.049,20.577,20.719,21.776,17.433,25.396,24.934,25.053,25.212,24.459,25.370,25.211,23.284,23.284,21.870,21.447,21.195,4.598,23.642,21.764,21.764,21.300,26.681,26.681,24.023,24.023,23.694,23.694,25.026,25.026,22.727,23.666,23.666,25.092,25.092,21.776,21.776,23.825,23.825,24.138,24.129,24.129,25.990,6r,4.598,6f,17.433
PP101921,1893,6,24.881,24.881,25.079,21.266,21.764,20.063,22.574,24.340,23.418,23.081,23.865,23.110,23.694,24.446,21.783,21.783,21.247,21.119,7.554,21.923,24.194,19.712,19.712,20.761,25.106,25.106,24.222,24.222,24.287,24.287,24.103,24.103,22.134,24.934,24.934,22.744,22.744,21.342,21.342,23.272,23.272,23.576,22.874,22.874,24.209,6q,7.554,6t,19.712
PP101922,1893,6,24.511,24.511,23.890,21.395,21.395,22.557,17.283,25.172,24.300,25.601,24.854,24.538,25.515,25.251,23.272,23.272,21.353,21.300,21.342,4.385,23.802,21.882,21.882,21.870,26.332,26.332,24.393,24.393,24.287,24.287,25.198,25.198,23.613,24.023,24.023,25.515,25.515,21.659,21.659,24.287,24.287,24.502,25.185,25.185,25.924,6r,4.385,6f,17.283
PP101923,1892,6,24.125,24.125,24.006,23.855,22.458,22.617,24.563,25.689,24.749,24.049,24.723,24.125,24.390,25.557,24.125,24.125,23.442,24.076,23.932,23.860,5.074,21.700,21.700,23.272,24.630,24.630,24.907,24.907,24.443,24.443,24.761,24.761,23.305,23.383,23.383,24.231,24.231,22.853,22.853,23.953,23.953,25.239,23.648,23.648,24.814,6s,5.074,6t,21.700
PP101924,1893,6,24.404,24.404,24.072,23.705,22.703,24.089,24.496,25.410,25.225,24.683,25.476,23.913,24.775,26.670,24.443,24.443,23.370,23.761,24.079,23.794,5.917,21.981,21.981,24.194,25.238,25.238,24.682,24.682,24.072,24.072,25.345,25.345,24.670,23.860,23.860,25.504,25.504,23.966,23.966,24.642,24.642,25.000,24.443,24.443,24.761,6s,5.917,6t,21.981
PP101925,1893,6,25.502,25.502,24.154,22.081,21.130,21.172,22.914,24.868,25.079,25.106,24.854,23.259,25.132,23.930,24.036,24.036,22.040,21.723,17.908,21.689,23.860,20.455,20.455,21.553,25.820,25.820,25.264,25.264,24.433,24.433,25.214,25.214,21.870,24.406,24.406,24.828,24.828,20.549,20.549,25.251,25.251,24.103,23.732,23.732,24.407,6q,17.908,6t,20.455
PP101926,1893,6,25.251,25.251,25.066,20.708,21.130,20.655,22.040,24.327,24.736,23.529,24.459,22.438,24.300,24.393,22.862,22.862,21.247,20.296,7.343,21.119,23.284,19.882,19.882,20.327,24.881,24.881,24.340,24.340,23.918,23.918,23.455,23.455,22.029,25.092,25.092,23.032,23.032,20.655,20.655,24.089,24.089,24.076,22.610,22.610,24.247,6q,7.343,6t,19.882
PP101927,1893,6,23.930,23.930,25.529,21.451,21.300,21.353,23.032,24.366,24.393,25.092,25.278,23.890,24.511,23.719,23.613,23.613,19.017,8.294,21.142,21.934,23.847,20.549,20.549,21.130,26.179,26.179,23.998,23.998,23.772,23.772,24.828,24.828,21.829,24.366,24.366,23.784,23.784,21.829,21.829,24.630,24.630,23.588,23.626,23.626,24.987,6p,8.294,6o,19.017
PP101928,1893,6,25.092,25.092,25.185,21.078,21.976,20.127,22.040,24.386,24.247,24.103,24.194,23.296,24.736,24.393,21.859,21.859,21.272,20.877,7.713,21.130,22.584,20.402,20.402,20.148,25.278,25.278,24.116,24.116,24.129,24.129,23.326,23.326,21.817,25.251,25.251,23.349,23.349,20.338,20.338,24.089,24.089,24.327,22.504,22.504,24.311,6q,7.713,6e,20.127
PP101929,1892,6,23.784,23.784,24.274,21.300,21.025,9.355,22.545,24.786,23.362,23.178,23.772,24.406,24.142,24.683,23.032,23.032,20.697,20.074,21.195,21.670,22.629,19.651,19.651,16.059,25.569,25.569,23.520,23.520,23.825,23.825,24.657,24.657,18.182,23.983,23.983,23.996,23.996,21.142,21.142,23.402,23.402,24.586,24.260,24.260,25.053,6e,9.355,6u,16.059
PP101930,1893,6,23.508,23.508,25.106,21.114,20.983,20.772,22.504,24.630,24.551,25.634,25.013,23.520,24.194,23.296,24.274,24.274,18.436,8.769,20.825,22.252,23.423,20.327,20.327,20.560,25.991,25.991,23.573,23.573,23.666,23.666,24.142,24.142,20.666,23.732,23.732,23.732,23.732,21.325,21.325,24.841,24.841,23.139,23.784,23.784,24.894,6p,8.769,6o,18.436
PP101931,1892,6,24.419,24.419,25.185,21.342,21.247,7.875,22.187,24.736,24.353,24.406,25.437,24.828,25.383,24.723,23.877,23.877,20.666,21.036,21.500,22.175,23.224,20.190,20.190,15.381,25.967,25.967,23.402,23.402,23.666,23.666,25.026,25.026,19.133,23.784,23.784,25.092,25.092,21.395,21.395,24.129,24.129,24.802,24.630,24.630,25.699,6e,7.875,6u,15.381
PP101932,1892,6,24.736,24.736,25.132,21.670,22.146,9.514,22.622,25.370,24.089,23.679,25.225,23.626,24.524,24.353,23.207,23.207,20.296,20.190,21.219,22.463,22.483,20.137,20.137,16.279,25.831,25.831,23.508,23.508,23.349,23.349,25.092,25.092,19.133,24.366,24.366,24.511,24.511,21.934,21.934,23.867,23.867,24.494,24.419,24.419,26.241,6e,9.514,6u,16.279
PP101933,1893,6,24.142,24.142,24.260,21.500,21.606,22.293,17.759,26.174,24.459,25.855,25.318,24.657,25.515,25.251,23.536,23.536,22.252,21.987,21.817,4.596,23.536,22.727,22.727,22.504,26.188,26.188,24.169,24.169,24.657,24.657,25.515,25.515,23.455,24.340,24.340,25.554,25.554,22.175,22.175,24.908,24.908,24.825,24.960,24.960,25.977,6r,4.596,6f,17.759
PP101934,1892,6,23.890,23.890,24.868,21.723,21.512,8.827,22.081,24.630,24.287,23.508,24.746,24.564,24.406,24.841,24.471,24.471,20.455,19.873,20.719,21.806,23.595,19.820,19.820,16.173,25.843,25.843,23.943,23.943,23.812,23.812,24.947,24.947,19.239,23.943,23.943,24.841,24.841,21.934,21.934,24.380,24.380,24.921,24.524,24.524,26.108,6e,8.827,6u,16.173
PP101935,1892,6,24.313,24.313,25.026,21.300,21.934,9.831,22.516,24.736,24.459,24.101,25.335,23.996,25.026,23.601,22.967,22.967,20.613,20.243,21.172,22.252,23.052,20.085,20.085,16.279,26.152,26.152,24.207,24.207,23.588,23.588,24.440,24.440,19.292,23.784,23.784,24.960,24.960,21.670,21.670,23.905,23.905,25.527,23.679,23.679,25.554,6e,9.831,6u,16.279
PP101936,1892,6,23.601,23.601,25.581,21.280,21.078,21.236,22.939,24.697,24.762,25.374,25.027,23.138,24.551,23.126,23.470,23.470,18.499,8.721,21.447,22.187,24.218,20.507,20.507,20.708,25.914,25.914,23.877,23.877,23.759,23.759,24.789,24.789,21.395,24.300,24.300,23.719,23.719,21.923,21.923,24.511,24.511,23.666,23.666,23.666,24.670,6p,8.721,6o,18.499
PP101937,1893,6,25.092,25.092,24.921,21.606,21.870,21.183,22.662,25.132,23.548,23.052,24.815,23.002,23.930,24.127,21.977,21.977,21.635,21.353,6.181,21.817,23.652,20.299,20.299,21.183,24.894,24.894,24.340,24.340,24.697,24.697,23.560,23.560,21.342,24.679,24.679,23.278,23.278,20.708,20.708,23.599,23.599,24.274,22.557,22.557,24.406,6q,6.181,6t,20.299
PP101938,1893,6,25.830,25.830,25.581,22.187,21.014,21.278,22.780,24.697,25.422,24.300,24.669,24.287,24.273,24.380,24.262,24.262,22.504,21.300,21.500,22.610,23.966,22.463,22.463,21.383,25.105,25.105,24.446,24.446,24.908,24.908,25.185,25.185,22.715,24.406,24.406,24.116,24.116,3.962,3.962,25.924,25.924,24.262,23.812,23.812,24.749,6xf,3.962,6q,21.500
PP101939,1893,6,25.092,25.092,25.502,21.225,21.870,18.796,21.753,25.568,25.145,24.564,24.718,24.511,24.842,25.304,23.508,23.508,20.137,21.195,22.240,22.058,22.375,19.979,19.979,17.485,25.884,25.884,24.353,24.353,24.182,24.182,25.053,25.053,5.758,24.485,24.485,24.089,24.089,21.764,21.764,24.274,24.274,23.970,24.207,24.207,25.396,6xc,5.758,6u,17.485
PP101940,1893,6,24.934,24.934,25.000,21.395,21.764,19.651,22.886,24.564,25.106,24.353,25.134,24.023,25.818,25.713,24.234,24.234,20.983,21.564,23.138,21.425,24.019,20.032,20.032,17.063,26.420,26.420,24.657,24.657,24.433,24.433,25.400,25.400,8.082,25.092,25.092,23.970,23.970,22.293,22.293,24.921,24.921,24.433,24.101,24.101,24.921,6xc,8.082,6u,17.063
MG878999,1892,6,24.894,24.894,23.825,22.942,23.203,25.145,24.353,25.251,24.471,26.216,25.621,24.260,24.894,24.723,23.837,23.837,24.828,23.706,24.154,23.784,24.271,24.670,24.670,23.032,24.708,24.708,23.996,23.996,24.194,24.194,24.881,24.881,24.459,23.150,23.150,24.577,24.577,24.372,24.372,24.154,24.154,25.369,23.362,23.362,24.313,6xd,23.150,6c,22.942
MG879000,1893,6,25.092,25.092,25.423,24.549,24.156,24.300,24.974,24.406,26.280,25.345,24.457,24.842,25.568,25.316,23.983,23.983,24.209,22.689,24.107,25.027,24.814,23.560,23.560,24.043,25.725,25.725,24.697,24.697,25.185,25.185,25.951,25.951,24.815,24.459,24.459,24.736,24.736,23.983,23.983,25.316,25.316,0.000,25.251,25.251,25.158,6xh,0.000,6p,22.689
MH155319,1893,6,5.283,5.283,20.560,24.653,24.881,25.515,25.779,26.255,25.040,25.924,25.451,23.548,25.092,25.040,24.300,24.300,25.106,24.300,26.149,24.815,25.186,26.216,26.216,25.304,25.119,25.119,24.815,24.815,24.393,24.393,24.987,24.987,25.726,19.229,19.229,25.885,25.885,25.963,25.963,24.775,24.775,25.726,24.511,24.511,25.040,6a,5.283,6xd,19.229
MH492360,1893,6,24.247,24.247,24.815,25.040,24.749,24.974,25.277,25.277,21.670,22.293,21.739,20.866,21.025,19.440,14.527,14.527,25.211,25.423,24.079,24.340,24.536,23.362,23.362,24.182,25.594,25.594,25.672,25.672,23.588,23.588,20.613,20.613,25.132,25.040,25.040,14.263,14.263,25.502,25.502,0.000,0.000,25.316,20.074,20.074,21.383,6xg,0.000,6xe,14.263
MH492361,1893,6,24.089,24.089,24.485,25.079,24.842,24.974,25.541,25.330,21.987,22.017,21.739,20.814,21.078,19.387,14.422,14.422,25.000,25.529,24.132,24.274,24.417,23.467,23.467,24.551,25.713,25.713,25.409,25.409,23.588,23.588,20.772,20.772,25.185,24.762,24.762,14.210,14.210,25.607,25.607,0.000,0.000,25.316,20.180,20.180,21.436,6xg,0.000,6xe,14.210
MH492362,1893,6,24.089,24.089,24.420,25.290,25.172,25.145,25.145,25.725,21.512,21.489,21.368,20.391,20.602,18.859,13.999,13.999,25.053,25.634,24.287,24.525,25.027,23.362,23.362,24.617,25.383,25.383,25.211,25.211,23.166,23.166,20.455,20.455,24.921,24.828,24.828,14.052,14.052,25.119,25.119,3.803,3.803,25.264,20.021,20.021,21.014,6xg,3.803,6n,13.999
MH714561,590,6,26.712,26.712,28.425,23.390,22.712,21.356,24.486,28.082,28.475,27.919,28.644,27.288,28.596,27.911,26.610,26.610,23.051,23.752,22.735,22.542,22.673,5.932,5.932,20.548,27.482,27.482,27.055,27.055,24.957,24.957,29.103,29.103,24.068,25.424,25.424,27.580,27.580,22.542,22.542,27.458,27.458,26.541,26.271,26.271,26.949,6t,5.932,6u,20.548
MH714562,590,6,25.254,25.254,26.689,24.237,25.254,8.814,24.576,29.153,25.932,26.610,27.627,25.932,26.780,27.627,25.128,25.128,23.559,22.031,22.712,23.630,25.254,21.356,21.356,15.763,27.073,27.073,26.370,26.370,24.055,24.055,27.288,27.288,19.492,25.254,25.254,26.154,26.154,23.898,23.898,26.271,26.271,25.461,27.119,27.119,26.949,6e,8.814,6u,15.763
MH714563,590,6,25.763,25.763,26.780,23.064,25.085,21.695,23.898,28.305,27.627,28.475,28.305,26.949,27.119,28.644,29.231,29.231,14.915,18.900,21.441,23.288,25.085,21.695,21.695,22.558,28.136,28.136,26.199,26.199,25.000,25.000,27.797,27.797,23.898,24.237,24.237,27.568,27.568,22.671,22.671,28.814,28.814,26.199,24.915,24.915,27.627,6o,14.915,6p,18.900
MH714564,590,6,26.441,26.441,26.102,22.320,24.068,25.085,22.203,26.780,27.966,29.322,27.919,26.227,28.136,28.305,27.205,27.205,9.153,21.859,22.542,22.432,25.888,25.254,25.254,23.220,25.888,25.888,24.444,24.444,23.883,23.883,27.411,27.411,23.023,24.576,24.576,28.450,28.450,22.203,22.203,29.322,29.322,27.350,27.119,27.119,27.458,6o,9.153,6xf,22.203
MH714565,572,6,9.266,9.266,25.524,25.771,27.622,28.064,28.671,,27.048,27.574,27.176,25.725,25.874,28.164,24.421,24.421,27.972,26.789,27.709,28.497,28.419,28.774,28.774,29.545,27.257,27.257,28.147,28.147,27.482,27.482,27.353,27.353,29.895,23.951,23.951,26.288,26.288,27.405,27.405,25.408,25.408,29.307,27.448,27.448,26.049,6a,9.266,6xd,23.951
MH714566,566,6,7.067,7.067,23.936,25.138,24.868,26.998,26.422,30.212,26.560,25.573,24.867,24.821,23.322,26.203,22.460,22.460,27.208,27.128,26.465,25.618,27.353,27.353,27.353,27.562,25.926,25.926,27.208,27.208,25.887,25.887,25.400,25.400,28.064,21.631,21.631,24.512,24.512,25.972,25.972,24.286,24.286,26.465,25.312,25.312,23.886,6a,7.067,6xd,21.631
MH714567,590,6,26.610,26.610,27.027,25.085,24.915,14.068,23.350,27.966,28.305,27.288,26.538,26.949,27.119,28.305,26.370,26.370,25.085,21.687,20.562,23.419,24.407,21.525,21.525,15.424,27.750,27.750,26.235,26.235,24.269,24.269,27.544,27.544,19.661,25.763,25.763,27.692,27.692,24.237,24.237,26.271,26.271,27.179,27.627,27.627,27.288,6e,14.068,6u,15.424
MH714568,590,6,5.593,5.593,22.542,24.407,25.424,25.932,27.119,29.492,26.271,26.227,24.407,24.027,25.085,25.763,24.315,24.315,26.610,27.320,27.288,24.786,27.458,27.627,27.627,26.610,27.059,27.059,26.451,26.451,25.557,25.557,25.424,25.424,29.831,19.661,19.661,25.641,25.641,25.932,25.932,24.407,24.407,26.838,25.424,25.424,25.085,6a,5.593,6xd,19.661
MH714569,586,6,25.514,25.514,25.856,21.918,23.379,24.061,21.918,26.235,27.304,29.352,29.181,26.884,26.884,26.884,27.350,27.350,7.509,21.306,23.116,21.918,24.365,23.208,23.208,24.103,25.299,25.299,26.541,26.541,23.752,23.752,27.645,27.645,22.696,25.427,25.427,26.701,26.701,21.672,21.672,27.986,27.986,27.087,26.027,26.027,27.740,6o,7.509,6xf,21.672
