Accession,AssignedGenotype,Subtype3aDistance,Subtype3bDistance,Subtype3dDistance,Subtype3eDistance,Subtype3gDistance,Subtype3gDistance,Subtype3hDistance,Subtype3iDistance,Subtype3iDistance,Subtype3kDistance,Subtype3kDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
ON351053,3,14.925,24.843,20.958,23.214,22.156,22.156,27.341,22.985,22.985,28.028,28.028,3a,14.925,3d,20.958
ON351054,3,13.858,28.464,24.060,24.627,26.316,26.316,23.308,25.940,25.940,27.731,27.731,3a,13.858,3d,24.060
PP239651,3,8.833,24.762,17.089,20.000,20.505,20.505,28.616,20.820,20.820,26.490,26.490,3a,8.833,3d,17.089
PP239653,3,8.833,25.079,19.620,19.365,22.152,22.152,29.283,19.243,19.243,26.974,26.974,3a,8.833,3e,19.365
PP239656,3,9.779,23.101,17.405,17.460,19.937,19.937,27.358,20.570,20.570,26.821,26.821,3a,9.779,3d,17.405
PP239657,3,8.833,25.000,18.038,19.365,19.558,19.558,27.551,19.937,19.937,26.490,26.490,3a,8.833,3d,18.038
PP239666,3,6.940,24.127,18.038,19.365,19.937,19.937,27.358,20.886,20.886,26.159,26.159,3a,6.940,3d,18.038
MW675899,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675900,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675901,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675902,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675903,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675904,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675905,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675906,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675907,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675908,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675909,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675910,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675911,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675912,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675913,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675914,3,11.111,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,11.111,3e,17.149
MW675915,3,11.111,20.133,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675916,3,10.841,20.044,17.595,17.073,17.960,17.960,24.890,18.404,18.404,22.616,22.616,3a,10.841,3e,17.073
MW675917,3,10.619,19.824,17.372,17.295,18.182,18.182,25.110,18.625,18.625,22.838,22.838,3a,10.619,3e,17.295
MW675918,3,11.062,20.044,17.817,17.295,18.182,18.182,25.110,18.625,18.625,22.838,22.838,3a,11.062,3e,17.295
MW675919,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675920,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675921,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675922,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675923,3,11.333,20.575,18.040,17.595,18.486,18.486,25.330,18.931,18.931,23.163,23.163,3a,11.333,3e,17.595
MW675924,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675925,3,11.111,20.354,17.817,17.817,18.708,18.708,25.551,19.154,19.154,23.385,23.385,3a,11.111,3e,17.817
MW675926,3,11.333,20.575,18.486,17.817,18.486,18.486,25.330,19.376,19.376,22.940,22.940,3a,11.333,3e,17.817
MW675927,3,11.333,20.354,17.817,17.149,18.263,18.263,25.110,19.154,19.154,23.163,23.163,3a,11.333,3e,17.149
MW675928,3,11.333,20.354,17.817,17.149,18.263,18.263,25.110,19.154,19.154,23.163,23.163,3a,11.333,3e,17.149
MW675929,3,11.556,20.133,18.040,17.372,18.040,18.040,25.330,19.154,19.154,23.163,23.163,3a,11.556,3e,17.372
MW675930,3,11.556,20.133,18.040,17.372,18.040,18.040,25.330,19.154,19.154,23.163,23.163,3a,11.556,3e,17.372
MW675931,3,11.778,19.912,18.263,17.595,18.263,18.263,25.551,18.931,18.931,23.385,23.385,3a,11.778,3e,17.595
MW675932,3,11.778,19.912,18.263,17.595,18.263,18.263,25.551,19.376,19.376,22.940,22.940,3a,11.778,3e,17.595
MW675933,3,11.778,19.912,18.263,17.595,18.263,18.263,25.551,19.376,19.376,22.940,22.940,3a,11.778,3e,17.595
MW675934,3,11.111,20.354,18.263,17.595,17.817,17.817,25.110,18.931,18.931,22.940,22.940,3a,11.111,3e,17.595
MW675935,3,11.556,20.133,17.960,17.372,18.040,18.040,25.219,19.154,19.154,23.163,23.163,3a,11.556,3e,17.372
MW675936,3,11.111,20.354,17.738,17.149,18.263,18.263,25.000,19.154,19.154,23.163,23.163,3a,11.111,3e,17.149
MW675937,3,12.000,20.133,18.404,17.817,18.486,18.486,25.658,19.599,19.599,23.163,23.163,3a,12.000,3e,17.817
MW675938,3,11.556,20.575,17.960,17.149,18.486,18.486,25.000,19.376,19.376,23.385,23.385,3a,11.556,3e,17.149
MW675939,3,11.504,20.485,18.263,17.738,18.625,18.625,25.551,19.069,19.069,23.282,23.282,3a,11.504,3e,17.738
MW675940,3,11.947,20.264,18.040,17.517,18.404,18.404,25.771,19.290,19.290,23.060,23.060,3a,11.947,3e,17.517
MW675941,3,11.778,20.354,17.817,17.149,18.708,18.708,25.110,18.931,18.931,23.385,23.385,3a,11.778,3e,17.149
MW675942,3,11.111,20.354,17.817,16.481,18.263,18.263,25.110,18.404,18.404,23.163,23.163,3a,11.111,3e,16.481
MW675943,3,11.111,19.912,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675944,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675945,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675946,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675947,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675948,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675949,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675950,3,11.556,19.690,17.595,17.149,18.486,18.486,25.330,18.931,18.931,23.163,23.163,3a,11.556,3e,17.149
MW675951,3,11.333,19.912,17.372,16.927,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.333,3e,16.927
MW675952,3,11.111,20.133,17.595,16.927,18.040,18.040,24.890,18.931,18.931,22.940,22.940,3a,11.111,3e,16.927
MW675953,3,11.111,20.133,17.595,16.927,18.040,18.040,24.890,18.931,18.931,22.940,22.940,3a,11.111,3e,16.927
MW675954,3,10.889,20.354,17.817,17.149,17.817,17.817,24.670,18.708,18.708,22.717,22.717,3a,10.889,3e,17.149
MW675955,3,11.333,19.690,17.149,16.704,18.486,18.486,24.890,18.486,18.486,23.163,23.163,3a,11.333,3e,16.704
MW675956,3,10.889,20.575,18.040,16.927,18.040,18.040,24.890,18.931,18.931,22.940,22.940,3a,10.889,3e,16.927
MW675957,3,11.778,19.912,18.263,17.595,18.263,18.263,25.551,19.376,19.376,23.385,23.385,3a,11.778,3e,17.595
MW675958,3,11.778,19.912,17.817,16.927,18.708,18.708,24.890,18.263,18.263,23.163,23.163,3a,11.778,3e,16.927
MW675959,3,11.778,20.133,17.817,17.149,18.040,18.040,25.330,18.486,18.486,22.717,22.717,3a,11.778,3e,17.149
MW675960,3,12.000,20.133,17.595,16.704,18.486,18.486,25.110,18.486,18.486,22.272,22.272,3a,12.000,3e,16.704
MW675961,3,11.333,20.133,18.040,16.927,18.222,18.222,25.330,19.376,19.376,23.608,23.608,3a,11.333,3e,16.927
MW675962,3,11.556,19.912,18.263,17.149,18.444,18.444,25.551,19.599,19.599,23.831,23.831,3a,11.556,3e,17.149
MW675963,3,11.333,20.133,17.595,17.595,18.708,18.708,25.771,19.822,19.822,23.163,23.163,3a,11.333,3e,17.595
MW675964,3,11.111,20.621,18.263,17.817,18.708,18.708,25.551,18.708,18.708,23.163,23.163,3a,11.111,3e,17.817
MW675965,3,10.667,21.018,18.040,17.595,17.817,17.817,24.890,18.486,18.486,22.494,22.494,3a,10.667,3e,17.595
MW678751,3,10.065,23.026,19.802,19.472,19.805,19.805,23.868,20.779,20.779,24.409,24.409,3a,10.065,3e,19.472
MW678752,3,7.792,23.432,17.492,18.152,20.521,20.521,23.984,20.521,20.521,23.622,23.622,3a,7.792,3d,17.492
MW678753,3,8.117,22.442,17.492,18.152,18.506,18.506,22.764,19.218,19.218,22.047,22.047,3a,8.117,3d,17.492
MW678754,3,10.065,25.743,19.472,18.482,21.824,21.824,25.506,20.779,20.779,25.197,25.197,3a,10.065,3e,18.482
MW678755,3,7.468,23.762,19.472,19.281,21.498,21.498,25.820,20.195,20.195,23.228,23.228,3a,7.468,3d,19.472
MW678756,3,7.468,23.762,17.492,19.142,19.870,19.870,23.984,20.195,20.195,22.835,22.835,3a,7.468,3d,17.492
MN628574,3,6.994,16.874,15.315,17.428,16.695,16.695,24.680,16.250,16.250,20.899,20.899,3a,6.994,3d,15.315
MN628575,3,7.046,17.033,16.043,17.136,16.170,16.170,24.985,16.629,16.629,21.658,21.658,3a,7.046,3d,16.043
MN628576,3,7.445,16.253,15.145,17.362,15.734,15.734,24.709,16.212,16.212,21.179,21.179,3a,7.445,3d,15.145
MN628577,3,6.994,16.986,15.655,17.484,15.703,15.703,24.971,16.364,16.364,21.308,21.308,3a,6.994,3d,15.655
MN628578,3,6.877,16.685,15.306,16.460,17.033,17.033,24.592,15.813,15.813,21.050,21.050,3a,6.877,3d,15.306
MN628579,3,6.825,16.591,15.825,17.428,15.937,15.937,24.505,16.023,16.023,21.133,21.133,3a,6.825,3d,15.825
MN628581,3,6.313,16.751,15.816,17.333,15.879,15.879,24.738,16.761,16.761,21.016,21.016,3a,6.313,3d,15.816
MN628582,3,6.483,17.146,15.476,17.136,15.762,15.762,24.724,16.271,16.271,21.074,21.074,3a,6.483,3d,15.476
MN628583,3,7.884,18.329,17.434,18.852,17.046,17.046,25.976,18.076,18.076,22.624,22.624,3a,7.884,3g,17.046
MN628584,3,7.441,17.372,15.646,17.813,17.127,17.127,24.563,16.477,16.477,21.716,21.716,3a,7.441,3d,15.646
MN628585,3,6.257,16.413,15.703,17.136,15.703,15.703,24.447,16.477,16.477,20.899,20.899,3a,6.257,3d,15.703
MN628586,3,7.046,16.695,15.816,17.418,16.035,16.035,24.796,16.554,16.554,21.483,21.483,3a,7.046,3d,15.816
MN628587,3,6.825,16.648,15.372,17.202,16.808,16.808,24.738,16.534,16.534,20.665,20.665,3a,6.825,3d,15.372
MN628588,3,6.483,16.864,15.646,17.249,15.645,15.645,24.447,16.818,16.818,20.782,20.782,3a,6.483,3d,15.646
MN628589,3,6.990,17.202,15.629,16.967,16.287,16.287,24.592,15.984,15.984,21.249,21.249,3a,6.990,3d,15.629
MN628590,3,6.877,16.920,15.533,16.855,16.112,16.112,24.359,16.041,16.041,21.249,21.249,3a,6.877,3d,15.533
MN628591,3,6.595,16.356,15.476,17.259,15.587,15.587,24.752,15.861,15.861,21.133,21.133,3a,6.595,3d,15.476
MN628593,3,6.257,16.808,15.590,17.428,15.820,15.820,24.694,16.120,16.120,21.249,21.249,3a,6.257,3d,15.590
MN628594,3,6.539,16.977,15.986,17.823,15.528,15.528,25.000,16.403,16.403,21.483,21.483,3a,6.539,3d,15.986
MN628595,3,7.107,16.648,15.712,17.193,15.937,15.937,24.331,16.136,16.136,21.016,21.016,3a,7.107,3d,15.712
MN628596,3,6.933,17.202,15.533,17.587,17.136,17.136,24.854,16.307,16.307,21.775,21.775,3a,6.933,3d,15.533
MN628597,3,6.088,16.356,15.533,17.249,15.762,15.762,24.447,16.648,16.648,20.957,20.957,3a,6.088,3d,15.533
MN729337,3,7.472,19.649,15.605,17.994,16.693,16.693,24.803,18.601,18.601,21.497,21.497,3a,7.472,3d,15.605
MN729338,3,8.267,20.447,16.561,18.631,17.170,17.170,25.592,19.237,19.237,22.293,22.293,3a,8.267,3d,16.561
MN729340,3,8.267,20.447,16.401,18.790,17.488,17.488,25.434,19.396,19.396,22.134,22.134,3a,8.267,3d,16.401
MN729343,3,8.903,21.086,16.879,19.427,18.124,18.124,26.224,19.873,19.873,22.611,22.611,3a,8.903,3d,16.879
MN729344,3,7.790,19.968,15.924,18.312,17.011,17.011,25.118,18.919,18.919,21.497,21.497,3a,7.790,3d,15.924
MN729345,3,8.744,20.927,16.879,19.268,17.965,17.965,25.750,19.714,19.714,22.771,22.771,3a,8.744,3d,16.879
MN729347,3,8.426,20.607,16.561,18.949,17.647,17.647,25.750,19.555,19.555,22.452,22.452,3a,8.426,3d,16.561
MN729349,3,7.631,19.968,15.764,18.312,17.011,17.011,24.961,18.601,18.601,21.975,21.975,3a,7.631,3d,15.764
MN794403,3,8.333,21.386,17.313,16.568,19.104,19.104,27.545,20.181,20.181,23.653,23.653,3a,8.333,3e,16.568
MN807639,3,9.116,23.823,17.403,20.556,18.283,18.283,28.375,21.330,21.330,24.496,24.496,3a,9.116,3d,17.403
MN807640,3,8.782,23.932,16.857,18.750,19.886,19.886,26.857,19.308,19.308,22.478,22.478,3a,8.782,3d,16.857
MN807641,3,23.011,9.117,20.286,23.944,15.537,15.537,23.295,21.408,21.408,25.641,25.641,3b,9.117,3g,15.537
MN807642,3,10.497,22.500,15.789,18.056,18.837,18.837,25.344,21.330,21.330,22.190,22.190,3a,10.497,3d,15.789
MN807659,3,7.735,23.611,16.066,17.500,18.006,18.006,26.027,18.560,18.560,23.631,23.631,3a,7.735,3d,16.066
MN807676,3,9.972,22.992,18.056,17.222,19.444,19.444,26.997,19.444,19.444,25.072,25.072,3a,9.972,3e,17.222
MN982229,3,7.348,23.323,16.242,16.879,20.952,20.952,28.707,19.365,19.365,25.000,25.000,3a,7.348,3d,16.242
MT113068,3,27.207,27.083,26.553,28.010,25.151,25.151,21.550,25.767,25.767,24.909,24.909,3h,21.550,3k,24.909
MT113071,3,21.921,22.117,20.545,22.013,22.304,22.304,19.283,21.990,21.990,22.123,22.123,3d,20.545,3h,19.283
MT145578,3,10.592,22.500,19.688,20.189,20.625,20.625,26.300,20.938,20.938,24.062,24.062,3a,10.592,3d,19.688
MT145579,3,10.592,23.364,18.438,19.749,19.688,19.688,28.438,19.243,19.243,26.183,26.183,3a,10.592,3d,18.438
MT145580,3,11.562,21.667,18.182,19.062,20.063,20.063,27.554,21.495,21.495,25.938,25.938,3a,11.562,3d,18.182
MT145581,3,10.280,22.500,20.312,19.062,19.375,19.375,27.469,18.809,18.809,25.392,25.392,3a,10.280,3i,18.809
MT145582,3,10.938,23.344,19.749,17.500,21.944,21.944,26.609,20.312,20.312,26.875,26.875,3a,10.938,3e,17.500
MT145583,3,8.411,22.500,19.375,17.350,20.000,20.000,27.640,19.122,19.122,24.451,24.451,3a,8.411,3e,17.350
MT145584,3,9.062,23.000,18.495,20.312,20.063,20.063,28.615,20.938,20.938,25.000,25.000,3a,9.062,3d,18.495
MT145585,3,10.000,24.290,19.749,19.505,20.938,20.938,30.031,20.938,20.938,25.938,25.938,3a,10.000,3d,19.749
MT145586,3,9.375,23.473,18.809,19.505,21.317,21.317,28.615,21.562,21.562,26.875,26.875,3a,9.375,3d,18.809
MT145587,3,8.125,24.290,20.376,18.125,22.257,22.257,29.102,21.250,21.250,25.625,25.625,3a,8.125,3e,18.125
MT145588,3,10.000,22.333,21.003,19.688,21.003,21.003,29.721,20.938,20.938,24.688,24.688,3a,10.000,3e,19.688
MT145589,3,8.411,25.080,20.625,20.376,21.250,21.250,29.814,22.397,22.397,25.552,25.552,3a,8.411,3e,20.376
MT145590,3,9.375,22.642,18.809,19.688,19.749,19.749,26.935,20.625,20.625,25.000,25.000,3a,9.375,3d,18.809
MT145591,3,8.411,21.875,18.750,18.495,20.000,20.000,27.188,19.558,19.558,25.552,25.552,3a,8.411,3e,18.495
MT145592,3,9.062,23.151,19.122,19.195,21.630,21.630,28.308,22.188,22.188,25.938,25.938,3a,9.062,3d,19.122
MT145593,3,8.750,23.028,16.614,17.812,20.690,20.690,27.864,20.312,20.312,25.312,25.312,3a,8.750,3d,16.614
MT145594,3,8.100,24.062,18.125,18.182,20.000,20.000,27.329,21.136,21.136,25.552,25.552,3a,8.100,3d,18.125
MT145595,3,9.034,23.750,18.125,18.495,20.312,20.312,28.125,21.451,21.451,25.552,25.552,3a,9.034,3d,18.125
MT145596,3,8.750,22.082,19.436,17.647,21.317,21.317,27.864,20.625,20.625,25.312,25.312,3a,8.750,3e,17.647
MT145597,3,10.312,25.237,21.317,20.000,22.257,22.257,29.412,22.500,22.500,26.562,26.562,3a,10.312,3e,20.000
MT145598,3,9.404,23.899,18.495,18.125,21.003,21.003,28.793,21.250,21.250,25.938,25.938,3a,9.404,3e,18.125
MT145599,3,8.750,23.659,17.555,18.438,20.376,20.376,28.483,20.312,20.312,25.312,25.312,3a,8.750,3d,17.555
MT145600,3,10.031,24.606,18.182,17.500,21.944,21.944,28.308,21.429,21.429,26.562,26.562,3a,10.031,3e,17.500
MT145601,3,9.688,24.116,17.555,17.812,21.630,21.630,28.483,19.688,19.688,25.938,25.938,3a,9.688,3d,17.555
MT145604,3,9.375,22.082,20.063,19.062,20.690,20.690,25.767,21.495,21.495,24.922,24.922,3a,9.375,3e,19.062
MT151030,3,9.494,21.935,18.153,18.612,21.290,21.290,25.098,20.317,20.317,24.910,24.910,3a,9.494,3d,18.153
MT151057,3,8.202,23.175,18.413,17.925,21.203,21.203,23.828,19.620,19.620,23.381,23.381,3a,8.202,3e,17.925
MT151071,3,12.934,20.192,18.413,18.730,20.189,20.189,23.047,19.243,19.243,24.830,24.830,3a,12.934,3d,18.413
MT151072,3,8.517,21.519,16.508,20.317,21.203,21.203,25.000,19.620,19.620,22.302,22.302,3a,8.517,3d,16.508
MT151109,3,25.391,23.279,26.471,25.902,24.841,24.841,7.595,22.222,22.222,27.240,27.240,3h,7.595,3i,22.222
MT151117,3,26.953,23.607,27.124,24.918,26.752,26.752,6.329,25.325,25.325,27.338,27.338,3h,6.329,3b,23.607
MT151130,3,26.562,24.918,28.197,24.219,25.163,25.163,6.013,23.529,23.529,25.197,25.197,3h,6.013,3i,23.529
MT151132,3,27.165,22.623,27.541,20.851,25.163,25.163,5.696,25.163,25.163,26.978,26.978,3h,5.696,3b,22.623
MT151136,3,27.668,23.279,28.197,23.176,27.070,27.070,6.646,25.490,25.490,25.896,25.896,3h,6.646,3b,23.279
MT151137,3,7.619,21.975,18.211,18.987,19.745,19.745,25.591,20.064,20.064,22.826,22.826,3a,7.619,3d,18.211
MT151147,3,28.391,26.974,27.961,25.000,28.931,28.931,13.419,23.810,23.810,27.476,27.476,3h,13.419,3i,23.810
MT151151,3,28.213,25.574,27.541,25.163,27.848,27.848,14.331,22.785,22.785,25.796,25.796,3h,14.331,3i,22.785
MT151154,3,26.255,26.885,28.852,26.144,30.094,30.094,15.113,25.000,25.000,27.885,27.885,3h,15.113,3i,25.000
MT210568,3,10.746,23.054,17.964,18.750,18.563,18.563,26.899,18.862,18.862,26.298,26.298,3a,10.746,3d,17.964
MT210569,3,10.149,22.455,17.365,18.155,17.964,17.964,26.899,18.263,18.263,27.844,27.844,3a,10.149,3d,17.365
MT428260,3,21.159,9.855,20.058,22.965,15.116,15.116,24.638,21.159,21.159,23.919,23.919,3b,9.855,3g,15.116
MT428265,3,9.855,22.543,15.698,18.023,19.477,19.477,26.437,20.580,20.580,25.507,25.507,3a,9.855,3d,15.698
MT428266,3,21.338,7.246,21.221,22.093,15.116,15.116,24.928,20.000,20.000,24.496,24.496,3b,7.246,3g,15.116
MT428267,3,23.256,8.696,20.290,22.254,16.279,16.279,23.188,21.159,21.159,24.784,24.784,3b,8.696,3g,16.279
MT428268,3,22.965,8.696,20.000,21.965,16.279,16.279,23.478,20.870,20.870,24.496,24.496,3b,8.696,3g,16.279
MT428277,3,9.249,24.419,18.551,17.681,18.841,18.841,27.089,19.767,19.767,25.581,25.581,3a,9.249,3e,17.681
MT428280,3,7.225,23.837,16.522,17.681,17.681,17.681,25.215,19.477,19.477,23.256,23.256,3a,7.225,3d,16.522
MT428284,3,8.382,22.674,17.391,16.667,19.710,19.710,26.225,20.058,20.058,24.128,24.128,3a,8.382,3e,16.667
MT428287,3,7.803,21.739,15.652,17.391,17.971,17.971,25.072,19.477,19.477,23.256,23.256,3a,7.803,3d,15.652
MT428288,3,8.960,21.802,17.971,17.971,19.710,19.710,26.225,20.349,20.349,24.128,24.128,3a,8.960,3e,17.971
MT428289,3,7.514,23.547,17.101,18.841,19.710,19.710,25.145,19.767,19.767,22.093,22.093,3a,7.514,3d,17.101
MT428290,3,8.960,23.837,18.261,17.971,18.841,18.841,26.513,19.767,19.767,24.419,24.419,3a,8.960,3e,17.971
MT428293,3,7.803,21.802,16.232,16.812,19.130,19.130,24.784,18.895,18.895,23.256,23.256,3a,7.803,3d,16.232
MT428300,3,8.382,21.802,15.652,16.954,19.130,19.130,26.163,19.186,19.186,22.965,22.965,3a,8.382,3d,15.652
MT428302,3,22.082,10.145,21.221,24.128,15.698,15.698,23.188,20.580,20.580,25.434,25.434,3b,10.145,3g,15.698
MT428306,3,9.827,23.837,18.551,19.130,19.130,19.130,26.513,19.767,19.767,24.709,24.709,3a,9.827,3d,18.551
MT428307,3,20.382,8.406,20.349,22.674,15.116,15.116,22.609,19.130,19.130,25.145,25.145,3b,8.406,3g,15.116
MT428309,3,7.514,21.512,17.101,17.241,18.551,18.551,25.648,18.605,18.605,22.965,22.965,3a,7.514,3d,17.101
MT428312,3,8.671,23.256,16.522,19.420,19.130,19.130,24.784,20.290,20.290,22.093,22.093,3a,8.671,3d,16.522
MT428316,3,9.538,23.256,17.101,15.652,19.710,19.710,25.937,19.767,19.767,24.419,24.419,3a,9.538,3e,15.652
MT428317,3,7.514,22.674,17.101,17.241,19.130,19.130,26.648,18.208,18.208,23.547,23.547,3a,7.514,3d,17.101
MT497538,3,8.447,21.038,16.667,16.260,19.399,19.399,27.100,19.399,19.399,24.590,24.590,3a,8.447,3e,16.260
MT502204,3,6.151,18.981,16.515,18.647,17.338,17.338,20.857,15.614,15.614,19.890,19.890,3a,6.151,3i,15.614
MT502205,3,5.624,20.914,18.198,18.934,18.981,18.981,22.711,17.895,17.895,23.374,23.374,3a,5.624,3i,17.895
MT502206,3,7.881,19.930,16.790,18.994,19.965,19.965,23.119,17.565,17.565,21.587,21.587,3a,7.881,3d,16.790
MT502207,3,5.079,19.089,16.078,18.015,17.688,17.688,20.484,16.958,16.958,22.496,22.496,3a,5.079,3d,16.078
MT502208,3,5.079,19.264,15.901,18.750,16.637,16.637,20.956,16.958,16.958,21.968,21.968,3a,5.079,3d,15.901
MT502209,3,7.909,18.805,18.149,16.574,18.039,18.039,20.857,16.783,16.783,21.915,21.915,3a,7.909,3i,16.783
MT502210,3,7.030,20.035,17.060,18.750,18.453,18.453,22.015,16.316,16.316,22.099,22.099,3a,7.030,3i,16.316
MT502211,3,5.429,18.389,17.314,19.118,16.376,16.376,21.324,16.958,16.958,21.441,21.441,3a,5.429,3g,16.376
MT502212,3,6.480,19.406,18.551,18.681,16.462,16.462,20.994,18.007,18.007,22.325,22.325,3a,6.480,3g,16.462
MT502213,3,5.272,19.859,17.668,19.301,17.926,17.926,21.978,15.734,15.734,21.265,21.265,3a,5.272,3i,15.734
MT502214,3,6.854,19.508,15.580,17.505,17.223,17.223,21.229,16.316,16.316,21.363,21.363,3a,6.854,3d,15.580
MT502215,3,7.356,19.965,19.081,19.485,17.902,17.902,21.822,18.182,18.182,22.671,22.671,3a,7.356,3i,18.182
MT502216,3,5.254,19.615,18.021,18.934,17.513,17.513,21.795,17.832,17.832,21.968,21.968,3a,5.254,3g,17.513
MT502217,3,6.503,19.508,15.971,17.978,16.169,16.169,20.484,15.965,15.965,21.179,21.179,3a,6.503,3g,16.169
MT502218,3,7.206,20.738,18.021,18.716,17.750,17.750,24.125,15.817,15.817,22.320,22.320,3a,7.206,3i,15.817
MT502219,3,6.327,20.387,17.668,18.382,17.193,17.193,22.794,15.789,15.789,21.793,21.793,3a,6.327,3i,15.789
MT502220,3,4.553,20.665,17.491,19.118,16.287,16.287,21.140,16.958,16.958,22.847,22.847,3a,4.553,3g,16.287
MT502221,3,5.448,20.738,18.512,18.464,17.863,17.863,22.794,17.018,17.018,22.652,22.652,3a,5.448,3i,17.018
MT502222,3,5.604,20.841,18.512,19.485,17.513,17.513,22.344,17.832,17.832,22.099,22.099,3a,5.604,3g,17.513
MT502223,3,6.151,20.914,18.021,18.416,17.223,17.223,21.933,17.223,17.223,22.496,22.496,3a,6.151,3i,17.223
MT502224,3,7.030,20.035,16.697,18.750,18.453,18.453,22.015,16.316,16.316,22.099,22.099,3a,7.030,3i,16.316
MT502225,3,6.480,20.105,17.491,18.864,18.214,18.214,22.509,18.182,18.182,22.847,22.847,3a,6.480,3d,17.491
MT502226,3,5.448,20.035,17.782,18.934,18.214,18.214,21.024,17.193,17.193,22.496,22.496,3a,5.448,3i,17.193
MT502227,3,6.480,20.455,17.163,20.175,17.688,17.688,21.601,17.657,17.657,23.023,23.023,3a,6.480,3d,17.163
MT502228,3,5.448,20.738,17.967,19.597,18.805,18.805,23.941,17.223,17.223,22.099,22.099,3a,5.448,3i,17.223
MT502229,3,5.634,20.423,17.060,18.063,17.782,17.782,21.601,16.696,16.696,22.099,22.099,3a,5.634,3i,16.696
MT502230,3,4.745,20.387,18.021,18.315,17.575,17.575,22.059,16.842,16.842,23.199,23.199,3a,4.745,3i,16.842
MT502231,3,6.327,20.035,17.423,17.916,18.278,18.278,22.426,17.719,17.719,21.179,21.179,3a,6.327,3i,17.719
MT502232,3,7.557,21.265,17.786,17.570,16.813,16.813,21.673,17.863,17.863,22.099,22.099,3a,7.557,3g,16.813
MT502233,3,7.531,18.739,18.375,18.750,18.499,18.499,21.324,19.231,19.231,21.968,21.968,3a,7.531,3d,18.375
