Accession,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
ON630779,1,5.652,5.652,19.503,19.503,19.027,19.027,22.263,22.005,22.005,21.542,21.542,21.089,21.089,21.436,15.831,15.848,20.666,20.666,14.950,14.950,16.103,16.103,19.715,19.715,1a,5.652,1m,14.950
ON630780,1,6.075,6.075,19.662,19.662,19.397,19.397,22.381,22.427,22.427,22.134,22.134,20.877,20.877,21.647,16.517,16.112,20.455,20.455,15.584,15.584,16.051,16.051,20.222,20.222,1a,6.075,1m,15.584
ON630781,1,5.811,5.811,20.137,20.137,19.239,19.239,21.523,21.583,21.583,22.070,22.070,20.560,20.560,20.317,17.010,15.848,20.613,20.613,15.372,15.372,15.945,15.945,20.032,20.032,1a,5.811,1m,15.372
ON630782,1,6.286,6.286,19.503,19.503,18.710,18.710,21.746,21.319,21.319,22.345,22.345,20.455,20.455,20.961,16.587,15.848,20.402,20.402,15.320,15.320,15.734,15.734,19.694,19.694,1a,6.286,1m,15.320
ON630783,1,7.924,7.924,19.979,19.979,19.715,19.715,22.328,23.008,23.008,21.383,21.383,21.723,21.723,21.025,17.221,16.587,20.275,20.275,15.320,15.320,16.006,16.006,20.772,20.772,1a,7.924,1m,15.320
ON630784,1,5.917,5.917,20.666,20.666,20.455,20.455,22.263,21.794,21.794,21.636,21.636,20.930,20.930,21.817,16.799,16.535,20.877,20.877,14.633,14.633,15.425,15.425,20.591,20.591,1a,5.917,1m,14.633
ON630785,1,5.177,5.177,20.137,20.137,19.662,19.662,22.263,21.372,21.372,21.595,21.595,20.877,20.877,21.553,16.482,16.165,20.190,20.190,14.686,14.686,15.584,15.584,19.747,19.747,1a,5.177,1m,14.686
ON630786,1,7.818,7.818,19.503,19.503,19.609,19.609,22.357,22.386,22.386,21.130,21.130,21.934,21.934,20.897,16.112,16.323,20.032,20.032,14.739,14.739,16.006,16.006,20.983,20.983,1a,7.818,1m,14.739
ON630787,1,5.705,5.705,19.979,19.979,19.397,19.397,22.369,22.058,22.058,21.489,21.489,21.142,21.142,21.542,16.412,15.954,20.666,20.666,15.372,15.372,16.367,16.367,19.820,19.820,1a,5.705,1m,15.372
ON630788,1,5.603,5.603,19.979,19.979,19.820,19.820,22.346,21.964,21.964,21.266,21.266,21.353,21.353,21.656,16.649,16.038,20.032,20.032,15.063,15.063,15.486,15.486,20.063,20.063,1a,5.603,1m,15.063
ON630789,1,7.184,7.184,19.820,19.820,19.239,19.239,22.052,22.404,22.404,21.489,21.489,20.930,20.930,20.222,15.742,16.112,20.613,20.613,15.267,15.267,15.681,15.681,20.930,20.930,1a,7.184,1m,15.267
ON630790,1,7.501,7.501,19.767,19.767,19.503,19.503,21.999,22.140,22.140,21.542,21.542,21.353,21.353,20.697,16.112,15.901,20.539,20.539,14.950,14.950,15.795,15.795,20.983,20.983,1a,7.501,1m,14.950
ON630791,1,7.396,7.396,19.715,19.715,19.609,19.609,21.946,22.140,22.140,21.595,21.595,21.236,21.236,20.697,16.006,15.901,20.486,20.486,14.950,14.950,15.681,15.681,20.983,20.983,1a,7.396,1m,14.950
ON630792,1,6.339,6.339,19.873,19.873,18.605,18.605,21.787,21.319,21.319,21.976,21.976,20.349,20.349,20.908,17.063,15.523,20.285,20.285,15.055,15.055,15.787,15.787,19.767,19.767,1a,6.339,1m,15.055
ON630793,1,7.501,7.501,19.767,19.767,19.503,19.503,21.999,22.088,22.088,21.436,21.436,21.406,21.406,20.697,16.165,15.848,20.380,20.380,15.055,15.055,15.848,15.848,20.930,20.930,1a,7.501,1m,15.055
ON630794,1,6.550,6.550,19.397,19.397,18.710,18.710,21.417,21.636,21.636,21.542,21.542,20.666,20.666,20.803,16.693,15.689,20.666,20.666,14.791,14.791,15.259,15.259,19.820,19.820,1a,6.550,1m,14.791
ON630795,1,5.600,5.600,19.609,19.609,19.979,19.979,22.222,21.670,21.670,21.436,21.436,21.036,21.036,20.380,16.799,16.059,20.666,20.666,14.844,14.844,14.625,14.625,19.641,19.641,1a,5.600,1n,14.625
ON630796,1,8.082,8.082,20.349,20.349,19.493,19.493,21.787,22.035,22.035,21.278,21.278,21.617,21.617,21.331,16.746,16.482,21.089,21.089,14.791,14.791,15.409,15.409,20.507,20.507,1a,8.082,1m,14.791
ON630797,1,8.082,8.082,20.190,20.190,19.397,19.397,21.523,22.351,22.351,20.803,20.803,21.142,21.142,21.055,16.904,15.689,20.666,20.666,14.633,14.633,15.681,15.681,20.930,20.930,1a,8.082,1m,14.633
ON630798,1,7.871,7.871,19.820,19.820,19.873,19.873,21.206,21.331,21.331,21.130,21.130,21.247,21.247,20.644,16.904,16.270,20.772,20.772,14.369,14.369,15.734,15.734,20.507,20.507,1a,7.871,1m,14.369
ON630799,1,7.396,7.396,19.767,19.767,19.397,19.397,21.259,21.542,21.542,20.359,20.359,21.089,21.089,21.225,16.904,15.848,20.560,20.560,14.316,14.316,15.312,15.312,20.402,20.402,1a,7.396,1m,14.316
ON630800,1,7.607,7.607,19.820,19.820,19.662,19.662,21.670,21.865,21.865,21.489,21.489,21.512,21.512,21.489,16.429,15.848,20.750,20.750,14.580,14.580,15.259,15.259,20.666,20.666,1a,7.607,1m,14.580
ON630801,1,6.920,6.920,19.027,19.027,19.767,19.767,22.210,21.712,21.712,21.447,21.447,20.719,20.719,20.422,16.852,16.059,20.772,20.772,15.108,15.108,14.995,14.995,20.116,20.116,1a,6.920,1n,14.995
ON630802,1,8.030,8.030,19.979,19.979,19.715,19.715,21.089,21.900,21.900,21.236,21.236,20.930,20.930,21.266,16.904,16.112,20.349,20.349,14.580,14.580,15.267,15.267,20.666,20.666,1a,8.030,1m,14.580
ON630803,1,7.396,7.396,19.503,19.503,19.239,19.239,21.195,21.436,21.436,20.264,20.264,20.877,20.877,20.897,16.746,15.584,20.349,20.349,14.105,14.105,14.995,14.995,20.243,20.243,1a,7.396,1m,14.105
ON630804,1,5.335,5.335,20.137,20.137,20.296,20.296,22.452,22.269,22.269,21.953,21.953,20.719,20.719,21.709,16.270,16.295,20.613,20.613,14.897,14.897,15.320,15.320,20.327,20.327,1a,5.335,1m,14.897
ON630805,1,7.713,7.713,19.450,19.450,19.503,19.503,21.089,21.402,21.402,20.570,20.570,20.930,20.930,21.003,16.693,16.006,20.402,20.402,14.633,14.633,15.100,15.100,19.979,19.979,1a,7.713,1m,14.633
ON630806,1,6.022,6.022,19.239,19.239,19.968,19.968,21.682,21.794,21.794,22.451,22.451,21.142,21.142,20.497,17.221,16.006,20.772,20.772,15.584,15.584,14.836,14.836,20.455,20.455,1a,6.022,1n,14.836
ON630807,1,8.082,8.082,20.032,20.032,19.715,19.715,21.617,21.753,21.753,21.331,21.331,21.564,21.564,20.950,16.482,16.376,20.697,20.697,14.474,14.474,15.470,15.470,21.036,21.036,1a,8.082,1m,14.474
ON630808,1,6.445,6.445,19.873,19.873,19.239,19.239,21.787,21.530,21.530,22.187,22.187,20.666,20.666,20.750,17.221,15.425,20.930,20.930,15.478,15.478,15.839,15.839,19.715,19.715,1a,6.445,1k,15.425
ON630809,1,6.181,6.181,19.345,19.345,20.074,20.074,21.787,21.847,21.847,22.504,22.504,21.195,21.195,20.602,17.327,16.112,20.877,20.877,15.689,15.689,14.942,14.942,20.455,20.455,1a,6.181,1n,14.942
ON630810,1,5.441,5.441,20.085,20.085,20.190,20.190,22.158,21.689,21.689,21.478,21.478,21.247,21.247,22.029,16.482,16.482,20.507,20.507,15.214,15.214,15.795,15.795,19.430,19.430,1a,5.441,1m,15.214
ON630811,1,7.607,7.607,19.979,19.979,19.397,19.397,21.300,21.794,21.794,21.489,21.489,21.300,21.300,20.792,16.799,16.218,20.053,20.053,14.422,14.422,15.364,15.364,20.560,20.560,1a,7.607,1m,14.422
ON630812,1,8.030,8.030,19.662,19.662,19.715,19.715,21.946,21.613,21.613,21.172,21.172,21.247,21.247,21.647,16.799,15.954,20.296,20.296,14.527,14.527,15.628,15.628,20.402,20.402,1a,8.030,1m,14.527
ON630813,1,7.132,7.132,19.450,19.450,19.080,19.080,21.723,21.508,21.508,20.866,20.866,21.036,21.036,20.855,16.482,15.954,20.296,20.296,14.580,14.580,15.206,15.206,20.243,20.243,1a,7.132,1m,14.580
ON630814,1,7.501,7.501,19.979,19.979,19.556,19.556,21.987,21.771,21.771,20.908,20.908,21.406,21.406,21.372,16.640,15.742,20.243,20.243,14.316,14.316,15.356,15.356,20.560,20.560,1a,7.501,1m,14.316
ON630815,1,6.973,6.973,19.926,19.926,19.292,19.292,21.459,21.508,21.508,20.855,20.855,20.930,20.930,20.897,16.693,15.637,20.455,20.455,14.105,14.105,14.731,14.731,20.613,20.613,1a,6.973,1m,14.105
ON630816,1,4.649,4.649,19.715,19.715,20.190,20.190,21.787,21.817,21.817,21.753,21.753,20.983,20.983,20.697,16.535,16.006,20.825,20.825,15.372,15.372,15.998,15.998,20.296,20.296,1a,4.649,1m,15.372
ON630817,1,8.135,8.135,19.450,19.450,19.186,19.186,21.958,22.615,22.615,21.436,21.436,20.666,20.666,20.866,16.640,16.218,20.507,20.507,15.425,15.425,15.998,15.998,20.085,20.085,1a,8.135,1m,15.425
ON630818,1,7.343,7.343,19.503,19.503,19.292,19.292,21.089,21.331,21.331,20.169,20.169,21.089,21.089,21.003,16.904,15.689,20.402,20.402,14.157,14.157,15.048,15.048,20.349,20.349,1a,7.343,1m,14.157
ON630819,1,7.554,7.554,19.979,19.979,19.556,19.556,21.617,21.859,21.859,20.750,20.750,21.142,21.142,21.214,16.799,15.954,20.507,20.507,14.527,14.527,15.048,15.048,20.402,20.402,1a,7.554,1m,14.527
ON630820,1,5.335,5.335,20.032,20.032,19.609,19.609,22.263,21.161,21.161,20.950,20.950,20.719,20.719,21.447,16.323,15.954,19.662,19.662,14.950,14.950,15.055,15.055,19.958,19.958,1a,5.335,1m,14.950
ON630821,1,8.030,8.030,20.085,20.085,19.662,19.662,22.052,21.911,21.911,21.331,21.331,21.142,21.142,21.025,16.218,15.848,20.243,20.243,15.003,15.003,15.734,15.734,19.662,19.662,1a,8.030,1m,15.003
ON630822,1,5.230,5.230,20.243,20.243,19.979,19.979,21.946,22.093,22.093,21.911,21.911,21.353,21.353,21.278,16.957,16.482,20.719,20.719,15.584,15.584,15.945,15.945,20.402,20.402,1a,5.230,1m,15.584
ON630823,1,7.448,7.448,19.450,19.450,19.397,19.397,21.142,21.542,21.542,20.095,20.095,21.089,21.089,21.214,16.957,15.637,20.613,20.613,14.157,14.157,15.048,15.048,20.296,20.296,1a,7.448,1m,14.157
ON630824,1,6.973,6.973,20.190,20.190,19.715,19.715,22.293,21.900,21.900,21.606,21.606,21.247,21.247,20.855,16.482,16.218,20.137,20.137,15.742,15.742,15.312,15.312,20.190,20.190,1a,6.973,1n,15.312
ON630825,1,5.652,5.652,20.455,20.455,20.137,20.137,22.052,21.636,21.636,21.214,21.214,21.036,21.036,21.659,16.640,15.954,20.666,20.666,14.474,14.474,15.478,15.478,20.275,20.275,1a,5.652,1m,14.474
ON630826,1,5.864,5.864,19.345,19.345,19.397,19.397,22.552,22.375,22.375,21.806,21.806,21.670,21.670,20.919,16.746,16.261,20.825,20.825,15.267,15.267,16.526,16.526,20.433,20.433,1a,5.864,1m,15.267
ON630827,1,8.030,8.030,19.873,19.873,19.556,19.556,21.617,21.753,21.753,21.097,21.097,21.406,21.406,20.897,16.693,16.059,20.591,20.591,14.580,14.580,15.576,15.576,20.719,20.719,1a,8.030,1m,14.580
ON630828,1,7.713,7.713,19.546,19.546,19.556,19.556,21.829,21.549,21.549,21.003,21.003,21.512,21.512,21.108,16.957,16.006,20.655,20.655,14.210,14.210,14.889,14.889,21.142,21.142,1a,7.713,1m,14.210
ON630829,1,8.135,8.135,19.926,19.926,19.873,19.873,21.417,21.877,21.877,21.225,21.225,21.459,21.459,20.644,17.485,16.218,20.296,20.296,14.210,14.210,15.470,15.470,20.983,20.983,1a,8.135,1m,14.210
ON630830,1,4.913,4.913,19.979,19.979,19.767,19.767,21.958,22.357,22.357,21.489,21.489,20.983,20.983,20.591,16.165,16.218,21.247,21.247,15.055,15.055,15.312,15.312,19.641,19.641,1a,4.913,1m,15.055
ON630831,1,8.241,8.241,20.190,20.190,19.503,19.503,21.670,21.982,21.982,20.875,20.875,21.406,21.406,21.278,16.852,16.482,20.825,20.825,14.369,14.369,15.251,15.251,20.560,20.560,1a,8.241,1m,14.369
ON630832,1,4.913,4.913,19.979,19.979,19.873,19.873,22.063,22.252,22.252,21.595,21.595,21.089,21.089,20.486,16.059,16.323,21.247,21.247,15.161,15.161,15.312,15.312,19.641,19.641,1a,4.913,1m,15.161
ON630833,1,6.392,6.392,19.979,19.979,19.027,19.027,21.735,21.425,21.425,22.029,22.029,20.719,20.719,21.014,16.640,15.795,20.560,20.560,15.425,15.425,15.681,15.681,19.662,19.662,1a,6.392,1m,15.425
ON630834,1,5.283,5.283,20.349,20.349,20.243,20.243,21.999,21.953,21.953,21.741,21.741,21.247,21.247,21.764,17.116,16.270,20.190,20.190,14.844,14.844,15.531,15.531,20.063,20.063,1a,5.283,1m,14.844
ON630835,1,6.656,6.656,20.085,20.085,19.133,19.133,21.776,21.372,21.372,21.976,21.976,20.877,20.877,20.792,16.693,15.742,20.666,20.666,15.531,15.531,15.628,15.628,19.609,19.609,1a,6.656,1m,15.531
ON630836,1,6.603,6.603,19.873,19.873,20.402,20.402,22.792,21.670,21.670,21.436,21.436,21.564,21.564,21.331,16.631,16.640,20.507,20.507,16.006,16.006,16.587,16.587,20.349,20.349,1a,6.603,1m,16.006
ON630837,1,5.283,5.283,20.296,20.296,20.296,20.296,22.052,22.005,22.005,21.741,21.741,21.406,21.406,21.606,17.063,16.376,20.402,20.402,14.897,14.897,15.478,15.478,20.169,20.169,1a,5.283,1m,14.897
ON630838,1,5.600,5.600,20.560,20.560,19.926,19.926,22.105,21.689,21.689,21.583,21.583,21.459,21.459,21.712,16.535,16.482,20.349,20.349,15.267,15.267,15.637,15.637,20.180,20.180,1a,5.600,1m,15.267
ON630839,1,6.392,6.392,19.608,19.608,19.290,19.290,21.239,21.629,21.629,21.822,21.822,20.297,20.297,20.646,16.799,15.413,20.498,20.498,15.003,15.003,15.523,15.523,19.502,19.502,1a,6.392,1m,15.003
ON630840,1,6.709,6.709,19.503,19.503,19.027,19.027,21.576,21.361,21.361,22.240,22.240,20.507,20.507,20.369,16.376,15.742,20.719,20.719,15.161,15.161,15.998,15.998,19.958,19.958,1a,6.709,1m,15.161
ON630841,1,5.494,5.494,20.190,20.190,20.137,20.137,22.210,21.953,21.953,22.005,22.005,21.300,21.300,21.712,17.010,16.640,20.666,20.666,15.267,15.267,15.848,15.848,19.799,19.799,1a,5.494,1m,15.267
ON630842,1,5.917,5.917,19.186,19.186,19.345,19.345,22.739,21.142,21.142,21.647,21.647,21.300,21.300,21.225,16.675,16.006,20.560,20.560,15.531,15.531,16.006,16.006,20.243,20.243,1a,5.917,1m,15.531
ON630843,1,5.494,5.494,20.296,20.296,20.085,20.085,22.052,21.478,21.478,21.161,21.161,21.089,21.089,21.606,16.587,16.006,20.507,20.507,14.422,14.422,15.372,15.372,20.169,20.169,1a,5.494,1m,14.422
ON630844,1,5.969,5.969,19.820,19.820,19.027,19.027,22.052,21.383,21.383,21.647,21.647,20.560,20.560,20.908,16.957,15.478,20.719,20.719,15.108,15.108,15.734,15.734,19.556,19.556,1a,5.969,1m,15.108
ON630845,1,5.811,5.811,20.190,20.190,20.296,20.296,22.263,21.689,21.689,21.278,21.278,20.983,20.983,21.553,16.799,16.376,20.455,20.455,14.739,14.739,15.689,15.689,20.275,20.275,1a,5.811,1m,14.739
ON630846,1,5.705,5.705,19.292,19.292,19.397,19.397,21.893,22.111,22.111,21.383,21.383,21.512,21.512,20.697,16.218,15.584,20.560,20.560,15.055,15.055,16.156,16.156,20.190,20.190,1a,5.705,1m,15.055
ON630847,1,5.388,5.388,19.450,19.450,19.609,19.609,22.316,22.216,22.216,21.764,21.764,20.877,20.877,21.078,16.359,15.795,20.137,20.137,15.214,15.214,15.734,15.734,20.032,20.032,1a,5.388,1m,15.214
ON630848,1,5.388,5.388,20.085,20.085,19.080,19.080,22.593,22.005,22.005,21.870,21.870,21.406,21.406,20.750,16.359,15.689,20.380,20.380,15.161,15.161,15.839,15.839,20.137,20.137,1a,5.388,1m,15.161
ON630849,1,5.335,5.335,20.613,20.613,20.243,20.243,22.275,21.953,21.953,21.266,21.266,21.353,21.353,21.929,16.429,16.535,19.926,19.926,14.844,14.844,15.372,15.372,20.085,20.085,1a,5.335,1m,14.844
ON630850,1,8.505,8.505,20.560,20.560,19.556,19.556,22.662,22.351,22.351,22.345,22.345,21.353,21.353,20.761,16.218,16.270,20.772,20.772,15.425,15.425,15.689,15.689,20.983,20.983,1a,8.505,1m,15.425
ON630851,1,5.705,5.705,19.450,19.450,19.609,19.609,21.670,21.636,21.636,22.029,22.029,20.930,20.930,20.591,16.799,15.795,21.089,21.089,15.161,15.161,14.889,14.889,20.666,20.666,1a,5.705,1n,14.889
ON630852,1,5.018,5.018,20.190,20.190,19.979,19.979,22.316,21.583,21.583,21.689,21.689,20.930,20.930,21.289,16.482,15.742,20.349,20.349,14.791,14.791,15.742,15.742,19.588,19.588,1a,5.018,1m,14.791
ON630853,1,5.335,5.335,20.137,20.137,19.027,19.027,22.593,21.953,21.953,21.923,21.923,21.353,21.353,20.803,16.359,15.637,20.433,20.433,15.214,15.214,15.892,15.892,20.190,20.190,1a,5.335,1m,15.214
ON630854,1,6.392,6.392,19.715,19.715,18.922,18.922,21.682,21.214,21.214,21.659,21.659,20.402,20.402,20.750,16.852,15.901,20.243,20.243,14.897,14.897,15.734,15.734,19.440,19.440,1a,6.392,1m,14.897
ON630855,1,8.241,8.241,20.116,20.116,20.074,20.074,22.210,22.622,22.622,21.911,21.911,21.014,21.014,20.580,16.693,16.006,20.402,20.402,15.267,15.267,15.364,15.364,20.169,20.169,1a,8.241,1m,15.267
ON630856,1,8.452,8.452,19.958,19.958,20.032,20.032,22.328,22.708,22.708,21.700,21.700,21.542,21.542,21.712,17.010,16.323,21.247,21.247,15.531,15.531,15.787,15.787,20.507,20.507,1a,8.452,1m,15.531
ON630857,1,8.558,8.558,19.958,19.958,19.873,19.873,22.328,22.655,22.655,21.647,21.647,21.383,21.383,21.712,17.010,16.112,21.300,21.300,15.531,15.531,15.839,15.839,20.560,20.560,1a,8.558,1m,15.531
ON630858,1,7.977,7.977,20.613,20.613,19.662,19.662,22.040,22.504,22.504,21.817,21.817,21.036,21.036,21.119,16.799,15.689,21.247,21.247,15.108,15.108,15.742,15.742,20.243,20.243,1a,7.977,1m,15.108
ON630859,1,7.818,7.818,19.905,19.905,19.662,19.662,21.735,21.771,21.771,21.923,21.923,20.855,20.855,20.950,16.587,16.323,20.349,20.349,15.214,15.214,15.628,15.628,20.719,20.719,1a,7.818,1m,15.214
ON630860,1,6.445,6.445,19.343,19.343,19.343,19.343,21.292,21.640,21.640,21.928,21.928,20.308,20.308,20.593,16.746,15.466,20.180,20.180,14.633,14.633,15.425,15.425,19.343,19.343,1a,6.445,1m,14.633
ON630861,1,5.705,5.705,20.507,20.507,20.085,20.085,22.052,21.636,21.636,21.266,21.266,21.036,21.036,21.553,16.535,16.112,20.560,20.560,14.474,14.474,15.320,15.320,20.222,20.222,1a,5.705,1m,14.474
ON630862,1,8.558,8.558,20.560,20.560,19.397,19.397,22.557,22.298,22.298,22.345,22.345,21.406,21.406,20.761,16.270,16.218,20.719,20.719,15.531,15.531,15.689,15.689,20.930,20.930,1a,8.558,1m,15.531
ON630863,1,6.128,6.128,19.397,19.397,19.715,19.715,22.581,21.670,21.670,22.410,22.410,20.349,20.349,21.183,16.059,15.848,20.983,20.983,14.474,14.474,15.100,15.100,19.873,19.873,1a,6.128,1m,14.474
ON630864,1,5.705,5.705,20.402,20.402,20.032,20.032,22.105,21.530,21.530,21.266,21.266,21.089,21.089,21.553,16.482,16.112,20.666,20.666,14.369,14.369,15.320,15.320,20.222,20.222,1a,5.705,1m,14.369
ON630865,1,6.973,6.973,19.239,19.239,19.767,19.767,22.210,21.659,21.659,21.447,21.447,20.983,20.983,20.369,16.376,15.848,20.825,20.825,14.897,14.897,15.100,15.100,20.433,20.433,1a,6.973,1m,14.897
ON630866,1,8.347,8.347,19.747,19.747,19.186,19.186,22.210,22.298,22.298,21.753,21.753,21.036,21.036,20.961,16.429,16.587,20.296,20.296,15.267,15.267,16.103,16.103,20.613,20.613,1a,8.347,1m,15.267
ON630867,1,5.652,5.652,19.820,19.820,19.027,19.027,22.316,21.900,21.900,21.225,21.225,21.247,21.247,21.489,16.201,15.742,20.772,20.772,15.320,15.320,16.156,16.156,19.979,19.979,1a,5.652,1m,15.320
ON630868,1,4.332,4.332,19.503,19.503,19.229,19.229,21.735,21.953,21.953,21.331,21.331,20.560,20.560,20.486,15.425,15.320,19.926,19.926,14.422,14.422,14.520,14.520,19.767,19.767,1a,4.332,1m,14.422
ON630869,1,6.920,6.920,19.239,19.239,19.767,19.767,22.158,21.636,21.636,21.447,21.447,21.036,21.036,20.317,16.376,15.689,20.772,20.772,14.739,14.739,14.942,14.942,20.486,20.486,1a,6.920,1m,14.739
MW629117,1,7.396,7.396,19.884,19.884,19.450,19.450,21.523,21.719,21.719,20.908,20.908,20.908,20.908,20.897,16.323,16.323,20.296,20.296,14.527,14.527,15.734,15.734,20.402,20.402,1a,7.396,1m,14.527
MW629120,1,19.789,19.789,8.562,8.562,21.689,21.689,17.302,21.406,21.406,22.785,22.785,18.129,18.129,16.482,20.866,20.602,19.556,19.556,20.549,20.549,19.314,19.314,20.507,20.507,1b,8.562,1i,16.482
MW675788,1,4.068,4.068,19.715,19.715,19.926,19.926,21.840,21.617,21.617,21.595,21.595,20.719,20.719,20.855,15.901,15.689,20.666,20.666,14.474,14.474,15.531,15.531,20.032,20.032,1a,4.068,1m,14.474
MW675789,1,4.068,4.068,19.715,19.715,19.926,19.926,21.840,21.617,21.617,21.595,21.595,20.719,20.719,20.855,15.901,15.689,20.666,20.666,14.474,14.474,15.531,15.531,20.032,20.032,1a,4.068,1m,14.474
MW675790,1,7.396,7.396,19.979,19.979,19.662,19.662,21.670,21.613,21.613,20.972,20.972,21.247,21.247,21.003,16.746,15.742,20.243,20.243,14.316,14.316,15.364,15.364,20.613,20.613,1a,7.396,1m,14.316
MW675791,1,7.554,7.554,19.662,19.662,19.820,19.820,21.693,21.877,21.877,21.078,21.078,21.089,21.089,21.067,16.852,16.006,19.926,19.926,14.422,14.422,15.628,15.628,20.719,20.719,1a,7.554,1m,14.422
MW675792,1,6.075,6.075,18.796,18.796,19.239,19.239,22.052,21.266,21.266,21.236,21.236,20.644,20.644,20.317,15.742,15.320,20.825,20.825,14.686,14.686,14.467,14.467,20.222,20.222,1a,6.075,1n,14.467
MW675793,1,7.132,7.132,19.767,19.767,19.345,19.345,21.300,21.719,21.719,20.708,20.708,20.983,20.983,20.686,16.323,15.584,20.243,20.243,13.999,13.999,15.153,15.153,20.349,20.349,1a,7.132,1m,13.999
MW675794,1,7.132,7.132,19.767,19.767,19.345,19.345,21.300,21.719,21.719,20.708,20.708,20.983,20.983,20.686,16.323,15.584,20.243,20.243,13.999,13.999,15.153,15.153,20.349,20.349,1a,7.132,1m,13.999
MW675795,1,6.920,6.920,19.715,19.715,19.397,19.397,21.142,21.771,21.771,20.814,20.814,20.983,20.983,20.739,16.323,15.637,20.296,20.296,14.316,14.316,15.153,15.153,20.402,20.402,1a,6.920,1m,14.316
MW675796,1,6.973,6.973,19.767,19.767,19.450,19.450,21.195,21.824,21.824,20.792,20.792,21.036,21.036,20.792,16.376,15.689,20.349,20.349,14.369,14.369,15.206,15.206,20.455,20.455,1a,6.973,1m,14.369
MW689944,1,9.710,9.710,20.032,20.032,18.935,18.935,22.116,22.562,22.562,21.647,21.647,20.560,20.560,21.659,17.485,16.843,20.622,20.622,15.901,15.901,16.165,16.165,21.512,21.512,1a,9.710,1m,15.901
MW689945,1,11.727,11.727,20.507,20.507,21.036,21.036,23.362,22.850,22.850,22.715,22.715,21.776,21.776,22.427,18.648,18.331,21.195,21.195,18.595,18.595,18.004,18.004,21.078,21.078,1a,11.727,1n,18.004
MW689946,1,8.135,8.135,20.032,20.032,19.503,19.503,22.475,21.835,21.835,21.753,21.753,21.089,21.089,20.803,17.010,17.116,21.142,21.142,15.637,15.637,16.570,16.570,20.137,20.137,1a,8.135,1m,15.637
MW689947,1,7.924,7.924,19.503,19.503,19.609,19.609,22.528,21.964,21.964,21.553,21.553,20.444,20.444,20.803,16.059,15.637,20.032,20.032,14.633,14.633,15.576,15.576,20.137,20.137,1a,7.924,1m,14.633
MW689948,1,8.294,8.294,19.662,19.662,19.292,19.292,21.787,22.275,22.275,20.908,20.908,20.825,20.825,21.119,16.904,15.637,20.507,20.507,15.637,15.637,15.839,15.839,20.930,20.930,1a,8.294,1k,15.637
MW689949,1,9.773,9.773,20.085,20.085,19.767,19.767,22.422,21.383,21.383,20.897,20.897,21.670,21.670,20.908,16.323,16.957,20.591,20.591,15.584,15.584,16.156,16.156,20.349,20.349,1a,9.773,1m,15.584
MW689950,1,8.241,8.241,20.137,20.137,19.292,19.292,21.893,22.012,22.012,21.466,21.466,21.195,21.195,20.380,16.323,16.156,20.739,20.739,15.689,15.689,16.103,16.103,21.036,21.036,1a,8.241,1m,15.689
MW689951,1,7.396,7.396,19.503,19.503,18.816,18.816,21.353,22.070,22.070,21.459,21.459,21.247,21.247,20.317,15.795,16.006,19.926,19.926,13.999,13.999,15.576,15.576,20.613,20.613,1a,7.396,1m,13.999
MW689952,1,20.825,20.825,20.243,20.243,22.386,22.386,21.481,20.655,20.655,21.436,21.436,21.289,21.289,20.633,21.553,22.122,6.498,6.498,20.507,20.507,21.195,21.195,20.633,20.633,1l,6.498,1b,20.243
MW689953,1,7.448,7.448,19.503,19.503,18.975,18.975,21.406,22.017,22.017,21.459,21.459,21.089,21.089,20.317,15.689,15.954,19.767,19.767,13.999,13.999,15.417,15.417,20.507,20.507,1a,7.448,1m,13.999
MW689954,1,11.321,11.321,20.418,20.418,20.216,20.216,23.129,22.700,22.700,22.379,22.379,23.030,23.030,22.746,18.194,17.925,20.943,20.943,16.914,16.914,17.520,17.520,20.943,20.943,1a,11.321,1m,16.914
