Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
PP583871,4,16.107,19.799,16.779,14.094,14.094,18.792,18.792,19.398,16.443,16.443,14.094,16.443,16.443,20.805,16.443,18.121,18.121,16.327,18.456,14.765,14.765,17.114,17.114,4l,14.094,4d,14.094
PP583872,4,19.799,18.456,18.121,20.470,20.470,9.396,9.396,24.832,20.805,20.805,17.114,15.772,17.785,22.819,18.792,20.134,18.792,20.415,22.148,18.792,18.792,18.121,18.121,4f,9.396,4m,15.772
PP583875,4,19.128,23.490,18.792,16.443,16.443,20.470,20.470,20.956,18.382,18.382,15.436,14.430,21.477,24.497,14.094,18.456,19.799,16.484,9.060,14.765,14.765,21.812,21.812,4t,9.060,4p,14.094
PP583879,4,21.088,21.453,18.027,17.007,17.007,19.377,19.377,19.853,19.728,19.728,17.687,18.027,17.993,18.707,15.986,19.048,18.707,19.595,17.818,17.007,17.007,19.931,19.931,4p,15.986,4v,17.007
PP583885,4,18.792,26.174,15.772,17.450,17.450,19.799,19.799,19.064,18.121,18.121,16.779,17.114,20.470,21.141,18.792,19.463,17.450,18.367,19.398,16.779,16.779,22.819,22.819,4c,15.772,4v,16.779
PP583886,4,20.470,18.121,17.785,19.463,19.463,8.725,8.725,22.148,21.812,21.812,16.779,18.121,19.128,22.148,16.443,19.799,17.785,17.647,20.805,17.114,17.114,20.805,20.805,4f,8.725,4p,16.443
PP583888,4,17.114,17.114,16.107,15.772,15.772,5.369,5.369,19.463,19.128,19.128,16.779,14.094,18.792,20.805,16.443,19.799,16.107,17.647,21.141,16.779,16.779,19.463,19.463,4f,5.369,4m,14.094
PP583890,4,16.443,20.134,16.443,12.416,12.416,17.114,17.114,20.805,14.765,14.765,13.087,11.745,18.792,20.805,8.389,15.101,16.107,18.027,13.423,13.087,13.087,18.792,18.792,4p,8.389,4m,11.745
PP583893,4,19.463,22.819,15.101,16.779,16.779,20.470,20.470,16.722,16.779,16.779,14.430,15.101,19.031,19.377,15.772,17.526,17.114,18.815,18.121,14.765,14.765,21.141,21.141,4l,14.430,4v,14.765
PP583894,4,17.785,18.792,17.726,18.792,18.792,8.054,8.054,21.477,17.785,17.785,17.785,16.443,20.470,21.812,16.107,20.805,17.785,20.068,22.483,18.792,18.792,20.805,20.805,4f,8.054,4p,16.107
PP583895,4,18.121,17.785,15.719,16.107,16.107,8.054,8.054,21.477,20.134,20.134,14.430,14.430,18.792,20.805,15.772,18.121,16.779,19.031,18.121,15.101,15.101,18.792,18.792,4f,8.054,4m,14.430
PP583897,4,17.785,21.477,19.463,17.785,17.785,20.134,20.134,23.490,16.107,16.107,13.758,15.101,16.107,19.799,16.443,16.443,17.114,19.048,18.121,16.107,16.107,19.463,19.463,4l,13.758,4m,15.101
PP583903,4,16.443,17.450,17.114,15.772,15.772,5.705,5.705,20.805,17.785,17.785,16.107,14.430,18.121,20.470,15.101,18.792,15.436,18.685,19.799,16.779,16.779,20.470,20.470,4f,5.705,4m,14.430
PP583906,4,19.463,18.121,18.792,19.128,19.128,6.711,6.711,22.148,21.141,21.141,18.121,16.779,18.792,23.490,17.114,20.470,18.456,18.685,21.812,18.121,18.121,21.141,21.141,4f,6.711,4m,16.779
PP583908,4,17.785,18.456,17.785,19.128,19.128,7.383,7.383,21.812,20.805,20.805,16.443,17.114,20.134,21.812,16.779,18.792,16.107,19.723,23.490,18.456,18.456,20.470,20.470,4f,7.383,4r,16.107
PP583909,4,20.470,17.450,18.456,16.107,16.107,12.752,12.752,21.812,19.128,19.128,16.107,19.463,16.779,21.141,17.785,17.785,17.450,18.339,21.141,16.107,16.107,21.812,21.812,4f,12.752,4v,16.107
PP583910,4,16.779,16.107,14.765,15.772,15.772,6.711,6.711,18.456,17.114,17.114,14.430,14.094,14.765,19.463,14.094,17.114,14.094,18.339,19.799,15.101,15.101,18.121,18.121,4f,6.711,4m,14.094
PP583911,4,18.792,19.128,19.398,18.121,18.121,10.067,10.067,22.819,20.134,20.134,18.121,16.443,20.805,22.148,16.443,19.799,18.456,17.993,22.148,18.792,18.792,19.463,19.463,4f,10.067,4m,16.443
PP583913,4,18.792,18.792,16.779,19.128,19.128,8.725,8.725,21.141,19.463,19.463,18.121,17.450,19.799,23.154,18.456,21.141,18.792,20.415,22.148,18.792,18.792,20.805,20.805,4f,8.725,4c,16.779
PP583916,4,17.450,20.134,17.450,14.765,14.765,14.430,14.430,21.141,16.779,16.779,13.758,16.107,16.443,19.064,13.423,16.443,16.054,18.276,19.799,15.772,15.772,19.463,19.463,4p,13.423,4l,13.758
PP583917,4,11.745,18.792,10.067,13.758,13.758,15.101,15.101,19.128,16.443,16.443,12.416,12.081,18.121,19.799,14.765,15.101,13.087,15.646,16.779,14.094,14.094,20.598,20.598,4c,10.067,4a,11.745
PP583919,4,18.121,17.114,17.114,16.779,16.779,6.376,6.376,21.141,19.128,19.128,15.772,13.423,17.785,21.812,16.107,18.121,16.779,19.377,20.134,15.436,15.436,20.470,20.470,4f,6.376,4m,13.423
PP583920,4,19.463,20.134,19.463,18.121,18.121,18.456,18.456,20.805,19.799,19.799,16.779,19.799,21.141,18.121,19.463,19.799,17.450,22.109,17.785,17.114,17.114,21.667,21.667,4l,16.779,4v,17.114
PP583921,4,17.114,18.792,15.772,12.416,12.416,16.779,16.779,17.114,13.758,13.758,12.416,13.423,16.107,18.121,8.725,14.094,13.758,17.007,13.087,11.409,11.409,18.121,18.121,4p,8.725,4v,11.409
PP583924,4,19.463,19.128,16.779,17.450,17.450,9.060,9.060,22.426,20.805,20.805,17.114,15.772,19.799,20.134,18.456,20.470,17.450,20.415,22.483,16.443,16.443,20.805,20.805,4f,9.060,4m,15.772
PP583925,4,16.443,16.443,16.443,16.107,16.107,7.718,7.718,20.805,18.456,18.456,15.436,16.107,18.792,21.477,15.772,19.128,16.443,19.377,19.799,17.114,17.114,20.134,20.134,4f,7.718,4l,15.436
PP583927,4,16.779,19.398,18.792,12.752,12.752,18.121,18.121,21.141,15.436,15.436,14.094,12.752,17.785,21.141,7.718,13.423,16.107,18.367,12.752,12.416,12.416,20.134,20.134,4p,7.718,4v,12.416
PP583930,4,17.785,18.121,17.057,17.785,17.785,7.718,7.718,21.812,19.463,19.463,17.450,15.436,20.134,22.148,17.114,20.470,18.121,19.723,20.805,18.456,18.456,19.463,19.463,4f,7.718,4m,15.436
PP583932,4,19.463,19.128,20.470,13.423,13.423,17.114,17.114,21.812,17.450,17.450,15.101,13.758,18.456,18.792,8.054,14.094,16.779,18.707,13.423,12.752,12.752,19.463,19.463,4p,8.054,4v,12.752
PP583934,4,17.450,17.450,17.450,16.443,16.443,7.383,7.383,19.463,19.128,19.128,17.114,15.436,19.128,20.470,14.430,18.792,16.107,19.031,21.141,18.121,18.121,21.141,21.141,4f,7.383,4p,14.430
PP583939,4,19.128,17.114,17.785,17.114,17.114,7.383,7.383,23.154,19.128,19.128,16.107,16.443,18.792,22.819,18.121,19.799,17.114,18.685,21.141,16.779,16.779,20.470,20.470,4f,7.383,4l,16.107
PP583940,4,17.785,19.799,17.785,17.450,17.450,6.711,6.711,23.154,21.141,21.141,16.779,15.772,18.456,22.148,17.450,19.463,18.121,19.377,21.812,16.779,16.779,21.812,21.812,4f,6.711,4m,15.772
PP583941,4,18.121,17.785,16.443,17.450,17.450,6.376,6.376,22.483,20.067,20.067,17.114,17.785,18.792,20.470,17.450,20.470,17.114,20.415,21.477,16.443,16.443,20.736,20.736,4f,6.376,4v,16.443
PP583943,4,21.812,17.785,20.134,19.128,19.128,9.732,9.732,22.148,20.470,20.470,17.114,17.450,18.456,21.812,17.114,19.463,18.456,20.069,21.477,18.121,18.121,19.128,19.128,4f,9.732,4p,17.114
PP583944,4,16.107,15.772,14.765,15.101,15.101,6.376,6.376,19.128,17.114,17.114,13.423,15.101,17.785,20.134,14.765,18.121,14.765,18.339,17.785,15.772,15.772,18.792,18.792,4f,6.376,4l,13.423
PP583946,4,15.772,20.805,19.128,17.114,17.114,17.114,17.114,23.826,19.463,19.463,14.094,14.094,18.121,20.134,17.114,17.450,20.470,21.088,17.450,15.101,15.101,19.463,19.463,4m,14.094,4l,14.094
PP583951,4,21.477,17.785,18.792,19.128,19.128,10.067,10.067,20.805,19.128,19.128,19.463,18.456,18.456,23.490,17.450,20.470,17.785,19.366,21.612,18.121,18.121,21.477,21.477,4f,10.067,4p,17.450
PP583954,4,17.114,18.456,15.436,16.779,16.779,9.396,9.396,21.141,17.785,17.785,16.107,16.107,19.128,20.134,16.443,19.463,15.772,18.685,21.812,17.114,17.114,21.477,21.477,4f,9.396,4c,15.436
PP583955,4,18.792,17.450,17.114,17.450,17.450,7.383,7.383,21.477,18.792,18.792,15.772,16.107,17.785,21.812,16.443,18.792,16.107,19.377,20.470,15.772,15.772,20.134,20.134,4f,7.383,4v,15.772
PP583958,4,17.450,20.805,17.114,16.107,16.107,17.785,17.785,19.853,16.176,16.176,14.094,14.765,19.128,21.477,11.074,16.107,17.114,15.385,8.389,11.409,11.409,21.477,21.477,4t,8.389,4p,11.074
PP583961,4,19.463,19.799,18.792,19.799,19.799,11.409,11.409,22.148,19.463,19.463,19.463,18.792,20.805,23.411,18.121,20.805,18.060,20.000,22.819,20.134,20.134,20.401,20.401,4f,11.409,4p,18.121
PP583964,4,18.792,20.470,18.792,15.772,15.772,18.792,18.792,18.015,17.279,17.279,15.772,17.114,20.805,22.819,15.101,18.792,17.785,16.850,8.725,14.765,14.765,20.470,20.470,4t,8.725,4v,14.765
PP583967,4,19.463,15.772,16.722,18.792,18.792,8.054,8.054,22.483,20.134,20.134,16.779,17.450,19.463,22.819,17.450,20.134,18.792,20.415,22.483,18.121,18.121,21.141,21.141,4f,8.054,4b,15.772
PP583968,4,14.430,19.799,17.785,14.094,14.094,16.107,16.107,17.450,14.765,14.765,12.752,12.752,17.114,18.792,6.711,13.758,15.436,18.027,13.758,11.074,11.074,17.114,17.114,4p,6.711,4v,11.074
PP583971,4,18.121,18.121,16.443,15.772,15.772,9.396,9.396,23.490,17.114,17.114,15.772,17.450,18.456,21.405,16.779,18.456,16.054,18.276,20.134,16.779,16.779,21.141,21.141,4f,9.396,4l,15.772
PP583974,4,17.785,19.799,15.101,16.779,16.779,17.114,17.114,21.141,18.792,18.792,15.436,17.114,19.463,23.826,17.114,17.450,19.128,19.118,16.443,16.779,16.779,18.792,18.792,4c,15.101,4l,15.436
PP583978,4,18.792,16.779,17.450,17.114,17.114,9.396,9.396,20.401,18.792,18.792,14.765,15.101,18.121,21.141,16.779,16.779,17.114,20.415,18.792,17.450,17.450,20.470,20.470,4f,9.396,4l,14.765
PP583982,4,18.121,17.785,18.456,17.450,17.450,7.383,7.383,20.805,20.134,20.134,17.114,16.107,19.799,22.483,16.107,19.799,16.107,21.479,20.147,18.121,18.121,20.134,20.134,4f,7.383,4m,16.107
PP583988,4,18.121,20.470,17.785,20.805,20.805,10.403,10.403,22.819,20.805,20.805,18.792,17.114,21.141,24.832,16.779,21.477,18.792,21.107,20.147,20.134,20.134,22.483,22.483,4f,10.403,4p,16.779
PP583990,4,18.456,17.785,16.107,16.107,16.107,7.383,7.383,20.470,18.792,18.792,15.772,15.436,18.121,20.470,17.114,18.792,16.779,18.339,19.799,16.107,16.107,21.141,21.141,4f,7.383,4m,15.436
PP583994,4,18.792,19.799,18.792,16.443,16.443,17.114,17.114,19.118,16.912,16.912,15.101,16.107,20.470,23.154,14.094,17.114,19.463,18.596,7.718,14.381,14.381,19.799,19.799,4t,7.718,4p,14.094
PP583995,4,15.436,21.477,12.081,13.423,13.423,16.779,16.779,20.962,18.121,18.121,12.752,13.423,15.101,16.443,15.436,15.436,16.107,15.646,16.107,12.752,12.752,20.805,20.805,4c,12.081,4v,12.752
PP584001,4,19.799,17.114,18.121,16.443,16.443,8.725,8.725,21.477,20.805,20.805,17.450,15.772,20.134,20.805,17.785,19.128,17.114,19.723,21.477,16.107,16.107,19.463,19.463,4f,8.725,4m,15.772
PP584002,4,18.121,17.785,18.121,17.450,17.450,7.718,7.718,21.141,19.463,19.463,18.456,16.779,20.134,22.148,17.450,20.134,16.779,19.723,22.483,18.121,18.121,22.148,22.148,4f,7.718,4m,16.779
PP584003,4,19.463,22.148,18.792,16.443,16.443,17.785,17.785,19.485,17.647,17.647,15.772,17.450,20.134,23.154,13.087,18.121,19.128,16.117,8.389,15.436,15.436,22.148,22.148,4t,8.389,4p,13.087
PP584006,4,19.463,19.128,17.785,17.114,17.114,8.054,8.054,21.477,19.463,19.463,18.792,16.779,19.463,21.812,18.792,21.141,17.785,18.339,21.477,17.785,17.785,21.477,21.477,4f,8.054,4m,16.779
PP584008,4,17.450,21.141,17.450,15.436,15.436,18.121,18.121,19.799,19.128,19.128,15.101,16.779,18.792,21.141,13.758,18.456,19.463,16.842,8.725,13.378,13.378,21.477,21.477,4t,8.725,4p,13.758
PP584011,4,19.128,19.799,19.463,18.121,18.121,10.403,10.403,20.805,19.799,19.799,18.456,16.779,19.463,22.148,17.450,21.477,19.799,20.069,22.819,17.450,17.450,20.470,20.470,4f,10.403,4m,16.779
PP584012,4,16.443,20.805,17.114,16.443,16.443,18.121,18.121,21.000,19.463,19.463,15.436,15.436,20.134,23.490,14.430,18.456,18.121,17.544,9.060,14.430,14.430,23.490,23.490,4t,9.060,4v,14.430
PP584013,4,19.064,18.792,17.726,19.128,19.128,8.725,8.725,21.477,17.450,17.450,16.443,15.772,18.121,22.148,16.779,20.805,17.785,19.723,21.477,18.792,18.792,21.141,21.141,4f,8.725,4m,15.772
PQ335089,4,8.262,15.000,12.136,18.083,18.083,17.233,17.233,12.737,18.127,18.127,14.945,18.886,17.091,18.523,17.905,15.515,20.219,17.618,17.861,15.310,15.310,21.723,21.723,4a,8.262,4c,12.136
PQ335090,4,6.242,15.608,9.598,11.154,11.154,13.878,13.878,12.824,12.970,12.970,11.414,10.895,13.911,13.123,12.581,13.100,15.072,11.974,13.083,12.992,12.992,14.589,14.589,4a,6.242,4c,9.598
PQ335091,4,7.716,19.062,11.582,15.140,15.140,15.519,15.519,16.944,15.973,15.973,13.550,14.297,16.351,16.200,15.519,15.746,18.003,15.821,15.973,14.459,14.459,17.927,17.927,4a,7.716,4c,11.582
PQ335092,4,7.564,19.062,11.279,14.459,14.459,15.821,15.821,16.717,16.048,16.048,13.323,13.767,16.124,16.427,15.443,15.367,17.776,15.216,16.200,14.232,14.232,18.306,18.306,4a,7.564,4c,11.279
PQ335093,4,7.197,19.621,11.069,14.632,14.632,15.694,15.694,16.907,15.542,15.542,13.723,14.253,16.339,16.452,15.694,15.390,17.892,15.542,16.907,14.481,14.481,19.333,19.333,4a,7.197,4c,11.069
PQ335094,4,8.176,20.439,11.064,15.131,15.131,16.524,16.524,17.593,16.585,16.585,14.329,15.164,16.748,16.137,16.401,15.751,18.132,16.098,16.320,14.451,14.451,18.926,18.926,4a,8.176,4c,11.064
PQ335095,4,6.916,11.494,6.340,7.205,7.205,10.951,10.951,10.375,9.714,9.714,7.781,8.357,11.816,8.934,11.527,11.527,16.138,10.375,10.663,12.680,12.680,12.968,12.968,4c,6.340,4a,6.916
PQ335096,4,6.609,12.069,5.747,7.471,7.471,11.782,11.782,11.494,11.207,11.207,6.897,8.621,11.782,9.483,10.632,11.782,16.379,10.632,10.920,11.782,11.782,13.506,13.506,4c,5.747,4a,6.609
PQ335097,4,7.966,19.198,11.300,14.783,14.783,15.456,15.456,17.143,16.383,16.383,13.292,14.363,16.950,16.151,15.863,15.688,17.391,15.480,16.692,14.683,14.683,19.198,19.198,4a,7.966,4c,11.300
PQ335098,4,9.236,12.869,12.633,9.283,9.283,11.181,11.181,10.759,10.692,10.692,9.916,9.494,11.814,9.916,12.236,16.667,13.433,10.970,10.759,16.399,16.399,12.869,12.869,4a,9.236,4c,12.633
PQ335099,4,8.859,24.198,12.466,18.901,18.901,17.925,17.925,21.314,19.705,19.705,15.684,20.214,19.009,19.143,19.189,17.426,22.312,18.633,18.733,15.684,15.684,21.954,21.954,4a,8.859,4c,12.466
PQ335100,4,6.884,18.381,10.901,14.383,14.383,14.686,14.686,16.415,15.670,15.670,13.399,13.238,16.048,16.048,14.913,15.064,17.095,14.686,15.594,13.626,13.626,17.700,17.700,4a,6.884,4c,10.901
PQ335101,4,8.591,24.397,12.466,19.169,19.169,18.145,18.145,21.448,19.839,19.839,15.818,20.455,19.463,18.742,19.324,16.979,22.177,18.365,18.598,15.642,15.642,22.222,22.222,4a,8.591,4c,12.466
PQ335102,4,9.470,14.809,12.911,11.315,11.315,17.573,17.573,12.824,12.997,12.997,15.424,11.315,17.654,12.232,13.456,16.015,14.656,11.162,13.150,15.550,15.550,14.832,14.832,4a,9.470,4c,12.911
PQ335103,4,6.625,12.934,5.994,7.372,7.372,12.179,12.179,11.538,11.562,11.562,6.667,7.443,10.897,8.202,11.356,11.538,15.686,11.218,10.897,11.538,11.538,13.565,13.565,4c,5.994,4a,6.625
PQ335104,4,7.489,19.138,11.658,14.610,14.610,15.519,15.519,16.730,15.897,15.897,13.399,13.540,16.124,16.351,15.216,15.746,17.838,15.064,16.048,14.005,14.005,17.776,17.776,4a,7.489,4c,11.658
PQ335105,4,7.808,11.411,5.405,7.808,7.808,11.712,11.712,12.312,11.411,11.411,7.808,8.709,11.712,10.811,11.712,11.712,16.216,9.910,12.012,11.411,11.411,14.114,14.114,4c,5.405,4l,7.808
PQ335106,4,8.245,12.994,6.497,8.475,8.475,11.582,11.582,11.864,11.582,11.582,8.192,9.040,12.147,10.452,11.582,12.429,16.384,11.299,12.147,11.864,11.864,13.842,13.842,4c,6.497,4a,8.245
PQ335107,4,7.564,18.972,11.355,14.762,14.762,15.973,15.973,16.805,15.670,15.670,13.323,13.767,15.746,16.200,15.291,15.291,18.168,15.140,16.200,13.853,13.853,17.700,17.700,4a,7.564,4c,11.355
PQ335108,4,8.003,18.239,11.895,15.147,15.147,15.543,15.543,16.086,15.635,15.635,13.799,14.750,16.165,16.098,15.335,16.098,17.419,15.794,16.971,15.159,15.159,18.319,18.319,4a,8.003,4c,11.895
PQ335109,4,6.607,13.253,7.508,8.434,8.434,12.952,12.952,11.747,12.798,12.798,8.735,9.063,12.651,11.145,12.312,13.253,16.867,10.843,11.712,12.651,12.651,14.157,14.157,4a,6.607,4c,7.508
PQ335110,4,7.407,12.458,6.734,7.744,7.744,12.121,12.121,11.149,12.458,12.458,5.724,8.081,10.438,8.754,11.448,11.111,15.878,10.774,11.111,10.847,10.847,14.478,14.478,4l,5.724,4c,6.734
PQ335111,4,7.489,19.138,10.749,14.232,14.232,15.670,15.670,16.641,15.594,15.594,13.777,13.626,16.276,15.443,15.443,15.064,17.398,14.762,15.670,14.232,14.232,18.154,18.154,4a,7.489,4c,10.749
PQ335112,4,9.231,22.313,13.665,17.993,17.993,17.919,17.919,21.157,18.807,18.807,16.018,18.141,18.559,18.863,18.116,17.164,19.764,18.824,19.005,16.184,16.184,21.590,21.590,4a,9.231,4c,13.665
PQ335113,4,8.508,23.510,12.168,18.102,18.102,16.925,16.925,20.647,18.233,18.233,15.249,17.952,17.971,18.192,17.719,16.759,19.158,18.101,18.324,15.580,15.580,21.436,21.436,4a,8.508,4c,12.168
PQ335114,4,8.850,24.086,13.038,18.481,18.481,17.699,17.699,20.907,18.631,18.631,14.918,19.521,18.205,18.411,18.378,16.898,21.320,17.952,18.078,15.803,15.803,21.970,21.970,4a,8.850,4c,13.038
PQ335115,4,8.748,12.839,13.228,18.226,18.226,17.476,17.476,20.995,19.053,19.053,15.674,18.932,18.469,18.545,18.392,16.039,21.021,18.348,19.105,14.945,14.945,14.364,14.364,4a,8.748,4c,13.228
PQ335116,4,6.604,12.893,5.975,7.862,7.862,11.950,11.950,11.321,11.635,11.635,6.731,8.491,10.692,8.176,11.321,11.635,16.667,11.006,10.692,11.321,11.321,13.522,13.522,4c,5.975,4a,6.604
PQ335117,4,8.591,15.000,8.939,10.758,10.758,13.939,13.939,12.708,12.424,12.424,11.364,11.061,13.182,12.879,12.879,13.030,15.280,10.606,13.030,15.684,15.684,14.697,14.697,4a,8.591,4c,8.939
PQ335118,4,7.867,18.533,11.431,14.534,14.534,15.897,15.897,16.490,15.821,15.821,13.550,13.540,16.200,16.200,15.519,15.367,17.460,14.913,16.351,14.005,14.005,17.927,17.927,4a,7.867,4c,11.431
PQ335119,4,7.186,18.911,11.128,14.837,14.837,15.216,15.216,16.566,15.746,15.746,13.323,13.767,16.276,15.973,15.216,15.367,17.398,15.443,15.746,14.080,14.080,18.092,18.092,4a,7.186,4c,11.128
PQ335120,4,7.350,19.929,11.078,15.107,15.107,16.055,16.055,17.052,15.955,15.955,13.922,14.565,16.331,16.272,15.836,15.047,18.257,15.521,16.253,14.514,14.514,18.757,18.757,4a,7.350,4c,11.078
PQ335121,4,7.192,19.001,10.985,13.788,13.788,15.379,15.379,16.654,15.530,15.530,13.409,13.702,15.682,15.909,15.303,15.682,17.108,15.000,15.455,14.091,14.091,17.562,17.562,4a,7.192,4c,10.985
PQ335122,4,5.152,14.394,8.182,11.212,11.212,13.485,13.485,12.708,12.273,12.273,11.818,10.606,13.333,13.485,12.727,13.182,15.129,10.606,12.879,12.727,12.727,14.697,14.697,4a,5.152,4c,8.182
PQ335123,4,5.114,16.809,9.943,12.821,12.821,15.341,15.341,13.031,11.364,11.364,14.815,12.251,14.815,15.625,13.068,13.105,14.205,10.511,14.245,13.143,13.143,15.341,15.341,4a,5.114,4c,9.943
PQ335124,4,6.269,16.208,9.174,11.927,11.927,13.914,13.914,12.977,12.538,12.538,12.385,11.315,14.220,13.761,13.456,13.914,16.336,11.315,13.761,14.067,14.067,15.902,15.902,4a,6.269,4c,9.174
PQ335125,4,6.176,12.647,5.882,8.824,8.824,11.765,11.765,10.882,10.787,10.787,7.941,9.118,11.765,9.412,11.176,12.353,16.765,10.882,11.471,12.941,12.941,14.118,14.118,4c,5.882,4a,6.176
PQ335126,4,7.640,19.152,11.431,14.610,14.610,15.291,15.291,17.171,15.594,15.594,13.172,13.843,15.367,15.897,14.989,14.989,17.474,14.762,15.897,14.383,14.383,18.319,18.319,4a,7.640,4c,11.431
PQ335127,4,6.817,20.225,10.900,15.284,15.284,16.469,16.469,17.407,15.927,15.927,13.803,14.607,16.450,16.410,16.192,15.699,18.117,15.758,16.667,14.514,14.514,18.876,18.876,4a,6.817,4c,10.900
PQ335128,4,7.489,18.684,11.355,14.307,14.307,15.670,15.670,16.944,16.351,16.351,13.323,13.918,16.276,16.124,15.140,15.216,17.700,14.686,15.973,13.929,13.929,18.079,18.079,4a,7.489,4c,11.355
PQ335129,4,7.791,19.289,11.355,14.686,14.686,15.367,15.367,17.020,15.594,15.594,13.475,13.994,15.594,16.124,15.443,15.291,17.523,15.140,16.048,14.534,14.534,18.547,18.547,4a,7.791,4c,11.355
PQ335130,4,8.112,23.678,12.769,17.952,17.952,18.481,18.481,21.266,18.458,18.458,15.063,18.916,17.551,19.066,17.893,16.667,21.166,17.342,17.975,15.190,15.190,21.591,21.591,4a,8.112,4c,12.769
PQ335131,4,6.729,17.131,9.938,12.629,12.629,15.010,15.010,15.010,13.561,13.561,13.043,12.112,14.803,15.010,13.768,15.114,15.424,14.182,15.321,13.458,13.458,16.874,16.874,4a,6.729,4c,9.938
PQ335132,4,7.350,19.929,10.960,14.988,14.988,16.055,16.055,17.584,15.836,15.836,13.566,14.784,16.213,15.612,15.658,15.148,17.961,15.462,16.232,14.100,14.100,18.521,18.521,4a,7.350,4c,10.960
PQ335133,4,6.808,18.986,11.204,14.610,14.610,15.367,15.367,16.641,15.821,15.821,13.323,13.616,16.124,16.351,15.216,15.519,17.549,14.913,15.821,13.853,13.853,18.079,18.079,4a,6.808,4c,11.204
PQ335134,4,8.384,23.700,12.743,18.204,18.204,17.840,17.840,20.995,18.613,18.613,15.188,18.523,17.697,19.152,18.027,16.242,20.828,17.254,17.983,15.431,15.431,21.818,21.818,4a,8.384,4c,12.743
PQ335135,4,6.590,13.754,8.023,8.023,8.023,12.607,12.607,11.461,11.932,11.932,8.883,9.456,11.175,10.602,10.888,13.181,16.619,12.034,10.888,12.034,12.034,13.467,13.467,4a,6.590,4d,8.023
PQ335136,4,7.867,19.592,11.582,14.762,14.762,15.519,15.519,17.247,15.821,15.821,13.550,14.070,15.897,16.200,15.519,15.367,17.927,14.989,16.124,14.459,14.459,18.547,18.547,4a,7.867,4c,11.582
PQ335137,4,6.875,11.765,5.938,7.764,7.764,11.491,11.491,11.180,10.462,10.462,7.764,8.385,12.812,9.006,9.873,12.733,15.556,10.938,11.491,12.112,12.112,14.286,14.286,4c,5.938,4a,6.875
PQ335138,4,7.703,18.503,11.023,14.131,14.131,15.058,15.058,16.271,15.418,15.418,13.473,13.247,15.862,15.789,14.780,14.708,17.219,14.841,15.922,13.338,13.338,17.567,17.567,4a,7.703,4c,11.023
PQ335139,4,7.865,12.605,7.303,9.270,9.270,12.640,12.640,12.360,11.421,11.421,8.427,9.831,12.921,9.270,12.079,13.202,16.573,11.517,12.360,13.764,13.764,14.888,14.888,4c,7.303,4a,7.865
PQ335140,4,7.867,19.516,11.128,14.534,14.534,16.276,16.276,17.171,15.973,15.973,14.232,14.080,16.578,16.048,15.973,15.443,17.763,15.140,15.897,14.610,14.610,18.608,18.608,4a,7.867,4c,11.128
PQ335141,4,9.069,23.855,13.164,18.204,18.204,16.828,16.828,20.752,18.402,18.402,15.431,19.783,16.889,17.939,18.149,15.879,20.823,17.983,18.834,15.188,15.188,21.644,21.644,4a,9.069,4c,13.164
PQ335142,4,8.734,24.147,12.532,17.722,17.722,17.826,17.826,21.492,18.885,18.885,15.297,18.010,17.952,18.458,17.744,16.015,21.066,17.699,17.826,15.171,15.171,22.096,22.096,4a,8.734,4c,12.532
PQ335143,4,5.706,14.865,8.108,10.661,10.661,13.664,13.664,12.894,11.712,11.712,10.961,10.811,13.063,12.613,12.613,12.613,15.442,11.111,13.213,15.832,15.832,15.165,15.165,4a,5.706,4c,8.108
PQ335144,4,7.706,19.929,11.374,14.988,14.988,16.173,16.173,17.644,15.718,15.718,13.803,14.742,16.272,15.376,16.014,15.284,18.139,15.403,16.410,14.100,14.100,19.124,19.124,4a,7.706,4c,11.374
PQ335145,4,7.337,19.062,11.279,14.989,14.989,15.140,15.140,16.793,15.821,15.821,13.475,13.918,16.351,16.200,15.367,15.594,17.625,15.594,15.821,14.307,14.307,17.852,17.852,4a,7.337,4c,11.279
