Accession,ClosestGenotype,ClosestGenotypePident,ClosestSubtype,ClosestSubtypePident,ReferenceOverlapAA,FullyCover
PP484805,1,84.266,1o,95.804,241-321,
PP484806,4,81.338,4t,93.706,241-321,
PP484807,2,82.394,2u,87.633,241-321,
PP484808,4,78.322,4f,88.732,241-321,
PP484809,1,84.698,1l,93.007,241-321,
PP484810,4,82.517,4l,86.014,241-321,
PP484811,4,79.021,4f,90.493,241-321,
PP484812,4,79.371,4f,89.789,241-321,
PP484813,2,82.042,2u,85.866,241-321,
PP484814,4,82.517,4f,92.606,241-321,
PP484815,1,85.315,1e,91.958,241-321,
PP484816,1,86.121,1l,94.406,241-321,
PP484817,1,83.916,1l,95.804,241-321,
PP484818,4,80.634,4t,93.706,241-321,
PP484819,1,85.664,1l,96.154,241-321,
PP484820,1,84.965,1e,94.406,241-321,
PP484821,4,84.364,4p,93.455,241-321,
PP484822,2,85.866,2u,92.308,242-321,
PP484823,4,82.517,4f,92.958,241-321,
PP484824,1,83.630,1o,85.053,241-321,
PP484825,2,84.155,2u,87.986,241-321,
PP484826,4,82.168,4p,90.559,241-321,
PP484827,4,85.614,4v,86.972,241-321,
PP484828,2,84.099,2u,88.339,242-321,
PP484829,1,85.315,1l,95.455,241-321,
PP484830,1,86.713,1l,93.706,241-321,
PP484831,2,84.155,2u,87.279,241-321,
PP484832,4,82.168,4f,95.070,241-321,
PP484833,1,83.217,1e,95.455,241-321,
PP484834,4,82.867,4f,90.141,241-321,
PP484835,1,85.315,1e,94.056,241-321,
PP484836,2,86.620,2u,87.279,241-321,
PP484837,1,84.965,1e,92.308,241-321,
PP484838,1,84.615,1e,92.657,241-321,
PP484839,4,81.469,4f,92.958,241-321,
PP484840,1,84.266,1e,95.105,241-321,
PP484841,4,82.374,4t,94.755,241-321,
PP484842,2,85.915,2u,86.926,241-321,
PP484843,2,84.155,2u,87.063,241-321,
PP484844,2,85.211,2u,87.762,241-321,
PP484845,2,84.397,2u,87.234,242-321,
PP484846,1,84.615,1e,93.007,241-321,
PP484847,2,85.211,2u,86.713,241-321,
PP484848,2,78.873,2u,83.922,241-321,
PP484849,1,83.630,1l,95.760,241-321,
PP484850,1,87.063,1l,94.755,241-321,
PP484851,2,83.803,2u,88.693,241-321,
PP484852,1,82.867,1e,94.056,241-321,
PP484853,2,84.507,2m,84.507,241-321,
PP484854,4,82.517,4f,92.254,241-321,
PP484855,4,82.517,4l,86.014,241-321,
PP484856,4,83.972,4f,93.310,241-321,
PP484857,4,82.042,4f,94.056,241-321,
PP484858,4,81.469,4f,91.549,241-321,
PP484859,1,84.965,1e,92.308,241-321,
PP484860,4,83.275,4f,93.310,241-321,
PP484861,1,83.039,1h,90.813,241-321,
PP484862,1,83.217,1e,94.406,241-321,
PP484863,4,79.585,4f,91.901,241-321,
PP484864,2,82.746,2u,86.926,241-321,
PP484865,1,79.021,1h,93.706,241-321,
PP484866,4,82.168,4f,94.014,241-321,
PP484867,1,84.615,1l,95.105,241-321,
PP484868,1,84.615,1e,94.755,241-321,
PP484869,2,79.216,2t,82.246,251-321,
PP484870,4,82.517,4f,94.718,241-321,
PP484871,2,83.392,2u,88.693,242-321,
PP484872,2,85.816,2u,88.028,241-321,
PP484873,1,84.965,1l,95.804,241-321,
PP484874,1,84.266,1e,95.105,241-321,
PP484875,4,80.420,4f,91.549,241-321,
PP484876,1,86.014,1e,94.755,241-321,
PP484877,1,83.217,1e,95.105,241-321,
PP583866,2,86.577,2u,87.248,242-321,
PP583867,1,83.729,1e,92.905,243-321,
PP583868,4,79.195,4t,89.933,242-321,
PP583869,1,82.886,1e,93.289,242-321,
PP583870,1,85.811,1l,95.270,242-321,
PP583871,4,83.893,4l,85.906,242-321,
PP583872,4,80.201,4f,90.604,242-321,
PP583873,1,85.906,1e,92.617,242-321,
PP583874,2,84.228,2u,87.584,242-321,
PP583875,4,80.872,4t,90.940,242-321,
PP583876,2,83.893,2u,86.577,242-321,
PP583877,2,85.570,2u,87.919,242-321,
PP583878,1,81.419,1h,93.624,242-321,
PP583879,4,78.912,4p,84.014,242-321,
PP583880,2,83.557,2u,85.570,242-321,
PP583881,1,84.228,1e,92.617,242-321,
PP583882,2,85.235,2u,87.919,242-321,
PP583883,1,83.557,1e,94.631,242-321,
PP583884,2,84.281,2u,86.242,242-321,
PP583885,4,81.208,4c,84.228,242-321,
PP583886,4,79.530,4f,91.275,242-321,
PP583887,1,81.208,1o,85.235,242-321,
PP583888,4,82.886,4f,94.631,242-321,
PP583889,1,83.893,1e,95.302,242-321,
PP583890,4,83.557,4p,91.611,242-321,
PP583891,2,82.492,2u,87.879,242-321,
PP583892,2,83.221,2u,86.577,242-321,
PP583893,4,80.537,4l,85.570,242-321,
PP583894,4,82.215,4f,91.946,242-321,
PP583895,4,81.879,4f,91.946,242-321,
PP583896,1,83.893,1e,94.295,242-321,
PP583897,4,82.215,4l,86.242,242-321,
PP583898,1,80.405,1h,94.295,242-321,
PP583899,1,80.405,1h,94.295,242-321,
PP583900,1,83.893,1e,93.624,242-321,
PP583901,1,86.577,1l,96.980,242-321,
PP583902,1,84.564,1l,95.302,242-321,
PP583903,4,83.557,4f,94.295,242-321,
PP583904,2,84.564,2u,87.584,242-321,
PP583905,2,82.886,2u,87.584,242-321,
PP583906,4,80.537,4f,93.289,242-321,
PP583907,1,81.419,1h,93.624,242-321,
PP583908,4,82.215,4f,92.617,242-321,
PP583909,4,79.530,4f,87.248,242-321,
PP583910,4,83.221,4f,93.289,242-321,
PP583911,4,81.208,4f,89.933,242-321,
PP583912,1,85.570,1l,97.651,242-321,
PP583913,4,81.208,4f,91.275,242-321,
PP583914,1,86.577,1l,96.980,242-321,
PP583915,1,85.235,1l,96.309,242-321,
PP583916,4,82.550,4p,86.577,242-321,
PP583917,4,88.255,4c,89.933,242-321,
PP583918,2,84.564,2u,85.235,242-321,
PP583919,4,81.879,4f,93.624,242-321,
PP583920,4,80.537,4l,83.221,242-321,
PP583921,4,82.886,4p,91.275,242-321,
PP583922,1,85.570,1e,93.289,242-321,
PP583923,1,85.235,1e,92.617,242-321,
PP583924,4,80.537,4f,90.940,242-321,
PP583925,4,83.557,4f,92.282,242-321,
PP583926,1,85.235,1e,93.960,242-321,
PP583927,4,83.221,4p,92.282,242-321,
PP583928,2,84.899,2u,88.591,242-321,
PP583929,1,84.564,1e,95.973,242-321,
PP583930,4,82.215,4f,92.282,242-321,
PP583931,2,85.235,2u,92.953,242-321,
PP583932,4,80.537,4p,91.946,242-321,
PP583933,1,84.564,1l,96.644,242-321,
PP583934,4,82.550,4f,92.617,242-321,
PP583935,1,84.899,1l,94.966,242-321,
PP583936,1,80.068,1h,93.289,242-321,
PP583937,2,85.906,2u,88.591,242-321,
PP583938,1,85.235,1e,92.617,242-321,
PP583939,4,80.872,4f,92.617,242-321,
PP583940,4,82.215,4f,93.289,242-321,
PP583941,4,81.879,4f,93.624,242-321,
PP583942,2,82.886,2a,84.899,242-321,
PP583943,4,78.188,4f,90.268,242-321,
PP583944,4,83.893,4f,93.624,242-321,
PP583945,1,82.550,1e,92.953,242-321,
PP583946,4,84.228,4m,85.906,242-321,
PP583947,1,86.242,1l,89.262,242-321,
PP583948,2,84.228,2q,85.906,242-321,
PP583949,2,83.221,2u,86.577,242-321,
PP583950,1,85.235,1l,93.624,242-321,
PP583951,4,78.523,4f,89.933,242-321,
PP583952,1,83.221,1e,93.960,242-321,
PP583953,2,85.069,2u,90.572,245-321,
PP583954,4,82.886,4f,90.604,242-321,
PP583955,4,81.208,4f,92.617,242-321,
PP583956,1,85.235,1e,92.617,242-321,
PP583957,2,85.906,2u,87.584,242-321,
PP583958,4,82.550,4t,91.611,242-321,
PP583959,2,83.557,2u,91.611,242-321,
PP583960,1,83.893,1e,93.624,242-321,
PP583961,4,80.537,4f,88.591,242-321,
PP583962,1,85.522,1g,87.919,242-321,
PP583963,1,81.757,1h,94.966,242-321,
PP583964,4,81.208,4t,91.275,242-321,
PP583965,2,86.242,2u,88.255,242-321,
PP583966,1,85.906,1e,95.302,242-321,
PP583967,4,80.537,4f,91.946,242-321,
PP583968,4,85.570,4p,93.289,242-321,
PP583969,2,84.564,2j,85.570,242-321,
PP583970,1,84.228,1e,95.638,242-321,
PP583971,4,81.879,4f,90.604,242-321,
PP583972,1,85.570,1l,94.966,242-321,
PP583973,1,84.899,1o,94.966,242-321,
PP583974,4,82.215,4c,84.899,242-321,
PP583975,1,81.081,1h,92.953,242-321,
PP583976,2,83.721,2u,88.591,242-321,
PP583977,1,83.893,1e,94.966,242-321,
PP583978,4,81.208,4f,90.604,242-321,
PP583979,2,83.221,2u,87.919,242-321,
PP583980,1,84.564,1l,95.973,242-321,
PP583981,2,83.557,2r,87.248,242-321,
PP583982,4,81.879,4f,92.617,242-321,
PP583983,1,84.899,1l,94.966,242-321,
PP583984,1,84.228,1e,95.638,242-321,
PP583985,1,86.577,1l,96.980,242-321,
PP583986,1,86.577,1l,96.644,242-321,
PP583987,1,85.906,1l,93.960,242-321,
PP583988,4,81.879,4f,89.597,242-321,
PP583989,1,85.906,1e,93.624,242-321,
PP583990,4,81.544,4f,92.617,242-321,
PP583991,2,85.667,2u,87.584,242-321,
PP583992,1,83.221,1e,94.295,242-321,
PP583993,1,85.235,1l,94.295,242-321,
PP583994,4,81.208,4t,92.282,242-321,
PP583995,4,84.564,4c,87.919,242-321,
PP583996,1,84.564,1l,94.631,242-321,
PP583997,2,83.221,2u,86.913,242-321,
PP583998,1,86.242,1l,96.980,242-321,
PP583999,2,84.564,2u,85.570,242-321,
PP584000,1,85.906,1l,93.960,242-321,
PP584001,4,80.201,4f,91.275,242-321,
PP584002,4,81.879,4f,92.282,242-321,
PP584003,4,80.537,4t,91.611,242-321,
PP584004,1,84.899,1l,96.644,242-321,
PP584005,1,85.522,1e,93.898,242-321,
PP584006,4,80.537,4f,91.946,242-321,
PP584007,1,83.893,1l,93.289,242-321,
PP584008,4,82.550,4t,91.275,242-321,
PP584009,2,84.564,2u,87.584,242-321,
PP584010,1,85.906,1l,95.973,242-321,
PP584011,4,80.872,4f,89.597,242-321,
PP584012,4,83.557,4t,90.940,242-321,
PP584013,4,80.936,4f,91.275,242-321,
PP584014,1,85.235,1e,93.960,242-321,
PQ212854,1,95.573,1a,94.792,219-321,
PQ212855,1,95.833,1a,95.052,219-321,
PQ212856,1,95.573,1a,94.792,219-321,
PQ212857,1,93.490,1a,93.229,219-321,
PQ212858,1,93.750,1a,92.969,219-321,
PQ212859,1,94.531,1a,94.271,219-321,
PQ212860,1,95.573,1a,94.792,219-321,
PQ320121,3,81.412,3b,99.293,210-321,
PQ320122,3,99.320,3a,94.486,150-321,Yes
PQ320123,1,94.010,1a,93.490,237-321,
PQ320124,1,94.893,1a,94.336,150-321,Yes
PQ320125,3,81.976,3b,99.185,163-321,
PQ320126,1,94.958,1a,94.491,150-321,Yes
PQ320127,3,82.268,3b,98.968,171-321,
PQ320128,1,94.792,1a,94.508,150-321,Yes
PQ320129,3,81.756,3b,97.661,150-321,Yes
PQ320130,1,82.396,1b,99.448,150-321,Yes
PQ335035,1,95.637,1a,95.106,150-321,Yes
PQ335036,1,95.912,1a,95.079,150-321,Yes
PQ335037,1,96.226,1a,95.637,150-321,Yes
PQ335038,1,96.342,1a,95.575,150-321,Yes
PQ335039,1,95.819,1a,95.230,150-321,Yes
PQ335040,1,95.534,1a,95.079,150-321,Yes
PQ335041,1,95.696,1a,94.988,150-321,Yes
PQ335042,1,93.698,1a,93.404,150-321,Yes
PQ335043,1,94.912,1a,94.325,,
PQ335044,1,93.889,1a,93.333,,
PQ335045,1,93.278,1a,92.925,150-321,Yes
PQ335046,1,95.991,1a,95.106,150-321,Yes
PQ335047,1,96.657,1a,96.466,218-321,
PQ335048,1,95.272,1a,94.504,150-321,Yes
PQ335049,1,95.524,1a,94.817,150-321,Yes
PQ335050,1,93.915,1a,93.122,246-321,
PQ335051,1,96.167,1a,95.460,150-321,Yes
PQ335052,1,95.224,1a,94.517,150-321,Yes
PQ335053,1,93.414,1a,93.617,150-321,Yes
PQ335054,1,89.537,1a,89.296,150-321,Yes
PQ335055,1,96.466,1a,95.819,150-321,Yes
PQ335056,1,95.814,1a,95.224,150-321,Yes
PQ335057,1,93.822,1a,93.247,150-321,Yes
PQ335058,1,93.684,1a,93.388,150-321,Yes
PQ335059,1,95.819,1a,95.347,150-321,Yes
PQ335060,1,95.872,1a,95.872,290-321,
PQ335061,1,96.403,1a,95.932,150-321,Yes
PQ335062,1,96.108,1a,95.401,150-321,Yes
PQ335063,1,95.345,1a,95.345,150-222,
PQ335064,1,95.460,1a,95.519,150-321,Yes
PQ335065,1,95.044,1a,94.572,150-321,Yes
PQ335066,1,95.932,1a,95.165,150-321,Yes
PQ335067,1,96.231,1a,95.642,150-321,Yes
PQ335068,1,96.291,1a,95.761,150-321,Yes
PQ335069,1,95.429,1a,95.714,,
PQ335070,1,95.811,1a,95.212,150-321,Yes
PQ335071,1,96.521,1a,95.696,150-321,Yes
PQ335072,1,93.565,1a,93.565,150-321,Yes
PQ335073,1,95.932,1a,95.224,150-321,Yes
PQ335074,1,95.637,1a,95.106,150-321,Yes
PQ335075,1,93.278,1a,92.925,150-321,Yes
PQ335076,1,95.875,1a,95.286,150-321,Yes
PQ335077,1,95.932,1a,95.283,150-321,Yes
PQ335078,1,95.578,1a,95.106,150-321,Yes
PQ335079,1,95.932,1a,95.342,150-321,Yes
PQ335080,1,94.792,1a,94.271,242-321,
PQ335081,1,95.836,1a,95.231,150-321,Yes
PQ335082,1,96.482,1a,95.700,150-321,Yes
PQ335083,1,93.067,1a,92.267,,
PQ335084,1,93.096,1a,92.954,150-321,Yes
PQ335085,1,95.814,1a,94.988,150-321,Yes
PQ335086,1,95.632,1a,94.923,150-321,Yes
PQ335087,1,94.935,1a,94.582,150-321,Yes
PQ335088,1,94.696,1a,94.201,150-321,Yes
PQ335089,4,91.738,4a,91.738,150-275,
PQ335090,4,93.758,4a,93.758,307-321,
PQ335091,4,92.284,4a,92.284,150-321,Yes
PQ335092,4,92.436,4a,92.436,150-321,Yes
PQ335093,4,92.803,4a,92.803,150-321,Yes
PQ335094,4,91.824,4a,91.824,150-321,Yes
PQ335095,4,93.084,4c,93.660,,
PQ335096,4,93.391,4c,94.253,,
PQ335097,4,92.034,4a,92.034,150-321,Yes
PQ335098,4,90.764,4a,90.764,150-202,
PQ335099,4,91.141,4a,91.141,150-249,
PQ335100,4,93.116,4a,93.116,150-321,Yes
PQ335101,4,91.409,4a,91.409,150-249,
PQ335102,4,90.530,4a,90.530,150-264,
PQ335103,4,93.375,4c,94.006,,
PQ335104,4,92.511,4a,92.511,150-321,Yes
PQ335105,4,92.192,4c,94.595,,
PQ335106,4,91.755,4c,93.503,150-271,
PQ335107,4,92.436,4a,92.436,150-321,Yes
PQ335108,4,91.997,4a,91.997,150-321,Yes
PQ335109,4,93.393,4a,93.393,,
PQ335110,4,92.593,4l,94.276,,
PQ335111,4,92.511,4a,92.511,150-321,Yes
PQ335112,4,90.769,4a,90.769,150-321,Yes
PQ335113,4,91.492,4a,91.492,150-302,
PQ335114,4,91.150,4a,91.150,150-264,
PQ335115,4,91.252,4a,91.252,150-275,
PQ335116,4,93.396,4c,94.025,,
PQ335117,4,91.409,4a,91.409,150-249,
PQ335118,4,92.133,4a,92.133,150-321,Yes
PQ335119,4,92.814,4a,92.814,150-321,Yes
PQ335120,4,92.650,4a,92.650,150-321,Yes
PQ335121,4,92.808,4a,92.808,150-321,Yes
PQ335122,4,94.848,4a,94.848,,
PQ335123,4,94.886,4a,94.886,,
PQ335124,4,93.731,4a,93.731,,
PQ335125,4,93.824,4c,94.118,,
PQ335126,4,92.360,4a,92.360,150-321,Yes
PQ335127,4,93.183,4a,93.183,150-321,Yes
PQ335128,4,92.511,4a,92.511,150-321,Yes
PQ335129,4,92.209,4a,92.209,150-321,Yes
PQ335130,4,91.888,4a,91.888,150-264,
PQ335131,4,93.271,4a,93.271,242-321,
PQ335132,4,92.650,4a,92.650,150-321,Yes
PQ335133,4,93.192,4a,93.192,150-321,Yes
PQ335134,4,91.616,4a,91.616,150-275,
PQ335135,4,93.410,4a,93.410,,
PQ335136,4,92.133,4a,92.133,150-321,Yes
PQ335137,4,93.125,4c,94.062,,
PQ335138,4,92.297,4a,92.297,150-321,Yes
PQ335139,4,92.135,4c,92.697,,
PQ335140,4,92.133,4a,92.133,150-321,Yes
PQ335141,4,90.931,4a,90.931,150-277,
PQ335142,4,91.266,4a,91.266,150-264,
PQ335143,4,94.294,4a,94.294,,
PQ335144,4,92.294,4a,92.294,150-321,Yes
PQ335145,4,92.663,4a,92.663,150-321,Yes
PQ335146,4,92.738,4a,92.738,150-321,Yes
PQ335147,4,92.337,4a,92.337,150-321,Yes
PQ335148,4,93.175,4a,93.175,,
PQ335149,4,93.071,4a,93.071,241-321,
PQ335150,4,93.302,4a,93.302,,
PQ335151,4,92.511,4a,92.511,150-321,Yes
PQ335152,4,92.663,4a,92.663,150-321,Yes
PQ335153,4,93.192,4a,93.192,150-321,Yes
PQ335154,4,92.133,4a,92.133,150-321,Yes
PQ335155,4,93.558,4c,93.558,,
PQ335156,4,92.396,4a,92.396,242-321,
PQ335157,4,92.709,4a,92.709,150-321,Yes
PQ335158,4,93.694,4a,93.694,,
ON055295,3,94.231,3a,91.054,233-321,
ON055296,1,92.628,1a,92.628,233-321,
ON055297,1,95.833,1a,95.192,233-321,
ON055298,4,84.244,4d,95.833,233-321,
ON055299,1,96.474,1a,95.833,233-321,
ON055300,1,95.192,1a,94.551,233-321,
ON055301,3,94.872,3a,89.457,233-321,
ON055302,1,96.795,1a,96.795,233-321,
ON055303,1,97.115,1a,97.115,233-321,
ON055304,4,85.852,4d,95.513,233-321,
ON055305,1,97.115,1a,97.115,233-321,
ON055306,1,95.192,1a,94.551,233-321,
ON055307,1,95.833,1a,95.192,233-321,
ON055308,1,93.269,1a,93.269,233-321,
ON055309,1,94.231,1a,94.231,233-321,
ON055310,1,94.872,1a,94.231,233-321,
ON055311,4,83.280,4d,94.231,233-321,
ON055312,3,94.551,3a,89.137,233-321,
ON506742,,,,,,
ON506743,,,,,,
ON506744,,,,,,
ON506745,,,,,,
ON506746,,,,,,
ON506747,,,,,,
ON506748,,,,,,
ON506749,,,,,,
ON506750,,,,,,
ON506751,,,,,,
ON506752,,,,,,
ON506753,,,,,,
ON506754,,,,,,
ON506755,,,,,,
ON506756,,,,,,
ON506757,,,,,,
ON506758,,,,,,
ON506759,,,,,,
ON506760,,,,,,
ON506761,,,,,,
ON506762,,,,,,
ON506763,,,,,,
ON506764,,,,,,
ON506765,,,,,,
ON506766,,,,,,
ON506767,,,,,,
ON506768,,,,,,
ON506769,,,,,,
ON506770,,,,,,
ON506771,,,,,,
ON506772,,,,,,
ON506773,,,,,,
ON506774,,,,,,
ON506775,,,,,,
ON506776,,,,,,
ON506777,,,,,,
ON506778,,,,,,
ON506779,,,,,,
ON506780,,,,,,
ON506781,,,,,,
ON506782,,,,,,
ON506783,,,,,,
ON506784,,,,,,
ON506785,,,,,,
ON506786,,,,,,
ON506787,,,,,,
ON506788,,,,,,
ON506789,,,,,,
ON506790,,,,,,
ON506791,,,,,,
ON506792,,,,,,
ON506793,,,,,,
ON506794,,,,,,
ON506795,,,,,,
ON506796,,,,,,
ON506797,,,,,,
ON506798,,,,,,
ON506799,,,,,,
ON506800,,,,,,
ON506801,,,,,,
ON506802,,,,,,
ON506803,,,,,,
ON506804,,,,,,
ON506805,,,,,,
ON506806,,,,,,
ON506807,,,,,,
ON506808,,,,,,
ON506809,,,,,,
ON506810,,,,,,
ON506811,,,,,,
ON506812,,,,,,
ON506813,,,,,,
ON506814,,,,,,
ON506815,,,,,,
ON506816,,,,,,
ON506817,,,,,,
ON506818,,,,,,
ON506819,,,,,,
ON506820,,,,,,
ON506821,,,,,,
ON506822,,,,,,
ON506823,,,,,,
ON506824,,,,,,
ON506825,,,,,,
ON540737,2,65.891,2b,79.032,150-221,
ON540738,2,90.785,2a,92.123,150-226,
ON540739,1,79.710,1b,92.763,150-225,
ON540740,1,94.097,1a,94.097,150-225,
ON540743,2,78.102,2b,94.203,150-225,
ON540744,2,74.205,2t,77.978,150-224,
ON540745,2,77.817,2b,94.056,150-225,
ON540746,1,100.000,1a,99.623,150-209,
ON314812,2,81.793,2k,85.127,150-321,Yes
ON314813,2,82.798,2q,84.715,150-321,Yes
ON314814,2,84.095,2q,87.028,150-321,Yes
ON314815,2,82.064,2q,86.182,150-321,Yes
ON314816,2,82.901,2v,84.737,150-321,Yes
ON314817,2,82.535,2k,85.787,150-321,Yes
ON314818,2,85.336,2k,88.212,150-321,Yes
ON314819,2,84.377,2q,87.197,150-321,Yes
ON314820,2,84.264,2q,85.223,150-321,Yes
ON314821,2,83.869,2d,85.965,150-321,Yes
ON314822,2,83.587,2k,86.520,150-321,Yes
ON314823,2,84.104,2k,85.279,150-321,Yes
ON314824,2,82.910,2q,86.182,150-321,Yes
ON314825,2,82.920,2q,85.175,150-321,Yes
ON314826,2,82.419,2r,83.889,150-321,Yes
ON314827,2,83.362,2q,86.640,150-321,Yes
ON314828,2,83.756,2q,86.922,150-321,Yes
ON123710,1,82.373,1b,94.463,238-321,
ON123711,1,83.237,1b,94.477,229-321,
ON123712,1,82.849,1b,94.477,230-321,
ON123713,4,83.380,4d,94.751,225-321,
ON123714,1,83.478,1b,96.221,229-321,
ON123716,1,95.399,1a,94.172,236-321,
ON123717,1,80.442,1b,92.114,229-321,
ON123718,1,95.930,1a,94.767,230-321,
ON123719,2,92.151,2a,99.128,230-321,
ON123720,4,91.520,4a,91.520,232-321,
ON123721,1,81.395,1b,95.058,230-321,
ON123722,1,81.686,1b,95.627,230-321,
ON123723,1,83.668,1b,93.966,229-321,
ON123724,1,81.977,1b,95.930,230-321,
ON123725,1,82.544,1b,94.675,230-321,
ON123726,1,85.174,1b,87.791,230-321,
ON123727,1,96.821,1a,96.821,229-321,
ON123728,1,84.358,1b,94.477,225-321,
ON123729,1,95.170,1a,95.739,227-321,
ON123730,,,,,,
ON123731,,,,,,
ON123732,,,,,,
ON123733,,,,,,
ON123734,,,,,,
ON123735,,,,,,
ON123736,,,,,,
ON125365,6,74.582,6xa,97.667,219-318,
ON125366,6,75.585,6xa,97.333,219-318,
ON125367,6,74.247,6xa,97.000,219-318,
ON125368,6,74.582,6xa,96.667,219-318,
ON125369,6,72.425,6n,94.649,219-318,
PQ365497,1,94.191,1a,93.852,150-321,Yes
PQ365498,3,95.544,3a,93.739,150-321,Yes
PQ365499,1,94.473,1a,94.021,150-321,Yes
PQ365500,1,94.698,1a,94.191,150-321,Yes
PQ365501,3,95.034,3a,93.179,150-321,Yes
PQ365502,3,94.698,3a,93.239,150-321,Yes
PQ365503,1,94.078,1a,93.514,150-321,Yes
PQ365504,3,82.638,3i,95.699,150-321,Yes
PQ365505,3,83.239,3b,92.781,150-321,Yes
PQ365506,3,94.642,3a,93.115,150-321,Yes
PQ365507,1,93.796,1a,93.119,150-321,Yes
PQ365508,3,95.262,3a,93.401,150-321,Yes
PQ365509,3,94.921,3a,93.067,150-321,Yes
PQ365510,1,81.895,1b,92.668,150-321,Yes
PQ365511,3,94.867,3a,93.006,150-321,Yes
PQ365512,3,94.244,3a,92.728,150-321,Yes
PQ365513,3,83.446,3d,87.635,150-321,Yes
PQ365514,3,94.695,3a,93.010,150-321,Yes
PQ365515,3,95.147,3a,93.405,150-321,Yes
PQ365516,1,93.397,1a,92.720,150-321,Yes
PQ365517,3,91.986,3a,91.263,150-321,Yes
PQ365518,3,94.416,3a,92.781,150-321,Yes
PQ365519,3,95.203,3a,93.067,150-321,Yes
PQ365520,3,95.147,3a,93.743,150-321,Yes
PQ365521,3,95.034,3a,93.236,150-321,Yes
PQ365522,3,95.542,3a,93.630,150-321,Yes
PQ365523,3,94.529,3a,92.611,150-321,Yes
PQ365524,3,83.390,3e,92.442,150-321,Yes
PQ365525,3,94.187,3a,92.728,150-321,Yes
PQ365526,3,94.642,3a,92.555,150-321,Yes
PQ365527,1,94.867,1a,94.191,150-321,Yes
PQ365528,3,94.585,3a,92.494,150-321,Yes
PQ365529,3,95.147,3a,93.405,150-321,Yes
PQ365530,3,95.037,3a,92.781,150-321,Yes
PQ365531,3,94.924,3a,93.172,150-321,Yes
PQ365532,3,95.657,3a,94.191,150-321,Yes
PQ365533,1,94.529,1a,93.965,150-321,Yes
PQ365534,3,94.698,3a,93.627,150-321,Yes
PQ365535,3,95.260,3a,93.461,150-321,Yes
PQ365536,3,94.695,3a,93.292,150-321,Yes
PQ365537,3,95.262,3a,93.627,150-321,Yes
PQ365538,3,94.470,3a,92.897,150-321,Yes
PQ365539,3,83.804,3g,91.089,150-321,Yes
PQ365540,3,94.015,3a,92.857,150-321,Yes
PQ419893,,,,,,
PQ419894,,,,,,
PQ419895,,,,,,
PQ419896,,,,,,
PQ419897,1,81.432,1e,93.672,150-321,Yes
PQ419898,1,81.017,1g,94.813,150-321,Yes
PQ424136,3,92.647,3a,88.856,226-321,
PQ424137,3,96.450,3a,92.330,226-321,
PQ424138,3,91.471,3a,88.563,226-321,
PQ424139,3,91.471,3a,89.150,226-321,
PQ424140,3,91.471,3a,89.150,226-321,
PQ424141,3,91.471,3a,89.150,226-321,
PQ424142,3,91.471,3a,89.150,226-321,
PQ424143,3,92.059,3a,88.856,226-321,
PQ424144,3,92.059,3a,88.856,226-321,
PQ424145,3,93.824,3a,89.736,226-321,
PQ424146,3,93.824,3a,89.736,226-321,
PQ424147,1,95.614,1a,94.444,226-321,
PQ424148,1,92.982,1a,92.398,226-321,
PQ424149,1,92.982,1a,92.398,226-321,
PQ424150,1,95.322,1a,94.152,226-321,
PQ424151,1,92.982,1a,92.398,226-321,
PQ442791,4,78.816,4b,91.265,232-321,
PQ442792,4,78.816,4b,91.159,232-321,
PQ442793,4,82.267,4k,89.565,228-321,
PQ442794,4,82.029,4k,92.174,226-321,
PQ442795,4,83.082,4k,93.353,226-321,
PQ442796,4,81.361,4k,94.675,226-321,
PQ442797,4,83.333,4k,93.452,226-321,
PQ442798,4,82.184,4k,91.379,226-321,
PQ442799,4,82.184,4k,91.379,226-321,
PQ442800,4,82.267,4k,89.565,228-321,
PQ442801,4,82.029,4k,92.174,226-321,
PQ442802,4,83.036,4s,94.643,227-321,
PQ442803,4,81.902,4q,92.638,230-321,
PQ442804,4,83.728,4r,94.675,226-321,
PQ442805,4,83.036,4r,93.452,226-321,
PQ442806,4,82.156,4r,94.052,236-321,
PQ442807,4,83.686,4r,94.578,228-321,
PQ442808,4,80.851,4v,95.455,229-321,
PQ442809,4,81.595,4v,92.945,230-321,
PQ442810,4,81.065,4v,94.083,226-321,
PQ442811,4,81.734,4v,93.189,231-321,
PQ442812,4,83.432,4k,94.083,226-321,
PQ442813,4,82.507,4k,94.169,226-321,
PQ442814,4,78.799,4b,90.210,235-321,
PQ442815,4,80.435,4v,95.342,230-321,
PQ442816,4,78.799,4b,90.311,235-321,
PQ442817,4,77.597,4b,89.058,236-321,
PQ442818,4,82.849,4k,90.698,224-321,
PQ442819,4,82.267,4k,89.565,228-321,
PQ442820,4,83.742,4k,93.252,230-321,
PQ442821,4,77.451,4b,88.820,236-321,
PQ442822,4,82.029,4k,92.174,226-321,
PQ442823,4,77.524,4b,88.957,236-321,
PQ442824,4,81.657,4k,92.899,226-321,
PQ442825,4,83.082,4k,93.353,226-321,
PQ442826,4,83.036,4k,93.155,226-321,
PQ442827,4,83.908,4k,92.816,226-321,
PQ442828,4,83.832,4k,93.731,228-321,
PQ442829,4,83.432,4k,92.604,226-321,
PQ442830,4,83.721,4s,92.949,232-321,
PQ442831,4,82.440,4k,94.345,226-321,
