Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
KP666635,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666636,4,10.383,20.479,14.316,17.775,17.775,17.775,17.775,20.245,20.565,20.565,17.350,20.011,18.893,17.722,18.042,17.819,20.053,19.819,17.935,18.042,18.042,19.798,19.798,4a,10.383,4c,14.316
KP666637,4,10.277,20.372,14.316,17.775,17.775,17.669,17.669,20.245,20.565,20.565,17.296,20.064,18.946,17.616,18.042,17.766,19.947,19.925,17.829,17.988,17.988,19.691,19.691,4a,10.277,4c,14.316
KP666638,4,10.383,20.479,14.210,17.669,17.669,17.669,17.669,20.245,20.565,20.565,17.243,20.064,18.893,17.616,18.042,17.766,20.053,19.819,17.935,17.988,17.988,19.798,19.798,4a,10.383,4c,14.210
KP666639,4,10.383,20.372,14.210,17.669,17.669,17.669,17.669,20.139,20.458,20.458,17.243,19.957,18.893,17.669,18.042,17.766,20.053,19.925,17.829,17.988,17.988,19.691,19.691,4a,10.383,4c,14.210
KP666640,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666641,4,10.277,20.426,14.316,17.669,17.669,17.669,17.669,20.245,20.458,20.458,17.243,19.957,18.946,17.722,17.935,17.819,19.947,19.819,17.935,17.988,17.988,19.691,19.691,4a,10.277,4c,14.316
KP666642,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666643,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666644,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666645,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666646,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666647,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666648,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666649,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666650,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666651,4,10.383,20.479,14.316,17.775,17.775,17.775,17.775,20.245,20.565,20.565,17.350,20.064,18.999,17.722,18.042,17.872,20.053,19.925,17.935,18.095,18.095,19.798,19.798,4a,10.383,4c,14.316
KP666652,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666653,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666654,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666655,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666656,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666657,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666658,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666659,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666660,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666661,4,10.277,20.479,14.210,17.775,17.775,17.669,17.669,20.139,20.458,20.458,17.243,20.064,18.999,17.616,18.042,17.872,19.947,19.925,17.935,18.095,18.095,19.798,19.798,4a,10.277,4c,14.210
KP666662,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666663,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666664,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666665,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666666,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666667,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666668,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666669,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666670,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666671,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666672,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666673,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666674,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666675,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666676,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666677,4,10.330,20.426,14.263,17.722,17.722,17.722,17.722,20.192,20.511,20.511,17.296,20.011,18.946,17.669,17.988,17.819,20.000,19.872,17.882,18.042,18.042,19.745,19.745,4a,10.330,4c,14.263
KP666678,4,10.490,20.372,14.316,17.669,17.669,17.669,17.669,20.245,20.565,20.565,17.350,20.117,19.053,17.616,17.988,17.872,20.053,19.925,17.829,18.148,18.148,19.691,19.691,4a,10.490,4c,14.316
KP666679,4,10.490,20.372,14.316,17.669,17.669,17.669,17.669,20.245,20.565,20.565,17.350,20.117,19.053,17.616,17.988,17.872,20.053,19.925,17.829,18.148,18.148,19.691,19.691,4a,10.490,4c,14.316
KP666680,4,10.490,20.372,14.316,17.669,17.669,17.669,17.669,20.245,20.565,20.565,17.350,20.117,19.053,17.616,17.988,17.872,20.053,19.925,17.829,18.148,18.148,19.691,19.691,4a,10.490,4c,14.316
KP666681,4,10.543,20.319,14.263,17.616,17.616,17.669,17.669,20.245,20.511,20.511,17.350,20.170,18.999,17.669,17.988,17.926,20.053,19.925,17.829,18.095,18.095,19.691,19.691,4a,10.543,4c,14.263
KP666682,4,10.490,20.372,14.316,17.669,17.669,17.669,17.669,20.245,20.565,20.565,17.350,20.117,19.053,17.616,17.988,17.872,20.053,19.925,17.829,18.148,18.148,19.691,19.691,4a,10.490,4c,14.316
KP666683,4,10.490,20.372,14.316,17.669,17.669,17.669,17.669,20.245,20.565,20.565,17.350,20.117,19.053,17.616,17.988,17.872,20.053,19.925,17.829,18.148,18.148,19.691,19.691,4a,10.490,4c,14.316
KP666684,4,10.490,20.372,14.316,17.669,17.669,17.669,17.669,20.245,20.565,20.565,17.350,20.117,19.053,17.616,17.988,17.872,20.053,19.925,17.829,18.148,18.148,19.691,19.691,4a,10.490,4c,14.316
KP666685,4,10.490,20.372,14.316,17.669,17.669,17.669,17.669,20.245,20.565,20.565,17.350,20.117,19.053,17.616,17.988,17.872,20.053,19.925,17.829,18.148,18.148,19.691,19.691,4a,10.490,4c,14.316
KP666686,4,10.543,20.426,14.369,17.722,17.722,17.616,17.616,20.298,20.447,20.447,17.403,20.170,19.053,17.669,18.042,17.926,20.000,19.979,17.775,18.201,18.201,19.745,19.745,4a,10.543,4c,14.369
KP666687,4,10.490,20.372,14.316,17.669,17.669,17.669,17.669,20.245,20.565,20.565,17.350,20.117,19.053,17.616,17.988,17.872,20.053,19.925,17.829,18.148,18.148,19.691,19.691,4a,10.490,4c,14.316
KP666688,4,10.490,20.372,14.316,17.669,17.669,17.669,17.669,20.245,20.565,20.565,17.350,20.117,19.053,17.616,17.988,17.872,20.053,19.925,17.829,18.148,18.148,19.691,19.691,4a,10.490,4c,14.316
KP668636,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668637,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668638,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668639,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668640,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668641,4,9.736,18.317,13.223,16.832,16.832,15.842,15.842,19.307,19.307,19.307,16.997,18.647,17.987,17.327,17.355,17.162,21.287,18.605,17.162,16.007,16.007,18.317,18.317,4a,9.736,4c,13.223
KP668642,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668643,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668644,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668645,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668646,4,9.571,18.152,12.893,16.667,16.667,15.677,15.677,18.977,18.977,18.977,16.667,18.317,17.987,16.997,17.355,16.832,21.122,18.605,17.162,16.007,16.007,17.987,17.987,4a,9.571,4c,12.893
KP668647,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668648,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668649,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668650,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668651,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668652,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668653,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668654,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668655,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668656,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668657,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668658,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668659,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668660,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668661,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668662,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668663,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668664,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668665,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668666,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668667,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668668,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668669,4,9.736,18.152,13.058,16.667,16.667,15.677,15.677,19.142,19.142,19.142,16.832,18.482,17.822,17.162,17.190,16.997,21.122,18.439,16.997,15.842,15.842,18.152,18.152,4a,9.736,4c,13.058
KP668670,4,9.901,18.317,13.223,16.832,16.832,15.842,15.842,19.307,19.307,19.307,16.997,18.647,18.152,17.327,17.355,17.327,21.287,18.605,16.667,15.842,15.842,18.317,18.317,4a,9.901,4c,13.223
KP668671,4,9.901,18.317,13.223,16.832,16.832,15.842,15.842,19.307,19.307,19.307,16.997,18.647,18.152,17.327,17.355,17.327,21.287,18.605,16.667,15.842,15.842,18.317,18.317,4a,9.901,4c,13.223
KP668672,4,9.901,18.317,13.223,16.832,16.832,15.842,15.842,19.307,19.307,19.307,16.997,18.647,18.152,17.327,17.355,17.327,21.287,18.605,16.667,15.842,15.842,18.317,18.317,4a,9.901,4c,13.223
KP668673,4,9.901,18.317,13.223,16.832,16.832,15.842,15.842,19.307,19.307,19.307,16.997,18.647,18.152,17.327,17.355,17.327,21.287,18.605,16.667,15.842,15.842,18.317,18.317,4a,9.901,4c,13.223
KP668674,4,9.901,18.317,13.223,16.832,16.832,15.842,15.842,19.307,19.307,19.307,16.997,18.647,18.152,17.327,17.355,17.327,21.287,18.605,16.667,15.842,15.842,18.317,18.317,4a,9.901,4c,13.223
KP668675,4,9.901,18.317,13.223,16.832,16.832,15.842,15.842,19.307,19.307,19.307,16.997,18.647,18.152,17.327,17.355,17.327,21.287,18.605,16.667,15.842,15.842,18.317,18.317,4a,9.901,4c,13.223
KP668676,4,9.901,18.317,13.223,16.832,16.832,15.842,15.842,19.307,19.307,19.307,16.997,18.647,18.152,17.327,17.355,17.327,21.287,18.605,16.667,15.842,15.842,18.317,18.317,4a,9.901,4c,13.223
KP668677,4,9.901,18.317,13.223,16.832,16.832,15.842,15.842,19.307,19.307,19.307,16.997,18.647,18.152,17.327,17.355,17.327,21.287,18.605,16.667,15.842,15.842,18.317,18.317,4a,9.901,4c,13.223
KP668678,4,9.901,18.317,13.223,16.832,16.832,15.842,15.842,19.307,19.307,19.307,16.997,18.647,18.152,17.327,17.355,17.327,21.287,18.605,16.667,15.842,15.842,18.317,18.317,4a,9.901,4c,13.223
KY083762,4,22.097,22.346,20.037,21.043,21.043,21.348,21.348,18.994,17.505,17.505,20.670,20.857,21.974,21.415,21.415,21.974,6.704,24.209,22.285,21.601,21.601,21.723,21.723,4r,6.704,4k,17.505
KY083763,4,23.221,23.277,19.476,21.043,21.043,23.221,23.221,19.926,19.181,19.181,21.229,21.229,21.442,20.484,22.533,21.974,7.821,24.395,23.408,21.788,21.788,23.783,23.783,4r,7.821,4k,19.181
KY283130,4,9.033,20.455,13.531,17.433,17.433,17.019,17.019,19.503,19.662,19.662,16.649,18.393,17.865,17.380,17.759,16.913,19.926,19.715,18.393,17.706,17.706,20.296,20.296,4a,9.033,4c,13.531
KY420597,4,19.806,19.944,18.837,5.817,5.817,19.529,19.529,22.734,19.665,19.665,18.144,18.837,21.191,19.665,17.313,18.421,21.060,21.053,18.283,18.975,18.975,19.693,19.693,4d,5.817,4p,17.313
KY420598,4,18.975,22.315,18.698,7.202,7.202,19.529,19.529,21.339,20.363,20.363,16.898,18.698,19.945,19.107,17.867,18.560,20.223,21.330,16.898,18.975,18.975,20.391,20.391,4d,7.202,4t,16.898
KY420599,4,19.391,20.781,18.837,5.125,5.125,19.529,19.529,21.339,20.084,20.084,17.452,18.006,19.945,19.107,17.175,18.144,19.665,20.776,16.343,19.252,19.252,19.413,19.413,4d,5.125,4t,16.343
KY420618,4,18.632,22.603,18.291,7.521,7.521,19.658,19.658,22.603,20.034,20.034,17.436,19.658,20.377,19.007,17.778,18.291,20.684,22.222,17.607,18.664,18.664,21.918,21.918,4d,7.521,4l,17.436
KY460555,4,20.628,22.748,17.500,8.000,8.000,19.283,19.283,25.112,22.122,22.122,16.816,19.283,22.646,16.063,17.195,17.489,21.719,21.525,17.937,17.955,17.955,21.640,21.640,4d,8.000,4o,16.063
KY460556,4,19.778,20.667,18.018,4.667,4.667,19.599,19.599,25.111,20.667,20.667,17.556,17.556,21.300,17.753,16.854,18.444,21.973,21.333,17.333,18.018,18.018,21.300,21.300,4d,4.667,4m,17.556
KY460557,4,19.556,20.444,18.243,6.222,6.222,19.822,19.822,26.000,21.111,21.111,16.222,17.778,19.955,17.079,17.079,18.000,21.076,21.111,17.556,17.342,17.342,20.852,20.852,4d,6.222,4l,16.222
KY460558,4,20.045,23.318,19.111,7.556,7.556,20.045,20.045,24.000,23.556,23.556,18.222,19.778,20.444,17.149,18.222,18.889,22.889,22.000,18.889,19.556,19.556,21.333,21.333,4d,7.556,4o,17.149
KY460559,4,18.694,21.076,18.667,5.111,5.111,19.822,19.822,25.778,21.333,21.333,17.111,19.111,22.000,19.154,17.753,18.000,22.444,22.444,17.778,18.889,18.889,20.000,20.000,4d,5.111,4l,17.111
KY460560,4,20.444,22.000,19.144,6.000,6.000,20.490,20.490,26.222,22.667,22.667,18.222,19.111,21.973,18.876,18.202,19.556,23.318,22.667,18.000,18.694,18.694,21.640,21.640,4d,6.000,4t,18.000
KY460561,4,20.667,22.889,18.919,6.667,6.667,20.935,20.935,26.000,22.444,22.444,18.222,18.667,21.973,18.876,18.202,18.889,21.749,21.333,18.222,18.694,18.694,21.749,21.749,4d,6.667,4t,18.222
KY460562,4,19.778,20.889,17.793,6.222,6.222,19.599,19.599,25.778,21.111,21.111,17.556,17.778,20.628,18.202,16.404,18.889,21.525,22.222,17.778,19.144,19.144,20.628,20.628,4d,6.222,4p,16.404
KY460563,4,18.919,21.525,19.333,5.333,5.333,20.045,20.045,25.778,21.778,21.778,17.556,18.667,22.000,18.584,18.000,17.778,22.000,22.000,17.333,18.889,18.889,21.778,21.778,4d,5.333,4t,17.333
KY460564,4,20.721,23.409,19.556,8.444,8.444,21.381,21.381,24.222,21.670,21.670,18.444,18.000,22.667,18.931,17.079,19.778,21.111,22.889,17.111,20.222,20.222,22.000,22.000,4d,8.444,4t,17.111
KY460565,4,19.595,20.404,18.444,5.333,5.333,19.154,19.154,24.667,21.111,21.111,16.889,18.222,21.333,18.931,17.753,18.222,21.556,22.000,17.778,18.222,18.222,20.444,20.444,4d,5.333,4l,16.889
KY460566,4,20.270,20.852,19.333,5.333,5.333,19.376,19.376,24.889,21.778,21.778,17.778,19.111,21.111,18.931,18.202,19.111,20.667,22.889,17.333,19.556,19.556,21.556,21.556,4d,5.333,4t,17.333
KY460567,4,18.919,20.179,18.444,6.000,6.000,19.154,19.154,24.667,20.667,20.667,17.333,18.667,21.333,18.486,16.629,18.000,22.222,22.667,17.333,18.667,18.667,20.667,20.667,4d,6.000,4p,16.629
KY460568,4,19.144,21.749,18.444,5.556,5.556,20.490,20.490,25.333,21.778,21.778,18.444,18.667,20.889,18.931,17.303,17.556,21.556,22.444,18.000,18.444,18.444,21.111,21.111,4d,5.556,4q,17.556
KY460569,4,19.369,20.628,19.333,4.000,4.000,20.267,20.267,25.333,21.556,21.556,18.000,18.222,21.556,19.154,17.753,18.222,21.333,22.000,18.222,18.444,18.444,21.111,21.111,4d,4.000,4m,18.222
KY460570,4,20.000,22.000,19.595,6.222,6.222,20.267,20.267,24.222,21.556,21.556,18.444,19.111,21.749,17.753,17.556,18.889,21.749,22.444,17.556,19.144,19.144,21.185,21.185,4d,6.222,4t,17.556
KY460571,4,21.556,24.000,18.018,6.667,6.667,20.713,20.713,26.444,22.444,22.444,18.667,18.444,23.094,17.303,18.000,20.000,21.300,22.889,16.889,19.820,19.820,21.973,21.973,4d,6.667,4t,16.889
