Accession,AssignedGenotype,Subtype2aDistance,Subtype2aDistance,Subtype2bDistance,Subtype2bDistance,Subtype2cDistance,Subtype2dDistance,Subtype2eDistance,Subtype2fDistance,Subtype2fDistance,Subtype2iDistance,Subtype2jDistance,Subtype2jDistance,Subtype2kDistance,Subtype2lDistance,Subtype2lDistance,Subtype2mDistance,Subtype2mDistance,Subtype2qDistance,Subtype2qDistance,Subtype2rDistance,Subtype2tDistance,Subtype2uDistance,Subtype2vDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
PP457754,2,7.419,7.419,17.042,17.042,16.556,15.113,17.333,14.521,14.521,13.907,13.226,13.226,15.434,21.429,21.429,13.826,13.826,15.113,15.113,14.148,17.881,14.516,15.434,2a,7.419,2j,13.226
PP457755,2,6.579,6.579,16.393,16.393,17.667,13.861,16.054,14.286,14.286,14.333,11.921,11.921,16.776,21.843,21.843,14.426,14.426,14.754,14.754,14.754,18.667,13.907,14.000,2a,6.579,2j,11.921
PP457756,2,6.129,6.129,18.328,18.328,18.212,14.469,16.000,14.851,14.851,15.232,12.903,12.903,15.113,20.068,20.068,13.826,13.826,14.148,14.148,14.469,19.205,14.194,14.148,2a,6.129,2j,12.903
PP457757,2,7.742,7.742,17.685,17.685,18.212,15.434,17.333,14.851,14.851,14.901,12.581,12.581,16.077,20.415,20.415,14.791,14.791,14.791,14.791,13.826,17.881,13.548,14.791,2a,7.742,2j,12.581
PP457758,2,10.032,10.032,16.612,16.612,18.241,14.563,18.447,16.883,16.883,17.915,14.239,14.239,15.858,23.127,23.127,17.476,17.476,18.123,18.123,15.534,19.218,15.858,15.210,2a,10.032,2j,14.239
PP457759,2,6.667,6.667,17.143,17.143,17.143,16.190,17.057,14.618,14.618,15.873,13.694,13.694,16.190,23.175,23.175,14.603,14.603,14.921,14.921,13.651,19.048,15.605,14.667,2a,6.667,2r,13.651
PP457760,2,6.542,6.542,16.875,16.875,17.308,15.000,17.042,13.738,13.738,14.563,13.016,13.016,16.875,21.311,21.311,15.000,15.000,14.642,14.642,14.062,18.590,14.642,13.462,2a,6.542,2j,13.016
PP457761,2,7.246,7.246,17.681,17.681,18.023,13.663,17.733,16.812,16.812,14.535,11.919,11.919,14.535,22.899,22.899,14.826,14.826,14.535,14.535,14.535,18.895,14.244,15.988,2a,7.246,2j,11.919
PP457762,2,7.692,7.692,17.949,17.949,17.162,15.385,18.152,15.461,15.461,13.531,13.072,13.072,16.987,20.539,20.539,14.103,14.103,14.423,14.423,15.064,19.472,15.705,14.851,2a,7.692,2j,13.072
PP457763,2,7.829,7.829,18.861,18.861,17.794,15.771,18.280,16.312,16.312,14.235,12.811,12.811,17.329,21.091,21.091,14.947,14.947,14.909,14.909,15.523,20.285,15.523,15.658,2a,7.829,2j,12.811
PP457764,2,7.792,7.792,17.419,17.419,18.272,16.129,16.722,16.556,16.556,16.279,14.238,14.238,16.452,22.034,22.034,14.839,14.839,15.484,15.484,16.452,19.269,15.909,14.618,2a,7.792,2m,14.839
PP457765,2,7.432,7.432,16.667,16.667,18.305,15.203,17.568,15.488,15.488,14.237,12.542,12.542,17.182,21.649,21.649,14.433,14.433,15.571,15.571,15.120,19.048,13.746,15.541,2a,7.432,2j,12.542
PP457766,2,8.065,8.065,19.355,19.355,18.060,15.806,17.391,14.333,14.333,15.050,14.194,14.194,16.774,21.233,21.233,14.194,14.194,15.484,15.484,13.548,20.067,13.871,16.129,2a,8.065,2r,13.548
PP457767,2,6.840,6.840,16.721,16.721,16.779,14.658,16.779,14.047,14.047,14.430,12.625,12.625,15.635,21.306,21.306,14.984,14.984,14.984,14.984,14.658,19.257,15.309,13.423,2a,6.840,2j,12.625
PP457768,2,9.446,9.446,17.915,17.915,18.092,16.393,18.812,17.049,17.049,16.776,13.115,13.115,16.667,22.373,22.373,14.984,14.984,15.635,15.635,13.681,19.408,14.754,16.118,2a,9.446,2j,13.115
PP457769,2,8.626,8.626,17.572,17.572,16.013,16.613,18.689,14.332,14.332,15.686,13.355,13.355,18.211,21.212,21.212,15.974,15.974,14.377,14.377,13.738,18.627,14.377,15.033,2a,8.626,2r,13.738
PP457770,2,6.494,6.494,17.799,17.799,16.333,15.534,17.057,12.957,12.957,15.000,12.914,12.914,16.828,21.575,21.575,13.592,13.592,13.592,13.592,14.563,19.000,13.961,14.000,2a,6.494,2j,12.914
PP457771,2,7.143,7.143,16.181,16.181,17.333,14.887,16.722,14.950,14.950,15.000,12.252,12.252,16.505,21.769,21.769,14.239,14.239,14.887,14.887,14.239,19.000,13.636,14.667,2a,7.143,2j,12.252
PP457772,2,7.029,7.029,16.933,16.933,18.212,14.696,15.563,14.191,14.191,14.901,14.377,14.377,16.294,20.408,20.408,14.696,14.696,13.099,13.099,14.058,18.543,14.377,15.016,2a,7.029,2q,13.099
PP457773,2,7.365,7.365,18.130,18.130,17.564,16.431,19.830,16.949,16.949,15.864,16.147,16.147,15.297,23.513,23.513,16.714,16.714,14.731,14.731,13.314,18.362,15.864,16.384,2a,7.365,2r,13.314
PP457774,2,6.757,6.757,17.845,17.845,16.835,14.815,16.554,15.436,15.436,14.478,11.149,11.149,16.041,21.502,21.502,13.468,13.468,14.089,14.089,14.676,18.855,13.699,14.141,2a,6.757,2j,11.149
PP457775,2,8.387,8.387,18.006,18.006,17.667,16.720,17.726,16.000,16.000,14.433,14.194,14.194,16.720,20.748,20.748,15.434,15.434,14.791,14.791,14.791,19.000,15.161,17.042,2a,8.387,2j,14.194
PP457776,2,6.376,6.376,17.726,17.726,16.498,14.716,16.107,14.667,14.667,13.805,11.824,11.824,16.054,21.502,21.502,14.716,14.716,15.385,15.385,13.712,19.732,14.765,13.378,2a,6.376,2j,11.824
PP457777,2,8.280,8.280,16.508,16.508,18.095,15.556,17.057,17.197,17.197,16.825,13.376,13.376,16.508,21.587,21.587,16.190,16.190,15.238,15.238,14.286,20.635,14.650,15.238,2a,8.280,2j,13.376
PP457778,2,6.129,6.129,17.308,17.308,16.502,14.423,16.000,13.816,13.816,13.861,12.903,12.903,16.026,20.415,20.415,13.141,13.141,14.744,14.744,14.744,18.152,13.548,14.423,2a,6.129,2m,13.141
PP457779,2,6.536,6.536,18.301,18.301,17.550,17.492,18.000,15.512,15.512,16.225,14.901,14.901,16.612,22.184,22.184,15.635,15.635,14.984,14.984,13.029,17.881,14.901,14.901,2a,6.536,2r,13.029
PP457780,2,7.006,7.006,17.197,17.197,17.492,17.197,17.162,15.789,15.789,16.832,15.605,15.605,17.834,23.311,23.311,14.650,14.650,15.924,15.924,15.287,19.142,16.561,14.013,2a,7.006,2v,14.013
PP457781,2,7.023,7.023,18.395,18.395,17.726,15.385,18.060,15.000,15.000,15.385,12.709,12.709,16.949,22.034,22.034,12.040,12.040,15.700,15.700,14.237,19.064,13.103,15.050,2a,7.023,2m,12.040
PP457782,2,7.348,7.348,16.933,16.933,16.556,14.058,17.550,15.182,15.182,14.901,12.780,12.780,15.335,20.678,20.678,12.780,12.780,14.696,14.696,14.058,18.543,15.016,15.974,2a,7.348,2m,12.780
PP457783,2,6.757,6.757,18.243,18.243,17.905,17.568,18.243,15.825,15.825,16.554,15.203,15.203,16.892,22.491,22.491,16.216,16.216,15.203,15.203,13.514,17.905,15.203,15.203,2a,6.757,2r,13.514
PP457784,2,9.915,9.915,18.697,18.697,19.547,15.297,19.830,17.232,17.232,16.714,15.297,15.297,17.564,23.513,23.513,15.864,15.864,15.864,15.864,15.864,20.339,15.864,17.232,2a,9.915,2j,15.297
PP457785,2,7.143,7.143,17.857,17.857,16.993,16.938,18.361,15.635,15.635,15.686,15.309,15.309,15.909,21.549,21.549,15.909,15.909,15.260,15.260,13.312,17.974,15.309,15.033,2a,7.143,2r,13.312
PP457786,2,10.794,10.794,17.460,17.460,19.808,17.460,19.683,17.252,17.252,16.933,16.508,16.508,18.730,23.323,23.323,15.556,15.556,16.508,16.508,17.143,20.635,15.556,17.143,2a,10.794,2u,15.556
PP457787,2,6.954,6.954,16.556,16.556,16.611,13.907,16.556,14.191,14.191,13.621,11.960,11.960,14.478,21.549,21.549,13.468,13.468,14.915,14.915,13.805,17.881,13.805,14.570,2a,6.954,2j,11.960
PP457788,2,7.074,7.074,18.065,18.065,17.320,16.938,18.361,14.984,14.984,15.686,14.658,14.658,16.399,21.549,21.549,15.434,15.434,14.791,14.791,13.183,17.647,15.309,15.033,2a,7.074,2r,13.183
PP457789,2,7.372,7.372,16.938,16.938,17.949,14.744,17.162,15.016,15.016,15.064,14.103,14.103,16.346,23.077,23.077,15.385,15.385,15.064,15.064,15.064,18.152,14.423,14.103,2a,7.372,2v,14.103
PP457790,2,7.973,7.973,17.276,17.276,17.667,16.279,17.940,14.901,14.901,15.000,13.667,13.667,17.230,21.959,21.959,14.667,14.667,14.626,14.626,14.189,20.266,13.514,14.618,2a,7.973,2j,13.667
PP457791,2,7.097,7.097,17.042,17.042,18.000,15.113,16.054,15.282,15.282,14.333,13.226,13.226,16.720,21.502,21.502,13.826,13.826,15.434,15.434,14.469,19.000,13.871,15.113,2a,7.097,2j,13.226
PP457792,2,7.047,7.047,18.243,18.243,17.785,17.114,18.456,15.385,15.385,16.107,14.765,14.765,16.779,21.993,21.993,16.107,16.107,15.101,15.101,13.758,17.905,15.436,15.436,2a,7.047,2r,13.758
PP457793,2,8.187,8.187,17.251,17.251,17.836,13.450,17.493,16.618,16.618,14.912,12.865,12.865,15.789,22.222,22.222,15.743,15.743,14.620,14.620,14.327,18.713,14.869,16.667,2a,8.187,2j,12.865
PP457794,2,9.810,9.810,16.456,16.456,16.993,14.241,18.354,16.667,16.667,13.072,12.342,12.342,15.506,21.477,21.477,13.924,13.924,16.772,16.772,16.456,18.954,15.190,14.873,2a,9.810,2j,12.342
PP457795,2,8.571,8.571,17.460,17.460,15.461,14.921,16.776,14.426,14.426,12.500,12.698,12.698,16.508,20.875,20.875,14.286,14.286,14.603,14.603,13.968,19.079,14.603,13.968,2a,8.571,2j,12.698
PP457796,2,6.835,6.835,17.626,17.626,16.906,15.468,16.187,14.695,14.695,15.108,11.871,11.871,16.788,21.168,21.168,13.139,13.139,15.809,15.809,14.234,19.424,13.383,14.388,2a,6.835,2j,11.871
PP457797,2,6.472,6.472,18.241,18.241,17.667,17.799,18.060,15.615,15.615,16.333,15.534,15.534,16.505,22.337,22.337,15.534,15.534,14.887,14.887,12.945,17.785,15.210,15.534,2a,6.472,2r,12.945
PP457798,2,7.595,7.595,17.722,17.722,18.354,15.190,18.471,15.457,15.457,15.506,14.241,14.241,16.456,22.526,22.526,13.608,13.608,15.823,15.823,14.241,18.987,14.873,14.968,2a,7.595,2m,13.608
PP457799,2,6.818,6.818,16.828,16.828,18.000,14.563,16.388,14.618,14.618,14.333,12.252,12.252,16.828,21.160,21.160,14.563,14.563,14.563,14.563,14.563,18.667,13.961,13.333,2a,6.818,2j,12.252
PP457800,2,9.585,9.585,16.933,16.933,18.874,16.294,18.874,15.512,15.512,15.894,14.058,14.058,16.933,21.017,21.017,15.655,15.655,15.016,15.016,15.335,19.868,15.016,16.294,2a,9.585,2j,14.058
PP457801,2,8.682,8.682,16.720,16.720,16.828,16.399,16.054,14.950,14.950,15.534,14.516,14.516,16.077,22.654,22.654,14.148,14.148,15.756,15.756,13.826,18.328,15.484,14.000,2a,8.682,2r,13.826
PP457802,2,7.649,7.649,15.864,15.864,17.564,14.731,17.847,15.819,15.819,15.581,13.881,13.881,16.147,22.096,22.096,15.864,15.864,14.164,14.164,15.014,18.644,14.448,15.254,2a,7.649,2j,13.881
PP484707,2,16.197,16.197,22.727,22.727,20.567,19.929,19.929,18.085,18.085,18.909,16.254,16.254,19.149,25.461,25.461,18.310,18.310,15.493,15.493,13.986,22.340,11.661,15.248,2u,11.661,2r,13.986
PP484710,2,17.483,17.483,20.979,20.979,20.213,17.438,20.641,18.440,18.440,17.455,17.314,17.314,17.794,22.344,22.344,16.434,16.434,17.254,17.254,15.035,21.986,12.721,17.021,2u,12.721,2r,15.035
PP484712,2,17.483,17.483,20.629,20.629,21.277,18.045,22.064,19.504,19.504,20.727,15.548,15.548,18.794,24.908,24.908,18.662,18.662,17.254,17.254,15.035,22.340,13.074,17.730,2u,13.074,2r,15.035
PP484715,2,15.278,15.278,21.329,21.329,19.149,19.573,20.996,16.312,16.312,20.727,17.314,17.314,16.667,24.453,24.453,16.434,16.434,15.845,15.845,13.287,21.631,10.954,15.603,2u,10.954,2r,13.287
PP484719,2,17.832,17.832,22.378,22.378,20.213,20.996,22.064,17.730,17.730,21.091,17.314,17.314,17.730,23.810,23.810,16.197,16.197,19.014,19.014,16.434,23.050,13.428,18.085,2u,13.428,2r,16.434
PP484724,2,16.549,16.549,19.930,19.930,19.504,17.794,22.064,18.085,18.085,17.818,18.021,18.021,17.376,21.091,21.091,15.845,15.845,15.493,15.493,14.685,19.858,11.661,17.376,2u,11.661,2r,14.685
PP484729,2,14.789,14.789,22.727,22.727,18.085,19.929,21.402,18.375,18.375,18.545,16.608,16.608,18.085,23.792,23.792,18.182,18.182,19.014,19.014,17.133,20.922,14.841,18.440,2a,14.789,2u,14.841
PP484731,2,16.549,16.549,22.028,22.028,21.277,16.605,22.420,18.085,18.085,18.545,16.608,16.608,19.149,24.648,24.648,16.197,16.197,16.549,16.549,15.385,20.301,12.367,17.730,2u,12.367,2r,15.385
PP484732,2,16.197,16.197,19.930,19.930,18.794,17.438,21.352,17.730,17.730,18.182,18.021,18.021,17.021,21.455,21.455,15.493,15.493,15.845,15.845,14.685,20.213,12.014,17.021,2u,12.014,2r,14.685
PP484737,2,16.549,16.549,19.930,19.930,19.504,17.794,22.064,18.085,18.085,17.818,18.021,18.021,17.376,21.091,21.091,15.845,15.845,15.493,15.493,14.685,19.858,11.661,17.376,2u,11.661,2r,14.685
PP484750,2,13.187,13.187,18.750,18.750,19.504,18.310,21.352,17.021,17.021,16.667,16.783,16.783,17.500,23.529,23.529,17.668,17.668,18.149,18.149,15.194,18.431,6.993,16.783,2u,6.993,2a,13.187
PP484753,2,17.254,17.254,20.280,20.280,20.567,19.217,20.996,18.794,18.794,18.909,16.254,16.254,18.440,23.616,23.616,16.901,16.901,15.141,15.141,15.734,21.986,12.367,17.021,2u,12.367,2q,15.141
PP484756,2,20.070,20.070,19.164,19.164,22.143,18.702,21.942,20.755,20.755,18.605,18.819,18.819,18.254,25.352,25.352,22.183,22.183,19.298,19.298,19.245,19.557,17.736,21.033,2u,17.736,2b,19.164
PP484757,2,14.286,14.286,20.495,20.495,18.794,17.857,20.641,14.983,14.983,17.730,14.685,14.685,16.429,24.345,24.345,16.606,16.606,16.245,16.245,14.841,19.858,4.895,15.603,2u,4.895,2j,14.685
PP484769,2,15.141,15.141,21.329,21.329,20.567,17.794,19.929,17.376,17.376,18.182,15.901,15.901,18.794,22.878,22.878,16.783,16.783,14.437,14.437,16.783,20.922,12.721,16.312,2u,12.721,2q,14.437
PP484771,2,14.437,14.437,23.427,23.427,19.643,17.082,22.857,18.571,18.571,17.949,17.314,17.314,17.730,23.048,23.048,17.606,17.606,14.437,14.437,14.336,20.357,14.841,18.929,2r,14.336,2q,14.437
PP484777,2,16.549,16.549,20.629,20.629,19.858,19.929,22.064,17.021,17.021,18.545,17.314,17.314,16.667,23.077,23.077,17.606,17.606,16.901,16.901,15.035,18.085,13.781,17.021,2u,13.781,2r,15.035
PP484779,2,13.187,13.187,21.555,21.555,18.440,16.901,20.285,15.194,15.194,17.021,14.685,14.685,15.357,23.664,23.664,16.968,16.968,15.957,15.957,12.367,19.149,4.895,15.734,2u,4.895,2r,12.367
PP484785,2,16.084,16.084,21.329,21.329,21.277,17.438,20.996,19.149,19.149,18.182,15.194,15.194,18.794,22.388,22.388,15.141,15.141,15.141,15.141,16.084,19.504,13.074,16.667,2u,13.074,2q,15.141
PP484786,2,15.734,15.734,21.329,21.329,20.567,17.794,21.352,17.376,17.376,17.455,17.668,17.668,18.440,22.509,22.509,17.958,17.958,15.493,15.493,15.734,21.631,13.781,16.667,2u,13.781,2q,15.493
PP484790,2,15.845,15.845,20.423,20.423,18.596,18.861,22.064,17.021,17.021,20.863,18.375,18.375,18.021,22.909,22.909,16.197,16.197,17.376,17.376,16.549,20.567,12.014,17.376,2u,12.014,2a,15.845
PP484794,2,17.483,17.483,20.280,20.280,20.567,16.370,20.641,18.021,18.021,16.364,15.901,15.901,17.730,23.077,23.077,18.662,18.662,16.549,16.549,14.685,20.922,13.074,16.667,2u,13.074,2r,14.685
PP484795,2,13.380,13.380,20.423,20.423,18.182,19.366,18.861,16.312,16.312,17.921,15.035,15.035,16.901,24.453,24.453,14.437,14.437,17.021,17.021,14.789,20.922,12.937,15.248,2u,12.937,2a,13.380
PP484803,2,15.789,15.789,20.070,20.070,19.580,18.662,22.500,17.857,17.857,20.789,16.783,16.783,16.901,25.267,25.267,16.549,16.549,15.548,15.548,16.197,21.429,13.636,15.714,2u,13.636,2r,16.197
PP484807,2,17.832,17.832,20.979,20.979,19.286,18.505,21.786,17.143,17.143,19.414,16.608,16.608,18.794,23.792,23.792,18.531,18.531,13.732,13.732,15.035,20.357,12.367,17.143,2u,12.367,2q,13.732
PP484813,2,17.832,17.832,22.378,22.378,21.986,20.285,22.776,19.858,19.858,18.182,18.728,18.728,16.667,22.344,22.344,17.958,17.958,16.901,16.901,16.434,20.922,14.134,19.149,2u,14.134,2r,16.434
PP484822,2,13.553,13.553,21.201,21.201,19.149,19.718,22.064,16.608,16.608,18.085,15.734,15.734,17.500,24.345,24.345,16.608,16.608,17.082,17.082,16.254,20.567,7.692,16.084,2u,7.692,2a,13.553
PP484825,2,16.783,16.783,20.629,20.629,18.794,18.505,20.285,17.376,17.376,17.091,16.608,16.608,15.957,21.091,21.091,15.493,15.493,15.493,15.493,14.685,19.504,12.014,16.312,2u,12.014,2r,14.685
PP484828,2,16.961,16.961,20.629,20.629,19.858,16.370,20.285,17.376,17.376,17.455,15.548,15.548,18.149,22.963,22.963,17.254,17.254,14.789,14.789,15.734,19.504,11.661,15.603,2u,11.661,2q,14.789
PP484831,2,14.336,14.336,21.329,21.329,19.504,18.861,20.641,18.440,18.440,17.818,15.194,15.194,16.667,23.077,23.077,13.986,13.986,16.901,16.901,14.583,22.340,12.721,16.312,2u,12.721,2m,13.986
PP484836,2,15.035,15.035,19.930,19.930,20.567,17.438,20.996,17.376,17.376,17.091,15.194,15.194,19.504,21.805,21.805,16.783,16.783,15.493,15.493,17.133,20.922,12.721,16.312,2u,12.721,2a,15.035
PP484842,2,15.845,15.845,20.629,20.629,18.794,16.370,20.996,18.794,18.794,18.545,16.254,16.254,18.085,22.182,22.182,16.084,16.084,16.549,16.549,15.385,20.567,13.074,17.376,2u,13.074,2r,15.385
PP484843,2,16.901,16.901,21.127,21.127,19.231,17.254,20.295,19.149,19.149,17.204,16.434,16.434,16.901,22.378,22.378,14.539,14.539,17.021,17.021,16.901,20.567,12.937,16.312,2u,12.937,2m,14.539
PP484844,2,14.437,14.437,22.183,22.183,20.979,17.958,20.213,19.504,19.504,17.794,14.685,14.685,16.901,26.224,26.224,14.894,14.894,17.376,17.376,13.732,19.858,12.238,18.085,2u,12.238,2r,13.732
PP484845,2,15.580,15.580,22.857,22.857,19.231,18.705,21.352,18.182,18.182,17.563,16.312,16.312,17.254,25.275,25.275,16.786,16.786,16.547,16.547,15.603,21.329,12.766,16.084,2u,12.766,2r,15.603
PP484847,2,14.085,14.085,21.479,21.479,18.881,17.606,20.285,17.376,17.376,16.846,16.084,16.084,16.197,23.048,23.048,18.662,18.662,15.957,15.957,15.845,19.504,13.287,17.021,2u,13.287,2a,14.085
PP484848,2,19.718,19.718,19.512,19.512,20.922,18.077,22.137,19.368,19.368,18.145,18.182,18.182,21.631,22.500,22.500,19.930,19.930,17.391,17.391,19.231,18.440,16.078,19.853,2u,16.078,2t,18.440
PP484851,2,16.084,16.084,19.580,19.580,17.730,17.082,20.996,15.957,15.957,17.091,17.668,17.668,17.021,20.513,20.513,15.141,15.141,15.845,15.845,15.734,19.504,11.307,16.667,2u,11.307,2m,15.141
PP484853,2,16.549,16.549,21.678,21.678,20.922,18.505,21.986,18.085,18.085,18.182,18.375,18.375,18.021,21.978,21.978,15.493,15.493,17.254,17.254,17.483,21.277,17.314,17.376,2m,15.493,2a,16.549
PP484864,2,17.483,17.483,20.280,20.280,18.085,18.149,20.285,16.608,16.608,18.909,15.194,15.194,18.085,22.932,22.932,17.133,17.133,16.197,16.197,16.434,20.567,13.074,16.312,2u,13.074,2j,15.194
PP484869,2,21.479,21.479,18.467,18.467,,20.992,22.642,19.763,19.763,19.767,20.158,20.158,21.293,24.648,24.648,22.887,22.887,17.490,17.490,18.431,17.754,18.113,19.608,2t,17.754,2b,18.467
PP484871,2,16.254,16.254,19.580,19.580,19.149,15.658,19.217,17.314,17.314,16.727,15.194,15.194,16.370,22.545,22.545,17.958,17.958,15.141,15.141,15.385,20.567,11.307,15.248,2u,11.307,2r,15.385
PP484872,2,14.539,14.539,20.922,20.922,21.127,18.531,22.222,18.214,18.214,20.072,16.549,16.549,18.881,22.776,22.776,17.958,17.958,14.085,14.085,16.667,20.714,11.972,14.643,2u,11.972,2q,14.085
PP583866,2,15.101,15.101,20.134,20.134,19.192,16.892,21.284,17.172,17.172,17.508,14.094,14.094,16.779,20.486,20.486,16.443,16.443,16.107,16.107,15.772,21.549,12.752,15.825,2u,12.752,2j,14.094
PP583874,2,15.436,15.436,19.463,19.463,18.855,19.257,20.270,16.443,16.443,17.172,14.430,14.430,18.121,22.569,22.569,17.114,17.114,16.107,16.107,15.101,18.855,12.416,14.141,2u,12.416,2v,14.141
PP583876,2,15.385,15.385,21.141,21.141,21.549,19.932,22.297,17.114,17.114,18.519,16.443,16.443,18.456,23.427,23.427,19.799,19.799,15.436,15.436,15.772,21.549,13.423,16.498,2u,13.423,2q,15.436
PP583877,2,14.726,14.726,21.812,21.812,20.539,19.932,21.959,17.172,17.172,19.192,15.436,15.436,16.107,23.549,23.549,16.779,16.779,16.107,16.107,14.430,21.549,12.081,16.835,2u,12.081,2r,14.430
PP583880,2,16.443,16.443,21.812,21.812,20.875,17.905,20.608,17.845,17.845,18.182,16.779,16.779,19.463,22.378,22.378,17.785,17.785,16.779,16.779,15.436,22.222,14.430,14.815,2u,14.430,2v,14.815
PP583882,2,13.287,13.287,21.141,21.141,19.865,18.243,19.932,16.162,16.162,18.855,14.765,14.765,18.792,22.378,22.378,17.450,17.450,14.765,14.765,15.101,21.212,12.081,15.488,2u,12.081,2a,13.287
PP583884,2,16.107,16.107,21.477,21.477,17.508,17.568,21.284,16.498,16.498,19.529,15.101,15.101,16.779,23.448,23.448,17.114,17.114,16.107,16.107,15.101,18.855,13.758,15.152,2u,13.758,2r,15.101
PP583891,2,16.949,16.949,19.780,19.780,19.463,18.430,22.297,18.456,18.456,19.463,15.488,15.488,16.498,23.875,23.875,17.845,17.845,18.644,18.644,15.488,18.121,12.121,16.443,2u,12.121,2r,15.488
PP583892,2,16.107,16.107,21.141,21.141,19.529,17.568,21.284,17.508,17.508,18.182,15.101,15.101,18.121,21.528,21.528,16.107,16.107,15.101,15.101,15.772,19.865,13.423,16.162,2u,13.423,2q,15.101
PP583904,2,15.625,15.625,21.141,21.141,19.529,20.270,20.946,18.182,18.182,19.192,15.101,15.101,16.443,22.761,22.761,17.114,17.114,16.779,16.779,14.430,21.212,12.416,15.825,2u,12.416,2r,14.430
PP583905,2,16.779,16.779,22.483,22.483,20.202,19.257,21.959,18.519,18.519,16.443,17.114,17.114,18.792,22.069,22.069,17.450,17.450,16.779,16.779,15.772,19.529,12.416,17.172,2u,12.416,2r,15.772
PP583918,2,17.785,17.785,21.477,21.477,21.549,18.919,23.311,19.865,19.865,20.202,18.121,18.121,18.456,24.483,24.483,18.121,18.121,16.107,16.107,15.772,22.222,14.765,18.519,2u,14.765,2r,15.772
PP583928,2,14.765,14.765,21.812,21.812,18.182,18.581,22.297,16.498,16.498,16.498,15.101,15.101,18.121,21.107,21.107,15.101,15.101,13.758,13.758,14.430,18.519,11.409,16.162,2u,11.409,2q,13.758
PP583931,2,14.236,14.236,20.470,20.470,18.519,18.919,22.635,15.436,15.436,18.182,15.101,15.101,16.779,24.232,24.232,18.792,18.792,17.450,17.450,16.107,19.192,7.047,16.162,2u,7.047,2j,15.101
PP583937,2,15.101,15.101,20.470,20.470,18.855,16.554,21.622,17.172,17.172,17.172,15.772,15.772,18.121,20.761,20.761,16.443,16.443,14.094,14.094,14.430,19.865,11.409,14.478,2u,11.409,2q,14.094
PP583942,2,15.101,15.101,17.450,17.450,18.644,17.230,17.966,19.595,19.595,19.322,15.772,15.772,19.792,22.569,22.569,20.470,20.470,19.463,19.463,15.972,19.661,15.901,15.254,2a,15.101,2v,15.254
PP583948,2,16.107,16.107,21.141,21.141,18.855,18.581,22.635,18.855,18.855,17.845,16.443,16.443,16.779,20.761,20.761,16.107,16.107,14.094,14.094,14.430,19.865,14.430,16.162,2q,14.094,2u,14.430
PP583949,2,17.114,17.114,22.148,22.148,18.531,20.608,23.390,16.216,16.216,19.661,16.443,16.443,19.128,24.476,24.476,19.463,19.463,17.785,17.785,16.054,21.708,13.423,17.627,2u,13.423,2r,16.054
PP583953,2,13.889,13.889,19.188,19.188,17.314,17.314,21.555,15.385,15.385,16.491,14.488,14.488,16.835,23.711,23.711,16.961,16.961,16.434,16.434,13.889,19.217,9.428,16.608,2u,9.428,2r,13.889
PP583957,2,15.101,15.101,21.477,21.477,19.192,18.581,21.959,15.825,15.825,16.835,15.772,15.772,17.450,22.569,22.569,17.450,17.450,14.094,14.094,15.772,20.539,12.416,16.162,2u,12.416,2q,14.094
PP583959,2,13.889,13.889,17.216,17.216,17.021,18.015,18.773,15.018,15.018,18.246,16.443,16.443,15.772,23.913,23.913,17.785,17.785,17.450,17.450,13.087,17.407,8.389,16.498,2u,8.389,2r,13.087
PP583965,2,14.765,14.765,20.805,20.805,18.182,16.216,20.946,17.508,17.508,18.519,15.772,15.772,16.779,21.379,21.379,15.772,15.772,15.772,15.772,13.423,20.202,11.745,15.488,2u,11.745,2r,13.423
PP583969,2,15.464,15.464,22.483,22.483,18.855,19.932,21.622,18.182,18.182,16.835,14.430,14.430,16.779,22.569,22.569,17.450,17.450,16.779,16.779,14.765,19.865,14.765,16.835,2j,14.430,2u,14.765
PP583976,2,15.972,15.972,21.141,21.141,18.750,18.243,22.034,16.610,16.610,19.322,16.107,16.107,16.443,22.917,22.917,16.443,16.443,15.436,15.436,13.758,19.661,11.409,15.593,2u,11.409,2r,13.758
