Accession,AssignedGenotype,Subtype3aDistance,Subtype3bDistance,Subtype3dDistance,Subtype3eDistance,Subtype3gDistance,Subtype3gDistance,Subtype3hDistance,Subtype3iDistance,Subtype3iDistance,Subtype3kDistance,Subtype3kDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
MK612023,3,6.966,20.434,19.757,19.820,22.328,22.328,28.722,21.640,21.640,23.925,23.925,3a,6.966,3d,19.757
MK612026,3,7.761,21.281,19.915,20.972,21.206,21.206,28.639,21.493,21.493,24.380,24.380,3a,7.761,3d,19.915
MK612032,3,6.438,20.646,19.229,20.190,21.164,21.164,28.443,21.493,21.493,24.419,24.419,3a,6.438,3d,19.229
MK612035,3,6.649,20.328,18.912,20.349,22.011,22.011,28.376,21.481,21.481,24.114,24.114,3a,6.649,3d,18.912
MK801213,3,7.244,17.722,19.843,20.787,21.677,21.677,27.244,22.310,22.310,24.567,24.567,3a,7.244,3b,17.722
MK801214,3,7.413,17.908,20.032,20.820,21.622,21.622,27.287,22.345,22.345,24.525,24.525,3a,7.413,3b,17.908
MK801219,3,6.875,19.528,20.000,21.562,22.205,22.205,28.193,22.920,22.920,24.883,24.883,3a,6.875,3b,19.528
MK801220,3,6.719,19.370,19.844,21.406,22.047,22.047,28.037,22.763,22.763,24.726,24.726,3a,6.719,3b,19.370
MN231294,3,7.392,20.169,20.338,19.715,22.275,22.275,28.992,22.446,22.446,24.616,24.616,3a,7.392,3e,19.715
MN231295,3,7.497,20.222,20.391,19.767,22.328,22.328,29.112,22.499,22.499,24.682,24.682,3a,7.497,3e,19.767
MN328243,3,7.334,22.065,20.056,19.095,21.469,21.469,27.567,21.641,21.641,24.255,24.255,3a,7.334,3e,19.095
MN385583,3,21.693,10.212,22.369,23.349,19.217,19.217,28.027,19.058,19.058,24.494,24.494,3b,10.212,3i,19.058
MG428679,3,7.911,21.587,20.116,20.708,22.475,22.475,29.248,23.069,23.069,24.785,24.785,3a,7.911,3d,20.116
PP099888,3,9.016,19.110,20.820,22.295,23.064,23.064,29.508,22.241,22.241,25.082,25.082,3a,9.016,3b,19.110
MH119605,3,8.659,20.911,20.180,19.397,21.281,21.281,28.481,21.810,21.810,25.330,25.330,3a,8.659,3e,19.397
MH899135,3,8.636,19.222,18.182,22.273,22.069,22.069,26.712,20.737,20.737,26.364,26.364,3a,8.636,3d,18.182
MH899138,3,8.377,17.544,18.531,22.203,21.617,21.617,28.597,20.893,20.893,24.825,24.825,3a,8.377,3b,17.544
MH899142,3,6.702,19.538,18.166,20.141,21.350,21.350,28.064,22.857,22.857,24.868,24.868,3a,6.702,3d,18.166
MH899144,3,6.734,19.289,19.899,21.248,23.051,23.051,29.623,24.027,24.027,24.103,24.103,3a,6.734,3b,19.289
MK170197,3,8.409,19.222,18.182,22.273,21.839,21.839,26.712,20.737,20.737,26.136,26.136,3a,8.409,3d,18.182
MK170200,3,8.696,17.153,18.841,22.645,21.168,21.168,28.857,20.765,20.765,25.543,25.543,3a,8.696,3b,17.153
MK170204,3,8.642,21.314,19.929,22.261,23.268,23.268,29.663,23.929,23.929,25.750,25.750,3a,8.642,3d,19.929
MK170206,3,6.734,19.289,19.899,21.248,23.051,23.051,29.623,24.027,24.027,24.103,24.103,3a,6.734,3b,19.289
OK552790,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552791,3,5.966,20.858,18.700,19.926,21.281,21.281,28.647,20.858,20.858,24.234,24.234,3a,5.966,3d,18.700
OK552792,3,6.019,20.858,18.753,19.979,21.334,21.334,28.647,20.911,20.911,24.287,24.287,3a,6.019,3d,18.753
OK552793,3,6.072,20.858,18.859,19.820,21.493,21.493,28.383,20.911,20.911,24.340,24.340,3a,6.072,3d,18.859
OK552794,3,5.913,20.911,18.648,19.979,21.228,21.228,28.594,20.805,20.805,24.287,24.287,3a,5.913,3d,18.648
OK552795,3,6.072,20.911,18.859,19.820,21.546,21.546,28.436,20.963,20.963,24.393,24.393,3a,6.072,3d,18.859
OK552796,3,5.966,20.858,18.806,19.873,21.493,21.493,28.383,20.911,20.911,24.446,24.446,3a,5.966,3d,18.806
OK552797,3,6.072,20.911,18.859,19.820,21.546,21.546,28.436,20.963,20.963,24.327,24.327,3a,6.072,3d,18.859
OK552798,3,5.966,20.858,18.700,19.926,21.281,21.281,28.647,20.858,20.858,24.234,24.234,3a,5.966,3d,18.700
OK552799,3,5.966,20.858,18.700,19.926,21.281,21.281,28.647,20.858,20.858,24.234,24.234,3a,5.966,3d,18.700
OK552800,3,6.230,20.963,18.806,19.873,21.599,21.599,28.511,21.016,21.016,24.446,24.446,3a,6.230,3d,18.806
OK552801,3,6.072,20.911,18.859,19.820,21.440,21.440,28.436,20.911,20.911,24.340,24.340,3a,6.072,3d,18.859
OK552802,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552803,3,6.019,20.805,18.700,19.926,21.228,21.228,28.594,20.805,20.805,24.287,24.287,3a,6.019,3d,18.700
OK552804,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552805,3,6.019,20.858,18.753,19.926,21.334,21.334,28.647,20.805,20.805,24.234,24.234,3a,6.019,3d,18.753
OK552806,3,6.072,20.911,18.859,19.926,21.440,21.440,28.383,20.858,20.858,24.446,24.446,3a,6.072,3d,18.859
OK552807,3,5.966,20.858,18.700,19.926,21.281,21.281,28.647,20.858,20.858,24.234,24.234,3a,5.966,3d,18.700
OK552808,3,6.072,20.911,18.859,19.926,21.546,21.546,28.489,20.963,20.963,24.446,24.446,3a,6.072,3d,18.859
OK552809,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552810,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552811,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552812,3,6.125,20.858,18.806,19.926,21.493,21.493,28.383,20.911,20.911,24.446,24.446,3a,6.125,3d,18.806
OK552813,3,6.125,20.911,18.806,19.979,21.546,21.546,28.489,20.963,20.963,24.446,24.446,3a,6.125,3d,18.806
OK552814,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552815,3,6.072,20.752,18.700,19.979,21.228,21.228,28.647,20.911,20.911,23.991,23.991,3a,6.072,3d,18.700
OK552816,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552817,3,6.019,20.911,18.753,19.979,21.334,21.334,28.699,20.911,20.911,24.287,24.287,3a,6.019,3d,18.753
OK552818,3,6.072,20.911,18.859,19.820,21.546,21.546,28.383,20.858,20.858,24.446,24.446,3a,6.072,3d,18.859
OK552819,3,6.072,20.911,18.806,19.926,21.493,21.493,28.383,20.963,20.963,24.393,24.393,3a,6.072,3d,18.806
OK552820,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552821,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552822,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552823,3,6.019,20.911,18.753,19.979,21.334,21.334,28.699,20.911,20.911,24.287,24.287,3a,6.019,3d,18.753
OK552824,3,6.019,20.858,18.806,19.873,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.019,3d,18.806
OK552825,3,6.072,20.911,18.859,19.873,21.440,21.440,28.383,20.963,20.963,24.446,24.446,3a,6.072,3d,18.859
OK552826,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552827,3,6.177,20.911,18.859,19.979,21.546,21.546,28.541,21.016,21.016,24.498,24.498,3a,6.177,3d,18.859
OK552828,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552829,3,6.230,20.911,18.859,19.873,21.493,21.493,28.331,20.963,20.963,24.340,24.340,3a,6.230,3d,18.859
OK552830,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552831,3,6.177,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.340,24.340,3a,6.177,3d,18.806
OK552832,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552833,3,6.177,20.805,18.753,19.873,21.440,21.440,28.383,20.858,20.858,24.340,24.340,3a,6.177,3d,18.753
OK552834,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552835,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552836,3,6.177,20.911,18.859,19.873,21.440,21.440,28.383,20.963,20.963,24.446,24.446,3a,6.177,3d,18.859
OK552837,3,6.230,20.858,18.753,19.926,21.387,21.387,28.383,20.911,20.911,24.340,24.340,3a,6.230,3d,18.753
OK552838,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552839,3,6.177,20.911,18.753,19.873,21.440,21.440,28.383,20.858,20.858,24.340,24.340,3a,6.177,3d,18.753
OK552840,3,6.177,20.911,18.859,19.979,21.546,21.546,28.436,20.911,20.911,24.340,24.340,3a,6.177,3d,18.859
OK552841,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552842,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552843,3,6.072,20.805,18.753,19.979,21.440,21.440,28.383,20.963,20.963,24.446,24.446,3a,6.072,3d,18.753
OK552844,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552845,3,6.072,20.805,18.859,19.873,21.440,21.440,28.436,20.963,20.963,24.340,24.340,3a,6.072,3d,18.859
OK552846,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552847,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552848,3,6.177,20.805,18.753,19.873,21.440,21.440,28.383,20.858,20.858,24.127,24.127,3a,6.177,3d,18.753
OK552849,3,6.177,20.911,18.912,19.873,21.599,21.599,28.594,21.069,21.069,24.340,24.340,3a,6.177,3d,18.912
OK552850,3,6.177,20.911,18.859,19.873,21.440,21.440,28.436,20.963,20.963,24.340,24.340,3a,6.177,3d,18.859
OK552851,3,6.230,20.911,18.753,19.873,21.493,21.493,28.383,20.805,20.805,24.551,24.551,3a,6.230,3d,18.753
OK552852,3,6.177,20.911,18.806,19.873,21.546,21.546,28.489,20.963,20.963,24.446,24.446,3a,6.177,3d,18.806
OK552853,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552854,3,6.177,20.911,18.859,19.979,21.546,21.546,28.489,20.963,20.963,24.446,24.446,3a,6.177,3d,18.859
OK552855,3,6.177,20.805,18.753,19.873,21.440,21.440,28.489,20.858,20.858,24.340,24.340,3a,6.177,3d,18.753
OK552856,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552857,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552858,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552859,3,6.177,20.911,18.753,19.979,21.546,21.546,28.489,20.963,20.963,24.446,24.446,3a,6.177,3d,18.753
OK552860,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552861,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
OK552862,3,6.125,20.858,18.806,19.926,21.493,21.493,28.436,20.911,20.911,24.393,24.393,3a,6.125,3d,18.806
D14600,3,4.854,20.847,18.301,19.344,20.847,20.847,29.870,20.656,20.656,23.704,23.704,3a,4.854,3d,18.301
D17763,3,6.016,20.911,19.863,20.507,21.958,21.958,28.293,21.969,21.969,24.314,24.314,3a,6.016,3d,19.863
D28917,3,0.000,20.688,19.420,20.444,21.882,21.882,27.983,21.905,21.905,25.079,25.079,3a,0.000,3d,19.420
D49374,3,20.688,0.000,22.475,23.732,19.322,19.322,28.163,19.958,19.958,24.640,24.640,3b,0.000,3g,19.322
D63821,3,25.079,24.640,24.960,24.973,24.381,24.381,28.420,24.073,24.073,0.000,0.000,3k,0.000,3i,24.073
DQ284965,3,21.746,10.529,23.585,23.256,20.064,20.064,27.634,19.746,19.746,24.526,24.526,3b,10.529,3i,19.746
DQ355612,3,7.366,16.852,19.011,22.509,21.296,21.296,27.390,19.417,19.417,24.723,24.723,3a,7.366,3b,16.852
DQ355613,3,7.551,17.593,19.582,22.878,21.481,21.481,27.206,19.612,19.612,24.723,24.723,3a,7.551,3b,17.593
DQ355614,3,6.998,16.852,19.202,22.325,21.296,21.296,26.654,19.029,19.029,23.719,23.719,3a,6.998,3b,16.852
DQ355615,3,7.366,16.852,19.011,22.509,21.296,21.296,27.390,19.417,19.417,24.723,24.723,3a,7.366,3b,16.852
DQ355616,3,7.366,16.852,19.011,22.509,21.296,21.296,27.390,19.417,19.417,24.723,24.723,3a,7.366,3b,16.852
DQ355617,3,7.366,16.852,19.011,22.509,21.296,21.296,27.390,19.417,19.417,24.723,24.723,3a,7.366,3b,16.852
DQ355618,3,7.182,16.852,19.011,22.140,21.296,21.296,26.654,19.029,19.029,23.529,23.529,3a,7.182,3b,16.852
DQ355619,3,7.366,16.852,19.011,22.509,21.296,21.296,27.390,19.417,19.417,24.723,24.723,3a,7.366,3b,16.852
DQ355647,3,6.446,18.704,19.582,20.370,21.852,21.852,28.361,19.417,19.417,23.191,23.191,3a,6.446,3b,18.704
DQ355648,3,6.262,18.704,20.074,20.664,21.852,21.852,28.361,19.223,19.223,23.432,23.432,3a,6.262,3b,18.704
DQ355649,3,5.893,18.333,19.705,20.295,21.481,21.481,28.177,19.223,19.223,23.063,23.063,3a,5.893,3b,18.333
DQ355650,3,5.893,18.333,18.821,20.480,22.222,22.222,28.361,19.029,19.029,23.432,23.432,3a,5.893,3b,18.333
DQ355651,3,6.262,18.519,18.969,20.295,21.852,21.852,28.361,19.029,19.029,23.801,23.801,3a,6.262,3b,18.519
DQ355652,3,6.077,18.519,19.890,20.480,21.667,21.667,28.361,19.417,19.417,23.247,23.247,3a,6.077,3b,18.519
DQ355653,3,6.077,18.148,19.890,20.111,21.296,21.296,28.177,19.029,19.029,22.878,22.878,3a,6.077,3b,18.148
DQ355654,3,6.077,18.148,19.890,20.111,21.296,21.296,28.177,19.029,19.029,22.878,22.878,3a,6.077,3b,18.148
DQ355655,3,6.262,18.704,20.074,20.664,21.852,21.852,28.361,18.835,18.835,23.432,23.432,3a,6.262,3b,18.704
DQ355656,3,5.893,18.333,19.705,20.295,21.481,21.481,28.177,19.223,19.223,23.063,23.063,3a,5.893,3b,18.333
DQ355704,3,6.262,18.333,18.702,21.587,22.078,22.078,27.808,21.553,21.553,25.277,25.277,3a,6.262,3b,18.333
DQ355705,3,6.814,18.704,18.702,21.587,22.078,22.078,28.361,21.165,21.165,25.277,25.277,3a,6.814,3b,18.704
DQ355706,3,6.814,18.519,18.702,21.218,22.078,22.078,27.993,21.553,21.553,25.461,25.461,3a,6.814,3b,18.519
DQ355707,3,6.814,18.704,18.321,21.402,21.707,21.707,28.361,21.553,21.553,25.277,25.277,3a,6.814,3b,18.704
DQ355708,3,7.182,18.704,19.521,21.587,21.707,21.707,28.177,21.748,21.748,25.277,25.277,3a,7.182,3b,18.704
DQ355709,3,6.814,18.704,18.702,21.587,22.078,22.078,28.361,21.553,21.553,25.461,25.461,3a,6.814,3b,18.704
DQ355710,3,6.630,18.519,18.511,21.402,21.892,21.892,28.177,21.359,21.359,25.277,25.277,3a,6.630,3b,18.519
DQ355711,3,6.814,18.704,18.702,21.587,22.078,22.078,28.177,21.553,21.553,25.461,25.461,3a,6.814,3b,18.704
DQ355712,3,6.998,18.148,18.702,21.218,21.521,21.521,27.757,21.165,21.165,25.092,25.092,3a,6.998,3b,18.148
DQ355713,3,6.262,18.333,18.702,21.587,22.078,22.078,27.808,21.553,21.553,25.277,25.277,3a,6.262,3b,18.333
DQ355714,3,7.919,18.333,20.258,22.878,20.185,20.185,27.022,20.971,20.971,24.723,24.723,3a,7.919,3b,18.333
DQ355715,3,7.919,18.148,20.074,22.509,20.185,20.185,27.022,20.777,20.777,24.723,24.723,3a,7.919,3b,18.148
DQ355716,3,8.287,18.333,20.442,22.325,20.370,20.370,26.838,20.971,20.971,24.539,24.539,3a,8.287,3b,18.333
DQ355717,3,7.735,17.778,20.258,22.509,19.815,19.815,27.757,20.388,20.388,24.539,24.539,3a,7.735,3b,17.778
DQ355718,3,8.287,18.148,20.810,22.878,20.370,20.370,27.390,21.553,21.553,25.092,25.092,3a,8.287,3b,18.148
DQ355719,3,8.103,18.519,20.626,23.063,20.556,20.556,27.574,21.165,21.165,25.092,25.092,3a,8.103,3b,18.519
DQ355720,3,8.103,18.519,20.442,23.063,20.556,20.556,27.390,20.777,20.777,24.908,24.908,3a,8.103,3b,18.519
DQ355721,3,6.630,17.963,18.785,21.956,22.222,22.222,29.098,20.388,20.388,23.801,23.801,3a,6.630,3b,17.963
DQ355722,3,7.182,18.333,18.048,21.956,22.078,22.078,29.098,20.583,20.583,23.616,23.616,3a,7.182,3d,18.048
DQ355723,3,6.998,17.963,18.232,21.402,21.892,21.892,29.466,20.194,20.194,23.432,23.432,3a,6.998,3d,18.232
DQ355724,3,7.182,18.148,18.785,22.140,22.449,22.449,28.913,20.388,20.388,23.432,23.432,3a,7.182,3b,18.148
DQ355725,3,6.998,18.333,18.785,22.325,22.407,22.407,29.098,20.388,20.388,23.985,23.985,3a,6.998,3b,18.333
DQ355726,3,6.814,17.963,18.969,21.956,22.222,22.222,29.098,20.388,20.388,23.985,23.985,3a,6.814,3b,17.963
DQ355727,3,7.551,18.704,20.258,22.140,22.778,22.778,30.571,21.553,21.553,24.908,24.908,3a,7.551,3b,18.704
DQ355728,3,6.814,18.519,19.521,21.587,21.852,21.852,30.387,20.971,20.971,24.170,24.170,3a,6.814,3b,18.519
DQ355729,3,6.998,17.963,18.232,21.402,21.892,21.892,29.466,20.194,20.194,23.432,23.432,3a,6.998,3d,18.232
DQ355730,3,6.446,18.148,19.337,21.587,22.037,22.037,30.018,20.777,20.777,23.985,23.985,3a,6.446,3b,18.148
DQ430819,3,6.807,19.958,19.599,20.613,21.376,21.376,27.977,21.852,21.852,24.432,24.432,3a,6.807,3d,19.599
DQ430820,3,6.966,19.693,19.282,20.402,21.164,21.164,28.030,21.758,21.758,24.497,24.497,3a,6.966,3d,19.282
DQ437509,3,6.550,20.963,19.704,20.137,21.164,21.164,28.173,21.863,21.863,24.802,24.802,3a,6.550,3d,19.704
EF139700,3,7.302,19.231,19.536,22.611,23.077,23.077,29.936,22.436,22.436,27.937,27.937,3a,7.302,3b,19.231
EF154710,3,7.128,20.222,18.975,20.085,21.746,21.746,27.781,21.546,21.546,24.584,24.584,3a,7.128,3d,18.975
EF154711,3,6.864,20.275,20.085,20.243,22.063,22.063,28.556,21.905,21.905,24.355,24.355,3a,6.864,3d,20.085
EF154712,3,6.177,20.434,20.666,20.560,22.181,22.181,28.872,21.958,21.958,24.564,24.564,3a,6.177,3b,20.434
EF154713,3,7.022,20.222,19.662,20.402,21.693,21.693,28.662,22.234,22.234,24.655,24.655,3a,7.022,3d,19.662
EF363557,3,7.430,18.913,18.990,23.092,21.414,21.414,27.600,20.850,20.850,23.077,23.077,3a,7.430,3b,18.913
EF363558,3,7.028,16.298,18.814,22.691,22.065,22.065,29.600,20.040,20.040,23.319,23.319,3a,7.028,3b,16.298
EF363559,3,6.827,18.310,19.192,22.490,21.255,21.255,28.800,20.648,20.648,24.089,24.089,3a,6.827,3b,18.310
EF363560,3,7.831,19.316,20.202,23.494,21.830,21.830,29.600,20.850,20.850,24.899,24.899,3a,7.831,3b,19.316
EF406169,3,5.816,18.314,17.447,19.055,21.197,21.197,27.796,21.951,21.951,22.690,22.690,3a,5.816,3d,17.447
EF406170,3,6.139,19.773,18.901,19.381,22.168,22.168,28.783,23.415,23.415,23.663,23.663,3a,6.139,3d,18.901
EF406171,3,5.348,19.125,18.476,19.055,20.259,20.259,27.150,22.168,22.168,22.366,22.366,3a,5.348,3d,18.476
EF406172,3,5.977,19.611,18.578,19.544,21.521,21.521,28.331,22.764,22.764,24.149,24.149,3a,5.977,3d,18.578
EF406173,3,5.654,19.413,19.063,18.608,21.036,21.036,28.331,22.313,22.313,22.528,22.528,3a,5.654,3e,18.608
EF406174,3,6.462,19.125,17.771,18.893,21.036,21.036,27.150,21.301,21.301,23.177,23.177,3a,6.462,3d,17.771
EF406175,3,7.108,19.935,18.417,18.567,21.359,21.359,27.150,21.951,21.951,23.339,23.339,3a,7.108,3d,18.417
EF406176,3,5.977,19.935,18.578,18.567,20.065,20.065,27.487,22.602,22.602,22.366,22.366,3a,5.977,3d,18.578
EF406177,3,6.159,18.476,18.639,18.078,21.232,21.232,27.993,22.492,22.492,23.987,23.987,3a,6.159,3e,18.078
EF406178,3,6.300,19.287,18.578,20.033,21.521,21.521,28.162,22.602,22.602,23.177,23.177,3a,6.300,3d,18.578
EF406179,3,5.863,18.760,19.218,18.932,21.359,21.359,27.832,22.690,22.690,23.415,23.415,3a,5.863,3e,18.932
EF406180,3,6.678,18.108,19.055,18.770,20.550,20.550,27.184,22.366,22.366,23.415,23.415,3a,6.678,3b,18.108
EF406181,3,6.678,18.271,19.381,18.608,21.359,21.359,28.479,22.366,22.366,23.415,23.415,3a,6.678,3b,18.271
EF406182,3,6.947,18.314,18.417,17.915,21.359,21.359,27.825,22.764,22.764,23.501,23.501,3a,6.947,3e,17.915
EF406183,3,6.300,18.271,18.740,19.903,21.036,21.036,27.796,21.987,21.987,23.339,23.339,3a,6.300,3b,18.271
EF406184,3,6.624,19.287,18.901,20.033,21.521,21.521,27.656,22.276,22.276,21.556,21.556,3a,6.624,3d,18.901
EF406185,3,7.270,18.963,18.578,19.381,21.197,21.197,28.736,22.439,22.439,23.339,23.339,3a,7.270,3d,18.578
EF406186,3,7.593,18.801,19.063,19.707,20.874,20.874,26.813,21.951,21.951,23.663,23.663,3a,7.593,3b,18.801
EF406187,3,4.685,17.342,19.225,19.218,20.388,20.388,28.783,22.764,22.764,22.366,22.366,3a,4.685,3b,17.342
EF406188,3,4.847,17.342,18.901,19.218,20.065,20.065,28.783,22.764,22.764,22.366,22.366,3a,4.847,3b,17.342
EU078744,3,8.061,20.776,19.432,19.214,20.524,20.524,23.502,19.205,19.205,22.654,22.654,3a,8.061,3e,19.214
EU078745,3,6.100,21.005,21.179,19.178,20.915,20.915,23.272,19.868,19.868,23.810,23.810,3a,6.100,3i,19.868
EU078746,3,7.625,21.739,22.271,18.993,22.222,22.222,24.942,21.192,21.192,22.955,22.955,3a,7.625,3e,18.993
EU078747,3,8.715,23.581,21.397,19.406,22.004,22.004,26.267,20.530,20.530,23.362,23.362,3a,8.715,3e,19.406
EU078748,3,7.190,22.831,22.271,18.037,21.569,21.569,23.963,21.192,21.192,24.490,24.490,3a,7.190,3e,18.037
EU078749,3,8.515,22.426,22.489,20.087,21.616,21.616,23.095,18.543,18.543,23.112,23.112,3a,8.515,3i,18.543
EU078750,3,8.297,22.374,21.616,18.559,20.697,20.697,25.057,19.868,19.868,23.356,23.356,3a,8.297,3e,18.559
EU078751,3,9.150,22.831,22.926,21.233,21.351,21.351,25.576,21.478,21.478,24.295,24.295,3a,9.150,3g,21.351
EU078752,3,7.860,21.689,20.524,18.950,20.524,20.524,24.194,19.647,19.647,23.341,23.341,3a,7.860,3i,19.647
EU078753,3,7.860,22.374,21.834,18.493,21.616,21.616,24.194,18.996,18.996,22.883,22.883,3a,7.860,3i,18.996
EU078754,3,7.407,22.603,22.707,20.087,20.501,20.501,23.963,20.088,20.088,24.485,24.485,3a,7.407,3e,20.087
EU078755,3,6.972,21.005,21.179,19.214,20.046,20.046,24.194,19.426,19.426,24.027,24.027,3a,6.972,3e,19.214
EU078756,3,8.715,21.461,21.834,18.265,22.222,22.222,26.267,21.634,21.634,23.356,23.356,3a,8.715,3e,18.265
EU078757,3,7.843,21.005,22.489,19.406,21.786,21.786,25.576,20.088,20.088,22.654,22.654,3a,7.843,3i,20.088
EU078758,3,7.877,22.654,21.225,18.161,20.742,20.742,24.885,19.205,19.205,23.272,23.272,3a,7.877,3e,18.161
EU078759,3,6.769,21.918,21.834,19.178,22.440,22.440,25.057,21.634,21.634,23.583,23.583,3a,6.769,3e,19.178
EU078760,3,8.497,20.548,21.834,18.996,20.046,20.046,25.346,19.868,19.868,22.851,22.851,3a,8.497,3e,18.996
EU078761,3,8.279,21.233,21.616,18.493,20.776,20.776,25.115,20.088,20.088,23.570,23.570,3a,8.279,3e,18.493
EU078762,3,8.061,21.689,21.397,17.808,22.222,22.222,24.885,20.088,20.088,23.583,23.583,3a,8.061,3e,17.808
EU078763,3,7.625,21.233,21.397,19.432,21.133,21.133,24.194,20.751,20.751,22.654,22.654,3a,7.625,3e,19.432
EU078764,3,7.407,21.233,22.052,18.950,21.351,21.351,24.424,20.524,20.524,23.810,23.810,3a,7.407,3e,18.950
EU078765,3,6.972,22.654,21.616,18.993,22.004,22.004,24.249,21.397,21.397,23.636,23.636,3a,6.972,3e,18.993
EU078766,3,9.368,21.461,21.179,18.265,22.052,22.052,26.498,21.179,21.179,24.256,24.256,3a,9.368,3e,18.265
EU078767,3,7.424,23.059,21.616,17.904,19.818,19.818,23.733,18.943,18.943,23.799,23.799,3a,7.424,3e,17.904
EU078768,3,7.860,22.374,21.834,19.178,21.087,21.087,23.963,19.205,19.205,23.918,23.918,3a,7.860,3i,19.205
EU078769,3,7.424,20.776,22.489,17.808,21.351,21.351,24.885,18.985,18.985,23.799,23.799,3a,7.424,3e,17.808
EU078770,3,8.079,22.603,21.616,18.559,20.729,20.729,25.346,19.604,19.604,24.236,24.236,3a,8.079,3e,18.559
EU078771,3,8.079,23.288,22.052,18.721,21.133,21.133,24.598,20.742,20.742,23.129,23.129,3a,8.079,3e,18.721
EU078772,3,8.061,21.233,20.742,18.493,21.569,21.569,24.885,21.634,21.634,23.112,23.112,3a,8.061,3e,18.493
EU078773,3,7.407,21.918,20.742,19.178,21.133,21.133,24.424,20.088,20.088,23.341,23.341,3a,7.407,3e,19.178
EU078774,3,8.279,22.831,21.616,19.406,20.957,20.957,23.963,21.854,21.854,23.341,23.341,3a,8.279,3e,19.406
EU078775,3,7.843,22.374,22.052,18.493,22.323,22.323,25.346,21.192,21.192,25.597,25.597,3a,7.843,3e,18.493
EU078776,3,7.625,21.233,21.179,18.037,21.786,21.786,24.424,19.647,19.647,23.799,23.799,3a,7.625,3e,18.037
