Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
PP457746,2,91.467,375,2a,92.533,375,2793-2855,
PP457747,2,91.560,391,2a,92.583,391,2794-2855,
PP457748,2,90.127,314,2a,92.675,314,2793-2855,
PP457749,2,92.188,384,2a,92.288,389,2797-2855,
PP457750,2,91.645,383,2a,92.408,382,2794-2855,
PP457751,2,91.718,326,2a,92.331,326,2793-2855,
PP457752,2,92.013,313,2a,92.971,313,2794-2855,
PP457753,2,90.997,311,2a,93.226,310,2794-2855,
PP457754,2,90.354,311,2a,92.581,310,2794-2855,
PP457755,2,92.434,304,2a,93.421,304,2797-2855,
PP457756,2,92.605,311,2a,93.871,310,2794-2855,
PP457757,2,91.318,311,2a,92.258,310,2794-2855,
PP457758,2,88.026,309,2a,89.968,309,2794-2855,
PP457759,2,92.063,315,2a,93.333,315,2793-2855,
PP457760,2,92.381,315,2a,93.458,321,2797-2855,
PP457761,2,91.884,345,2a,92.754,345,2783-2855,
PP457762,2,91.531,307,2a,92.308,312,2797-2855,
PP457763,2,91.103,281,2a,92.171,281,2799-2855,
PP457764,2,91.148,305,2a,92.208,308,2797-2855,
PP457765,2,91.554,296,2a,92.568,296,2799-2855,
PP457766,2,91.935,310,2a,91.935,310,2794-2855,
PP457767,2,92.053,302,2a,93.160,307,2797-2855,
PP457768,2,91.176,306,2a,90.554,307,2797-2855,
PP457769,2,90.909,308,2a,91.374,313,2797-2855,
PP457770,2,92.105,304,2a,93.506,308,2797-2855,
PP457771,2,91.776,304,2a,92.857,308,2797-2855,
PP457772,2,92.013,313,2a,92.971,313,2794-2855,
PP457773,2,92.068,353,2a,92.635,353,2781-2855,
PP457774,2,91.919,297,2a,93.243,296,2799-2855,
PP457775,2,90.997,311,2a,91.613,310,2794-2855,
PP457776,2,92.642,299,2a,93.624,298,2798-2855,
PP457777,2,91.111,315,2a,91.720,314,2793-2855,
PP457778,2,92.308,312,2a,93.871,310,2794-2855,
PP457779,2,92.105,304,2a,93.464,306,2797-2855,
PP457780,2,91.083,314,2a,92.994,314,2794-2855,
PP457781,2,90.970,299,2a,92.977,299,2799-2855,
PP457782,2,91.054,313,2a,92.652,313,2794-2855,
PP457783,2,91.892,296,2a,93.243,296,2798-2855,
PP457784,2,89.235,353,2a,90.085,353,2781-2855,
PP457785,2,92.532,308,2a,92.857,308,2797-2855,
PP457786,2,90.476,315,2a,89.206,315,2794-2855,
PP457787,2,91.722,302,2a,93.046,302,2799-2855,
PP457788,2,91.883,308,2a,92.926,311,2797-2855,
PP457789,2,92.182,307,2a,92.628,312,2797-2855,
PP457790,2,92.027,301,2a,92.027,301,2799-2855,
PP457791,2,91.640,311,2a,92.903,310,2794-2855,
PP457792,2,91.611,298,2a,92.953,298,2798-2855,
PP457793,2,90.643,342,2a,91.813,342,2778-2855,
PP457794,2,89.241,316,2a,90.190,316,2794-2855,
PP457795,2,90.159,315,2a,91.429,315,2794-2855,
PP457796,2,90.288,278,2a,93.165,278,2799-2855,
PP457797,2,91.586,309,2a,93.528,309,2794-2855,
PP457798,2,90.190,316,2a,92.405,316,2793-2855,
PP457799,2,92.105,304,2a,93.182,308,2797-2855,
PP457800,2,91.054,313,2a,90.415,313,2794-2855,
PP457801,2,89.068,311,2a,91.318,311,2794-2855,
PP457802,2,92.351,353,2a,92.351,353,2781-2855,
PP484706,4,81.119,286,4f,93.310,284,2751-2846,
PP484707,2,84.155,284,2u,88.339,283,2797-2855,
PP484708,1,81.469,286,1d,87.762,286,2774-2855,
PP484709,1,85.612,278,1l,86.282,277,2774-2855,
PP484710,2,84.452,283,2u,87.279,283,2797-2855,
PP484711,4,80.769,286,4f,90.141,284,2751-2846,
PP484712,2,81.690,284,2u,86.926,283,2797-2855,
PP484713,4,81.338,284,4t,92.308,286,2751-2845,
PP484714,4,82.168,286,4p,91.958,286,2751-2846,
PP484715,2,85.211,284,2u,89.046,283,2797-2855,
PP484716,4,82.867,286,4p,91.958,286,2751-2846,
PP484717,4,83.099,284,4t,90.909,286,2751-2845,
PP484718,1,81.338,284,1h,93.662,284,2774-2855,
PP484719,2,82.394,284,2u,86.572,283,2797-2855,
PP484720,4,82.168,286,4f,92.606,284,2751-2846,
PP484721,4,82.867,286,4f,91.901,284,2751-2846,
PP484722,4,83.217,286,4m,87.273,275,2751-2846,
PP484723,4,81.469,286,4l,84.266,286,2751-2846,
PP484724,2,85.211,284,2u,88.339,283,2797-2855,
PP484725,4,81.119,286,4f,93.662,284,2751-2846,
PP484726,4,83.099,284,4f,93.007,286,2751-2845,
PP484727,1,84.266,286,1e,92.308,286,2774-2855,
PP484728,1,86.364,286,1e,93.007,286,2774-2855,
PP484729,2,84.155,284,2a,85.211,284,2797-2855,
PP484730,4,80.070,286,4f,91.901,284,2751-2846,
PP484731,2,84.507,284,2u,87.633,283,2797-2855,
PP484732,2,85.563,284,2u,87.986,283,2797-2855,
PP484733,4,80.420,286,4f,92.958,284,2751-2846,
PP484734,4,83.566,286,4f,96.831,284,2751-2846,
PP484735,1,85.664,286,1e,94.056,286,2774-2855,
PP484736,4,82.867,286,4f,91.901,284,2751-2846,
PP484737,2,85.211,284,2u,88.339,283,2797-2855,
PP484738,1,83.217,286,1e,95.105,286,2774-2855,
PP484739,4,82.168,286,4f,93.662,284,2751-2846,
PP484740,4,81.949,277,4m,84.643,280,2751-2843,
PP484741,4,83.217,286,4m,87.273,275,2751-2846,
PP484742,4,79.371,286,4f,91.197,284,2751-2846,
PP484743,4,80.769,286,4f,91.549,284,2751-2846,
PP484744,4,83.217,286,4p,87.413,286,2751-2846,
PP484745,1,80.427,281,1o,84.342,281,2774-2855,
PP484746,1,83.746,283,1o,84.698,281,2774-2855,
PP484747,4,83.099,284,4t,92.143,280,2751-2845,
PP484748,1,83.566,286,1e,93.357,286,2774-2855,
PP484749,1,84.266,286,1l,94.755,286,2774-2855,
PP484750,2,86.219,283,2u,93.007,286,2797-2855,
PP484751,1,84.342,281,1e,95.730,281,2774-2855,
PP484752,4,82.517,286,4p,90.559,286,2751-2846,
PP484753,2,83.803,284,2u,87.633,283,2797-2855,
PP484754,4,82.014,278,4t,90.909,286,2751-2843,
PP484755,4,79.720,286,4f,90.141,284,2751-2846,
PP484756,2,79.245,265,2u,82.264,265,2803-2855,
PP484757,2,84.452,283,2u,95.105,286,2797-2855,
PP484758,1,84.266,286,1e,95.804,286,2774-2855,
PP484759,1,85.315,286,1e,94.056,286,2774-2855,
PP484760,4,82.007,289,4f,90.493,284,2751-2846,
PP484761,4,81.469,286,4f,93.310,284,2751-2846,
PP484762,4,81.818,286,4l,88.462,286,2751-2846,
PP484763,1,84.266,286,1e,94.406,286,2774-2855,
PP484764,1,83.566,286,1e,92.308,286,2774-2855,
PP484765,4,81.119,286,4f,91.197,284,2751-2846,
PP484766,1,83.217,286,1e,93.706,286,2774-2855,
PP484767,1,85.765,281,1l,92.657,286,2774-2855,
PP484768,4,83.451,284,4t,91.958,286,2751-2845,
PP484769,2,85.211,284,2u,87.279,283,2797-2855,
PP484770,1,83.566,286,1e,92.657,286,2774-2855,
PP484771,2,85.211,284,2r,85.664,286,2797-2855,
PP484772,4,81.469,286,4f,91.549,284,2751-2846,
PP484773,1,84.615,286,1l,96.503,286,2774-2855,
PP484774,1,85.664,286,1l,94.406,286,2774-2855,
PP484775,4,81.469,286,4l,88.112,286,2751-2846,
PP484776,1,81.469,286,1c,85.091,275,2774-2855,
PP484777,2,83.099,284,2u,86.219,283,2797-2855,
PP484778,1,84.615,286,1e,93.357,286,2774-2855,
PP484779,2,84.266,286,2u,95.105,286,2797-2855,
PP484780,1,86.833,281,1l,96.113,283,2774-2855,
PP484781,1,85.053,281,1l,94.755,286,2774-2855,
PP484782,4,82.517,286,4p,95.455,286,2751-2846,
PP484783,1,84.266,286,1e,93.706,286,2774-2855,
PP484784,1,85.053,281,1l,94.406,286,2774-2855,
PP484785,2,82.394,284,2u,86.926,283,2797-2855,
PP484786,2,83.803,284,2u,86.219,283,2797-2855,
PP484787,1,84.965,286,1l,94.056,286,2774-2855,
PP484788,4,81.469,286,4f,92.254,284,2751-2846,
PP484789,1,83.916,286,1e,93.357,286,2774-2855,
PP484790,2,84.507,284,2u,87.986,283,2797-2855,
PP484791,4,79.371,286,4f,90.493,284,2751-2846,
PP484792,1,84.615,286,1l,94.755,286,2774-2855,
PP484793,1,84.698,281,1e,93.238,281,2774-2855,
PP484794,2,83.099,284,2u,86.926,283,2797-2855,
PP484795,2,86.268,284,2u,87.063,286,2797-2855,
PP484796,4,81.295,278,4t,91.958,286,2751-2843,
PP484797,1,84.965,286,1e,93.357,286,2774-2855,
PP484798,4,80.986,284,4t,87.857,280,2751-2845,
PP484799,4,82.867,286,4p,91.608,286,2751-2846,
PP484800,1,80.070,286,1h,93.357,286,2774-2855,
PP484801,4,80.070,286,4f,92.958,284,2751-2846,
PP484802,4,87.063,286,4c,87.762,286,2751-2846,
PP484803,2,84.211,285,2u,86.364,286,2797-2855,
PP484804,4,82.168,286,4f,91.197,284,2751-2846,
PP484805,1,84.266,286,1o,95.804,286,2774-2855,
PP484806,4,81.338,284,4t,93.706,286,2751-2845,
PP484807,2,82.394,284,2u,87.633,283,2797-2855,
PP484808,4,78.322,286,4f,88.732,284,2751-2846,
PP484809,1,84.698,281,1l,93.007,286,2774-2855,
PP484810,4,82.517,286,4l,86.014,286,2751-2846,
PP484811,4,79.021,286,4f,90.493,284,2751-2846,
PP484812,4,79.371,286,4f,89.789,284,2751-2846,
PP484813,2,82.042,284,2u,85.866,283,2797-2855,
PP484814,4,82.517,286,4f,92.606,284,2751-2846,
PP484815,1,85.315,286,1e,91.958,286,2774-2855,
PP484816,1,86.121,281,1l,94.406,286,2774-2855,
PP484817,1,83.916,286,1l,95.804,286,2774-2855,
PP484818,4,80.634,284,4t,93.706,286,2751-2845,
PP484819,1,85.664,286,1l,96.154,286,2774-2855,
PP484820,1,84.965,286,1e,94.406,286,2774-2855,
PP484821,4,84.364,275,4p,93.455,275,2751-2842,
PP484822,2,85.866,283,2u,92.308,286,2797-2855,
PP484823,4,82.517,286,4f,92.958,284,2751-2846,
PP484824,1,83.630,281,1o,85.053,281,2774-2855,
PP484825,2,84.155,284,2u,87.986,283,2797-2855,
PP484826,4,82.168,286,4p,90.559,286,2751-2846,
PP484827,4,85.614,285,4v,86.972,284,2751-2845,
PP484828,2,84.099,283,2u,88.339,283,2797-2855,
PP484829,1,85.315,286,1l,95.455,286,2774-2855,
PP484830,1,86.713,286,1l,93.706,286,2774-2855,
PP484831,2,84.155,284,2u,87.279,283,2797-2855,
PP484832,4,82.168,286,4f,95.070,284,2751-2846,
PP484833,1,83.217,286,1e,95.455,286,2774-2855,
PP484834,4,82.867,286,4f,90.141,284,2751-2846,
PP484835,1,85.315,286,1e,94.056,286,2774-2855,
PP484836,2,86.620,284,2u,87.279,283,2797-2855,
PP484837,1,84.965,286,1e,92.308,286,2774-2855,
PP484838,1,84.615,286,1e,92.657,286,2774-2855,
PP484839,4,81.469,286,4f,92.958,284,2751-2846,
PP484840,1,84.266,286,1e,95.105,286,2774-2855,
PP484841,4,82.374,278,4t,94.755,286,2751-2843,
PP484842,2,85.915,284,2u,86.926,283,2797-2855,
PP484843,2,84.155,284,2u,87.063,286,2797-2855,
PP484844,2,85.211,284,2u,87.762,286,2797-2855,
PP484845,2,84.397,282,2u,87.234,282,2797-2855,
PP484846,1,84.615,286,1e,93.007,286,2774-2855,
PP484847,2,85.211,284,2u,86.713,286,2797-2855,
PP484848,2,78.873,284,2u,83.922,255,2797-2855,
PP484849,1,83.630,281,1l,95.760,283,2774-2855,
PP484850,1,87.063,286,1l,94.755,286,2774-2855,
PP484851,2,83.803,284,2u,88.693,283,2797-2855,
PP484852,1,82.867,286,1e,94.056,286,2774-2855,
PP484853,2,84.507,284,2m,84.507,284,2797-2855,
PP484854,4,82.517,286,4f,92.254,284,2751-2846,
PP484855,4,82.517,286,4l,86.014,286,2751-2846,
PP484856,4,83.972,287,4f,93.310,284,2751-2846,
PP484857,4,82.042,284,4f,94.056,286,2751-2845,
PP484858,4,81.469,286,4f,91.549,284,2751-2846,
PP484859,1,84.965,286,1e,92.308,286,2774-2855,
PP484860,4,83.275,287,4f,93.310,284,2751-2846,
PP484861,1,83.039,283,1h,90.813,283,2774-2855,
PP484862,1,83.217,286,1e,94.406,286,2774-2855,
PP484863,4,79.585,289,4f,91.901,284,2751-2846,
PP484864,2,82.746,284,2u,86.926,283,2797-2855,
PP484865,1,79.021,286,1h,93.706,286,2774-2855,
PP484866,4,82.168,286,4f,94.014,284,2751-2846,
PP484867,1,84.615,286,1l,95.105,286,2774-2855,
PP484868,1,84.615,286,1e,94.755,286,2774-2855,
PP484869,2,79.216,255,2t,82.246,276,2806-2855,
PP484870,4,82.517,286,4f,94.718,284,2751-2846,
PP484871,2,83.392,283,2u,88.693,283,2797-2855,
PP484872,2,85.816,282,2u,88.028,284,2797-2855,
PP484873,1,84.965,286,1l,95.804,286,2774-2855,
PP484874,1,84.266,286,1e,95.105,286,2774-2855,
PP484875,4,80.420,286,4f,91.549,284,2751-2846,
PP484876,1,86.014,286,1e,94.755,286,2774-2855,
PP484877,1,83.217,286,1e,95.105,286,2774-2855,
PP583866,2,86.577,298,2u,87.248,298,2797-2855,
PP583867,1,83.729,295,1e,92.905,296,2776-2855,
PP583868,4,79.195,298,4t,89.933,298,2752-2851,
PP583869,1,82.886,298,1e,93.289,298,2775-2855,
PP583870,1,85.811,296,1l,95.270,296,2776-2855,
PP583871,4,83.893,298,4l,85.906,298,2752-2851,
PP583872,4,80.201,298,4f,90.604,298,2752-2851,
PP583873,1,85.906,298,1e,92.617,298,2775-2855,
PP583874,2,84.228,298,2u,87.584,298,2797-2855,
PP583875,4,80.872,298,4t,90.940,298,2752-2851,
PP583876,2,83.893,298,2u,86.577,298,2797-2855,
PP583877,2,85.570,298,2u,87.919,298,2797-2855,
PP583878,1,81.419,296,1h,93.624,298,2776-2855,
PP583879,4,78.912,294,4p,84.014,294,2752-2849,
PP583880,2,83.557,298,2u,85.570,298,2797-2855,
PP583881,1,84.228,298,1e,92.617,298,2775-2855,
PP583882,2,85.235,298,2u,87.919,298,2797-2855,
PP583883,1,83.557,298,1e,94.631,298,2775-2855,
PP583884,2,84.281,299,2u,86.242,298,2797-2855,
PP583885,4,81.208,298,4c,84.228,298,2752-2851,
PP583886,4,79.530,298,4f,91.275,298,2752-2851,
PP583887,1,81.208,298,1o,85.235,298,2775-2855,
PP583888,4,82.886,298,4f,94.631,298,2752-2851,
PP583889,1,83.893,298,1e,95.302,298,2775-2855,
PP583890,4,83.557,298,4p,91.611,298,2752-2851,
PP583891,2,82.492,297,2u,87.879,297,2797-2855,
PP583892,2,83.221,298,2u,86.577,298,2797-2855,
PP583893,4,80.537,298,4l,85.570,298,2752-2851,
PP583894,4,82.215,298,4f,91.946,298,2752-2851,
PP583895,4,81.879,298,4f,91.946,298,2752-2851,
PP583896,1,83.893,298,1e,94.295,298,2775-2855,
PP583897,4,82.215,298,4l,86.242,298,2752-2851,
PP583898,1,80.405,296,1h,94.295,298,2776-2855,
PP583899,1,80.405,296,1h,94.295,298,2776-2855,
PP583900,1,83.893,298,1e,93.624,298,2775-2855,
PP583901,1,86.577,298,1l,96.980,298,2775-2855,
PP583902,1,84.564,298,1l,95.302,298,2775-2855,
PP583903,4,83.557,298,4f,94.295,298,2752-2851,
PP583904,2,84.564,298,2u,87.584,298,2797-2855,
PP583905,2,82.886,298,2u,87.584,298,2797-2855,
PP583906,4,80.537,298,4f,93.289,298,2752-2851,
PP583907,1,81.419,296,1h,93.624,298,2776-2855,
PP583908,4,82.215,298,4f,92.617,298,2752-2851,
PP583909,4,79.530,298,4f,87.248,298,2752-2851,
PP583910,4,83.221,298,4f,93.289,298,2752-2851,
PP583911,4,81.208,298,4f,89.933,298,2752-2851,
PP583912,1,85.570,298,1l,97.651,298,2775-2855,
PP583913,4,81.208,298,4f,91.275,298,2752-2851,
PP583914,1,86.577,298,1l,96.980,298,2775-2855,
PP583915,1,85.235,298,1l,96.309,298,2775-2855,
PP583916,4,82.550,298,4p,86.577,298,2752-2851,
PP583917,4,88.255,298,4c,89.933,298,2752-2851,
PP583918,2,84.564,298,2u,85.235,298,2797-2855,
PP583919,4,81.879,298,4f,93.624,298,2752-2851,
PP583920,4,80.537,298,4l,83.221,298,2752-2851,
PP583921,4,82.886,298,4p,91.275,298,2752-2851,
PP583922,1,85.570,298,1e,93.289,298,2775-2855,
PP583923,1,85.235,298,1e,92.617,298,2775-2855,
PP583924,4,80.537,298,4f,90.940,298,2752-2851,
PP583925,4,83.557,298,4f,92.282,298,2752-2851,
PP583926,1,85.235,298,1e,93.960,298,2775-2855,
PP583927,4,83.221,298,4p,92.282,298,2752-2851,
PP583928,2,84.899,298,2u,88.591,298,2797-2855,
PP583929,1,84.564,298,1e,95.973,298,2775-2855,
PP583930,4,82.215,298,4f,92.282,298,2752-2851,
PP583931,2,85.235,298,2u,92.953,298,2797-2855,
PP583932,4,80.537,298,4p,91.946,298,2752-2851,
PP583933,1,84.564,298,1l,96.644,298,2775-2855,
PP583934,4,82.550,298,4f,92.617,298,2752-2851,
PP583935,1,84.899,298,1l,94.966,298,2775-2855,
PP583936,1,80.068,296,1h,93.289,298,2776-2855,
PP583937,2,85.906,298,2u,88.591,298,2797-2855,
PP583938,1,85.235,298,1e,92.617,298,2775-2855,
PP583939,4,80.872,298,4f,92.617,298,2752-2851,
PP583940,4,82.215,298,4f,93.289,298,2752-2851,
PP583941,4,81.879,298,4f,93.624,298,2752-2851,
PP583942,2,82.886,298,2a,84.899,298,2797-2855,
PP583943,4,78.188,298,4f,90.268,298,2752-2851,
PP583944,4,83.893,298,4f,93.624,298,2752-2851,
PP583945,1,82.550,298,1e,92.953,298,2775-2855,
PP583946,4,84.228,298,4m,85.906,298,2752-2851,
PP583947,1,86.242,298,1l,89.262,298,2775-2855,
PP583948,2,84.228,298,2q,85.906,298,2797-2855,
PP583949,2,83.221,298,2u,86.577,298,2797-2855,
PP583950,1,85.235,298,1l,93.624,298,2775-2855,
PP583951,4,78.523,298,4f,89.933,298,2752-2851,
PP583952,1,83.221,298,1e,93.960,298,2775-2855,
PP583953,2,85.069,288,2u,90.572,297,2800-2855,
PP583954,4,82.886,298,4f,90.604,298,2752-2851,
PP583955,4,81.208,298,4f,92.617,298,2752-2851,
PP583956,1,85.235,298,1e,92.617,298,2775-2855,
PP583957,2,85.906,298,2u,87.584,298,2797-2855,
PP583958,4,82.550,298,4t,91.611,298,2752-2851,
PP583959,2,83.557,298,2u,91.611,298,2797-2855,
PP583960,1,83.893,298,1e,93.624,298,2775-2855,
PP583961,4,80.537,298,4f,88.591,298,2752-2851,
PP583962,1,85.522,297,1g,87.919,298,2776-2855,
PP583963,1,81.757,296,1h,94.966,298,2776-2855,
PP583964,4,81.208,298,4t,91.275,298,2752-2851,
PP583965,2,86.242,298,2u,88.255,298,2797-2855,
PP583966,1,85.906,298,1e,95.302,298,2775-2855,
PP583967,4,80.537,298,4f,91.946,298,2752-2851,
PP583968,4,85.570,298,4p,93.289,298,2752-2851,
PP583969,2,84.564,298,2j,85.570,298,2797-2855,
PP583970,1,84.228,298,1e,95.638,298,2775-2855,
PP583971,4,81.879,298,4f,90.604,298,2752-2851,
PP583972,1,85.570,298,1l,94.966,298,2775-2855,
PP583973,1,84.899,298,1o,94.966,298,2775-2855,
PP583974,4,82.215,298,4c,84.899,298,2752-2851,
PP583975,1,81.081,296,1h,92.953,298,2776-2855,
PP583976,2,83.721,301,2u,88.591,298,2797-2855,
PP583977,1,83.893,298,1e,94.966,298,2775-2855,
PP583978,4,81.208,298,4f,90.604,298,2752-2851,
PP583979,2,83.221,298,2u,87.919,298,2797-2855,
PP583980,1,84.564,298,1l,95.973,298,2775-2855,
PP583981,2,83.557,298,2r,87.248,298,2797-2855,
PP583982,4,81.879,298,4f,92.617,298,2752-2851,
PP583983,1,84.899,298,1l,94.966,298,2775-2855,
PP583984,1,84.228,298,1e,95.638,298,2775-2855,
PP583985,1,86.577,298,1l,96.980,298,2775-2855,
PP583986,1,86.577,298,1l,96.644,298,2775-2855,
PP583987,1,85.906,298,1l,93.960,298,2775-2855,
PP583988,4,81.879,298,4f,89.597,298,2752-2851,
PP583989,1,85.906,298,1e,93.624,298,2775-2855,
PP583990,4,81.544,298,4f,92.617,298,2752-2851,
PP583991,2,85.667,300,2u,87.584,298,2797-2855,
PP583992,1,83.221,298,1e,94.295,298,2775-2855,
PP583993,1,85.235,298,1l,94.295,298,2775-2855,
PP583994,4,81.208,298,4t,92.282,298,2752-2851,
PP583995,4,84.564,298,4c,87.919,298,2752-2851,
PP583996,1,84.564,298,1l,94.631,298,2775-2855,
PP583997,2,83.221,298,2u,86.913,298,2797-2855,
PP583998,1,86.242,298,1l,96.980,298,2775-2855,
PP583999,2,84.564,298,2u,85.570,298,2797-2855,
PP584000,1,85.906,298,1l,93.960,298,2775-2855,
PP584001,4,80.201,298,4f,91.275,298,2752-2851,
PP584002,4,81.879,298,4f,92.282,298,2752-2851,
PP584003,4,80.537,298,4t,91.611,298,2752-2851,
PP584004,1,84.899,298,1l,96.644,298,2775-2855,
PP584005,1,85.522,297,1e,93.898,295,2776-2855,
PP584006,4,80.537,298,4f,91.946,298,2752-2851,
PP584007,1,83.893,298,1l,93.289,298,2775-2855,
PP584008,4,82.550,298,4t,91.275,298,2752-2851,
PP584009,2,84.564,298,2u,87.584,298,2797-2855,
PP584010,1,85.906,298,1l,95.973,298,2775-2855,
PP584011,4,80.872,298,4f,89.597,298,2752-2851,
PP584012,4,83.557,298,4t,90.940,298,2752-2851,
PP584013,4,80.936,299,4f,91.275,298,2752-2851,
PP584014,1,85.235,298,1e,93.960,298,2775-2855,
PQ212854,1,95.573,384,1a,94.792,384,2752-2855,
PQ212855,1,95.833,384,1a,95.052,384,2752-2855,
PQ212856,1,95.573,384,1a,94.792,384,2752-2855,
PQ212857,1,93.490,384,1a,93.229,384,2752-2855,
PQ212858,1,93.750,384,1a,92.969,384,2752-2855,
PQ212859,1,94.531,384,1a,94.271,384,2752-2855,
PQ212860,1,95.573,384,1a,94.792,384,2752-2855,
PQ320121,3,81.412,850,3b,99.293,849,2753-2855,
PQ320122,3,99.320,1323,3a,94.486,1324,2683-2855,
PQ320123,1,94.010,768,1a,93.490,768,2770-2855,
PQ320124,1,94.893,1077,1a,94.336,1077,2683-2855,
PQ320125,3,81.976,982,3b,99.185,981,2706-2855,
PQ320126,1,94.958,1071,1a,94.491,1071,2683-2855,
PQ320127,3,82.268,970,3b,98.968,969,2714-2855,
PQ320128,1,94.792,1056,1a,94.508,1056,2683-2855,
PQ320129,3,81.756,1025,3b,97.661,1026,2691-2855,
PQ320130,1,82.396,1085,1b,99.448,1086,2683-2855,
PQ335035,1,95.637,1696,1a,95.106,1696,2683-2855,
PQ335036,1,95.912,1321,1a,95.079,1321,2683-2855,
PQ335037,1,96.226,1696,1a,95.637,1696,2683-2855,
PQ335038,1,96.342,1695,1a,95.575,1695,2683-2855,
PQ335039,1,95.819,1698,1a,95.230,1698,2683-2855,
PQ335040,1,95.534,1321,1a,95.079,1321,2683-2855,
PQ335041,1,95.696,1696,1a,94.988,1696,2683-2855,
PQ335042,1,93.698,1698,1a,93.404,1698,2683-2855,
PQ335043,1,94.912,511,1a,94.325,511,,
PQ335044,1,93.889,360,1a,93.333,360,,
PQ335045,1,93.278,1696,1a,92.925,1696,2683-2855,
PQ335046,1,95.991,1696,1a,95.106,1696,2683-2855,
PQ335047,1,96.657,1047,1a,96.466,1047,2751-2855,
PQ335048,1,95.272,1692,1a,94.504,1692,2683-2855,
PQ335049,1,95.524,1698,1a,94.817,1698,2683-2855,
PQ335050,1,93.915,378,1a,93.122,378,2779-2855,
PQ335051,1,96.167,1696,1a,95.460,1696,2683-2855,
PQ335052,1,95.224,1696,1a,94.517,1696,2683-2855,
PQ335053,1,93.414,987,1a,93.617,987,2683-2855,
PQ335054,1,89.537,1663,1a,89.296,1663,2683-2855,
PQ335055,1,96.466,1698,1a,95.819,1698,2683-2855,
PQ335056,1,95.814,1696,1a,95.224,1696,2683-2855,
PQ335057,1,93.822,696,1a,93.247,696,2683-2855,
PQ335058,1,93.684,1694,1a,93.388,1694,2683-2855,
PQ335059,1,95.819,1698,1a,95.347,1698,2683-2855,
PQ335060,1,95.872,436,1a,95.872,436,2823-2855,
PQ335061,1,96.403,1696,1a,95.932,1696,2683-2855,
PQ335062,1,96.108,1696,1a,95.401,1696,2683-2855,
PQ335063,1,95.345,666,1a,95.345,666,2683-2756,
PQ335064,1,95.460,1696,1a,95.519,1696,2683-2855,
PQ335065,1,95.044,1695,1a,94.572,1695,2683-2855,
PQ335066,1,95.932,1696,1a,95.165,1696,2683-2855,
PQ335067,1,96.231,1698,1a,95.642,1698,2683-2855,
PQ335068,1,96.291,1321,1a,95.761,1321,2683-2855,
PQ335069,1,95.429,350,1a,95.714,350,,
PQ335070,1,95.811,1671,1a,95.212,1671,2683-2855,
PQ335071,1,96.521,1696,1a,95.696,1696,2683-2855,
PQ335072,1,93.565,1321,1a,93.565,1321,2683-2855,
PQ335073,1,95.932,1696,1a,95.224,1696,2683-2855,
PQ335074,1,95.637,1696,1a,95.106,1696,2683-2855,
PQ335075,1,93.278,1696,1a,92.925,1696,2683-2855,
PQ335076,1,95.875,1697,1a,95.286,1697,2683-2855,
PQ335077,1,95.932,1696,1a,95.283,1696,2683-2855,
PQ335078,1,95.578,1696,1a,95.106,1696,2683-2855,
PQ335079,1,95.932,1696,1a,95.342,1696,2683-2855,
PQ335080,1,94.792,384,1a,94.271,384,2775-2855,
PQ335081,1,95.836,1321,1a,95.231,1321,2683-2855,
PQ335082,1,96.482,1279,1a,95.700,1279,2683-2855,
PQ335083,1,93.067,375,1a,92.267,375,,
PQ335084,1,93.096,1405,1a,92.954,1405,2683-2855,
PQ335085,1,95.814,1696,1a,94.988,1696,2683-2855,
PQ335086,1,95.632,1694,1a,94.923,1694,2683-2855,
PQ335087,1,94.935,1698,1a,94.582,1698,2683-2855,
PQ335088,1,94.696,1414,1a,94.201,1414,2683-2855,
PQ335089,4,91.738,823,4a,91.738,823,2683-2785,
PQ335090,4,93.758,769,4a,93.758,769,2817-2855,
PQ335091,4,92.284,1322,4a,92.284,1322,2683-2855,
PQ335092,4,92.436,1322,4a,92.436,1322,2683-2855,
PQ335093,4,92.803,1320,4a,92.803,1320,2683-2855,
PQ335094,4,91.824,1639,4a,91.824,1639,2683-2855,
PQ335095,4,93.084,347,4c,93.660,347,,
PQ335096,4,93.391,348,4c,94.253,348,,
PQ335097,4,92.034,1293,4a,92.034,1293,2683-2855,
PQ335098,4,90.764,563,4a,90.764,563,2683-2712,
PQ335099,4,91.141,745,4a,91.141,745,2683-2759,
PQ335100,4,93.116,1322,4a,93.116,1322,2683-2855,
PQ335101,4,91.409,745,4a,91.409,745,2683-2759,
PQ335102,4,90.530,792,4a,90.530,792,2683-2774,
PQ335103,4,93.375,317,4c,94.006,317,,
PQ335104,4,92.511,1322,4a,92.511,1322,2683-2855,
PQ335105,4,92.192,333,4c,94.595,333,,
PQ335106,4,91.755,376,4c,93.503,354,2683-2781,
PQ335107,4,92.436,1322,4a,92.436,1322,2683-2855,
PQ335108,4,91.997,1262,4a,91.997,1262,2683-2855,
PQ335109,4,93.393,333,4a,93.393,333,,
PQ335110,4,92.593,297,4l,94.276,297,,
PQ335111,4,92.511,1322,4a,92.511,1322,2683-2855,
PQ335112,4,90.769,1105,4a,90.769,1105,2683-2855,
