Accession,ClosestSubtypeAlignedNT,Genotype1Distance,Genotype2Distance,Genotype3Distance,Genotype4Distance,Genotype5Distance,Genotype6Distance,Genotype7Distance,Genotype8Distance,FirstChoiceGenotype,FirstChoiceDistance,SecondChoiceGenotype,SecondChoiceDistance
ON506757,745,29.933,33.780,33.650,10.738,29.530,32.487,34.309,32.888,4,10.738,5,29.530
ON506759,756,29.342,33.158,32.629,11.111,28.628,32.938,34.681,32.761,4,11.111,5,28.628
ON506778,633,29.208,,32.504,11.374,28.904,31.667,,32.401,4,11.374,5,28.904
ON506781,718,28.988,32.730,32.267,9.610,28.691,31.989,33.670,32.500,4,9.610,5,28.691
ON506793,722,28.889,32.039,31.970,19.526,29.346,30.737,33.393,32.050,4,19.526,1,28.889
ON506796,783,28.264,33.376,32.266,10.728,29.412,31.904,34.371,32.911,4,10.728,1,28.264
ON506799,761,28.909,32.411,31.627,19.711,28.834,30.759,32.872,32.380,4,19.711,1,28.909
ON506801,675,28.399,33.133,32.815,9.926,27.820,30.887,33.008,31.734,4,9.926,5,27.820
ON506808,788,28.354,32.464,31.736,20.406,28.897,31.512,33.507,31.619,4,20.406,1,28.354
ON506817,797,27.351,32.375,32.094,20.149,27.694,31.447,32.872,30.201,4,20.149,1,27.351
ON506818,792,28.030,33.711,31.209,11.616,28.807,31.439,34.581,32.702,4,11.616,1,28.030
ON506819,717,28.390,32.497,32.406,19.805,28.451,29.393,32.292,32.828,4,19.805,1,28.390
ON123713,362,27.078,27.113,29.558,16.620,30.800,33.562,,27.273,4,16.620,1,27.078
ON123720,342,30.000,28.253,28.363,8.480,27.675,30.769,30.887,28.364,4,8.480,3,28.363
PQ442791,332,,30.508,27.434,21.184,31.250,,31.000,28.511,4,21.184,3,27.434
PQ442792,328,,27.700,27.434,21.184,31.250,,31.000,28.511,4,21.184,3,27.434
PQ442793,345,28.613,29.577,30.145,17.733,,31.769,31.338,,4,17.733,1,28.613
PQ442794,345,29.395,27.237,31.105,17.971,30.576,30.690,29.078,27.586,4,17.971,1,29.395
PQ442795,331,30.124,,28.125,16.918,,29.555,28.723,27.615,4,16.918,3,28.125
PQ442796,338,29.912,,29.467,18.639,31.295,30.364,31.317,29.832,4,18.639,3,29.467
PQ442797,336,30.124,,28.125,16.667,,29.555,28.723,27.615,4,16.667,3,28.125
PQ442798,348,30.286,30.857,29.683,17.816,,30.081,30.479,,4,17.816,3,29.683
PQ442799,348,30.286,30.857,29.683,17.816,,30.081,30.479,,4,17.816,3,29.683
PQ442800,345,28.613,29.577,30.145,17.733,,31.769,31.338,,4,17.733,1,28.613
PQ442801,345,29.395,27.237,31.105,17.971,30.576,30.690,29.078,27.586,4,17.971,1,29.395
PQ442802,336,26.769,,29.206,16.964,,,,27.273,4,16.964,1,26.769
PQ442803,326,28.214,31.349,27.570,18.098,30.556,,,27.863,4,18.098,1,28.214
PQ442804,338,28.660,31.348,25.877,16.272,31.599,,29.874,30.252,4,16.272,1,28.660
PQ442805,336,29.179,,25.877,16.964,31.227,,30.794,30.962,4,16.964,1,29.179
PQ442806,269,29.389,,,17.844,31.837,,30.275,31.019,4,17.844,1,29.389
PQ442807,332,28.707,31.329,25.778,16.314,31.599,,29.936,30.252,4,16.314,1,28.707
PQ442808,330,28.289,27.692,29.260,19.149,30.769,,29.545,26.809,4,19.149,1,28.289
PQ442809,326,27.217,27.636,29.538,18.405,31.104,33.851,31.104,26.809,4,18.405,1,27.217
PQ442810,338,28.125,30.267,29.373,18.935,29.365,,28.662,,4,18.935,1,28.125
PQ442811,323,27.160,27.636,29.538,18.266,31.104,33.956,31.104,26.809,4,18.266,1,27.160
PQ442812,338,29.118,,28.750,16.568,,29.960,29.433,,4,16.568,3,28.750
PQ442813,343,31.014,31.884,25.688,17.493,30.794,31.174,30.496,27.799,4,17.493,3,25.688
PQ442814,286,30.576,28.372,23.474,21.201,25.455,,,,4,21.201,3,23.474
PQ442815,322,28.289,27.692,29.276,19.565,31.034,,29.431,26.809,4,19.565,1,28.289
PQ442816,289,30.576,28.372,23.474,21.201,25.455,,,,4,21.201,3,23.474
PQ442817,329,29.524,28.912,28.621,22.403,31.930,31.364,29.965,30.714,4,22.403,3,28.621
PQ442818,344,27.168,29.358,26.316,17.151,29.137,,,27.966,4,17.151,1,27.168
PQ442819,345,28.613,29.577,30.145,17.733,,31.769,31.338,,4,17.733,1,28.613
PQ442820,326,28.231,28.832,27.632,16.258,30.576,28.745,,,4,16.258,3,27.632
PQ442821,322,30.000,29.412,28.621,22.549,31.930,31.280,29.965,30.153,4,22.549,3,28.621
PQ442822,345,29.395,27.237,31.105,17.971,30.576,30.690,29.078,27.586,4,17.971,1,29.395
PQ442823,326,29.712,29.110,28.621,22.476,31.930,31.336,29.965,30.153,4,22.476,3,28.621
PQ442824,338,30.588,27.500,28.931,18.343,31.439,31.579,29.412,,4,18.343,3,28.931
PQ442825,331,30.124,,28.125,16.918,,29.555,28.723,27.615,4,16.918,3,28.125
PQ442826,336,29.193,29.814,28.840,16.964,29.412,30.204,29.286,28.992,4,16.964,3,28.840
PQ442827,348,28.000,28.077,29.971,16.092,28.750,,30.851,,4,16.092,1,28.000
PQ442828,335,30.357,,29.299,16.168,28.426,29.555,28.723,,4,16.168,3,29.299
PQ442829,338,29.706,32.059,26.606,16.568,30.196,30.204,33.121,26.891,4,16.568,1,29.706
PQ442830,312,27.703,,29.333,16.279,25.543,,29.771,28.571,4,16.279,1,27.703
PQ442831,336,29.193,,30.189,17.560,,30.612,30.035,,4,17.560,1,29.193
PQ442832,334,29.874,28.112,31.210,18.318,29.572,31.429,30.605,27.966,4,18.318,1,29.874
PQ442833,335,29.874,28.000,31.210,18.263,29.572,31.429,30.605,27.966,4,18.263,1,29.874
PQ442834,336,29.193,29.814,28.840,16.964,29.412,30.204,29.286,28.992,4,16.964,3,28.840
PQ442835,334,31.343,27.155,25.893,16.817,,,28.214,28.870,4,16.817,3,25.893
PQ442836,337,29.794,31.677,26.606,16.617,30.196,30.204,33.121,26.891,4,16.617,1,29.794
PQ442837,337,29.688,,29.688,16.617,,,30.142,27.542,4,16.617,1,29.688
PQ442838,338,31.268,,29.467,17.160,,,30.742,,4,17.160,3,29.467
PQ442839,335,28.955,,30.573,17.612,28.426,32.245,31.786,,4,17.612,1,28.955
PQ442840,336,29.503,,28.302,18.452,,,29.078,25.941,4,18.452,3,28.302
PQ442841,334,29.042,,30.573,17.665,28.426,32.245,31.786,,4,17.665,1,29.042
PQ442842,344,27.168,29.358,26.316,17.151,29.137,,,27.966,4,17.151,1,27.168
PQ442843,313,27.703,,29.333,16.279,25.543,,29.771,28.571,4,16.279,1,27.703
PQ442844,335,30.952,27.273,29.618,16.766,29.183,31.429,29.078,,4,16.766,3,29.618
PQ442845,317,27.703,,29.043,17.035,25.543,,30.357,28.571,4,17.035,1,27.703
PQ442846,335,29.703,28.458,31.343,17.612,28.968,31.962,31.058,,4,17.612,1,29.703
PQ442847,321,30.033,28.372,30.745,17.134,30.038,30.290,,,4,17.134,1,30.033
PQ442848,326,29.467,30.696,28.618,17.178,32.414,,,30.040,4,17.178,3,28.618
PQ442849,301,,31.741,27.700,15.667,28.934,,29.474,30.263,4,15.667,7,29.474
PQ442850,322,28.939,,25.701,16.099,31.227,,,,4,16.099,1,28.939
PQ442851,329,29.394,30.696,28.618,17.021,32.414,,,29.921,4,17.021,1,29.394
PQ442852,319,,31.511,30.592,15.723,28.934,,29.474,30.252,4,15.723,7,29.474
PQ442853,338,27.586,30.284,29.412,17.751,30.797,,29.664,29.537,4,17.751,1,27.586
PQ442854,323,27.160,27.636,29.538,18.266,31.104,33.956,31.104,26.809,4,18.266,1,27.160
PQ442855,338,28.125,30.267,29.373,18.935,29.365,,28.662,,4,18.935,1,28.125
PQ442856,336,30.909,,,17.560,,32.938,,,4,17.560,1,30.909
PQ442857,326,28.231,28.832,27.632,16.258,30.576,28.745,,,4,16.258,3,27.632
PQ442858,336,29.193,,30.189,17.560,,30.612,30.035,,4,17.560,1,29.193
PQ442859,337,29.794,31.677,26.606,16.617,30.196,30.204,33.121,26.891,4,16.617,1,29.794
PQ442860,337,29.688,,29.688,16.617,,,30.142,27.542,4,16.617,1,29.688
PQ442861,336,30.909,,,17.560,,32.938,,,4,17.560,1,30.909
PQ442862,326,28.231,28.832,27.632,16.258,30.576,28.745,,,4,16.258,3,27.632
PQ442863,336,29.193,,30.189,17.560,,30.612,30.035,,4,17.560,1,29.193
PQ442864,338,29.706,32.059,26.606,16.568,30.196,30.204,33.121,26.891,4,16.568,1,29.706
PQ442865,338,29.706,,29.688,16.568,,,30.142,27.542,4,16.568,1,29.706
PQ442866,334,30.448,,29.299,16.216,28.426,29.555,28.723,,4,16.216,3,29.299
PQ442867,335,30.357,,29.299,16.168,28.426,29.555,28.723,,4,16.168,3,29.299
PQ442868,338,29.706,32.059,26.606,16.568,30.196,30.204,33.121,26.891,4,16.568,1,29.706
PQ442869,333,30.982,,,17.470,,32.716,,,4,17.470,1,30.982
PQ442870,345,29.940,28.897,32.464,18.261,28.968,,,27.551,4,18.261,8,27.551
PQ442871,338,28.571,29.249,30.284,18.343,29.389,,,,4,18.343,1,28.571
PQ442872,323,28.214,31.349,27.700,18.266,30.556,,,27.863,4,18.266,1,28.214
PQ442873,345,29.940,28.897,32.464,18.261,28.968,,,27.551,4,18.261,8,27.551
PQ442874,332,28.671,27.982,27.928,17.470,28.125,32.692,,,4,17.470,1,28.671
PQ442875,332,28.671,27.982,27.928,17.470,28.125,32.692,,,4,17.470,1,28.671
PQ442876,345,29.940,28.897,32.464,18.261,28.968,,,27.551,4,18.261,8,27.551
PQ442877,268,27.586,28.151,26.000,18.657,31.349,,29.545,26.267,4,18.657,1,27.586
PQ442878,318,26.429,28.462,28.671,19.182,27.933,,30.303,25.957,4,19.182,1,26.429
PQ442879,262,28.352,28.151,25.500,18.631,31.746,31.527,29.804,26.267,4,18.631,3,25.500
PQ442880,326,27.469,28.462,29.141,18.712,27.933,,30.100,25.957,4,18.712,1,27.469
PQ442881,345,29.395,27.237,31.105,17.971,30.576,30.690,29.078,27.586,4,17.971,1,29.395
PQ442882,336,29.193,29.814,28.840,16.964,29.412,30.204,29.286,28.992,4,16.964,3,28.840
PQ442883,338,28.909,29.197,29.560,16.272,29.740,31.164,,,4,16.272,1,28.909
PQ442884,338,30.588,27.500,28.931,18.343,31.439,31.579,29.412,,4,18.343,3,28.931
PQ442885,336,29.193,29.814,28.840,16.964,29.412,30.204,29.286,28.992,4,16.964,3,28.840
PQ442886,348,28.000,28.077,29.971,16.092,28.750,,30.851,,4,16.092,1,28.000
PQ442887,338,28.909,29.197,29.560,16.272,29.740,31.164,,,4,16.272,1,28.909
PQ442888,346,29.310,29.885,30.435,16.185,29.766,,,,4,16.185,1,29.310
PQ442889,334,30.159,28.372,30.462,17.066,30.038,32.278,,,4,17.066,3,30.462
PQ442890,338,30.094,28.372,30.769,17.160,30.038,32.075,,,4,17.160,1,30.094
PQ442891,338,30.094,28.458,31.157,17.456,28.968,31.975,30.743,,4,17.456,1,30.094
PQ442892,328,28.904,,26.214,16.463,30.081,,29.817,31.513,4,16.463,1,28.904
PQ442893,326,28.840,30.968,23.944,16.564,30.855,,,30.252,4,16.564,1,28.840
PQ442894,332,28.659,32.298,26.222,16.918,30.798,,29.268,,4,16.918,1,28.659
PQ442895,331,27.356,32.278,26.160,15.710,30.612,,30.769,,4,15.710,1,27.356
PQ442896,329,28.916,31.633,30.864,15.805,29.924,,29.082,28.992,4,15.805,1,28.916
PQ442897,338,30.882,32.938,30.088,16.568,31.438,,,,4,16.568,3,30.088
PQ442898,331,28.939,,30.556,16.314,30.081,,29.817,31.513,4,16.314,1,28.939
PQ442899,329,28.916,31.633,30.864,15.805,29.924,,29.082,28.992,4,15.805,1,28.916
PQ442900,329,28.875,31.402,23.944,16.413,30.855,,,30.252,4,16.413,1,28.875
PQ442901,338,28.655,32.448,26.316,16.864,30.798,,29.200,,4,16.864,1,28.655
PQ442902,338,30.882,32.938,30.088,16.568,31.438,,,,4,16.568,3,30.088
PQ442903,338,28.824,32.344,26.316,16.864,30.483,,30.159,28.992,4,16.864,1,28.824
PQ442904,331,26.923,31.532,29.341,15.408,31.773,,29.487,29.237,4,15.408,1,26.923
PQ442905,334,27.434,32.635,26.160,15.569,30.612,,30.769,,4,15.569,1,27.434
PQ442906,246,30.081,29.756,28.324,18.699,25.824,,30.279,28.846,4,18.699,5,25.824
PQ442907,246,30.081,29.756,28.324,18.699,25.824,,30.279,28.846,4,18.699,5,25.824
PQ442908,325,31.293,29.752,25.490,17.538,30.216,31.174,30.496,27.966,4,17.538,3,25.490
PQ442909,334,29.874,28.112,31.210,18.318,29.572,31.429,30.605,27.966,4,18.318,1,29.874
PQ442910,315,30.032,28.099,31.392,17.476,29.572,31.429,30.605,27.966,4,17.476,1,30.032
PQ442911,326,31.293,29.752,25.490,17.485,30.216,31.174,30.496,27.966,4,17.485,3,25.490
PQ442912,343,31.014,31.884,25.688,17.493,30.794,31.174,30.496,27.799,4,17.493,3,25.688
PQ442913,335,30.952,27.273,29.618,16.766,29.183,31.429,29.078,,4,16.766,3,29.618
PQ442914,338,29.118,,28.750,16.568,,29.960,29.433,,4,16.568,3,28.750
PQ442915,335,29.874,28.000,31.210,18.263,29.572,31.429,30.605,27.966,4,18.263,1,29.874
PQ442916,329,29.394,30.696,28.618,17.021,32.414,,,29.921,4,17.021,1,29.394
PQ442917,274,29.213,29.600,26.582,15.730,27.083,,29.231,,4,15.730,1,29.213
PQ442918,276,30.072,31.769,26.027,17.029,26.590,,29.461,,4,17.029,1,30.072
PQ442919,332,29.538,31.562,28.797,16.314,31.818,,,31.621,4,16.314,1,29.538
PQ442920,323,29.252,31.068,26.222,16.614,20.000,,,,4,16.614,1,29.252
PQ442921,336,28.571,31.288,28.070,17.560,32.342,,31.132,,4,17.560,1,28.571
PQ442922,326,28.939,,25.701,16.258,31.227,,,,4,16.258,1,28.939
PQ442923,336,29.483,31.579,28.840,16.369,31.818,,,31.496,4,16.369,1,29.483
PQ442924,263,27.917,27.670,26.009,14.885,27.473,,28.505,,4,14.885,3,26.009
PQ442925,276,30.072,31.769,26.027,17.029,26.590,,29.461,,4,17.029,1,30.072
PQ442926,348,28.367,30.372,29.885,16.092,31.410,,,,4,16.092,1,28.367
PQ442927,336,28.571,31.288,28.070,17.560,32.342,,31.132,,4,17.560,1,28.571
PQ442928,332,29.231,,25.778,16.918,31.227,,29.893,30.962,4,16.918,1,29.231
PQ442929,331,30.030,31.737,27.230,16.918,30.112,34.708,30.242,,4,16.918,1,30.030
PQ442930,336,28.875,30.000,27.632,17.262,31.852,,30.284,,4,17.262,1,28.875
PQ442931,324,29.252,31.068,26.222,16.562,20.000,,,,4,16.562,1,29.252
PQ442932,344,26.727,28.622,28.696,18.314,30.321,,29.487,,4,18.314,1,26.727
PQ442933,329,31.379,,31.677,19.394,29.644,,31.724,,4,19.394,3,31.677
MT863882,414,27.202,,,21.359,29.771,31.830,,30.976,4,21.359,1,27.202
MT863883,414,26.684,,36.010,20.874,29.771,31.565,,30.488,4,20.874,1,26.684
MT863884,414,25.916,,,20.388,,32.570,,,4,20.388,1,25.916
MT863885,414,25.393,,,19.660,29.551,32.061,34.625,31.281,4,19.660,1,25.393
MT863888,414,26.425,,35.577,20.874,30.025,31.300,34.805,30.383,4,20.874,1,26.425
MT863889,414,26.509,,35.817,21.359,29.919,31.180,34.805,30.861,4,21.359,1,26.509
MT863896,414,27.136,,,20.146,31.043,,,32.099,4,20.146,1,27.136
MT863897,414,26.884,,,19.903,30.633,,36.524,32.593,4,19.903,1,26.884
MT863900,414,24.932,,,19.175,30.318,32.095,,32.099,4,19.175,1,24.932
MT863901,414,25.203,,,19.175,30.318,31.830,35.325,32.346,4,19.175,1,25.203
MT863906,414,27.202,,,21.359,30.025,31.830,,30.976,4,21.359,1,27.202
MT863907,414,27.202,,,22.330,29.975,32.626,,30.976,4,22.330,1,27.202
MT863918,414,27.136,,,20.339,28.818,31.135,33.110,31.358,4,20.339,1,27.136
MT863919,414,25.750,,,18.932,30.457,30.952,35.065,31.527,4,18.932,1,25.750
MT863944,281,25.000,31.317,28.279,21.223,30.451,28.889,28.512,29.699,4,21.223,1,25.000
MT863950,281,25.000,31.317,28.279,21.223,30.451,28.889,28.512,29.699,4,21.223,1,25.000
MT863951,281,27.206,30.605,31.557,21.942,29.323,,30.579,31.086,4,21.942,1,27.206
MT863952,281,25.000,31.317,28.279,21.223,30.451,28.889,28.512,29.699,4,21.223,1,25.000
MT863953,278,25.735,30.827,29.508,20.504,28.470,29.924,27.826,29.893,4,20.504,1,25.735
MT863956,281,25.000,31.317,28.279,21.223,30.451,28.889,28.512,29.699,4,21.223,1,25.000
MT863957,281,23.387,30.038,31.225,21.612,,,28.099,,4,21.612,1,23.387
MT863964,281,24.194,30.249,,22.302,,,,30.075,4,22.302,1,24.194
MT863965,281,24.194,30.249,28.856,21.223,28.571,28.916,27.273,28.947,4,21.223,1,24.194
MT863968,281,25.000,31.317,28.279,21.223,30.451,28.889,28.512,29.699,4,21.223,1,25.000
MT863969,281,25.368,31.673,28.340,21.583,29.963,29.333,28.926,30.075,4,21.583,1,25.368
MT863974,281,25.000,31.317,28.279,21.223,30.451,28.889,28.512,29.699,4,21.223,1,25.000
MT863975,281,26.838,30.605,29.918,20.863,28.195,,28.099,30.075,4,20.863,1,26.838
MT863986,281,25.368,30.605,30.916,20.430,,,28.462,29.323,4,20.430,1,25.368
MT863987,281,26.022,31.295,30.738,21.091,,,27.391,28.947,4,21.091,1,26.022
MT893899,540,26.523,29.301,27.593,21.601,29.670,29.228,34.381,,4,21.601,1,26.523
MT893900,507,29.231,,31.612,19.724,29.341,30.522,34.130,29.681,4,19.724,5,29.341
MT893901,516,29.231,,31.612,19.380,29.341,30.522,34.356,29.550,4,19.380,5,29.341
MT893902,508,28.425,28.864,31.855,21.739,29.026,31.340,35.205,29.482,4,21.739,1,28.425
MT893903,543,27.843,,29.637,20.857,28.938,29.282,36.614,27.154,4,20.857,8,27.154
MT893904,537,29.098,31.559,33.333,16.387,32.717,29.685,33.918,,4,16.387,6,29.685
MT893905,504,25.714,,28.821,22.065,30.266,29.228,35.033,30.020,4,22.065,1,25.714
MT893906,507,,30.625,29.605,22.065,31.028,30.140,35.099,30.522,4,22.065,6,30.140
MT893907,423,23.393,33.148,32.426,20.588,27.536,29.805,,28.614,4,20.588,1,23.393
MT893908,423,24.021,31.778,30.846,15.311,28.148,28.657,30.851,31.287,4,15.311,1,24.021
MT893909,423,24.021,31.487,30.846,15.550,27.901,28.657,30.496,30.994,4,15.550,1,24.021
MT893910,432,27.381,30.606,30.713,21.698,26.824,28.941,,30.095,4,21.698,5,26.824
MT893911,420,22.193,,32.338,21.550,28.537,29.282,30.961,30.226,4,21.550,1,22.193
MT893912,423,25.065,35.028,30.100,14.216,27.612,30.278,27.305,31.287,4,14.216,1,25.065
MT893913,417,21.851,32.123,,19.652,29.381,28.969,,,4,19.652,1,21.851
MT893914,417,25.000,30.084,,21.845,30.100,30.362,30.605,30.233,4,21.845,1,25.000
MT893915,330,29.305,32.899,30.514,17.273,30.112,34.169,31.228,26.891,4,17.273,1,29.305
MT893916,330,30.584,,30.330,11.212,30.864,32.189,,,4,11.212,3,30.330
MT893917,330,30.241,,30.030,11.212,30.556,31.760,,,4,11.212,3,30.030
MT893918,329,30.530,28.906,28.707,17.284,29.572,31.861,30.496,,4,17.284,3,28.707
MT893919,330,30.183,31.077,26.667,16.364,31.227,,31.447,,4,16.364,1,30.183
MT893920,329,27.439,31.889,29.874,14.286,28.996,34.069,31.013,28.992,4,14.286,1,27.439
MT893921,330,31.915,,28.750,18.237,,,30.357,30.962,4,18.237,3,28.750
MT893922,330,28.618,28.571,28.399,10.909,27.915,31.301,,28.814,4,10.909,3,28.399
MT893923,330,31.003,30.795,26.316,17.576,31.061,,29.880,,4,17.576,3,26.316
MT893924,330,28.354,,28.070,16.667,30.418,,31.692,27.731,4,16.667,1,28.354
MT897546,303,27.957,,29.965,8.251,28.740,30.172,29.433,,4,8.251,1,27.957
MT897547,307,29.795,,,16.287,31.169,32.990,29.278,,4,16.287,1,29.795
MT897548,303,28.470,28.755,32.753,13.201,28.750,32.189,,,4,13.201,1,28.470
MT897549,307,28.328,30.472,32.203,15.635,29.825,32.917,28.571,,4,15.635,1,28.328
MT897550,307,31.295,,31.290,14.658,29.921,30.769,31.399,32.075,4,14.658,1,31.295
MT897551,303,29.643,29.310,30.263,10.891,30.040,27.660,,,4,10.891,3,30.263
MT897552,303,31.900,,30.903,11.551,31.349,33.476,31.544,30.085,4,11.551,3,30.903
MT897553,307,28.425,,,17.590,30.736,32.500,29.278,,4,17.590,1,28.425
MT897554,307,27.961,29.845,31.081,16.287,30.000,,30.634,,4,16.287,1,27.961
MT897555,307,29.795,,,16.287,31.169,32.990,29.278,,4,16.287,1,29.795
MT897556,303,28.947,29.046,29.703,9.901,28.626,31.760,30.851,30.901,4,9.901,1,28.947
MT897557,307,28.767,,29.831,15.309,,32.646,28.897,27.660,4,15.309,1,28.767
MW531222,9361,26.995,27.357,26.437,1.816,28.745,30.089,32.843,29.977,4,1.816,1,26.995
PQ110145,311,28.772,29.268,29.808,19.614,30.032,,32.872,30.645,4,19.614,3,29.808
PQ110181,270,29.845,29.870,33.088,19.540,,,,31.250,4,19.540,1,29.845
PQ110182,371,29.839,31.565,30.645,18.329,29.098,,31.288,34.400,4,18.329,1,29.839
PQ110184,329,27.329,31.707,26.667,18.103,30.606,31.683,30.473,,4,18.103,1,27.329
PQ110188,383,27.202,31.552,28.385,17.188,32.817,,32.383,30.159,4,17.188,1,27.202
PQ110194,331,27.879,28.814,29.577,20.669,30.916,,34.524,28.936,4,20.669,1,27.879
PQ110196,371,29.570,31.649,30.108,19.137,32.036,,35.027,29.832,4,19.137,1,29.570
PQ110197,233,,,,33.486,,,,,4,33.486,,
PQ110202,324,29.496,,32.075,27.358,21.311,31.224,33.333,,4,27.358,3,32.075
PQ110204,304,29.286,32.093,30.808,26.733,25.410,31.373,34.902,,4,26.733,6,31.373
PQ110205,392,26.329,29.777,27.551,16.962,32.071,,32.487,30.479,4,16.962,1,26.329
PQ110206,293,30.070,26.446,30.472,18.650,29.651,,,,4,18.650,1,30.070
PQ110208,326,,,33.484,31.325,23.529,,35.776,,4,31.325,5,23.529
PQ110210,298,30.303,32.107,24.096,16.107,26.104,31.128,28.452,,4,16.107,3,24.096
PQ110213,320,27.445,30.818,26.190,14.688,30.159,32.377,30.721,,4,14.688,1,27.445
PQ110214,326,25.857,29.452,27.439,18.043,28.313,31.642,,25.806,4,18.043,1,25.857
PQ110216,391,27.990,30.867,28.389,18.159,30.612,31.325,31.361,29.856,4,18.159,1,27.990
PQ110217,362,28.610,28.873,27.350,17.127,28.295,,,27.778,4,17.127,3,27.350
PQ110219,305,28.571,29.371,29.966,19.408,32.168,,32.035,30.672,4,19.408,1,28.571
PQ110220,325,,,33.712,30.556,28.689,,,,4,30.556,3,33.712
PQ110226,370,27.688,30.133,29.810,19.022,31.343,,33.784,29.617,4,19.022,1,27.688
PQ110231,389,25.823,29.620,26.854,14.653,29.231,34.439,31.472,31.899,4,14.653,1,25.823
ON630870,9144,26.955,27.142,30.910,19.928,29.029,29.876,32.982,29.571,4,19.928,1,26.955
ON630871,9144,26.948,28.011,31.152,20.057,29.113,30.228,32.842,29.643,4,20.057,1,26.948
ON630872,9143,27.176,26.658,30.801,20.116,28.962,30.132,28.035,29.609,4,20.116,1,27.176
ON630873,9143,27.044,26.920,30.731,20.059,29.564,30.178,27.847,29.647,4,20.059,1,27.044
ON630874,9143,26.839,26.884,30.682,19.939,29.579,30.196,32.821,29.448,4,19.939,1,26.839
ON630875,9141,27.083,27.081,30.953,19.880,28.657,30.129,32.753,29.563,4,19.880,1,27.083
ON630876,9144,27.111,27.982,30.668,20.017,29.263,29.995,33.031,29.375,4,20.017,1,27.111
ON630877,9141,27.119,27.942,31.230,20.074,29.126,30.169,33.204,29.405,4,20.074,1,27.119
ON630878,9141,27.051,27.942,31.309,20.031,29.138,30.144,33.139,29.427,4,20.031,1,27.051
ON630879,9142,27.079,27.253,30.809,19.961,29.198,30.092,32.896,29.574,4,19.961,1,27.079
ON630880,9142,26.922,27.042,31.038,19.862,28.906,30.122,32.487,29.414,4,19.862,1,26.922
ON630881,9142,26.842,27.234,31.038,19.915,28.799,29.827,32.793,29.592,4,19.915,1,26.842
ON630882,9142,26.948,26.743,31.203,19.690,29.025,30.137,32.754,29.559,4,19.690,1,26.948
ON630883,9141,26.761,27.407,31.221,19.906,29.323,30.097,32.524,29.660,4,19.906,1,26.761
ON630884,9142,26.889,27.626,30.625,20.033,29.196,30.197,27.932,29.426,4,20.033,1,26.889
ON630885,9141,27.005,27.296,30.792,19.838,29.192,30.068,28.115,29.760,4,19.838,1,27.005
ON630886,9142,27.099,26.881,31.211,19.911,28.735,30.138,32.793,29.616,4,19.911,1,27.099
ON630887,9141,26.858,30.942,31.158,19.978,29.027,30.032,32.572,29.651,4,19.978,1,26.858
ON630888,9143,27.040,27.990,30.561,19.880,29.138,30.094,33.096,29.474,4,19.880,1,27.040
ON630889,9143,26.818,28.069,30.638,19.845,29.274,29.931,32.880,29.630,4,19.845,1,26.818
ON630890,9141,27.015,30.970,31.274,19.991,29.257,30.049,32.663,29.473,4,19.991,1,27.015
ON630891,9141,27.036,27.100,31.299,20.129,29.603,30.152,27.960,29.755,4,20.129,1,27.036
ON630892,9141,26.956,26.830,30.778,20.020,29.112,30.123,32.928,29.737,4,20.020,1,26.956
ON630893,9142,26.861,27.269,30.712,19.959,29.484,29.967,28.606,29.767,4,19.959,1,26.861
ON630894,9141,26.817,30.874,31.221,19.963,29.366,30.073,32.614,29.639,4,19.963,1,26.817
ON630895,9142,26.926,27.219,27.392,19.932,28.413,30.614,28.497,29.737,4,19.932,1,26.926
ON630896,9143,27.049,27.334,30.665,20.100,29.022,30.115,32.694,29.734,4,20.100,1,27.049
ON630897,9141,27.061,27.596,31.180,19.838,29.250,30.145,32.804,29.592,4,19.838,1,27.061
ON630898,9141,27.129,27.716,30.800,19.963,29.051,30.000,32.966,29.571,4,19.963,1,27.129
ON630899,9141,27.183,26.977,30.813,20.138,29.082,30.329,32.982,29.668,4,20.138,1,27.183
ON630900,7694,28.192,29.542,31.103,21.047,30.729,31.781,32.749,30.446,4,21.047,1,28.192
MW629118,8926,28.211,28.029,31.085,10.240,29.975,29.943,32.912,30.388,4,10.240,1,28.211
MW675797,9017,27.725,29.417,31.526,20.323,29.925,30.694,32.616,30.266,4,20.323,1,27.725
MW675798,9017,27.700,29.417,31.530,20.312,29.968,30.672,32.589,30.266,4,20.312,1,27.700
