Accession,AssignedGenotype,Subtype3aDistance,Subtype3bDistance,Subtype3dDistance,Subtype3eDistance,Subtype3gDistance,Subtype3gDistance,Subtype3hDistance,Subtype3iDistance,Subtype3iDistance,Subtype3kDistance,Subtype3kDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
MT897524,3,10.390,23.102,18.750,17.647,21.429,21.429,26.639,19.481,19.481,23.228,23.228,3a,10.390,3e,17.647
MT897525,3,10.390,23.684,16.832,19.802,18.241,18.241,24.590,19.544,19.544,23.228,23.228,3a,10.390,3d,16.832
MT897526,3,9.091,22.772,19.472,19.281,21.173,21.173,26.639,20.195,20.195,24.016,24.016,3a,9.091,3d,19.472
MT897527,3,10.065,23.102,18.812,19.672,20.521,20.521,24.390,20.521,20.521,23.938,23.938,3a,10.065,3d,18.812
MT897528,3,10.714,22.697,19.472,21.452,21.824,21.824,23.361,22.150,22.150,24.016,24.016,3a,10.714,3d,19.472
MT897529,3,9.740,21.452,17.822,19.142,19.870,19.870,22.764,19.870,19.870,23.166,23.166,3a,9.740,3d,17.822
MT897530,3,9.416,24.092,19.142,19.281,22.150,22.150,25.610,20.847,20.847,24.609,24.609,3a,9.416,3d,19.142
MT897531,3,9.416,24.092,19.142,19.802,22.476,22.476,25.610,23.127,23.127,23.622,23.622,3a,9.416,3d,19.142
MT897532,3,8.766,23.762,19.142,19.142,19.870,19.870,24.096,19.481,19.481,24.803,24.803,3a,8.766,3e,19.142
MT897533,3,10.065,23.102,19.142,17.822,20.521,20.521,24.180,19.218,19.218,24.806,24.806,3a,10.065,3e,17.822
MT897534,3,9.416,22.772,18.482,19.802,19.870,19.870,23.984,19.870,19.870,26.000,26.000,3a,9.416,3d,18.482
MT897535,3,9.416,23.432,16.502,19.802,19.870,19.870,25.000,20.195,20.195,24.016,24.016,3a,9.416,3d,16.502
MT897536,3,9.416,22.368,19.142,18.954,21.498,21.498,24.096,21.824,21.824,22.868,22.868,3a,9.416,3d,19.142
MT897537,3,8.766,23.102,17.822,19.608,21.824,21.824,27.869,20.195,20.195,24.016,24.016,3a,8.766,3d,17.822
MT897538,3,10.065,21.782,17.492,18.152,21.173,21.173,23.361,21.824,21.824,24.016,24.016,3a,10.065,3d,17.492
MT897539,3,7.792,23.762,17.822,20.792,19.544,19.544,24.797,20.847,20.847,23.228,23.228,3a,7.792,3d,17.822
MT897540,3,11.364,22.442,18.812,19.935,21.173,21.173,27.049,17.915,17.915,22.656,22.656,3a,11.364,3i,17.915
MT897541,3,9.416,24.092,18.543,20.199,20.521,20.521,24.380,19.544,19.544,25.418,25.418,3a,9.416,3d,18.543
MT897542,3,9.740,23.432,19.142,18.627,20.678,20.678,25.820,18.831,18.831,24.419,24.419,3a,9.740,3i,18.831
MT897543,3,10.098,24.422,19.472,18.954,21.824,21.824,25.820,20.521,20.521,24.806,24.806,3a,10.098,3e,18.954
MT897544,3,10.458,24.917,20.266,19.408,20.984,20.984,27.586,20.656,20.656,26.102,26.102,3a,10.458,3e,19.408
MT897545,3,11.688,24.013,21.122,20.132,21.824,21.824,25.000,22.801,22.801,24.031,24.031,3a,11.688,3e,20.132
MT995316,3,6.704,22.150,20.333,21.189,21.421,21.421,28.344,21.414,21.414,25.556,25.556,3a,6.704,3d,20.333
MT995317,3,6.682,22.263,20.474,21.107,21.506,21.506,28.173,21.515,21.515,25.509,25.509,3a,6.682,3d,20.474
MT995318,3,6.682,22.263,20.474,21.107,21.506,21.506,28.173,21.515,21.515,25.509,25.509,3a,6.682,3d,20.474
MT995319,3,6.881,22.182,20.388,21.255,21.533,21.533,28.357,21.503,21.503,25.542,25.542,3a,6.881,3d,20.388
MT995320,3,7.123,22.362,20.231,21.213,21.701,21.701,28.156,21.559,21.559,25.586,25.586,3a,7.123,3d,20.231
MT995321,3,6.693,22.064,20.245,20.854,21.273,21.273,28.316,21.316,21.316,25.307,25.307,3a,6.693,3d,20.245
MT995322,3,6.693,22.064,20.200,20.843,21.251,21.251,28.358,21.283,21.283,25.316,25.316,3a,6.693,3d,20.200
MT995323,3,6.693,22.075,20.222,20.843,21.284,21.284,28.391,21.294,21.294,25.338,25.338,3a,6.693,3d,20.222
MT995324,3,6.693,22.064,20.211,20.843,21.273,21.273,28.380,21.283,21.283,25.327,25.327,3a,6.693,3d,20.211
MT995325,3,6.793,22.075,20.189,20.832,21.295,21.295,28.394,21.349,21.349,25.360,25.360,3a,6.793,3d,20.189
MT995326,3,6.693,22.160,19.901,20.816,21.127,21.127,28.172,21.071,21.071,25.445,25.445,3a,6.693,3d,19.901
MT995327,3,6.800,22.110,19.885,20.810,21.131,21.131,28.125,21.132,21.132,25.453,25.453,3a,6.800,3d,19.885
MT995328,3,6.800,22.110,19.885,20.810,21.131,21.131,28.125,21.132,21.132,25.453,25.453,3a,6.800,3d,19.885
MT995329,3,6.506,22.168,19.841,20.799,21.061,21.061,27.974,21.049,21.049,25.590,25.590,3a,6.506,3d,19.841
MT995330,3,6.782,22.227,19.817,20.966,21.053,21.053,28.023,21.101,21.101,25.571,25.571,3a,6.782,3d,19.817
MT995331,3,6.461,22.321,20.238,21.078,21.469,21.469,28.275,21.401,21.401,25.734,25.734,3a,6.461,3d,20.238
MT995332,3,6.527,22.321,20.227,21.057,21.495,21.495,28.222,21.465,21.465,25.704,25.704,3a,6.527,3d,20.227
MT995333,3,6.659,22.302,20.194,21.107,21.453,21.453,28.157,21.425,21.425,25.671,25.671,3a,6.659,3d,20.194
MT995334,3,6.593,22.376,20.205,21.155,21.587,21.587,28.244,21.443,21.443,25.712,25.712,3a,6.593,3d,20.205
MT995335,3,6.593,22.354,20.205,21.133,21.565,21.565,28.244,21.421,21.421,25.690,25.690,3a,6.593,3d,20.205
MT995346,3,6.996,22.299,19.806,20.871,21.558,21.558,28.130,21.467,21.467,25.709,25.709,3a,6.996,3d,19.806
MT995347,3,6.974,22.277,19.784,20.893,21.525,21.525,28.141,21.412,21.412,25.632,25.632,3a,6.974,3d,19.784
MT995348,3,6.963,22.288,19.784,20.895,21.512,21.512,28.152,21.423,21.423,25.643,25.643,3a,6.963,3d,19.784
MT995349,3,7.041,22.255,19.784,20.952,21.562,21.562,28.039,21.489,21.489,25.698,25.698,3a,7.041,3d,19.784
MT995350,3,6.952,22.277,19.795,20.893,21.523,21.523,28.136,21.412,21.412,25.654,25.654,3a,6.952,3d,19.795
MW016378,3,16.919,6.566,11.616,15.404,13.889,13.889,19.171,11.609,11.609,13.953,13.953,3b,6.566,3d,11.616
MW016379,3,15.752,6.938,10.740,14.833,13.842,13.842,18.810,12.888,12.888,13.842,13.842,3b,6.938,3d,10.740
PQ144092,3,6.600,18.032,16.080,17.934,16.655,16.655,24.909,17.385,17.385,22.182,22.182,3a,6.600,3d,16.080
PQ144093,3,6.371,17.394,15.186,17.037,16.332,16.332,24.145,16.750,16.750,20.744,20.744,3a,6.371,3d,15.186
PP319962,3,5.546,16.591,15.289,17.035,14.989,14.989,23.646,15.760,15.760,20.600,20.600,3a,5.546,3g,14.989
PP319963,3,6.621,17.091,15.176,16.186,15.271,15.271,24.464,15.868,15.868,20.430,20.430,3a,6.621,3d,15.176
PP319964,3,6.625,17.554,15.685,16.761,16.308,16.308,24.181,15.655,15.655,20.487,20.487,3a,6.625,3d,15.685
PP319965,3,7.692,18.891,16.525,18.563,16.808,16.808,24.746,17.867,17.867,21.946,21.946,3a,7.692,3d,16.525
PP319966,3,8.145,18.598,17.487,18.382,16.949,16.949,25.763,18.140,18.140,22.260,22.260,3a,8.145,3g,16.949
PP319967,3,8.258,19.220,16.921,18.789,17.251,17.251,25.155,18.254,18.254,22.147,22.147,3a,8.258,3d,16.921
PP319968,3,6.731,18.336,15.903,17.072,15.950,15.950,23.788,17.177,17.177,21.008,21.008,3a,6.731,3d,15.903
PP319969,3,6.674,18.203,15.676,17.657,15.918,15.918,24.422,16.628,16.628,20.888,20.888,3a,6.674,3d,15.676
PP319970,3,7.583,18.959,16.921,17.374,16.328,16.328,24.295,17.413,17.413,20.838,20.838,3a,7.583,3g,16.328
PP319971,3,6.735,17.975,15.912,17.497,15.927,15.927,24.041,17.161,17.161,20.409,20.409,3a,6.735,3d,15.912
PP319972,3,7.187,17.554,16.251,16.949,15.742,15.742,24.535,16.837,16.837,20.430,20.430,3a,7.187,3g,15.742
ON351045,3,12.258,20.847,18.954,20.712,17.532,17.532,27.184,20.984,20.984,24.104,24.104,3a,12.258,3g,17.532
ON351046,3,14.098,21.639,20.066,21.242,20.261,20.261,25.806,23.355,23.355,24.510,24.510,3a,14.098,3d,20.066
ON351048,3,23.102,11.371,24.262,24.918,17.049,17.049,27.213,23.279,23.279,25.163,25.163,3b,11.371,3g,17.049
ON351051,3,12.857,22.041,21.583,22.064,21.591,21.591,29.707,22.053,22.053,25.000,25.000,3a,12.857,3d,21.583
ON351052,3,20.049,11.823,14.988,19.704,17.157,17.157,22.494,16.708,16.708,18.182,18.182,3b,11.823,3d,14.988
ON351053,3,14.925,24.843,20.958,23.214,22.156,22.156,27.341,22.985,22.985,28.028,28.028,3a,14.925,3d,20.958
ON351054,3,13.858,28.464,24.060,24.627,26.316,26.316,23.308,25.940,25.940,27.731,27.731,3a,13.858,3d,24.060
ON376995,3,10.129,18.819,19.153,20.849,21.296,21.296,29.834,20.696,20.696,26.199,26.199,3a,10.129,3b,18.819
ON595719,3,11.437,25.688,25.000,19.534,22.255,22.255,23.431,26.994,26.994,26.822,26.822,3a,11.437,3e,19.534
ON595721,3,15.517,26.096,22.467,21.767,27.212,27.212,25.105,29.437,29.437,27.897,27.897,3a,15.517,3e,21.767
ON595722,3,11.835,24.886,22.564,23.572,24.537,24.537,29.296,24.223,24.223,27.520,27.520,3a,11.835,3d,22.564
ON595723,3,7.576,20.000,21.483,24.906,24.903,24.903,28.776,20.463,20.463,22.989,22.989,3a,7.576,3i,20.463
ON603922,3,10.129,18.819,19.153,20.849,21.296,21.296,29.834,20.696,20.696,26.199,26.199,3a,10.129,3b,18.819
ON603923,3,10.129,18.819,19.153,20.849,21.296,21.296,29.834,20.696,20.696,26.199,26.199,3a,10.129,3b,18.819
ON603924,3,8.287,19.557,19.705,19.926,22.778,22.778,30.018,19.729,19.729,25.092,25.092,3a,8.287,3d,19.705
ON603925,3,9.576,18.081,17.490,20.664,21.707,21.707,27.808,21.470,21.470,24.539,24.539,3a,9.576,3d,17.490
ON603926,3,7.778,18.854,18.669,22.222,21.111,21.111,28.545,21.318,21.318,25.974,25.974,3a,7.778,3d,18.669
ON603927,3,8.840,19.188,18.821,22.694,22.407,22.407,28.729,20.503,20.503,24.908,24.908,3a,8.840,3b,19.188
ON603928,3,8.287,19.188,18.969,22.509,22.222,22.222,28.913,20.696,20.696,25.092,25.092,3a,8.287,3d,18.969
ON603929,3,7.735,18.635,19.337,21.771,21.296,21.296,28.545,20.890,20.890,24.723,24.723,3a,7.735,3b,18.635
ON603930,3,7.919,19.004,19.153,21.587,21.852,21.852,28.330,20.309,20.309,24.354,24.354,3a,7.919,3d,19.153
ON603931,3,9.761,16.974,18.821,21.402,20.926,20.926,27.757,21.277,21.277,25.277,25.277,3a,9.761,3b,16.974
ON603932,3,5.525,18.450,19.772,21.033,20.741,20.741,29.282,20.890,20.890,25.092,25.092,3a,5.525,3b,18.450
ON603933,3,7.380,19.039,19.355,22.836,21.707,21.707,30.074,21.815,21.815,24.862,24.862,3a,7.380,3b,19.039
ON603934,3,9.392,17.159,20.626,20.849,20.185,20.185,29.963,19.729,19.729,23.801,23.801,3a,9.392,3b,17.159
ON603935,3,8.656,18.819,20.114,21.956,20.777,20.777,29.650,20.890,20.890,24.908,24.908,3a,8.656,3b,18.819
ON603936,3,7.919,17.159,19.521,21.587,21.667,21.667,29.466,20.503,20.503,24.723,24.723,3a,7.919,3b,17.159
ON603937,3,9.024,18.081,19.705,21.771,22.037,22.037,28.309,21.663,21.663,25.046,25.046,3a,9.024,3b,18.081
ON603938,3,7.919,19.004,18.969,20.849,22.222,22.222,27.993,20.309,20.309,23.985,23.985,3a,7.919,3d,18.969
ON603939,3,8.471,19.557,19.962,22.140,23.148,23.148,29.650,21.663,21.663,25.461,25.461,3a,8.471,3b,19.557
ON603940,3,9.576,18.266,19.705,21.033,21.296,21.296,28.177,22.437,22.437,23.801,23.801,3a,9.576,3b,18.266
PP239651,3,8.833,24.762,17.089,20.000,20.505,20.505,28.616,20.820,20.820,26.490,26.490,3a,8.833,3d,17.089
PP239653,3,8.833,25.079,19.620,19.365,22.152,22.152,29.283,19.243,19.243,26.974,26.974,3a,8.833,3e,19.365
PP239656,3,9.779,23.101,17.405,17.460,19.937,19.937,27.358,20.570,20.570,26.821,26.821,3a,9.779,3d,17.405
PP239657,3,8.833,25.000,18.038,19.365,19.558,19.558,27.551,19.937,19.937,26.490,26.490,3a,8.833,3d,18.038
PP239666,3,6.940,24.127,18.038,19.365,19.937,19.937,27.358,20.886,20.886,26.159,26.159,3a,6.940,3d,18.038
MW675899,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675900,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675901,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675902,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675903,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675904,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675905,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675906,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675907,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675908,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675909,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675910,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675911,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675912,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675913,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675914,3,11.111,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,11.111,3e,17.149
MW675915,3,11.111,20.133,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675916,3,10.841,20.044,17.595,17.073,17.960,17.960,24.890,18.404,18.404,22.616,22.616,3a,10.841,3e,17.073
MW675917,3,10.619,19.824,17.372,17.295,18.182,18.182,25.110,18.625,18.625,22.838,22.838,3a,10.619,3e,17.295
MW675918,3,11.062,20.044,17.817,17.295,18.182,18.182,25.110,18.625,18.625,22.838,22.838,3a,11.062,3e,17.295
MW675919,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675920,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675921,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675922,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675923,3,11.333,20.575,18.040,17.595,18.486,18.486,25.330,18.931,18.931,23.163,23.163,3a,11.333,3e,17.595
MW675924,3,11.111,20.354,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675925,3,11.111,20.354,17.817,17.817,18.708,18.708,25.551,19.154,19.154,23.385,23.385,3a,11.111,3e,17.817
MW675926,3,11.333,20.575,18.486,17.817,18.486,18.486,25.330,19.376,19.376,22.940,22.940,3a,11.333,3e,17.817
MW675927,3,11.333,20.354,17.817,17.149,18.263,18.263,25.110,19.154,19.154,23.163,23.163,3a,11.333,3e,17.149
MW675928,3,11.333,20.354,17.817,17.149,18.263,18.263,25.110,19.154,19.154,23.163,23.163,3a,11.333,3e,17.149
MW675929,3,11.556,20.133,18.040,17.372,18.040,18.040,25.330,19.154,19.154,23.163,23.163,3a,11.556,3e,17.372
MW675930,3,11.556,20.133,18.040,17.372,18.040,18.040,25.330,19.154,19.154,23.163,23.163,3a,11.556,3e,17.372
MW675931,3,11.778,19.912,18.263,17.595,18.263,18.263,25.551,18.931,18.931,23.385,23.385,3a,11.778,3e,17.595
MW675932,3,11.778,19.912,18.263,17.595,18.263,18.263,25.551,19.376,19.376,22.940,22.940,3a,11.778,3e,17.595
MW675933,3,11.778,19.912,18.263,17.595,18.263,18.263,25.551,19.376,19.376,22.940,22.940,3a,11.778,3e,17.595
MW675934,3,11.111,20.354,18.263,17.595,17.817,17.817,25.110,18.931,18.931,22.940,22.940,3a,11.111,3e,17.595
MW675935,3,11.556,20.133,17.960,17.372,18.040,18.040,25.219,19.154,19.154,23.163,23.163,3a,11.556,3e,17.372
MW675936,3,11.111,20.354,17.738,17.149,18.263,18.263,25.000,19.154,19.154,23.163,23.163,3a,11.111,3e,17.149
MW675937,3,12.000,20.133,18.404,17.817,18.486,18.486,25.658,19.599,19.599,23.163,23.163,3a,12.000,3e,17.817
MW675938,3,11.556,20.575,17.960,17.149,18.486,18.486,25.000,19.376,19.376,23.385,23.385,3a,11.556,3e,17.149
MW675939,3,11.504,20.485,18.263,17.738,18.625,18.625,25.551,19.069,19.069,23.282,23.282,3a,11.504,3e,17.738
MW675940,3,11.947,20.264,18.040,17.517,18.404,18.404,25.771,19.290,19.290,23.060,23.060,3a,11.947,3e,17.517
MW675941,3,11.778,20.354,17.817,17.149,18.708,18.708,25.110,18.931,18.931,23.385,23.385,3a,11.778,3e,17.149
MW675942,3,11.111,20.354,17.817,16.481,18.263,18.263,25.110,18.404,18.404,23.163,23.163,3a,11.111,3e,16.481
MW675943,3,11.111,19.912,17.817,17.372,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.111,3e,17.372
MW675944,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675945,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675946,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675947,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675948,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675949,3,10.889,20.133,17.595,17.149,18.040,18.040,24.890,18.486,18.486,22.717,22.717,3a,10.889,3e,17.149
MW675950,3,11.556,19.690,17.595,17.149,18.486,18.486,25.330,18.931,18.931,23.163,23.163,3a,11.556,3e,17.149
MW675951,3,11.333,19.912,17.372,16.927,18.263,18.263,25.110,18.708,18.708,22.940,22.940,3a,11.333,3e,16.927
MW675952,3,11.111,20.133,17.595,16.927,18.040,18.040,24.890,18.931,18.931,22.940,22.940,3a,11.111,3e,16.927
MW675953,3,11.111,20.133,17.595,16.927,18.040,18.040,24.890,18.931,18.931,22.940,22.940,3a,11.111,3e,16.927
MW675954,3,10.889,20.354,17.817,17.149,17.817,17.817,24.670,18.708,18.708,22.717,22.717,3a,10.889,3e,17.149
MW675955,3,11.333,19.690,17.149,16.704,18.486,18.486,24.890,18.486,18.486,23.163,23.163,3a,11.333,3e,16.704
MW675956,3,10.889,20.575,18.040,16.927,18.040,18.040,24.890,18.931,18.931,22.940,22.940,3a,10.889,3e,16.927
MW675957,3,11.778,19.912,18.263,17.595,18.263,18.263,25.551,19.376,19.376,23.385,23.385,3a,11.778,3e,17.595
MW675958,3,11.778,19.912,17.817,16.927,18.708,18.708,24.890,18.263,18.263,23.163,23.163,3a,11.778,3e,16.927
MW675959,3,11.778,20.133,17.817,17.149,18.040,18.040,25.330,18.486,18.486,22.717,22.717,3a,11.778,3e,17.149
MW675960,3,12.000,20.133,17.595,16.704,18.486,18.486,25.110,18.486,18.486,22.272,22.272,3a,12.000,3e,16.704
MW675961,3,11.333,20.133,18.040,16.927,18.222,18.222,25.330,19.376,19.376,23.608,23.608,3a,11.333,3e,16.927
MW675962,3,11.556,19.912,18.263,17.149,18.444,18.444,25.551,19.599,19.599,23.831,23.831,3a,11.556,3e,17.149
MW675963,3,11.333,20.133,17.595,17.595,18.708,18.708,25.771,19.822,19.822,23.163,23.163,3a,11.333,3e,17.595
MW675964,3,11.111,20.621,18.263,17.817,18.708,18.708,25.551,18.708,18.708,23.163,23.163,3a,11.111,3e,17.817
MW675965,3,10.667,21.018,18.040,17.595,17.817,17.817,24.890,18.486,18.486,22.494,22.494,3a,10.667,3e,17.595
MW678751,3,10.065,23.026,19.802,19.472,19.805,19.805,23.868,20.779,20.779,24.409,24.409,3a,10.065,3e,19.472
MW678752,3,7.792,23.432,17.492,18.152,20.521,20.521,23.984,20.521,20.521,23.622,23.622,3a,7.792,3d,17.492
MW678753,3,8.117,22.442,17.492,18.152,18.506,18.506,22.764,19.218,19.218,22.047,22.047,3a,8.117,3d,17.492
MW678754,3,10.065,25.743,19.472,18.482,21.824,21.824,25.506,20.779,20.779,25.197,25.197,3a,10.065,3e,18.482
MW678755,3,7.468,23.762,19.472,19.281,21.498,21.498,25.820,20.195,20.195,23.228,23.228,3a,7.468,3d,19.472
MW678756,3,7.468,23.762,17.492,19.142,19.870,19.870,23.984,20.195,20.195,22.835,22.835,3a,7.468,3d,17.492
MN628574,3,7.763,21.365,19.168,20.602,20.698,20.698,27.379,20.822,20.822,24.500,24.500,3a,7.763,3d,19.168
MN628575,3,8.407,21.479,19.323,20.727,20.909,20.909,27.532,20.954,20.954,24.550,24.550,3a,8.407,3d,19.323
MN628576,3,8.267,21.424,19.537,20.619,20.685,20.685,27.525,20.796,20.796,24.439,24.439,3a,8.267,3d,19.537
MN628577,3,8.332,21.617,19.735,20.778,21.105,21.105,27.815,20.808,20.808,24.645,24.645,3a,8.332,3d,19.735
MN628578,3,8.579,22.023,19.888,20.829,21.467,21.467,27.956,20.983,20.983,24.865,24.865,3a,8.579,3d,19.888
MN628579,3,8.172,21.379,19.073,20.583,20.619,20.619,27.266,20.863,20.863,24.397,24.397,3a,8.172,3d,19.073
MN628581,3,8.231,21.440,19.421,20.583,20.794,20.794,27.504,21.101,21.101,24.650,24.650,3a,8.231,3d,19.421
MN628582,3,8.154,21.479,19.127,20.540,20.374,20.374,27.299,20.756,20.756,24.302,24.302,3a,8.154,3d,19.127
MN628583,3,8.927,22.824,20.766,22.024,21.963,21.963,28.874,22.465,22.465,25.934,25.934,3a,8.927,3d,20.766
MN628584,3,8.592,21.591,19.565,20.804,21.211,21.211,27.382,21.169,21.169,24.809,24.809,3a,8.592,3d,19.565
MN628585,3,7.901,21.351,19.265,20.467,20.677,20.677,27.241,20.801,20.801,24.539,24.539,3a,7.901,3d,19.265
MN628586,3,8.325,21.495,19.601,20.532,20.964,20.964,27.341,20.855,20.855,24.794,24.794,3a,8.325,3d,19.601
MN628587,3,8.004,21.346,19.299,20.676,20.733,20.733,27.624,21.023,21.023,24.419,24.419,3a,8.004,3d,19.299
MN628588,3,8.971,21.915,19.994,21.777,21.695,21.695,28.110,22.041,22.041,25.074,25.074,3a,8.971,3d,19.994
MN628589,3,8.413,21.682,19.406,20.598,20.938,20.938,27.403,21.025,21.025,24.595,24.595,3a,8.413,3d,19.406
MN628590,3,8.297,21.544,19.308,20.484,20.925,20.925,27.351,20.956,20.956,24.458,24.458,3a,8.297,3d,19.308
MN628591,3,7.803,21.423,19.370,20.584,20.726,20.726,27.444,20.939,20.939,24.598,24.598,3a,7.803,3d,19.370
MN628593,3,8.122,21.556,19.191,20.731,20.698,20.698,27.518,20.922,20.922,24.409,24.409,3a,8.122,3d,19.191
MN628594,3,8.324,21.604,19.309,20.661,20.916,20.916,27.404,20.870,20.870,24.447,24.447,3a,8.324,3d,19.309
MN628595,3,8.062,21.262,19.212,20.571,20.923,20.923,27.575,20.924,20.924,24.569,24.569,3a,8.062,3d,19.212
MN628596,3,8.103,21.624,19.384,20.600,21.480,21.480,27.305,20.938,20.938,24.547,24.547,3a,8.103,3d,19.384
MN628597,3,7.887,21.403,19.464,20.530,20.641,20.641,27.307,20.954,20.954,24.532,24.532,3a,7.887,3d,19.464
MN641935,3,5.863,25.448,23.311,19.205,22.476,22.476,24.521,25.175,25.175,25.448,25.448,3a,5.863,3e,19.205
MN641936,3,0.651,29.391,24.662,21.854,23.453,23.453,25.287,26.855,26.855,27.957,27.957,3a,0.651,3e,21.854
MN641937,3,8.143,25.773,22.635,19.799,20.875,20.875,24.904,26.937,26.937,25.090,25.090,3a,8.143,3e,19.799
MN641938,3,9.772,24.014,21.284,18.874,22.150,22.150,24.521,26.573,26.573,24.014,24.014,3a,9.772,3e,18.874
MN641939,3,7.166,23.843,22.635,17.219,21.824,21.824,23.755,25.442,25.442,24.373,24.373,3a,7.166,3e,17.219
MN641940,3,7.818,25.939,25.338,18.966,22.476,22.476,25.735,26.199,26.199,25.090,25.090,3a,7.818,3e,18.966
MN641941,3,7.190,26.690,22.973,18.874,24.183,24.183,23.372,26.855,26.855,26.523,26.523,3a,7.190,3e,18.874
MN641942,3,8.824,25.448,22.635,19.016,23.588,23.588,24.138,25.177,25.177,22.939,22.939,3a,8.824,3e,19.016
MN641943,3,8.143,24.199,22.623,19.868,22.150,22.150,24.521,25.795,25.795,26.882,26.882,3a,8.143,3e,19.868
MN641944,3,8.795,24.911,22.295,20.199,22.150,22.150,23.755,26.855,26.855,27.240,27.240,3a,8.795,3e,20.199
MN641945,3,7.166,24.555,21.622,18.543,22.476,22.476,23.755,26.148,26.148,25.806,25.806,3a,7.166,3e,18.543
MN641946,3,10.098,25.000,22.973,22.222,23.127,23.127,26.316,27.208,27.208,26.882,26.882,3a,10.098,3e,22.222
MN641947,3,9.772,25.267,22.105,20.209,21.141,21.141,24.715,24.908,24.908,25.267,25.267,3a,9.772,3e,20.209
MN641948,3,8.143,24.731,21.284,20.202,21.173,21.173,23.755,24.735,24.735,24.731,24.731,3a,8.143,3e,20.202
MN641949,3,6.515,26.207,21.959,19.205,22.876,22.876,25.000,25.795,25.795,25.430,25.430,3a,6.515,3e,19.205
MN641950,3,10.098,25.517,21.622,19.536,21.498,21.498,23.897,24.028,24.028,25.773,25.773,3a,10.098,3e,19.536
MN641951,3,9.772,25.172,21.284,19.205,21.173,21.173,23.529,23.675,23.675,25.430,25.430,3a,9.772,3e,19.205
MN641952,3,9.772,25.172,21.284,19.205,21.173,21.173,23.529,23.675,23.675,25.430,25.430,3a,9.772,3e,19.205
