Accession,ClosestSubtypeAlignedNT,AssignedGenotype,Subtype1aDistance,Subtype1aDistance,Subtype1bDistance,Subtype1bDistance,Subtype1cDistance,Subtype1cDistance,Subtype1dDistance,Subtype1eDistance,Subtype1eDistance,Subtype1gDistance,Subtype1gDistance,Subtype1hDistance,Subtype1hDistance,Subtype1iDistance,Subtype1jDistance,Subtype1kDistance,Subtype1lDistance,Subtype1lDistance,Subtype1mDistance,Subtype1mDistance,Subtype1nDistance,Subtype1nDistance,Subtype1oDistance,Subtype1oDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
MZ327766,9210,1,7.600,7.600,21.558,21.558,20.204,20.204,21.848,22.363,22.363,21.926,21.926,21.264,21.264,21.428,16.726,16.571,21.412,21.412,16.506,16.506,16.025,16.025,20.230,20.230,1a,7.600,1n,16.025
MZ327767,9213,1,6.078,6.078,21.138,21.138,20.243,20.243,21.572,21.692,21.692,21.552,21.552,21.094,21.094,21.375,17.130,16.612,21.868,21.868,16.403,16.403,16.168,16.168,20.312,20.312,1a,6.078,1n,16.168
MZ327768,9202,1,8.118,8.118,21.518,21.518,20.690,20.690,21.879,22.314,22.314,21.900,21.900,21.607,21.607,21.523,17.266,16.638,21.499,21.499,16.500,16.500,16.316,16.316,20.694,20.694,1a,8.118,1n,16.316
MZ327769,9237,1,20.948,20.948,9.397,9.397,21.531,21.531,16.434,22.358,22.358,21.457,21.457,19.788,19.788,15.696,20.757,20.659,21.223,21.223,21.204,21.204,20.896,20.896,21.044,21.044,1b,9.397,1i,15.696
MZ327770,9217,1,6.955,6.955,21.025,21.025,19.959,19.959,21.635,22.136,22.136,21.717,21.717,21.181,21.181,21.294,16.717,16.285,21.340,21.340,16.358,16.358,15.908,15.908,20.559,20.559,1a,6.955,1n,15.908
MZ327771,9232,1,8.666,8.666,21.783,21.783,20.417,20.417,21.843,22.325,22.325,21.955,21.955,21.570,21.570,21.695,17.347,16.450,21.743,21.743,16.865,16.865,16.697,16.697,20.562,20.562,1a,8.666,1k,16.450
MZ327774,9233,1,21.462,21.462,8.968,8.968,21.639,21.639,17.086,22.571,22.571,22.163,22.163,19.911,19.911,15.812,21.532,21.603,21.680,21.680,21.601,21.601,21.169,21.169,21.537,21.537,1b,8.968,1i,15.812
MZ327775,9227,1,21.087,21.087,9.147,9.147,21.594,21.594,16.784,22.234,22.234,21.867,21.867,19.794,19.794,16.261,21.110,20.811,21.483,21.483,21.078,21.078,20.869,20.869,21.352,21.352,1b,9.147,1i,16.261
MZ327776,9215,1,6.750,6.750,21.026,21.026,19.688,19.688,21.711,21.983,21.983,21.480,21.480,21.286,21.286,21.027,16.788,16.359,21.286,21.286,16.450,16.450,15.528,15.528,20.182,20.182,1a,6.750,1n,15.528
MZ327777,9232,1,8.795,8.795,21.810,21.810,20.528,20.528,22.281,22.331,22.331,22.360,22.360,21.630,21.630,21.571,17.392,16.871,22.068,22.068,17.419,17.419,16.670,16.670,20.824,20.824,1a,8.795,1n,16.670
MZ327778,9214,1,5.654,5.654,21.556,21.556,20.496,20.496,21.983,22.007,22.007,22.049,22.049,21.295,21.295,21.380,17.202,16.735,21.540,21.540,16.506,16.506,16.206,16.206,20.227,20.227,1a,5.654,1n,16.206
MZ327782,9223,1,5.812,5.812,21.098,21.098,20.037,20.037,21.697,21.934,21.934,21.785,21.785,21.014,21.014,21.272,16.842,16.365,21.620,21.620,16.761,16.761,16.354,16.354,20.177,20.177,1a,5.812,1k,16.365
MZ327785,9213,1,5.633,5.633,21.031,21.031,19.952,19.952,21.685,22.094,22.094,21.595,21.595,21.185,21.185,21.099,16.757,16.359,21.544,21.544,16.479,16.479,15.973,15.973,20.141,20.141,1a,5.633,1n,15.973
MZ327787,9215,1,4.677,4.677,21.114,21.114,19.863,19.863,21.603,21.798,21.798,21.506,21.506,21.172,21.172,21.145,16.871,16.018,21.541,21.541,16.144,16.144,15.799,15.799,19.965,19.965,1a,4.677,1n,15.799
MZ327788,9205,1,7.909,7.909,21.576,21.576,20.525,20.525,21.945,21.789,21.789,22.003,22.003,21.464,21.464,21.212,16.759,16.346,21.895,21.895,16.656,16.656,16.276,16.276,20.271,20.271,1a,7.909,1n,16.276
MZ327790,9228,1,8.355,8.355,21.572,21.572,20.443,20.443,21.838,22.151,22.151,21.831,21.831,21.423,21.423,21.395,17.092,16.434,21.729,21.729,16.883,16.883,16.279,16.279,20.576,20.576,1a,8.355,1n,16.279
MZ327791,9230,1,20.741,20.741,9.816,9.816,21.701,21.701,16.401,22.114,22.114,21.419,21.419,19.831,19.831,15.958,21.057,21.032,20.905,20.905,21.226,21.226,20.871,20.871,21.043,21.043,1b,9.816,1i,15.958
MZ327792,9215,1,6.652,6.652,21.488,21.488,20.459,20.459,22.010,22.338,22.338,22.118,22.118,21.375,21.375,21.320,17.455,16.650,21.669,21.669,16.766,16.766,16.546,16.546,20.422,20.422,1a,6.652,1n,16.546
MZ327793,6207,1,6.138,6.138,21.340,21.340,20.196,20.196,21.741,22.526,22.526,22.086,22.086,21.035,21.035,20.972,16.897,16.417,21.752,21.752,16.160,16.160,16.565,16.565,20.658,20.658,1a,6.138,1m,16.160
MZ327795,9232,1,8.763,8.763,21.753,21.753,20.549,20.549,22.172,22.172,22.172,22.105,22.105,21.466,21.466,21.421,17.199,16.688,21.822,21.822,17.042,17.042,16.551,16.551,20.709,20.709,1a,8.763,1n,16.551
MZ327797,9233,1,8.513,8.513,21.497,21.497,20.179,20.179,21.976,22.084,22.084,21.879,21.879,21.218,21.218,21.358,17.208,16.589,21.832,21.832,16.726,16.726,16.028,16.028,20.343,20.343,1a,8.513,1n,16.028
MZ327798,9230,1,8.364,8.364,21.377,21.377,20.249,20.249,21.903,22.118,22.118,21.896,21.896,21.625,21.625,21.513,16.983,16.430,21.528,21.528,16.719,16.719,16.221,16.221,20.419,20.419,1a,8.364,1n,16.221
MZ356313,306,1,17.647,17.647,5.229,5.229,16.726,16.726,13.072,18.089,18.089,18.361,18.361,21.452,21.452,14.426,19.344,22.295,16.118,16.118,18.689,18.689,20.984,20.984,18.689,18.689,1b,5.229,1d,13.072
MZ356315,309,1,18.241,18.241,12.945,12.945,16.721,16.721,5.825,20.137,20.137,20.261,20.261,15.182,15.182,12.987,19.417,20.261,14.803,14.803,18.770,18.770,17.073,17.073,18.301,18.301,1d,5.825,1b,12.945
MZ356316,304,1,17.763,17.763,13.487,13.487,16.832,16.832,7.237,18.966,18.966,21.122,21.122,19.655,19.655,14.191,20.132,20.792,16.556,16.556,18.152,18.152,17.958,17.958,18.152,18.152,1d,7.237,1b,13.487
MZ356318,322,1,16.875,16.875,12.733,12.733,14.726,14.726,6.832,18.874,18.874,19.745,19.745,18.790,18.790,12.733,18.790,20.312,16.242,16.242,18.438,18.438,17.172,17.172,16.879,16.879,1d,6.832,1i,12.733
MZ356319,301,1,16.000,16.000,11.111,11.111,16.667,16.667,6.312,17.626,17.626,19.244,19.244,14.828,14.828,12.333,18.395,21.000,15.306,15.306,17.333,17.333,16.364,16.364,17.606,17.606,1d,6.312,1b,11.111
MZ356320,317,1,20.189,20.189,6.940,6.940,15.331,15.331,12.618,20.833,20.833,19.872,19.872,17.572,17.572,13.880,17.834,21.338,15.410,15.410,18.471,18.471,20.323,20.323,17.949,17.949,1b,6.940,1d,12.618
MZ356323,310,1,16.774,16.774,12.298,12.298,16.774,16.774,4.516,17.114,17.114,18.387,18.387,17.742,17.742,13.312,17.857,19.156,14.935,14.935,18.182,18.182,16.207,16.207,16.234,16.234,1d,4.516,1b,12.298
MZ356324,312,1,16.667,16.667,12.500,12.500,16.393,16.393,5.769,16.547,16.547,18.627,18.627,17.377,17.377,12.540,19.231,19.231,14.803,14.803,16.667,16.667,15.331,15.331,16.993,16.993,1d,5.769,1b,12.500
MZ356327,309,1,20.388,20.388,7.120,7.120,15.789,15.789,12.945,20.539,20.539,20.388,20.388,17.550,17.550,14.286,18.506,21.753,15.789,15.789,19.156,19.156,20.712,20.712,18.123,18.123,1b,7.120,1d,12.945
MZ356329,321,1,17.812,17.812,12.461,12.461,14.331,14.331,7.165,18.471,18.471,17.881,17.881,20.701,20.701,13.396,19.062,19.108,15.287,15.287,17.957,17.957,18.123,18.123,17.834,17.834,1d,7.165,1b,12.461
MZ356330,310,1,17.097,17.097,6.452,6.452,16.393,16.393,10.323,18.605,18.605,19.269,19.269,19.064,19.064,13.072,17.974,22.222,16.774,16.774,18.689,18.689,19.113,19.113,17.320,17.320,1b,6.452,1d,10.323
PP484708,286,1,17.483,17.483,14.947,14.947,15.714,15.714,12.238,19.930,19.930,20.280,20.280,16.786,16.786,12.937,19.231,18.794,17.832,17.832,19.580,19.580,17.029,17.029,18.881,18.881,1d,12.238,1i,12.937
PP484709,277,1,15.108,15.108,16.084,16.084,14.894,14.894,14.748,18.345,18.345,17.266,17.266,13.900,13.900,17.563,15.468,14.748,13.718,13.718,15.108,15.108,15.734,15.734,17.626,17.626,1l,13.718,1d,14.748
PP484718,284,1,19.718,19.718,18.412,18.412,16.901,16.901,17.606,21.479,21.479,22.535,22.535,6.338,6.338,16.667,18.182,21.818,17.455,17.455,19.649,19.649,20.848,20.848,19.565,19.565,1h,6.338,1c,16.901
PP484727,286,1,16.084,16.084,19.580,19.580,21.678,21.678,20.280,7.692,7.692,12.238,12.238,20.280,20.280,18.861,18.861,17.082,16.726,16.726,14.947,14.947,13.074,13.074,14.947,14.947,1e,7.692,1g,12.238
PP484728,286,1,13.287,13.287,18.440,18.440,19.580,19.580,18.881,6.993,6.993,10.140,10.140,20.280,20.280,16.783,18.505,16.370,15.302,15.302,15.385,15.385,14.184,14.184,16.084,16.084,1e,6.993,1g,10.140
PP484735,286,1,13.986,13.986,18.182,18.182,19.231,19.231,17.832,5.944,5.944,11.111,11.111,20.629,20.629,17.483,18.861,16.726,16.434,16.434,15.385,15.385,14.184,14.184,13.636,13.636,1e,5.944,1g,11.111
PP484738,286,1,16.434,16.434,20.979,20.979,19.580,19.580,19.580,4.895,4.895,12.195,12.195,19.930,19.930,18.531,18.505,16.726,17.082,17.082,17.483,17.483,16.312,16.312,17.133,17.133,1e,4.895,1g,12.195
PP484745,281,1,19.929,19.929,19.929,19.929,18.310,18.310,18.505,21.708,21.708,20.996,20.996,21.455,21.455,18.505,18.861,18.149,18.021,18.021,16.961,16.961,16.370,16.370,15.658,15.658,1o,15.658,1n,16.370
PP484746,281,1,17.668,17.668,21.555,21.555,19.366,19.366,17.314,20.495,20.495,22.535,22.535,20.364,20.364,17.794,17.438,19.217,18.861,18.861,17.958,17.958,16.667,16.667,15.302,15.302,1o,15.302,1n,16.667
PP484748,286,1,16.783,16.783,20.213,20.213,20.629,20.629,19.580,6.643,6.643,13.194,13.194,18.182,18.182,19.930,18.505,18.149,18.531,18.531,17.483,17.483,13.781,13.781,16.434,16.434,1e,6.643,1g,13.194
PP484749,286,1,15.035,15.035,16.370,16.370,15.273,15.273,15.734,17.133,17.133,17.794,17.794,19.580,19.580,16.084,15.658,13.523,5.245,5.245,13.287,13.287,12.811,12.811,14.685,14.685,1l,5.245,1m,13.287
PP484751,281,1,15.302,15.302,20.641,20.641,19.930,19.930,18.505,4.270,4.270,12.937,12.937,18.861,18.861,18.881,17.376,15.734,17.832,17.832,16.084,16.084,13.475,13.475,15.035,15.035,1e,4.270,1g,12.937
PP484758,286,1,15.385,15.385,18.531,18.531,18.531,18.531,18.881,4.196,4.196,11.458,11.458,19.231,19.231,17.832,18.149,17.082,17.133,17.133,15.385,15.385,13.475,13.475,15.035,15.035,1e,4.196,1g,11.458
PP484759,286,1,14.336,14.336,18.182,18.182,18.881,18.881,17.832,5.944,5.944,10.490,10.490,19.580,19.580,18.149,19.217,17.794,15.385,15.385,15.734,15.734,13.475,13.475,13.879,13.879,1e,5.944,1g,10.490
PP484763,286,1,15.385,15.385,19.231,19.231,18.531,18.531,18.531,5.594,5.594,11.458,11.458,19.231,19.231,17.832,17.794,15.302,15.302,15.302,14.685,14.685,13.475,13.475,14.336,14.336,1e,5.594,1g,11.458
PP484764,286,1,16.783,16.783,20.629,20.629,17.832,17.832,19.930,7.692,7.692,12.500,12.500,20.979,20.979,17.483,18.861,18.505,18.149,18.149,17.133,17.133,15.957,15.957,15.734,15.734,1e,7.692,1g,12.500
PP484766,286,1,16.434,16.434,19.930,19.930,21.329,21.329,20.629,6.294,6.294,13.542,13.542,19.930,19.930,19.930,19.929,17.438,19.231,19.231,16.783,16.783,15.548,15.548,16.783,16.783,1e,6.294,1g,13.542
PP484767,286,1,14.235,14.235,17.082,17.082,16.783,16.783,17.438,18.505,18.505,17.133,17.133,19.636,19.636,15.162,12.811,16.370,7.343,7.343,13.986,13.986,13.879,13.879,13.879,13.879,1l,7.343,1j,12.811
PP484770,286,1,16.783,16.783,19.217,19.217,19.930,19.930,19.930,7.343,7.343,12.587,12.587,18.182,18.182,18.531,19.580,17.730,15.734,15.734,15.734,15.734,14.591,14.591,15.385,15.385,1e,7.343,1g,12.587
PP484773,286,1,14.685,14.685,14.591,14.591,14.182,14.182,16.084,18.182,18.182,17.794,17.794,20.280,20.280,15.385,17.082,15.302,3.497,3.497,13.287,13.287,14.235,14.235,14.336,14.336,1l,3.497,1m,13.287
PP484774,286,1,14.336,14.336,13.879,13.879,16.084,16.084,15.035,16.434,16.434,16.370,16.370,18.881,18.881,15.035,16.014,16.014,5.594,5.594,13.287,13.287,14.235,14.235,13.287,13.287,1l,5.594,1m,13.287
PP484776,275,1,18.182,18.182,17.133,17.133,14.909,14.909,16.084,18.531,18.531,21.678,21.678,17.778,17.778,15.957,17.376,18.440,15.273,15.273,18.149,18.149,17.832,17.832,20.213,20.213,1c,14.909,1d,16.084
PP484778,286,1,15.035,15.035,19.231,19.231,20.280,20.280,18.182,6.643,6.643,11.189,11.189,19.231,19.231,18.182,18.505,16.726,16.434,16.434,14.336,14.336,13.830,13.830,15.385,15.385,1e,6.643,1g,11.189
PP484780,283,1,13.167,13.167,16.014,16.014,15.523,15.523,14.235,18.149,18.149,17.254,17.254,17.510,17.510,15.523,15.302,14.947,3.887,3.887,12.676,12.676,13.167,13.167,16.370,16.370,1l,3.887,1m,12.676
PP484781,286,1,14.235,14.235,14.591,14.591,15.273,15.273,15.658,16.968,16.968,17.832,17.832,17.899,17.899,14.545,16.370,15.658,5.245,5.245,12.587,12.587,14.685,14.685,14.591,14.591,1l,5.245,1m,12.587
PP484783,286,1,15.385,15.385,19.580,19.580,19.231,19.231,18.881,6.294,6.294,12.587,12.587,17.483,17.483,17.832,18.861,17.438,17.832,17.832,16.726,16.726,15.248,15.248,15.734,15.734,1e,6.294,1g,12.587
PP484784,286,1,14.235,14.235,15.302,15.302,14.545,14.545,15.658,18.149,18.149,17.483,17.483,17.690,17.690,14.182,16.014,13.879,5.594,5.594,13.636,13.636,14.336,14.336,15.658,15.658,1l,5.594,1m,13.636
PP484787,286,1,14.336,14.336,14.947,14.947,14.685,14.685,15.385,16.434,16.434,17.133,17.133,17.121,17.121,14.336,16.370,15.302,5.944,5.944,12.937,12.937,14.235,14.235,14.685,14.685,1l,5.944,1m,12.937
PP484789,286,1,15.734,15.734,18.182,18.182,20.979,20.979,19.930,6.643,6.643,11.888,11.888,19.930,19.930,19.231,20.641,18.149,16.783,16.783,15.734,15.734,14.539,14.539,16.434,16.434,1e,6.643,1g,11.888
PP484792,286,1,15.385,15.385,17.133,17.133,14.338,14.338,17.483,18.182,18.182,17.329,17.329,17.857,17.857,14.685,16.014,15.302,5.245,5.245,13.986,13.986,13.818,13.818,14.685,14.685,1l,5.245,1m,13.986
PP484793,281,1,14.947,14.947,18.505,18.505,19.573,19.573,18.149,6.762,6.762,10.247,10.247,20.285,20.285,17.832,17.730,16.783,14.336,14.336,15.385,15.385,13.523,13.523,14.685,14.685,1e,6.762,1g,10.247
PP484797,286,1,15.385,15.385,19.930,19.930,18.182,18.182,18.531,6.643,6.643,11.806,11.806,20.629,20.629,17.483,18.505,17.082,17.483,17.483,15.734,15.734,14.184,14.184,13.636,13.636,1e,6.643,1g,11.806
PP484800,286,1,19.580,19.580,18.412,18.412,16.783,16.783,16.783,20.280,20.280,19.930,19.930,6.643,6.643,19.231,20.000,18.909,17.133,17.133,18.889,18.889,19.930,19.930,22.028,22.028,1h,6.643,1d,16.783
PP484805,286,1,16.783,16.783,17.794,17.794,15.385,15.385,17.832,17.133,17.133,20.979,20.979,22.378,22.378,17.133,16.084,19.504,15.035,15.035,17.082,17.082,17.794,17.794,4.196,4.196,1o,4.196,1l,15.035
PP484809,286,1,15.302,15.302,15.302,15.302,16.727,16.727,15.658,15.884,15.884,16.434,16.434,19.856,19.856,14.545,17.438,17.438,6.993,6.993,12.238,12.238,16.014,16.014,14.539,14.539,1l,6.993,1m,12.238
PP484815,286,1,14.336,14.336,19.930,19.930,19.573,19.573,19.930,8.042,8.042,13.542,13.542,20.641,20.641,18.881,19.930,17.376,17.483,17.483,16.084,16.084,13.523,13.523,15.385,15.385,1e,8.042,1g,13.542
PP484816,286,1,13.879,13.879,15.658,15.658,15.734,15.734,15.658,17.438,17.438,17.133,17.133,18.773,18.773,15.273,16.014,14.591,5.594,5.594,11.888,11.888,13.879,13.879,15.658,15.658,1l,5.594,1m,11.888
PP484817,286,1,15.035,15.035,16.014,16.014,16.364,16.364,17.483,17.832,17.832,18.149,18.149,19.203,19.203,16.084,16.014,16.014,4.196,4.196,13.287,13.287,14.591,14.591,15.734,15.734,1l,4.196,1m,13.287
PP484819,286,1,14.685,14.685,15.302,15.302,16.000,16.000,15.734,17.483,17.483,17.082,17.082,19.580,19.580,16.084,16.370,16.014,3.846,3.846,13.287,13.287,14.235,14.235,16.084,16.084,1l,3.846,1m,13.287
PP484820,286,1,14.685,14.685,17.483,17.483,17.832,17.832,18.881,5.594,5.594,9.375,9.375,19.580,19.580,17.483,18.149,17.438,16.434,16.434,15.035,15.035,13.475,13.475,14.685,14.685,1e,5.594,1g,9.375
PP484824,281,1,16.014,16.014,18.505,18.505,17.438,17.438,15.302,19.929,19.929,21.127,21.127,20.996,20.996,17.794,17.082,17.082,17.314,17.314,16.197,16.197,16.726,16.726,14.947,14.947,1o,14.947,1d,15.302
PP484829,286,1,14.685,14.685,14.440,14.440,14.909,14.909,15.035,17.133,17.133,15.636,15.636,19.580,19.580,15.734,14.909,14.909,4.545,4.545,13.287,13.287,13.455,13.455,15.734,15.734,1l,4.545,1m,13.287
PP484830,286,1,12.587,12.587,14.685,14.685,14.685,14.685,15.035,18.531,18.531,16.434,16.434,19.231,19.231,13.357,13.879,14.947,6.294,6.294,13.636,13.636,13.830,13.830,16.014,16.014,1l,6.294,1a,12.587
PP484833,286,1,16.434,16.434,20.280,20.280,19.580,19.580,18.531,4.545,4.545,12.153,12.153,19.580,19.580,19.231,18.149,16.370,17.483,17.483,15.734,15.734,13.781,13.781,14.685,14.685,1e,4.545,1g,12.153
PP484835,286,1,15.035,15.035,18.182,18.182,18.531,18.531,19.930,5.944,5.944,10.417,10.417,20.629,20.629,16.084,19.217,16.726,15.734,15.734,15.035,15.035,14.184,14.184,14.685,14.685,1e,5.944,1g,10.417
PP484837,286,1,15.385,15.385,19.504,19.504,19.580,19.580,20.979,7.692,7.692,11.888,11.888,19.580,19.580,19.930,17.082,18.505,16.434,16.434,17.483,17.483,15.248,15.248,16.084,16.084,1e,7.692,1g,11.888
PP484838,286,1,15.035,15.035,18.182,18.182,18.531,18.531,19.231,7.343,7.343,11.538,11.538,21.678,21.678,18.531,18.505,16.014,15.035,15.035,14.591,14.591,14.184,14.184,15.385,15.385,1e,7.343,1g,11.538
PP484840,286,1,15.385,15.385,19.231,19.231,19.231,19.231,18.182,4.895,4.895,11.888,11.888,19.231,19.231,18.149,18.505,16.370,16.783,16.783,15.035,15.035,12.721,12.721,14.947,14.947,1e,4.895,1g,11.888
PP484846,286,1,15.734,15.734,18.531,18.531,17.133,17.133,18.182,6.993,6.993,11.806,11.806,20.280,20.280,17.832,17.794,17.082,16.084,16.084,15.385,15.385,15.603,15.603,13.287,13.287,1e,6.993,1g,11.806
PP484849,283,1,15.658,15.658,16.726,16.726,16.000,16.000,15.658,16.606,16.606,17.606,17.606,18.412,18.412,15.636,15.302,14.591,4.240,4.240,12.676,12.676,13.167,13.167,14.947,14.947,1l,4.240,1m,12.676
PP484850,286,1,12.937,12.937,15.302,15.302,16.783,16.783,15.385,17.832,17.832,17.438,17.438,18.881,18.881,14.685,16.014,16.014,5.245,5.245,12.937,12.937,14.235,14.235,15.734,15.734,1l,5.245,1m,12.937
PP484852,286,1,16.783,16.783,19.930,19.930,20.280,20.280,19.930,5.944,5.944,12.587,12.587,17.483,17.483,19.231,18.861,16.370,17.133,17.133,15.734,15.734,13.475,13.475,16.434,16.434,1e,5.944,1g,12.587
PP484859,286,1,16.084,16.084,20.629,20.629,19.231,19.231,17.133,7.692,7.692,11.888,11.888,19.580,19.580,18.149,18.149,16.726,17.483,17.483,13.523,13.523,13.475,13.475,13.167,13.167,1e,7.692,1g,11.888
PP484861,283,1,17.668,17.668,15.248,15.248,15.141,15.141,15.194,18.728,18.728,20.141,20.141,9.187,9.187,16.370,18.149,19.929,14.909,14.909,18.677,18.677,19.565,19.565,19.929,19.929,1h,9.187,1c,15.141
PP484862,286,1,17.133,17.133,20.629,20.629,20.979,20.979,20.629,5.594,5.594,13.889,13.889,19.580,19.580,19.930,17.832,16.667,17.832,17.832,16.434,16.434,16.370,16.370,15.734,15.734,1e,5.594,1g,13.889
PP484865,286,1,20.629,20.629,19.580,19.580,17.483,17.483,17.483,20.629,20.629,22.028,22.028,6.294,6.294,16.364,19.273,18.545,20.280,20.280,21.071,21.071,20.280,20.280,22.182,22.182,1h,6.294,1i,16.364
PP484867,286,1,15.385,15.385,16.783,16.783,14.440,14.440,15.734,18.881,18.881,17.832,17.832,18.881,18.881,13.287,14.947,14.591,4.895,4.895,13.287,13.287,13.879,13.879,14.685,14.685,1l,4.895,1m,13.287
PP484868,286,1,15.035,15.035,20.280,20.280,19.231,19.231,19.580,5.245,5.245,11.806,11.806,19.580,19.580,18.881,18.505,17.082,16.434,16.434,16.084,16.084,14.134,14.134,15.035,15.035,1e,5.245,1g,11.806
PP484873,286,1,15.035,15.035,14.591,14.591,16.364,16.364,16.434,17.832,17.832,17.438,17.438,18.773,18.773,15.035,15.302,14.947,4.196,4.196,12.238,12.238,13.879,13.879,14.336,14.336,1l,4.196,1m,12.238
PP484874,286,1,15.385,15.385,18.881,18.881,20.280,20.280,19.930,4.895,4.895,12.847,12.847,19.930,19.930,18.909,17.794,18.149,17.483,17.483,17.832,17.832,14.894,14.894,16.370,16.370,1e,4.895,1g,12.847
PP484876,286,1,13.636,13.636,19.580,19.580,18.531,18.531,18.182,5.245,5.245,11.458,11.458,20.280,20.280,18.531,18.182,17.021,16.084,16.084,16.434,16.434,14.591,14.591,14.685,14.685,1e,5.245,1g,11.458
PP484877,286,1,17.133,17.133,20.280,20.280,19.231,19.231,19.930,4.895,4.895,11.111,11.111,19.930,19.930,18.881,19.217,17.794,17.082,17.082,15.734,15.734,14.134,14.134,14.685,14.685,1e,4.895,1g,11.111
PP583867,296,1,15.932,15.932,19.661,19.661,20.134,20.134,19.661,7.095,7.095,11.111,11.111,20.134,20.134,20.270,21.017,19.257,17.627,17.627,16.216,16.216,15.541,15.541,16.610,16.610,1e,7.095,1g,11.111
PP583869,298,1,17.450,17.450,21.141,21.141,19.322,19.322,19.799,6.711,6.711,12.000,12.000,19.322,19.322,18.456,19.799,17.785,17.785,17.785,16.443,16.443,16.107,16.107,15.772,15.772,1e,6.711,1g,12.000
PP583870,296,1,13.514,13.514,14.865,14.865,15.101,15.101,16.216,17.627,17.627,17.568,17.568,19.799,19.799,14.237,14.527,16.610,4.730,4.730,13.220,13.220,14.094,14.094,14.527,14.527,1l,4.730,1m,13.220
PP583873,298,1,13.758,13.758,19.463,19.463,18.644,18.644,19.128,7.383,7.383,11.745,11.745,17.966,17.966,18.456,19.463,16.779,15.101,15.101,15.101,15.101,16.443,16.443,15.436,15.436,1e,7.383,1g,11.745
PP583878,298,1,18.919,18.919,18.919,18.919,17.114,17.114,15.878,18.644,18.644,20.270,20.270,6.376,6.376,19.257,18.243,20.678,17.905,17.905,20.000,20.000,21.477,21.477,20.270,20.270,1h,6.376,1d,15.878
PP583881,298,1,15.436,15.436,19.463,19.463,18.581,18.581,20.134,7.383,7.383,11.409,11.409,20.608,20.608,19.463,17.785,18.792,17.114,17.114,16.892,16.892,15.772,15.772,16.443,16.443,1e,7.383,1g,11.409
PP583883,298,1,16.107,16.107,17.785,17.785,19.661,19.661,19.128,5.369,5.369,11.667,11.667,20.339,20.339,19.799,19.799,17.785,16.107,16.107,15.436,15.436,15.101,15.101,16.107,16.107,1e,5.369,1g,11.667
PP583887,298,1,19.128,19.128,20.805,20.805,18.243,18.243,17.450,20.805,20.805,22.819,22.819,21.959,21.959,18.121,19.799,19.463,18.456,18.456,17.905,17.905,18.792,18.792,14.765,14.765,1o,14.765,1d,17.450
PP583889,298,1,15.772,15.772,20.470,20.470,18.983,18.983,18.121,4.698,4.698,12.000,12.000,17.966,17.966,19.799,18.792,16.779,17.450,17.450,15.772,15.772,14.765,14.765,15.101,15.101,1e,4.698,1g,12.000
PP583896,298,1,15.772,15.772,18.792,18.792,18.983,18.983,18.792,5.705,5.705,11.371,11.371,17.966,17.966,18.121,18.456,16.443,16.443,16.443,15.772,15.772,16.107,16.107,13.758,13.758,1e,5.705,1g,11.371
PP583898,298,1,19.932,19.932,19.595,19.595,17.785,17.785,17.568,18.305,18.305,19.932,19.932,5.705,5.705,17.627,20.270,20.000,19.257,19.257,20.678,20.678,21.141,21.141,22.559,22.559,1h,5.705,1d,17.568
PP583899,298,1,19.932,19.932,19.595,19.595,17.785,17.785,17.568,18.305,18.305,19.932,19.932,5.705,5.705,17.627,20.270,20.000,19.257,19.257,20.678,20.678,21.141,21.141,22.559,22.559,1h,5.705,1d,17.568
PP583900,298,1,16.443,16.443,20.470,20.470,20.270,20.270,19.799,6.376,6.376,12.416,12.416,17.568,17.568,20.134,18.792,17.114,16.779,16.779,16.107,16.107,15.772,15.772,15.436,15.436,1e,6.376,1g,12.416
PP583901,298,1,12.752,12.752,15.101,15.101,14.527,14.527,14.430,16.779,16.779,16.498,16.498,18.919,18.919,15.101,14.765,15.101,3.020,3.020,12.162,12.162,12.542,12.542,13.423,13.423,1l,3.020,1m,12.162
PP583902,298,1,14.765,14.765,16.779,16.779,16.216,16.216,16.779,17.450,17.450,17.508,17.508,19.932,19.932,16.107,15.772,16.443,4.698,4.698,12.838,12.838,14.430,14.430,14.094,14.094,1l,4.698,1m,12.838
PP583907,298,1,19.595,19.595,19.595,19.595,17.450,17.450,16.216,20.339,20.339,20.946,20.946,6.376,6.376,17.966,18.919,21.017,19.595,19.595,20.678,20.678,21.017,21.017,19.595,19.595,1h,6.376,1d,16.216
