Accession,AssignedGenotype,Subtype4aDistance,Subtype4bDistance,Subtype4cDistance,Subtype4dDistance,Subtype4dDistance,Subtype4fDistance,Subtype4fDistance,Subtype4gDistance,Subtype4kDistance,Subtype4kDistance,Subtype4lDistance,Subtype4mDistance,Subtype4nDistance,Subtype4oDistance,Subtype4pDistance,Subtype4qDistance,Subtype4rDistance,Subtype4sDistance,Subtype4tDistance,Subtype4vDistance,Subtype4vDistance,Subtype4wDistance,Subtype4wDistance,FirstChoiceSubtype,FirstChoiceDistance,SecondChoiceSubtype,SecondChoiceDistance
PP484762,4,18.182,19.565,17.133,14.685,14.685,16.901,16.901,21.329,16.364,16.364,11.538,11.972,17.254,19.930,15.035,12.727,17.832,17.606,12.143,13.380,13.380,19.231,19.231,4l,11.538,4m,11.972
PP484765,4,18.881,16.901,17.832,17.029,17.029,8.803,8.803,21.091,17.818,17.818,16.783,15.845,20.423,21.377,15.734,19.231,15.734,20.775,19.565,18.662,18.662,21.818,21.818,4f,8.803,4r,15.734
PP484768,4,16.549,19.928,16.901,14.789,14.789,16.901,16.901,18.909,17.818,17.818,12.727,15.845,18.881,22.008,11.972,14.545,16.197,16.197,8.042,13.380,13.380,19.643,19.643,4t,8.042,4p,11.972
PP484772,4,18.531,18.310,18.182,18.478,18.478,8.451,8.451,20.727,17.091,17.091,18.182,17.254,20.070,21.377,16.434,,17.133,19.366,21.739,17.254,17.254,19.636,19.636,4f,8.451,4p,16.434
PP484775,4,18.531,19.928,17.483,15.035,15.035,17.254,17.254,21.329,16.727,16.727,11.888,12.324,17.606,20.280,15.385,12.727,18.182,17.958,12.500,13.380,13.380,19.580,19.580,4l,11.888,4m,12.324
PP484782,4,17.483,19.203,19.231,14.685,14.685,13.768,13.768,18.545,14.909,14.909,13.091,14.085,17.455,18.919,4.545,15.035,15.734,18.841,12.324,13.732,13.732,18.881,18.881,4p,4.545,4t,12.324
PP484788,4,18.531,16.364,14.130,14.909,14.909,7.746,7.746,17.754,16.304,16.304,14.336,13.455,19.366,19.691,14.336,16.783,13.937,17.091,17.091,14.545,14.545,18.841,18.841,4f,7.746,4m,13.455
PP484791,4,20.629,20.070,18.182,17.818,17.818,9.507,9.507,21.377,21.014,21.014,16.783,17.818,20.070,18.919,16.434,19.930,17.422,17.544,21.818,16.727,16.727,20.290,20.290,4f,9.507,4p,16.434
PP484796,4,18.705,22.101,18.571,15.468,15.468,17.029,17.029,21.091,18.182,18.182,13.455,15.827,18.909,19.691,13.380,15.273,17.029,15.217,8.042,14.286,14.286,21.479,21.479,4t,8.042,4p,13.380
PP484798,4,19.014,19.928,19.014,16.197,16.197,17.606,17.606,19.273,18.545,18.545,14.182,16.549,21.831,23.944,13.028,16.727,19.366,18.310,12.143,13.380,13.380,19.643,19.643,4t,12.143,4p,13.028
PP484799,4,17.133,17.818,16.783,13.986,13.986,13.818,13.818,17.133,14.493,14.493,13.287,12.324,16.549,18.919,8.392,13.406,16.084,17.091,12.143,10.915,10.915,19.580,19.580,4p,8.392,4v,10.915
PP484801,4,19.930,17.254,17.133,15.580,15.580,7.042,7.042,20.364,17.455,17.455,17.133,15.141,19.718,20.077,17.133,18.182,13.986,19.014,19.928,15.845,15.845,18.909,18.909,4f,7.042,4r,13.986
PP484802,4,12.937,20.290,12.238,15.035,15.035,15.141,15.141,18.531,13.091,13.091,13.986,14.085,16.197,19.580,13.287,15.636,12.937,17.606,14.286,13.732,13.732,20.979,20.979,4c,12.238,4r,12.937
PP484804,4,17.832,17.254,18.531,18.841,18.841,8.803,8.803,19.273,17.818,17.818,18.182,18.662,19.366,24.275,16.434,19.930,18.881,20.070,19.203,18.310,18.310,17.818,17.818,4f,8.803,4p,16.434
PP484806,4,18.662,19.231,19.014,15.108,15.108,17.391,17.391,20.364,18.182,18.182,13.818,17.254,20.280,22.183,13.214,15.636,19.366,16.667,6.294,14.789,14.789,20.423,20.423,4t,6.294,4p,13.214
PP484808,4,21.678,22.183,19.930,20.290,20.290,11.268,11.268,22.182,20.364,20.364,21.329,20.423,20.775,22.394,19.930,22.028,19.930,21.127,22.464,20.775,20.775,20.727,20.727,4f,11.268,4r,19.930
PP484810,4,17.483,19.928,14.685,14.685,14.685,19.718,19.718,16.304,15.636,15.636,13.986,15.493,16.901,17.754,15.385,16.000,16.783,17.958,16.547,14.789,14.789,20.629,20.629,4l,13.986,4d,14.685
PP484811,4,20.979,19.014,18.182,16.364,16.364,9.507,9.507,22.101,17.754,17.754,18.182,16.364,19.014,20.463,18.531,19.930,17.073,18.246,21.818,18.182,18.182,19.134,19.134,4f,9.507,4m,16.364
PP484812,4,20.629,18.571,17.091,18.841,18.841,10.211,10.211,20.727,21.818,21.818,18.182,17.754,20.775,21.739,18.531,20.979,18.841,18.478,22.464,19.203,19.203,22.909,22.909,4f,10.211,4c,17.091
PP484814,4,17.483,18.310,15.734,16.364,16.364,7.394,7.394,20.652,18.085,18.085,16.783,14.545,17.606,20.463,15.734,16.783,14.286,21.053,20.727,14.545,14.545,20.290,20.290,4f,7.394,4r,14.286
PP484818,4,19.366,19.930,20.423,16.547,16.547,16.732,16.732,20.000,18.182,18.182,16.364,17.254,19.930,22.887,15.357,16.364,19.718,18.478,6.294,15.493,15.493,21.479,21.479,4t,6.294,4v,15.493
PP484821,4,15.636,18.545,17.958,13.455,13.455,13.287,13.287,18.310,14.539,14.539,12.676,12.238,17.606,20.423,6.545,14.440,15.141,17.483,11.636,12.587,12.587,17.754,17.754,4p,6.545,4m,12.238
PP484823,4,17.483,17.254,17.133,16.304,16.304,7.042,7.042,21.091,17.818,17.818,13.986,15.845,17.254,19.565,16.434,18.182,16.434,15.845,17.391,15.845,15.845,20.364,20.364,4f,7.042,4l,13.986
PP484826,4,17.832,18.909,18.531,13.986,13.986,13.818,13.818,18.841,13.406,13.406,11.232,11.151,17.329,20.629,9.441,14.493,16.364,14.909,11.268,12.500,12.500,16.783,16.783,4p,9.441,4t,11.268
PP484827,4,14.386,20.290,17.193,17.254,17.254,16.901,16.901,20.364,16.727,16.727,14.909,13.732,17.483,20.070,17.254,17.091,16.549,17.606,18.182,13.028,13.028,19.573,19.573,4v,13.028,4m,13.732
PP484832,4,17.832,19.014,18.531,16.304,16.304,4.930,4.930,18.545,17.818,17.818,15.385,15.493,18.310,19.203,16.084,18.531,16.434,17.606,19.203,16.901,16.901,18.545,18.545,4f,4.930,4l,15.385
PP484834,4,17.133,19.366,17.133,16.667,16.667,9.859,9.859,21.091,20.727,20.727,17.832,16.901,21.127,21.739,17.483,21.329,17.133,20.423,22.464,18.662,18.662,22.545,22.545,4f,9.859,4m,16.901
PP484839,4,18.531,18.310,17.832,17.029,17.029,7.042,7.042,19.273,18.182,18.182,16.783,15.141,20.423,20.077,16.084,20.629,15.734,19.014,19.565,17.958,17.958,18.909,18.909,4f,7.042,4m,15.141
PP484841,4,17.626,21.014,18.929,14.388,14.388,15.942,15.942,20.364,17.455,17.455,14.545,16.187,17.818,18.992,12.676,14.545,17.029,16.667,5.245,12.857,12.857,21.127,21.127,4t,5.245,4p,12.676
PP484854,4,17.483,17.958,15.385,15.273,15.273,7.746,7.746,18.841,16.304,16.304,16.084,14.909,16.549,18.545,15.734,17.483,15.734,18.909,17.818,14.909,14.909,18.478,18.478,4f,7.746,4c,15.385
PP484855,4,17.483,22.101,15.734,17.483,17.483,18.662,18.662,16.725,16.727,16.727,13.986,15.493,19.014,18.531,17.133,17.818,17.832,17.254,18.214,15.493,15.493,19.930,19.930,4l,13.986,4m,15.493
PP484856,4,16.028,18.662,16.783,16.667,16.667,6.690,6.690,18.182,18.182,18.182,15.385,15.845,19.014,18.533,15.385,19.930,15.734,18.310,19.928,16.197,16.197,21.091,21.091,4f,6.690,4p,15.385
PP484857,4,17.958,18.310,16.364,16.667,16.667,5.944,5.944,18.545,16.727,16.727,16.197,15.035,18.310,18.533,16.197,17.606,14.789,19.231,19.928,15.385,15.385,18.909,18.909,4f,5.944,4m,15.035
PP484858,4,18.531,17.958,18.881,17.029,17.029,8.451,8.451,20.364,18.545,18.545,16.084,17.254,19.718,18.919,14.685,19.231,16.783,17.606,18.841,17.606,17.606,18.909,18.909,4f,8.451,4p,14.685
PP484860,4,16.725,18.662,17.483,17.391,17.391,6.690,6.690,18.182,18.182,18.182,16.084,15.845,19.718,19.305,15.385,19.580,15.734,19.014,19.928,16.901,16.901,21.455,21.455,4f,6.690,4p,15.385
PP484863,4,20.415,18.310,18.881,17.455,17.455,8.099,8.099,19.928,18.841,18.841,17.483,18.545,18.662,21.012,17.483,20.280,18.118,17.193,19.273,16.364,16.364,20.652,20.652,4f,8.099,4v,16.364
PP484866,4,17.832,18.310,17.483,15.942,15.942,5.986,5.986,18.909,17.455,17.455,16.084,15.845,17.958,20.077,16.084,19.580,16.783,17.958,20.652,16.901,16.901,19.636,19.636,4f,5.986,4m,15.845
PP484870,4,17.483,15.845,17.483,16.667,16.667,5.282,5.282,18.815,18.214,18.214,14.336,15.493,17.958,21.014,15.035,17.133,16.084,19.718,18.116,16.197,16.197,19.273,19.273,4f,5.282,4l,14.336
PP484875,4,19.580,15.845,17.133,18.116,18.116,8.451,8.451,20.000,19.636,19.636,17.832,19.366,20.775,21.739,17.133,18.881,17.832,21.479,20.652,16.901,16.901,20.000,20.000,4f,8.451,4b,15.845
PP583868,4,20.805,20.134,19.799,17.450,17.450,19.463,19.463,19.118,17.216,17.216,15.101,16.779,20.470,24.161,15.101,18.121,19.128,18.947,10.067,16.443,16.443,22.148,22.148,4t,10.067,4p,15.101
PP583871,4,16.107,19.799,16.779,14.094,14.094,18.792,18.792,19.398,16.443,16.443,14.094,16.443,16.443,20.805,16.443,18.121,18.121,16.327,18.456,14.765,14.765,17.114,17.114,4l,14.094,4d,14.094
PP583872,4,19.799,18.456,18.121,20.470,20.470,9.396,9.396,24.832,20.805,20.805,17.114,15.772,17.785,22.819,18.792,20.134,18.792,20.415,22.148,18.792,18.792,18.121,18.121,4f,9.396,4m,15.772
PP583875,4,19.128,23.490,18.792,16.443,16.443,20.470,20.470,20.956,18.382,18.382,15.436,14.430,21.477,24.497,14.094,18.456,19.799,16.484,9.060,14.765,14.765,21.812,21.812,4t,9.060,4p,14.094
PP583879,4,21.088,21.453,18.027,17.007,17.007,19.377,19.377,19.853,19.728,19.728,17.687,18.027,17.993,18.707,15.986,19.048,18.707,19.595,17.818,17.007,17.007,19.931,19.931,4p,15.986,4v,17.007
PP583885,4,18.792,26.174,15.772,17.450,17.450,19.799,19.799,19.064,18.121,18.121,16.779,17.114,20.470,21.141,18.792,19.463,17.450,18.367,19.398,16.779,16.779,22.819,22.819,4c,15.772,4v,16.779
PP583886,4,20.470,18.121,17.785,19.463,19.463,8.725,8.725,22.148,21.812,21.812,16.779,18.121,19.128,22.148,16.443,19.799,17.785,17.647,20.805,17.114,17.114,20.805,20.805,4f,8.725,4p,16.443
PP583888,4,17.114,17.114,16.107,15.772,15.772,5.369,5.369,19.463,19.128,19.128,16.779,14.094,18.792,20.805,16.443,19.799,16.107,17.647,21.141,16.779,16.779,19.463,19.463,4f,5.369,4m,14.094
PP583890,4,16.443,20.134,16.443,12.416,12.416,17.114,17.114,20.805,14.765,14.765,13.087,11.745,18.792,20.805,8.389,15.101,16.107,18.027,13.423,13.087,13.087,18.792,18.792,4p,8.389,4m,11.745
PP583893,4,19.463,22.819,15.101,16.779,16.779,20.470,20.470,16.722,16.779,16.779,14.430,15.101,19.031,19.377,15.772,17.526,17.114,18.815,18.121,14.765,14.765,21.141,21.141,4l,14.430,4v,14.765
PP583894,4,17.785,18.792,17.726,18.792,18.792,8.054,8.054,21.477,17.785,17.785,17.785,16.443,20.470,21.812,16.107,20.805,17.785,20.068,22.483,18.792,18.792,20.805,20.805,4f,8.054,4p,16.107
PP583895,4,18.121,17.785,15.719,16.107,16.107,8.054,8.054,21.477,20.134,20.134,14.430,14.430,18.792,20.805,15.772,18.121,16.779,19.031,18.121,15.101,15.101,18.792,18.792,4f,8.054,4m,14.430
PP583897,4,17.785,21.477,19.463,17.785,17.785,20.134,20.134,23.490,16.107,16.107,13.758,15.101,16.107,19.799,16.443,16.443,17.114,19.048,18.121,16.107,16.107,19.463,19.463,4l,13.758,4m,15.101
PP583903,4,16.443,17.450,17.114,15.772,15.772,5.705,5.705,20.805,17.785,17.785,16.107,14.430,18.121,20.470,15.101,18.792,15.436,18.685,19.799,16.779,16.779,20.470,20.470,4f,5.705,4m,14.430
PP583906,4,19.463,18.121,18.792,19.128,19.128,6.711,6.711,22.148,21.141,21.141,18.121,16.779,18.792,23.490,17.114,20.470,18.456,18.685,21.812,18.121,18.121,21.141,21.141,4f,6.711,4m,16.779
PP583908,4,17.785,18.456,17.785,19.128,19.128,7.383,7.383,21.812,20.805,20.805,16.443,17.114,20.134,21.812,16.779,18.792,16.107,19.723,23.490,18.456,18.456,20.470,20.470,4f,7.383,4r,16.107
PP583909,4,20.470,17.450,18.456,16.107,16.107,12.752,12.752,21.812,19.128,19.128,16.107,19.463,16.779,21.141,17.785,17.785,17.450,18.339,21.141,16.107,16.107,21.812,21.812,4f,12.752,4v,16.107
PP583910,4,16.779,16.107,14.765,15.772,15.772,6.711,6.711,18.456,17.114,17.114,14.430,14.094,14.765,19.463,14.094,17.114,14.094,18.339,19.799,15.101,15.101,18.121,18.121,4f,6.711,4m,14.094
PP583911,4,18.792,19.128,19.398,18.121,18.121,10.067,10.067,22.819,20.134,20.134,18.121,16.443,20.805,22.148,16.443,19.799,18.456,17.993,22.148,18.792,18.792,19.463,19.463,4f,10.067,4m,16.443
PP583913,4,18.792,18.792,16.779,19.128,19.128,8.725,8.725,21.141,19.463,19.463,18.121,17.450,19.799,23.154,18.456,21.141,18.792,20.415,22.148,18.792,18.792,20.805,20.805,4f,8.725,4c,16.779
PP583916,4,17.450,20.134,17.450,14.765,14.765,14.430,14.430,21.141,16.779,16.779,13.758,16.107,16.443,19.064,13.423,16.443,16.054,18.276,19.799,15.772,15.772,19.463,19.463,4p,13.423,4l,13.758
PP583917,4,11.745,18.792,10.067,13.758,13.758,15.101,15.101,19.128,16.443,16.443,12.416,12.081,18.121,19.799,14.765,15.101,13.087,15.646,16.779,14.094,14.094,20.598,20.598,4c,10.067,4a,11.745
PP583919,4,18.121,17.114,17.114,16.779,16.779,6.376,6.376,21.141,19.128,19.128,15.772,13.423,17.785,21.812,16.107,18.121,16.779,19.377,20.134,15.436,15.436,20.470,20.470,4f,6.376,4m,13.423
PP583920,4,19.463,20.134,19.463,18.121,18.121,18.456,18.456,20.805,19.799,19.799,16.779,19.799,21.141,18.121,19.463,19.799,17.450,22.109,17.785,17.114,17.114,21.667,21.667,4l,16.779,4v,17.114
PP583921,4,17.114,18.792,15.772,12.416,12.416,16.779,16.779,17.114,13.758,13.758,12.416,13.423,16.107,18.121,8.725,14.094,13.758,17.007,13.087,11.409,11.409,18.121,18.121,4p,8.725,4v,11.409
PP583924,4,19.463,19.128,16.779,17.450,17.450,9.060,9.060,22.426,20.805,20.805,17.114,15.772,19.799,20.134,18.456,20.470,17.450,20.415,22.483,16.443,16.443,20.805,20.805,4f,9.060,4m,15.772
PP583925,4,16.443,16.443,16.443,16.107,16.107,7.718,7.718,20.805,18.456,18.456,15.436,16.107,18.792,21.477,15.772,19.128,16.443,19.377,19.799,17.114,17.114,20.134,20.134,4f,7.718,4l,15.436
PP583927,4,16.779,19.398,18.792,12.752,12.752,18.121,18.121,21.141,15.436,15.436,14.094,12.752,17.785,21.141,7.718,13.423,16.107,18.367,12.752,12.416,12.416,20.134,20.134,4p,7.718,4v,12.416
PP583930,4,17.785,18.121,17.057,17.785,17.785,7.718,7.718,21.812,19.463,19.463,17.450,15.436,20.134,22.148,17.114,20.470,18.121,19.723,20.805,18.456,18.456,19.463,19.463,4f,7.718,4m,15.436
PP583932,4,19.463,19.128,20.470,13.423,13.423,17.114,17.114,21.812,17.450,17.450,15.101,13.758,18.456,18.792,8.054,14.094,16.779,18.707,13.423,12.752,12.752,19.463,19.463,4p,8.054,4v,12.752
PP583934,4,17.450,17.450,17.450,16.443,16.443,7.383,7.383,19.463,19.128,19.128,17.114,15.436,19.128,20.470,14.430,18.792,16.107,19.031,21.141,18.121,18.121,21.141,21.141,4f,7.383,4p,14.430
PP583939,4,19.128,17.114,17.785,17.114,17.114,7.383,7.383,23.154,19.128,19.128,16.107,16.443,18.792,22.819,18.121,19.799,17.114,18.685,21.141,16.779,16.779,20.470,20.470,4f,7.383,4l,16.107
PP583940,4,17.785,19.799,17.785,17.450,17.450,6.711,6.711,23.154,21.141,21.141,16.779,15.772,18.456,22.148,17.450,19.463,18.121,19.377,21.812,16.779,16.779,21.812,21.812,4f,6.711,4m,15.772
PP583941,4,18.121,17.785,16.443,17.450,17.450,6.376,6.376,22.483,20.067,20.067,17.114,17.785,18.792,20.470,17.450,20.470,17.114,20.415,21.477,16.443,16.443,20.736,20.736,4f,6.376,4v,16.443
PP583943,4,21.812,17.785,20.134,19.128,19.128,9.732,9.732,22.148,20.470,20.470,17.114,17.450,18.456,21.812,17.114,19.463,18.456,20.069,21.477,18.121,18.121,19.128,19.128,4f,9.732,4p,17.114
PP583944,4,16.107,15.772,14.765,15.101,15.101,6.376,6.376,19.128,17.114,17.114,13.423,15.101,17.785,20.134,14.765,18.121,14.765,18.339,17.785,15.772,15.772,18.792,18.792,4f,6.376,4l,13.423
PP583946,4,15.772,20.805,19.128,17.114,17.114,17.114,17.114,23.826,19.463,19.463,14.094,14.094,18.121,20.134,17.114,17.450,20.470,21.088,17.450,15.101,15.101,19.463,19.463,4m,14.094,4l,14.094
PP583951,4,21.477,17.785,18.792,19.128,19.128,10.067,10.067,20.805,19.128,19.128,19.463,18.456,18.456,23.490,17.450,20.470,17.785,19.366,21.612,18.121,18.121,21.477,21.477,4f,10.067,4p,17.450
PP583954,4,17.114,18.456,15.436,16.779,16.779,9.396,9.396,21.141,17.785,17.785,16.107,16.107,19.128,20.134,16.443,19.463,15.772,18.685,21.812,17.114,17.114,21.477,21.477,4f,9.396,4c,15.436
PP583955,4,18.792,17.450,17.114,17.450,17.450,7.383,7.383,21.477,18.792,18.792,15.772,16.107,17.785,21.812,16.443,18.792,16.107,19.377,20.470,15.772,15.772,20.134,20.134,4f,7.383,4v,15.772
PP583958,4,17.450,20.805,17.114,16.107,16.107,17.785,17.785,19.853,16.176,16.176,14.094,14.765,19.128,21.477,11.074,16.107,17.114,15.385,8.389,11.409,11.409,21.477,21.477,4t,8.389,4p,11.074
PP583961,4,19.463,19.799,18.792,19.799,19.799,11.409,11.409,22.148,19.463,19.463,19.463,18.792,20.805,23.411,18.121,20.805,18.060,20.000,22.819,20.134,20.134,20.401,20.401,4f,11.409,4p,18.121
PP583964,4,18.792,20.470,18.792,15.772,15.772,18.792,18.792,18.015,17.279,17.279,15.772,17.114,20.805,22.819,15.101,18.792,17.785,16.850,8.725,14.765,14.765,20.470,20.470,4t,8.725,4v,14.765
PP583967,4,19.463,15.772,16.722,18.792,18.792,8.054,8.054,22.483,20.134,20.134,16.779,17.450,19.463,22.819,17.450,20.134,18.792,20.415,22.483,18.121,18.121,21.141,21.141,4f,8.054,4b,15.772
PP583968,4,14.430,19.799,17.785,14.094,14.094,16.107,16.107,17.450,14.765,14.765,12.752,12.752,17.114,18.792,6.711,13.758,15.436,18.027,13.758,11.074,11.074,17.114,17.114,4p,6.711,4v,11.074
PP583971,4,18.121,18.121,16.443,15.772,15.772,9.396,9.396,23.490,17.114,17.114,15.772,17.450,18.456,21.405,16.779,18.456,16.054,18.276,20.134,16.779,16.779,21.141,21.141,4f,9.396,4l,15.772
PP583974,4,17.785,19.799,15.101,16.779,16.779,17.114,17.114,21.141,18.792,18.792,15.436,17.114,19.463,23.826,17.114,17.450,19.128,19.118,16.443,16.779,16.779,18.792,18.792,4c,15.101,4l,15.436
PP583978,4,18.792,16.779,17.450,17.114,17.114,9.396,9.396,20.401,18.792,18.792,14.765,15.101,18.121,21.141,16.779,16.779,17.114,20.415,18.792,17.450,17.450,20.470,20.470,4f,9.396,4l,14.765
PP583982,4,18.121,17.785,18.456,17.450,17.450,7.383,7.383,20.805,20.134,20.134,17.114,16.107,19.799,22.483,16.107,19.799,16.107,21.479,20.147,18.121,18.121,20.134,20.134,4f,7.383,4m,16.107
PP583988,4,18.121,20.470,17.785,20.805,20.805,10.403,10.403,22.819,20.805,20.805,18.792,17.114,21.141,24.832,16.779,21.477,18.792,21.107,20.147,20.134,20.134,22.483,22.483,4f,10.403,4p,16.779
PP583990,4,18.456,17.785,16.107,16.107,16.107,7.383,7.383,20.470,18.792,18.792,15.772,15.436,18.121,20.470,17.114,18.792,16.779,18.339,19.799,16.107,16.107,21.141,21.141,4f,7.383,4m,15.436
PP583994,4,18.792,19.799,18.792,16.443,16.443,17.114,17.114,19.118,16.912,16.912,15.101,16.107,20.470,23.154,14.094,17.114,19.463,18.596,7.718,14.381,14.381,19.799,19.799,4t,7.718,4p,14.094
PP583995,4,15.436,21.477,12.081,13.423,13.423,16.779,16.779,20.962,18.121,18.121,12.752,13.423,15.101,16.443,15.436,15.436,16.107,15.646,16.107,12.752,12.752,20.805,20.805,4c,12.081,4v,12.752
PP584001,4,19.799,17.114,18.121,16.443,16.443,8.725,8.725,21.477,20.805,20.805,17.450,15.772,20.134,20.805,17.785,19.128,17.114,19.723,21.477,16.107,16.107,19.463,19.463,4f,8.725,4m,15.772
PP584002,4,18.121,17.785,18.121,17.450,17.450,7.718,7.718,21.141,19.463,19.463,18.456,16.779,20.134,22.148,17.450,20.134,16.779,19.723,22.483,18.121,18.121,22.148,22.148,4f,7.718,4m,16.779
PP584003,4,19.463,22.148,18.792,16.443,16.443,17.785,17.785,19.485,17.647,17.647,15.772,17.450,20.134,23.154,13.087,18.121,19.128,16.117,8.389,15.436,15.436,22.148,22.148,4t,8.389,4p,13.087
PP584006,4,19.463,19.128,17.785,17.114,17.114,8.054,8.054,21.477,19.463,19.463,18.792,16.779,19.463,21.812,18.792,21.141,17.785,18.339,21.477,17.785,17.785,21.477,21.477,4f,8.054,4m,16.779
PP584008,4,17.450,21.141,17.450,15.436,15.436,18.121,18.121,19.799,19.128,19.128,15.101,16.779,18.792,21.141,13.758,18.456,19.463,16.842,8.725,13.378,13.378,21.477,21.477,4t,8.725,4p,13.758
PP584011,4,19.128,19.799,19.463,18.121,18.121,10.403,10.403,20.805,19.799,19.799,18.456,16.779,19.463,22.148,17.450,21.477,19.799,20.069,22.819,17.450,17.450,20.470,20.470,4f,10.403,4m,16.779
PP584012,4,16.443,20.805,17.114,16.443,16.443,18.121,18.121,21.000,19.463,19.463,15.436,15.436,20.134,23.490,14.430,18.456,18.121,17.544,9.060,14.430,14.430,23.490,23.490,4t,9.060,4v,14.430
PP584013,4,19.064,18.792,17.726,19.128,19.128,8.725,8.725,21.477,17.450,17.450,16.443,15.772,18.121,22.148,16.779,20.805,17.785,19.723,21.477,18.792,18.792,21.141,21.141,4f,8.725,4m,15.772
PQ335089,4,8.262,15.000,12.136,18.083,18.083,17.233,17.233,12.737,18.127,18.127,14.945,18.886,17.091,18.523,17.905,15.515,20.219,17.618,17.861,15.310,15.310,21.723,21.723,4a,8.262,4c,12.136
PQ335090,4,6.242,15.608,9.598,11.154,11.154,13.878,13.878,12.824,12.970,12.970,11.414,10.895,13.911,13.123,12.581,13.100,15.072,11.974,13.083,12.992,12.992,14.589,14.589,4a,6.242,4c,9.598
PQ335091,4,7.716,19.062,11.582,15.140,15.140,15.519,15.519,16.944,15.973,15.973,13.550,14.297,16.351,16.200,15.519,15.746,18.003,15.821,15.973,14.459,14.459,17.927,17.927,4a,7.716,4c,11.582
PQ335092,4,7.564,19.062,11.279,14.459,14.459,15.821,15.821,16.717,16.048,16.048,13.323,13.767,16.124,16.427,15.443,15.367,17.776,15.216,16.200,14.232,14.232,18.306,18.306,4a,7.564,4c,11.279
PQ335093,4,7.197,19.621,11.069,14.632,14.632,15.694,15.694,16.907,15.542,15.542,13.723,14.253,16.339,16.452,15.694,15.390,17.892,15.542,16.907,14.481,14.481,19.333,19.333,4a,7.197,4c,11.069
PQ335094,4,8.176,20.439,11.064,15.131,15.131,16.524,16.524,17.593,16.585,16.585,14.329,15.164,16.748,16.137,16.401,15.751,18.132,16.098,16.320,14.451,14.451,18.926,18.926,4a,8.176,4c,11.064
PQ335095,4,6.916,11.494,6.340,7.205,7.205,10.951,10.951,10.375,9.714,9.714,7.781,8.357,11.816,8.934,11.527,11.527,16.138,10.375,10.663,12.680,12.680,12.968,12.968,4c,6.340,4a,6.916
PQ335096,4,6.609,12.069,5.747,7.471,7.471,11.782,11.782,11.494,11.207,11.207,6.897,8.621,11.782,9.483,10.632,11.782,16.379,10.632,10.920,11.782,11.782,13.506,13.506,4c,5.747,4a,6.609
PQ335097,4,7.966,19.198,11.300,14.783,14.783,15.456,15.456,17.143,16.383,16.383,13.292,14.363,16.950,16.151,15.863,15.688,17.391,15.480,16.692,14.683,14.683,19.198,19.198,4a,7.966,4c,11.300
PQ335098,4,9.236,12.869,12.633,9.283,9.283,11.181,11.181,10.759,10.692,10.692,9.916,9.494,11.814,9.916,12.236,16.667,13.433,10.970,10.759,16.399,16.399,12.869,12.869,4a,9.236,4c,12.633
PQ335099,4,8.859,24.198,12.466,18.901,18.901,17.925,17.925,21.314,19.705,19.705,15.684,20.214,19.009,19.143,19.189,17.426,22.312,18.633,18.733,15.684,15.684,21.954,21.954,4a,8.859,4c,12.466
PQ335100,4,6.884,18.381,10.901,14.383,14.383,14.686,14.686,16.415,15.670,15.670,13.399,13.238,16.048,16.048,14.913,15.064,17.095,14.686,15.594,13.626,13.626,17.700,17.700,4a,6.884,4c,10.901
PQ335101,4,8.591,24.397,12.466,19.169,19.169,18.145,18.145,21.448,19.839,19.839,15.818,20.455,19.463,18.742,19.324,16.979,22.177,18.365,18.598,15.642,15.642,22.222,22.222,4a,8.591,4c,12.466
PQ335102,4,9.470,14.809,12.911,11.315,11.315,17.573,17.573,12.824,12.997,12.997,15.424,11.315,17.654,12.232,13.456,16.015,14.656,11.162,13.150,15.550,15.550,14.832,14.832,4a,9.470,4c,12.911
PQ335103,4,6.625,12.934,5.994,7.372,7.372,12.179,12.179,11.538,11.562,11.562,6.667,7.443,10.897,8.202,11.356,11.538,15.686,11.218,10.897,11.538,11.538,13.565,13.565,4c,5.994,4a,6.625
PQ335104,4,7.489,19.138,11.658,14.610,14.610,15.519,15.519,16.730,15.897,15.897,13.399,13.540,16.124,16.351,15.216,15.746,17.838,15.064,16.048,14.005,14.005,17.776,17.776,4a,7.489,4c,11.658
PQ335105,4,7.808,11.411,5.405,7.808,7.808,11.712,11.712,12.312,11.411,11.411,7.808,8.709,11.712,10.811,11.712,11.712,16.216,9.910,12.012,11.411,11.411,14.114,14.114,4c,5.405,4l,7.808
