name,virus,subtype,bootstrap support
PQ335093|geneNS5B|query1-1317|h77_aa123-561|extracted_nt1317|aligned_aa439|pident77.904,HCV,4a,100.0
ON630841|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident95.878,HCV,1a,100.0
ON630842|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.849,HCV,1a,100.0
ON630839|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.387,HCV,1a,100.0
ON630830|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.925,HCV,1a,100.0
ON630845|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.416,HCV,1a,100.0
ON630835|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.670,HCV,1a,100.0
ON630847|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.849,HCV,1a,100.0
ON630848|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.595,HCV,1a,100.0
ON630844|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.491,HCV,1a,100.0
ON630853|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.953,HCV,1a,100.0
ON630838|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident95.878,HCV,1a,100.0
ON630854|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.670,HCV,1a,100.0
ON630857|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.595,HCV,1a,100.0
ON630855|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.595,HCV,1a,100.0
ON630852|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.237,HCV,1a,100.0
ON630863|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.387,HCV,1a,100.0
ON630862|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.774,HCV,1a,100.0
ON630870|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.211,HCV,4d,100.0
ON630850|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.595,HCV,1a,100.0
ON630876|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.570,HCV,4d,100.0
ON630872|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.570,HCV,4d,100.0
ON630879|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.391,HCV,4d,100.0
ON630869|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.953,HCV,1a,100.0
ON630874|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.749,HCV,4d,100.0
ON630882|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.570,HCV,4d,100.0
ON630886|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.211,HCV,4d,100.0
ON630891|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.391,HCV,4d,100.0
ON630883|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.570,HCV,4d,100.0
ON630899|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.211,HCV,4d,100.0
ON630898|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.032,HCV,4d,100.0
MW675790|geneNS5B|query7261-9000|h77_aa1-580|extracted_nt1740|aligned_aa580|pident97.241,HCV,1a,100.0
MW675788|geneNS5B|query7261-9033|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.985,HCV,1a,100.0
MW675795|geneNS5B|query7261-9033|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.800,HCV,1a,100.0
MW675798|geneNS5B|query7246-9018|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.188,HCV,4d,100.0
MW675792|geneNS5B|query7261-9033|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
MW675800|geneNS5B|query7246-9018|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.019,HCV,4d,100.0
ON630765|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.312,HCV,1a,100.0
ON630770|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.849,HCV,1a,100.0
ON630768|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.953,HCV,1a,100.0
ON630771|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.312,HCV,1a,100.0
ON630764|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.670,HCV,1a,100.0
ON630781|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.670,HCV,1a,100.0
ON630789|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.208,HCV,1a,100.0
ON630794|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.133,HCV,1a,100.0
ON630780|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.208,HCV,1a,100.0
ON630797|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.312,HCV,1a,100.0
ON630803|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.237,HCV,1a,100.0
ON630793|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.670,HCV,1a,100.0
ON630790|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.029,HCV,1a,100.0
ON630799|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.595,HCV,1a,100.0
ON630815|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.029,HCV,1a,100.0
ON630810|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.237,HCV,1a,100.0
ON630778|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.491,HCV,1a,100.0
ON630813|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.029,HCV,1a,100.0
ON630819|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.849,HCV,1a,100.0
ON630821|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident95.341,HCV,1a,100.0
ON630823|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.237,HCV,1a,100.0
ON630808|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.029,HCV,1a,100.0
ON630825|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.133,HCV,1a,100.0
ON630833|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.491,HCV,1a,100.0
ON630832|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.925,HCV,1a,100.0
ON630836|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.133,HCV,1a,100.0
ON630846|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident95.878,HCV,1a,100.0
ON630849|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.416,HCV,1a,100.0
ON630851|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.925,HCV,1a,100.0
ON630828|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.133,HCV,1a,100.0
ON630859|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.312,HCV,1a,100.0
ON630860|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.387,HCV,1a,100.0
ON630858|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.057,HCV,1a,100.0
ON630861|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.595,HCV,1a,100.0
ON630868|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident98.029,HCV,1a,100.0
ON630866|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.849,HCV,1a,100.0
ON630871|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.749,HCV,4d,100.0
ON630864|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.953,HCV,1a,100.0
ON630877|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.391,HCV,4d,100.0
ON630856|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.595,HCV,1a,100.0
ON630867|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident97.491,HCV,1a,100.0
ON630878|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.570,HCV,4d,100.0
ON630873|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.391,HCV,4d,100.0
ON630880|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.928,HCV,4d,100.0
ON630865|geneNS5B|query7484-9157|h77_aa1-558|extracted_nt1674|aligned_aa558|pident96.953,HCV,1a,100.0
ON630884|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.749,HCV,4d,100.0
ON630875|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.391,HCV,4d,100.0
ON630889|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident80.108,HCV,4d,100.0
ON630888|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.928,HCV,4d,100.0
ON630887|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.211,HCV,4d,100.0
PQ365537|geneNS5B|query7593-9365|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.281,HCV,3a,100.0
PQ365539|geneNS5B|query7539-9311|h77_aa1-591|extracted_nt1773|aligned_aa591|pident76.650,HCV,3g,100.0
PQ365538|geneNS5B|query7613-9385|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
PQ365540|geneNS5B|query7536-9251|h77_aa1-572|extracted_nt1716|aligned_aa572|pident76.049,HCV,3a,100.0
ON630896|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.749,HCV,4d,100.0
ON630890|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.211,HCV,4d,100.0
ON630885|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.928,HCV,4d,100.0
ON630897|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.570,HCV,4d,100.0
ON630895|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.032,HCV,4d,100.0
ON630892|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.391,HCV,4d,100.0
ON630900|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.749,HCV,4d,100.0
ON630893|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.391,HCV,4d,100.0
ON630894|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.032,HCV,4d,100.0
ON630881|geneNS5B|query7460-9133|h77_aa1-558|extracted_nt1674|aligned_aa558|pident79.749,HCV,4d,100.0
MW675789|geneNS5B|query7261-9033|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.985,HCV,1a,100.0
MW675791|geneNS5B|query7261-9033|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.954,HCV,1a,100.0
MW675796|geneNS5B|query7261-9000|h77_aa1-580|extracted_nt1740|aligned_aa580|pident97.759,HCV,1a,100.0
MW675793|geneNS5B|query7261-9000|h77_aa1-580|extracted_nt1740|aligned_aa580|pident97.759,HCV,1a,100.0
MW675797|geneNS5B|query7246-9018|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.188,HCV,4d,100.0
MW675794|geneNS5B|query7261-9000|h77_aa1-580|extracted_nt1740|aligned_aa580|pident97.759,HCV,1a,100.0
MW675799|geneNS5B|query7246-9018|h77_aa1-591|extracted_nt1773|aligned_aa591|pident79.188,HCV,4d,100.0
MT632180|geneNS5B|query7610-9382|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
MT603277|geneNS5B|query3-680|h77_aa133-358|extracted_nt678|aligned_aa226|pident76.106,HCV,3a,100.0
MT632179|geneNS5B|query7613-9379|h77_aa1-589|extracted_nt1767|aligned_aa589|pident72.666,HCV,3a,100.0
MN628577|geneNS5B|query7619-9391|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
MN628576|geneNS5B|query7667-9439|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.296,HCV,3a,100.0
MN628588|geneNS5B|query7623-9395|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
MN628584|geneNS5B|query7628-9400|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
MN628582|geneNS5B|query7649-9421|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
MN628589|geneNS5B|query7618-9390|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
MN628590|geneNS5B|query7631-9403|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
MN628578|geneNS5B|query7618-9390|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.788,HCV,3a,100.0
MN628580|geneNS5B|query7595-9367|h77_aa1-591|extracted_nt1773|aligned_aa591|pident97.631,HCV,1a,100.0
MN628579|geneNS5B|query7618-9390|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
MN628587|geneNS5B|query7622-9394|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
MN628595|geneNS5B|query7635-9407|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.296,HCV,3a,100.0
MT032271|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.056,HCV,6n,100.0
MT032278|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.526,HCV,6n,100.0
MT032268|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.056,HCV,6n,100.0
MT032291|geneNS5B|query4-645|h77_aa131-344|extracted_nt642|aligned_aa214|pident78.972,HCV,6xa,100.0
MT032293|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident77.934,HCV,6xa,100.0
MT603272|geneNS5B|query3-611|h77_aa133-335|extracted_nt609|aligned_aa203|pident75.369,HCV,3a,100.0
MN628596|geneNS5B|query7763-9535|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
MT032302|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.995,HCV,6xa,73.0
MT032303|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident78.404,HCV,6xa,100.0
MT032304|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident78.404,HCV,6xa,100.0
MT032305|geneNS5B|query4-645|h77_aa131-344|extracted_nt642|aligned_aa214|pident78.505,HCV,6xa,100.0
MT032294|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident78.404,HCV,6xa,100.0
MT603264|geneNS5B|query14-778|h77_aa114-368|extracted_nt765|aligned_aa255|pident89.804,HCV,1b,100.0
MT603270|geneNS5B|query6-665|h77_aa136-355|extracted_nt660|aligned_aa220|pident75.909,HCV,3a,100.0
MT603266|geneNS5B|query16-747|h77_aa114-357|extracted_nt732|aligned_aa244|pident89.344,HCV,1b,100.0
MT603282|geneNS5B|query2-622|h77_aa134-340|extracted_nt621|aligned_aa207|pident74.879,HCV,3a,100.0
MT632112|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.648,HCV,1b,100.0
MT632110|geneNS5B|query7509-9245|h77_aa1-579|extracted_nt1737|aligned_aa579|pident98.100,HCV,1a,100.0
MT632116|geneNS5B|query7523-9295|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.477,HCV,1a,100.0
MT632132|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
MT632128|geneNS5B|query7547-9253|h77_aa1-569|extracted_nt1707|aligned_aa569|pident88.928,HCV,1b,100.0
MT632131|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
MT632137|geneNS5B|query7568-9262|h77_aa1-565|extracted_nt1695|aligned_aa565|pident88.850,HCV,1b,100.0
MT632135|geneNS5B|query7586-9358|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
MT632136|geneNS5B|query7258-8988|h77_aa1-577|extracted_nt1731|aligned_aa577|pident87.522,HCV,1b,100.0
MT632134|geneNS5B|query7571-9343|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
MT632123|geneNS5B|query7532-9304|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
MT632142|geneNS5B|query7258-8988|h77_aa1-577|extracted_nt1731|aligned_aa577|pident88.735,HCV,1b,100.0
MT632149|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
MT632154|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
MT632159|geneNS5B|query7583-9280|h77_aa1-566|extracted_nt1698|aligned_aa566|pident97.350,HCV,1a,100.0
MT632162|geneNS5B|query7613-9385|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
MT632157|geneNS5B|query7583-9268|h77_aa1-562|extracted_nt1686|aligned_aa562|pident97.153,HCV,1a,100.0
MT632160|geneNS5B|query7583-9277|h77_aa1-565|extracted_nt1695|aligned_aa565|pident96.991,HCV,1a,100.0
MT632170|geneNS5B|query7613-9385|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
MT632165|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.310,HCV,1b,100.0
MT632175|geneNS5B|query7583-9355|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.477,HCV,1a,100.0
MT603281|geneNS5B|query3-680|h77_aa133-358|extracted_nt678|aligned_aa226|pident76.106,HCV,3a,100.0
MT632113|geneNS5B|query7549-9321|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.971,HCV,1b,100.0
MT632107|geneNS5B|query7580-9274|h77_aa1-565|extracted_nt1695|aligned_aa565|pident88.673,HCV,1b,100.0
MT632108|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
MT632117|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
MT632115|geneNS5B|query7261-9003|h77_aa1-581|extracted_nt1743|aligned_aa581|pident97.935,HCV,1a,100.0
MT632109|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
MT632111|geneNS5B|query7580-9274|h77_aa1-565|extracted_nt1695|aligned_aa565|pident88.673,HCV,1b,100.0
MT632122|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
MT632129|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.156,HCV,1b,100.0
MT632118|geneNS5B|query7583-9280|h77_aa1-566|extracted_nt1698|aligned_aa566|pident98.410,HCV,1a,100.0
MT632120|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident85.956,HCV,1b,100.0
MT632130|geneNS5B|query7583-9355|h77_aa1-591|extracted_nt1773|aligned_aa591|pident99.323,HCV,1a,100.0
MT632140|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
MT632138|geneNS5B|query7580-9184|h77_aa1-535|extracted_nt1605|aligned_aa535|pident84.673,HCV,1b,100.0
MT632141|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident86.464,HCV,1b,100.0
MT632147|geneNS5B|query7574-9328|h77_aa1-585|extracted_nt1755|aligned_aa585|pident87.692,HCV,1b,100.0
MT632151|geneNS5B|query7574-9346|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.325,HCV,1b,100.0
MT632155|geneNS5B|query7583-9355|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.785,HCV,1a,100.0
MT632156|geneNS5B|query7583-9355|h77_aa1-591|extracted_nt1773|aligned_aa591|pident98.139,HCV,1a,100.0
MT632161|geneNS5B|query7574-9304|h77_aa1-577|extracted_nt1731|aligned_aa577|pident87.695,HCV,1b,100.0
MT632163|geneNS5B|query7581-9353|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
MT632168|geneNS5B|query7532-9304|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
MT632164|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.663,HCV,1b,100.0
MT632172|geneNS5B|query7613-9385|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.296,HCV,3a,100.0
MT632169|geneNS5B|query7583-9178|h77_aa1-532|extracted_nt1596|aligned_aa532|pident99.060,HCV,1a,100.0
MT632158|geneNS5B|query7613-9385|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.450,HCV,3a,100.0
MT632152|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident88.494,HCV,1b,100.0
MT632171|geneNS5B|query7258-8988|h77_aa1-577|extracted_nt1731|aligned_aa577|pident88.215,HCV,1b,100.0
MT632166|geneNS5B|query7571-9343|h77_aa1-591|extracted_nt1773|aligned_aa591|pident82.403,HCV,1b,100.0
MT632177|geneNS5B|query7547-9319|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.986,HCV,1b,100.0
MT632176|geneNS5B|query7580-9352|h77_aa1-591|extracted_nt1773|aligned_aa591|pident87.817,HCV,1b,100.0
MN628574|geneNS5B|query7618-9390|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.465,HCV,3a,100.0
MN628575|geneNS5B|query7621-9393|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
MN628581|geneNS5B|query7626-9398|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.450,HCV,3a,100.0
MN628585|geneNS5B|query7627-9399|h77_aa1-591|extracted_nt1773|aligned_aa591|pident75.127,HCV,3a,100.0
MN628592|geneNS5B|query7595-9367|h77_aa1-591|extracted_nt1773|aligned_aa591|pident96.108,HCV,1a,100.0
MN628591|geneNS5B|query7636-9408|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
MN628586|geneNS5B|query7615-9387|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
MN628593|geneNS5B|query7577-9349|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
MN628594|geneNS5B|query7633-9405|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.619,HCV,3a,100.0
MN628597|geneNS5B|query7633-9405|h77_aa1-591|extracted_nt1773|aligned_aa591|pident74.958,HCV,3a,100.0
MT032267|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.056,HCV,6n,100.0
MT032265|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.526,HCV,6n,100.0
MT032270|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.526,HCV,6n,100.0
MT032269|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.056,HCV,6n,100.0
MT032266|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.056,HCV,6n,100.0
MT032273|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident77.934,HCV,6n,100.0
MT032274|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.526,HCV,6n,100.0
MT032277|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident75.587,HCV,6n,100.0
MT032279|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.526,HCV,6n,100.0
MT032282|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident77.934,HCV,6xa,100.0
MT632173|geneNS5B|query7574-9253|h77_aa1-560|extracted_nt1680|aligned_aa560|pident83.571,HCV,1b,100.0
MT032281|geneNS5B|query4-645|h77_aa131-344|extracted_nt642|aligned_aa214|pident77.103,HCV,6xa,100.0
MT032280|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.995,HCV,6n,100.0
MT032276|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.056,HCV,6n,100.0
MT032286|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident78.404,HCV,6xa,100.0
MT032287|geneNS5B|query4-645|h77_aa131-344|extracted_nt642|aligned_aa214|pident78.505,HCV,6xa,100.0
MT032272|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident76.056,HCV,6n,100.0
MT032289|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident77.934,HCV,6xa,100.0
MT032292|geneNS5B|query7-645|h77_aa132-344|extracted_nt639|aligned_aa213|pident78.404,HCV,6xa,100.0
MT032290|geneNS5B|query4-645|h77_aa131-344|extracted_nt642|aligned_aa214|pident78.505,HCV,6xa,100.0
