name,virus,subtype,bootstrap support
MW205383|geneNS5A|query10-648|h77_aa9-221|extracted_nt639|aligned_aa213|pident79.812,HCV,4o,100.0
ON630767|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
ON630777|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.518,HCV,1a,100.0
ON630768|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630781|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.080,HCV,1a,100.0
ON630780|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
ON630776|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.429,HCV,1a,100.0
ON630786|geneNS5A|query6146-7483|h77_aa3-448|extracted_nt1338|aligned_aa446|pident93.274,HCV,1a,100.0
ON630778|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
ON630773|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
ON630789|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630779|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
ON630788|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.875,HCV,1a,100.0
ON630790|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630785|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.652,HCV,1a,100.0
ON630797|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
ON630803|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
ON630801|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.080,HCV,1a,100.0
ON630804|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.759,HCV,1a,100.0
ON630793|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
ON630795|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630812|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.295,HCV,1a,100.0
ON630814|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.411,HCV,1a,100.0
ON630810|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.321,HCV,1a,100.0
ON630794|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
ON630813|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
ON630823|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.411,HCV,1a,100.0
ON630819|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.964,HCV,1a,100.0
ON630787|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
ON630820|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630825|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630826|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630829|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.964,HCV,1a,100.0
ON630839|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630833|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630842|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
ON630844|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
ON630841|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.205,HCV,1a,100.0
ON630843|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630838|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.652,HCV,1a,100.0
ON630845|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630846|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630848|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
ON630847|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630850|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
ON630840|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
ON630860|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
ON630856|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.080,HCV,1a,100.0
ON630855|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630857|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.411,HCV,1a,100.0
ON630859|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
ON630863|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.982,HCV,1a,100.0
ON630876|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
ON630872|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.767,HCV,4d,100.0
ON630867|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
ON630871|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.767,HCV,4d,100.0
ON630873|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
ON630865|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630875|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.664,HCV,4d,100.0
ON314813|geneNS5A|query5992-7389|h77_aa1-448|extracted_nt1398|aligned_aa478|pident59.833,HCV,2k,60.0
ON314816|geneNS5A|query5991-7391|h77_aa1-448|extracted_nt1401|aligned_aa473|pident60.254,HCV,2j,98.0
PQ365497|geneNS5A|query6055-7398|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.964,HCV,1a,100.0
ON314823|geneNS5A|query6191-7591|h77_aa1-448|extracted_nt1401|aligned_aa479|pident59.290,HCV,2a,36.0
ON314815|geneNS5A|query5993-7390|h77_aa1-448|extracted_nt1398|aligned_aa472|pident60.381,HCV,2j,78.0
ON314822|geneNS5A|query6191-7588|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.322,HCV,2q,53.0
PQ365502|geneNS5A|query6257-7612|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
PQ365499|geneNS5A|query6251-7594|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
PQ365512|geneNS5A|query6266-7621|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.330,HCV,3a,100.0
PQ365507|geneNS5A|query6055-7398|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
PQ365530|geneNS5A|query6243-7598|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
PQ365532|geneNS5A|query6264-7619|h77_aa1-448|extracted_nt1356|aligned_aa455|pident70.989,HCV,3a,100.0
MT893914|geneNS5A|query7-417|h77_aa3-139|extracted_nt411|aligned_aa137|pident75.912,HCV,4r,100.0
MT864005|geneNS5A|query1-279|h77_aa12-104|extracted_nt279|aligned_aa93|pident75.269,HCV,3a,100.0
MW041297|geneNS5A|query6270-7667|h77_aa1-448|extracted_nt1398|aligned_aa472|pident59.958,HCV,2j,90.0
MW041296|geneNS5A|query6266-7666|h77_aa1-448|extracted_nt1401|aligned_aa474|pident60.549,HCV,2j,97.0
MW041298|geneNS5A|query6226-7623|h77_aa1-448|extracted_nt1398|aligned_aa473|pident61.099,HCV,2j,100.0
ON630772|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630774|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
ON630775|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
ON630769|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
ON630764|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630765|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.411,HCV,1a,100.0
ON630783|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
ON630784|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630782|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
ON630798|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident90.625,HCV,1a,100.0
ON630796|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.071,HCV,1a,100.0
ON630792|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
ON630800|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident90.848,HCV,1a,100.0
ON630791|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.420,HCV,1a,100.0
ON630805|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident90.848,HCV,1a,100.0
ON630802|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
ON630806|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.312,HCV,1a,100.0
ON630808|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630799|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
ON630816|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630811|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
ON630809|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.312,HCV,1a,100.0
ON630822|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.982,HCV,1a,100.0
ON630807|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.741,HCV,1a,100.0
ON630815|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.411,HCV,1a,100.0
ON630824|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
ON630821|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.527,HCV,1a,100.0
ON630831|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.295,HCV,1a,100.0
ON630828|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.741,HCV,1a,100.0
ON630832|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.759,HCV,1a,100.0
ON630830|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.759,HCV,1a,100.0
ON630817|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630827|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.295,HCV,1a,100.0
ON630835|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630849|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident97.321,HCV,1a,100.0
ON630853|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.196,HCV,1a,100.0
ON630854|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630851|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.312,HCV,1a,100.0
ON630852|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident96.652,HCV,1a,100.0
ON630864|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
ON630861|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON630862|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
ON630858|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident91.964,HCV,1a,100.0
ON630866|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.188,HCV,1a,100.0
ON630870|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.439,HCV,4d,100.0
ON630878|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.991,HCV,4d,100.0
ON630882|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
ON630869|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
ON630874|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident75.112,HCV,4d,100.0
ON630897|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
MW675790|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
MZ327731|geneNS5A|query6182-7525|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.089,HCV,1a,100.0
MZ327737|geneNS5A|query6167-7510|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.750,HCV,1a,100.0
MZ327753|geneNS5A|query6183-7523|h77_aa1-448|extracted_nt1341|aligned_aa448|pident79.688,HCV,1b,100.0
MZ327762|geneNS5A|query6182-7525|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.312,HCV,1a,100.0
MZ327769|geneNS5A|query6191-7531|h77_aa1-448|extracted_nt1341|aligned_aa448|pident81.473,HCV,1b,100.0
ON630877|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.991,HCV,4d,100.0
ON630868|geneNS5A|query6140-7483|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON630883|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.991,HCV,4d,100.0
ON630881|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
ON630879|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.767,HCV,4d,100.0
ON630889|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
ON630884|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.439,HCV,4d,100.0
ON630888|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
ON630880|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.991,HCV,4d,100.0
ON630893|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.767,HCV,4d,100.0
ON630885|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.991,HCV,4d,100.0
ON630892|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident73.543,HCV,4d,100.0
ON630896|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident72.870,HCV,4d,100.0
ON630899|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
ON630891|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
ON630894|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
MW675793|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.634,HCV,1a,100.0
ON630895|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.215,HCV,4d,100.0
MW675792|geneNS5A|query5917-7260|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.973,HCV,1a,100.0
ON630900|geneNS5A|query6143-7459|h77_aa3-448|extracted_nt1317|aligned_aa446|pident74.439,HCV,4d,100.0
MW675797|geneNS5A|query5920-7245|h77_aa3-448|extracted_nt1326|aligned_aa449|pident73.274,HCV,4d,100.0
MN628578|geneNS5A|query6262-7617|h77_aa1-448|extracted_nt1356|aligned_aa455|pident69.670,HCV,3a,100.0
MW205433|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident72.381,HCV,3b,100.0
MW357814|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident81.022,HCV,1b,100.0
MW205417|geneNS5A|query1-1080|h77_aa1-359|extracted_nt1080|aligned_aa360|pident78.056,HCV,6e,100.0
MN628584|geneNS5A|query6272-7627|h77_aa1-448|extracted_nt1356|aligned_aa456|pident69.956,HCV,3a,100.0
MN641918|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident99.048,HCV,1a,100.0
MN641945|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident78.095,HCV,3a,100.0
MN641948|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident77.143,HCV,3a,100.0
MN641950|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident77.143,HCV,3a,100.0
MN641939|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident76.190,HCV,3a,100.0
MN641963|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident79.048,HCV,4d,100.0
MN641958|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident76.190,HCV,3a,100.0
MN641953|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident78.095,HCV,3a,100.0
MN641964|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident79.048,HCV,4d,100.0
MN641961|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident79.048,HCV,4d,100.0
MN641966|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident79.048,HCV,4d,100.0
MN641967|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident79.048,HCV,4d,100.0
MN641968|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident79.048,HCV,4d,100.0
MN641965|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident78.095,HCV,4d,100.0
MN641951|geneNS5A|query1-315|h77_aa1-105|extracted_nt315|aligned_aa105|pident78.095,HCV,3a,100.0
MT151171|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident69.492,HCV,2j,51.0
MT151176|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident82.203,HCV,1h,40.0
MT151173|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident95.763,HCV,1a,100.0
MT151175|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident77.586,HCV,4v,100.0
MT151177|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident75.862,HCV,4r,100.0
MT151179|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident76.724,HCV,4v,100.0
MT151170|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident70.339,HCV,3h,100.0
MT151189|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident79.661,HCV,1b,100.0
MT151188|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident70.339,HCV,3h,100.0
MT151190|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident76.724,HCV,4k,100.0
MT151191|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident72.881,HCV,3a,100.0
MT151186|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident80.508,HCV,1b,100.0
MT151194|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident80.172,HCV,4a,65.0
MT151195|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident79.661,HCV,1b,100.0
MT151205|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident73.729,HCV,3a,100.0
MT151206|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident86.441,HCV,1a,94.0
MT151209|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident78.448,HCV,4k,100.0
MT151211|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident86.441,HCV,1a,99.0
MT151212|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident83.898,HCV,1b,99.0
MT151208|geneNS5A|query7-354|h77_aa3-118|extracted_nt348|aligned_aa116|pident78.448,HCV,4v,100.0
MT151210|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident81.356,HCV,1b,100.0
MT151204|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident79.661,HCV,1l,100.0
MT151224|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident79.661,HCV,1b,100.0
MT151223|geneNS5A|query1-354|h77_aa1-118|extracted_nt354|aligned_aa118|pident82.203,HCV,1b,100.0
MW205446|geneNS5A|query4-429|h77_aa7-148|extracted_nt426|aligned_aa142|pident64.789,HCV,2i,100.0
MW205426|geneNS5A|query1-429|h77_aa3-145|extracted_nt429|aligned_aa143|pident80.420,HCV,1g,100.0
MW205451|geneNS5A|query1-432|h77_aa8-151|extracted_nt432|aligned_aa144|pident65.278,HCV,2c,100.0
MW205453|geneNS5A|query1-462|h77_aa1-154|extracted_nt462|aligned_aa154|pident64.935,HCV,2c,100.0
MW205456|geneNS5A|query1-444|h77_aa1-148|extracted_nt444|aligned_aa148|pident65.541,HCV,2a,100.0
MW205421|geneNS5A|query1-414|h77_aa7-144|extracted_nt414|aligned_aa138|pident71.739,HCV,6e,100.0
MW357798|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident83.212,HCV,1b,100.0
MW357801|geneNS5A|query1-390|h77_aa1-130|extracted_nt390|aligned_aa130|pident82.308,HCV,1b,100.0
MW357799|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident80.292,HCV,1b,100.0
MW357802|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident80.292,HCV,1b,100.0
MW357803|geneNS5A|query1-408|h77_aa1-136|extracted_nt408|aligned_aa136|pident84.559,HCV,1b,100.0
MW357806|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident81.752,HCV,1b,100.0
MW357808|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident80.292,HCV,1b,100.0
MW357807|geneNS5A|query1-411|h77_aa1-137|extracted_nt411|aligned_aa137|pident79.562,HCV,1b,100.0
MW205397|geneNS5A|query1-639|h77_aa9-221|extracted_nt639|aligned_aa213|pident79.812,HCV,4k,74.0
MZ327734|geneNS5A|query6167-7510|h77_aa1-448|extracted_nt1344|aligned_aa448|pident93.304,HCV,1a,100.0
MZ327757|geneNS5A|query6200-7555|h77_aa1-448|extracted_nt1356|aligned_aa456|pident68.640,HCV,3a,100.0
MZ327795|geneNS5A|query6182-7525|h77_aa1-448|extracted_nt1344|aligned_aa448|pident92.857,HCV,1a,100.0
MZ327776|geneNS5A|query6167-7510|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.643,HCV,1a,100.0
ON506743|geneNS5A|query148-717|h77_aa1-190|extracted_nt570|aligned_aa190|pident96.316,HCV,1a,100.0
ON506744|geneNS5A|query185-739|h77_aa1-185|extracted_nt555|aligned_aa185|pident95.676,HCV,1a,100.0
ON506746|geneNS5A|query173-706|h77_aa1-178|extracted_nt534|aligned_aa178|pident78.652,HCV,1b,100.0
MZ327790|geneNS5A|query6182-7525|h77_aa1-448|extracted_nt1344|aligned_aa448|pident95.536,HCV,1a,100.0
ON506751|geneNS5A|query155-697|h77_aa2-182|extracted_nt543|aligned_aa181|pident74.033,HCV,3a,100.0
ON506753|geneNS5A|query188-742|h77_aa1-185|extracted_nt555|aligned_aa185|pident91.351,HCV,1a,100.0
MZ327793|geneNS5A|query6540-7883|h77_aa1-448|extracted_nt1344|aligned_aa448|pident94.866,HCV,1a,100.0
ON506756|geneNS5A|query134-742|h77_aa1-203|extracted_nt609|aligned_aa203|pident95.567,HCV,1a,100.0
