Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
PP484767,1,85.765,281,1l,92.657,286,2774-2855,
PP484768,4,83.451,284,4t,91.958,286,2751-2845,
PP484769,2,85.211,284,2u,87.279,283,2797-2855,
PP484770,1,83.566,286,1e,92.657,286,2774-2855,
PP484771,2,85.211,284,2r,85.664,286,2797-2855,
PP484772,4,81.469,286,4f,91.549,284,2751-2846,
PP484773,1,84.615,286,1l,96.503,286,2774-2855,
PP484774,1,85.664,286,1l,94.406,286,2774-2855,
PP484775,4,81.469,286,4l,88.112,286,2751-2846,
PP484776,1,81.469,286,1c,85.091,275,2774-2855,
PP484777,2,83.099,284,2u,86.219,283,2797-2855,
PP484778,1,84.615,286,1e,93.357,286,2774-2855,
PP484779,2,84.266,286,2u,95.105,286,2797-2855,
PP484780,1,86.833,281,1l,96.113,283,2774-2855,
PP484781,1,85.053,281,1l,94.755,286,2774-2855,
PP484782,4,82.517,286,4p,95.455,286,2751-2846,
PP484783,1,84.266,286,1e,93.706,286,2774-2855,
PP484784,1,85.053,281,1l,94.406,286,2774-2855,
PP484785,2,82.394,284,2u,86.926,283,2797-2855,
PP484786,2,83.803,284,2u,86.219,283,2797-2855,
PP484787,1,84.965,286,1l,94.056,286,2774-2855,
PP484788,4,81.469,286,4f,92.254,284,2751-2846,
PP484789,1,83.916,286,1e,93.357,286,2774-2855,
PP484790,2,84.507,284,2u,87.986,283,2797-2855,
PP484791,4,79.371,286,4f,90.493,284,2751-2846,
PP484792,1,84.615,286,1l,94.755,286,2774-2855,
PP484793,1,84.698,281,1e,93.238,281,2774-2855,
PP484794,2,83.099,284,2u,86.926,283,2797-2855,
PP484795,2,86.268,284,2u,87.063,286,2797-2855,
PP484796,4,81.295,278,4t,91.958,286,2751-2843,
PP484797,1,84.965,286,1e,93.357,286,2774-2855,
PP484798,4,80.986,284,4t,87.857,280,2751-2845,
PP484799,4,82.867,286,4p,91.608,286,2751-2846,
PP484800,1,80.070,286,1h,93.357,286,2774-2855,
PP484801,4,80.070,286,4f,92.958,284,2751-2846,
PP484802,4,87.063,286,4c,87.762,286,2751-2846,
PP484803,2,84.211,285,2u,86.364,286,2797-2855,
PP484804,4,82.168,286,4f,91.197,284,2751-2846,
PP484805,1,84.266,286,1o,95.804,286,2774-2855,
PP484806,4,81.338,284,4t,93.706,286,2751-2845,
PP484807,2,82.394,284,2u,87.633,283,2797-2855,
PP484808,4,78.322,286,4f,88.732,284,2751-2846,
PP484809,1,84.698,281,1l,93.007,286,2774-2855,
PP484810,4,82.517,286,4l,86.014,286,2751-2846,
PP484811,4,79.021,286,4f,90.493,284,2751-2846,
PP484812,4,79.371,286,4f,89.789,284,2751-2846,
PP484813,2,82.042,284,2u,85.866,283,2797-2855,
PP484814,4,82.517,286,4f,92.606,284,2751-2846,
PP484815,1,85.315,286,1e,91.958,286,2774-2855,
PP484816,1,86.121,281,1l,94.406,286,2774-2855,
PP484817,1,83.916,286,1l,95.804,286,2774-2855,
PP484818,4,80.634,284,4t,93.706,286,2751-2845,
PP484819,1,85.664,286,1l,96.154,286,2774-2855,
PP484820,1,84.965,286,1e,94.406,286,2774-2855,
PP484821,4,84.364,275,4p,93.455,275,2751-2842,
PP484822,2,85.866,283,2u,92.308,286,2797-2855,
PP484823,4,82.517,286,4f,92.958,284,2751-2846,
PP484824,1,83.630,281,1o,85.053,281,2774-2855,
PP484825,2,84.155,284,2u,87.986,283,2797-2855,
PP484826,4,82.168,286,4p,90.559,286,2751-2846,
PP484827,4,85.614,285,4v,86.972,284,2751-2845,
PP484828,2,84.099,283,2u,88.339,283,2797-2855,
PP484829,1,85.315,286,1l,95.455,286,2774-2855,
PP484830,1,86.713,286,1l,93.706,286,2774-2855,
PP484831,2,84.155,284,2u,87.279,283,2797-2855,
PP484832,4,82.168,286,4f,95.070,284,2751-2846,
PP484833,1,83.217,286,1e,95.455,286,2774-2855,
PP484834,4,82.867,286,4f,90.141,284,2751-2846,
PP484835,1,85.315,286,1e,94.056,286,2774-2855,
PP484836,2,86.620,284,2u,87.279,283,2797-2855,
PP484837,1,84.965,286,1e,92.308,286,2774-2855,
PP484838,1,84.615,286,1e,92.657,286,2774-2855,
PP484839,4,81.469,286,4f,92.958,284,2751-2846,
PP484840,1,84.266,286,1e,95.105,286,2774-2855,
PP484841,4,82.374,278,4t,94.755,286,2751-2843,
PP484842,2,85.915,284,2u,86.926,283,2797-2855,
PP484843,2,84.155,284,2u,87.063,286,2797-2855,
PP484844,2,85.211,284,2u,87.762,286,2797-2855,
PP484845,2,84.397,282,2u,87.234,282,2797-2855,
PP484846,1,84.615,286,1e,93.007,286,2774-2855,
PP484847,2,85.211,284,2u,86.713,286,2797-2855,
PP484848,2,78.873,284,2u,83.922,255,2797-2855,
PP484849,1,83.630,281,1l,95.760,283,2774-2855,
PP484850,1,87.063,286,1l,94.755,286,2774-2855,
PP484851,2,83.803,284,2u,88.693,283,2797-2855,
PP484852,1,82.867,286,1e,94.056,286,2774-2855,
PP484853,2,84.507,284,2m,84.507,284,2797-2855,
PP484854,4,82.517,286,4f,92.254,284,2751-2846,
PP484855,4,82.517,286,4l,86.014,286,2751-2846,
PP484856,4,83.972,287,4f,93.310,284,2751-2846,
PP484857,4,82.042,284,4f,94.056,286,2751-2845,
PP484858,4,81.469,286,4f,91.549,284,2751-2846,
PP484859,1,84.965,286,1e,92.308,286,2774-2855,
PP484860,4,83.275,287,4f,93.310,284,2751-2846,
PP484861,1,83.039,283,1h,90.813,283,2774-2855,
PP484862,1,83.217,286,1e,94.406,286,2774-2855,
PP484863,4,79.585,289,4f,91.901,284,2751-2846,
PP484864,2,82.746,284,2u,86.926,283,2797-2855,
PP484865,1,79.021,286,1h,93.706,286,2774-2855,
PP484866,4,82.168,286,4f,94.014,284,2751-2846,
PP484867,1,84.615,286,1l,95.105,286,2774-2855,
PP484868,1,84.615,286,1e,94.755,286,2774-2855,
PP484869,2,79.216,255,2t,82.246,276,2806-2855,
PP484870,4,82.517,286,4f,94.718,284,2751-2846,
PP484871,2,83.392,283,2u,88.693,283,2797-2855,
PP484872,2,85.816,282,2u,88.028,284,2797-2855,
PP484873,1,84.965,286,1l,95.804,286,2774-2855,
PP484874,1,84.266,286,1e,95.105,286,2774-2855,
PP484875,4,80.420,286,4f,91.549,284,2751-2846,
PP484876,1,86.014,286,1e,94.755,286,2774-2855,
PP484877,1,83.217,286,1e,95.105,286,2774-2855,
PP583866,2,86.577,298,2u,87.248,298,2797-2855,
PP583867,1,83.729,295,1e,92.905,296,2776-2855,
PP583868,4,79.195,298,4t,89.933,298,2752-2851,
PP583869,1,82.886,298,1e,93.289,298,2775-2855,
PP583870,1,85.811,296,1l,95.270,296,2776-2855,
PP583871,4,83.893,298,4l,85.906,298,2752-2851,
PP583872,4,80.201,298,4f,90.604,298,2752-2851,
PP583873,1,85.906,298,1e,92.617,298,2775-2855,
PP583874,2,84.228,298,2u,87.584,298,2797-2855,
PP583875,4,80.872,298,4t,90.940,298,2752-2851,
PP583876,2,83.893,298,2u,86.577,298,2797-2855,
PP583877,2,85.570,298,2u,87.919,298,2797-2855,
PP583878,1,81.419,296,1h,93.624,298,2776-2855,
PP583879,4,78.912,294,4p,84.014,294,2752-2849,
PP583880,2,83.557,298,2u,85.570,298,2797-2855,
PP583881,1,84.228,298,1e,92.617,298,2775-2855,
PP583882,2,85.235,298,2u,87.919,298,2797-2855,
PP583883,1,83.557,298,1e,94.631,298,2775-2855,
PP583884,2,84.281,299,2u,86.242,298,2797-2855,
PP583885,4,81.208,298,4c,84.228,298,2752-2851,
PP583886,4,79.530,298,4f,91.275,298,2752-2851,
PP583887,1,81.208,298,1o,85.235,298,2775-2855,
PP583888,4,82.886,298,4f,94.631,298,2752-2851,
PP583889,1,83.893,298,1e,95.302,298,2775-2855,
PP583890,4,83.557,298,4p,91.611,298,2752-2851,
PP583891,2,82.492,297,2u,87.879,297,2797-2855,
PP583892,2,83.221,298,2u,86.577,298,2797-2855,
PP583893,4,80.537,298,4l,85.570,298,2752-2851,
PP583894,4,82.215,298,4f,91.946,298,2752-2851,
PP583895,4,81.879,298,4f,91.946,298,2752-2851,
PP583896,1,83.893,298,1e,94.295,298,2775-2855,
PP583897,4,82.215,298,4l,86.242,298,2752-2851,
PP583898,1,80.405,296,1h,94.295,298,2776-2855,
PP583899,1,80.405,296,1h,94.295,298,2776-2855,
PP583900,1,83.893,298,1e,93.624,298,2775-2855,
PP583901,1,86.577,298,1l,96.980,298,2775-2855,
PP583902,1,84.564,298,1l,95.302,298,2775-2855,
PP583903,4,83.557,298,4f,94.295,298,2752-2851,
PP583904,2,84.564,298,2u,87.584,298,2797-2855,
PP583905,2,82.886,298,2u,87.584,298,2797-2855,
PP583906,4,80.537,298,4f,93.289,298,2752-2851,
PP583907,1,81.419,296,1h,93.624,298,2776-2855,
PP583908,4,82.215,298,4f,92.617,298,2752-2851,
PP583909,4,79.530,298,4f,87.248,298,2752-2851,
PP583910,4,83.221,298,4f,93.289,298,2752-2851,
PP583911,4,81.208,298,4f,89.933,298,2752-2851,
PP583912,1,85.570,298,1l,97.651,298,2775-2855,
PP583913,4,81.208,298,4f,91.275,298,2752-2851,
PP583914,1,86.577,298,1l,96.980,298,2775-2855,
PP583915,1,85.235,298,1l,96.309,298,2775-2855,
PP583916,4,82.550,298,4p,86.577,298,2752-2851,
PP583917,4,88.255,298,4c,89.933,298,2752-2851,
PP583918,2,84.564,298,2u,85.235,298,2797-2855,
PP583919,4,81.879,298,4f,93.624,298,2752-2851,
PP583920,4,80.537,298,4l,83.221,298,2752-2851,
PP583921,4,82.886,298,4p,91.275,298,2752-2851,
PP583922,1,85.570,298,1e,93.289,298,2775-2855,
PP583923,1,85.235,298,1e,92.617,298,2775-2855,
PP583924,4,80.537,298,4f,90.940,298,2752-2851,
PP583925,4,83.557,298,4f,92.282,298,2752-2851,
PP583926,1,85.235,298,1e,93.960,298,2775-2855,
PP583927,4,83.221,298,4p,92.282,298,2752-2851,
PP583928,2,84.899,298,2u,88.591,298,2797-2855,
PP583929,1,84.564,298,1e,95.973,298,2775-2855,
PP583930,4,82.215,298,4f,92.282,298,2752-2851,
PP583931,2,85.235,298,2u,92.953,298,2797-2855,
PP583932,4,80.537,298,4p,91.946,298,2752-2851,
PP583933,1,84.564,298,1l,96.644,298,2775-2855,
PP583934,4,82.550,298,4f,92.617,298,2752-2851,
PP583935,1,84.899,298,1l,94.966,298,2775-2855,
PP583936,1,80.068,296,1h,93.289,298,2776-2855,
PP583937,2,85.906,298,2u,88.591,298,2797-2855,
PP583938,1,85.235,298,1e,92.617,298,2775-2855,
PP583939,4,80.872,298,4f,92.617,298,2752-2851,
PP583940,4,82.215,298,4f,93.289,298,2752-2851,
PP583941,4,81.879,298,4f,93.624,298,2752-2851,
PP583942,2,82.886,298,2a,84.899,298,2797-2855,
PP583943,4,78.188,298,4f,90.268,298,2752-2851,
PP583944,4,83.893,298,4f,93.624,298,2752-2851,
PP583945,1,82.550,298,1e,92.953,298,2775-2855,
PP583946,4,84.228,298,4m,85.906,298,2752-2851,
PP583947,1,86.242,298,1l,89.262,298,2775-2855,
PP583948,2,84.228,298,2q,85.906,298,2797-2855,
PP583949,2,83.221,298,2u,86.577,298,2797-2855,
PP583950,1,85.235,298,1l,93.624,298,2775-2855,
PP583951,4,78.523,298,4f,89.933,298,2752-2851,
PP583952,1,83.221,298,1e,93.960,298,2775-2855,
PP583953,2,85.069,288,2u,90.572,297,2800-2855,
PP583954,4,82.886,298,4f,90.604,298,2752-2851,
PP583955,4,81.208,298,4f,92.617,298,2752-2851,
PP583956,1,85.235,298,1e,92.617,298,2775-2855,
PP583957,2,85.906,298,2u,87.584,298,2797-2855,
PP583958,4,82.550,298,4t,91.611,298,2752-2851,
PP583959,2,83.557,298,2u,91.611,298,2797-2855,
PP583960,1,83.893,298,1e,93.624,298,2775-2855,
PP583961,4,80.537,298,4f,88.591,298,2752-2851,
PP583962,1,85.522,297,1g,87.919,298,2776-2855,
PP583963,1,81.757,296,1h,94.966,298,2776-2855,
PP583964,4,81.208,298,4t,91.275,298,2752-2851,
PP583965,2,86.242,298,2u,88.255,298,2797-2855,
PP583966,1,85.906,298,1e,95.302,298,2775-2855,
PP583967,4,80.537,298,4f,91.946,298,2752-2851,
PP583968,4,85.570,298,4p,93.289,298,2752-2851,
PP583969,2,84.564,298,2j,85.570,298,2797-2855,
PP583970,1,84.228,298,1e,95.638,298,2775-2855,
PP583971,4,81.879,298,4f,90.604,298,2752-2851,
PP583972,1,85.570,298,1l,94.966,298,2775-2855,
PP583973,1,84.899,298,1o,94.966,298,2775-2855,
PP583974,4,82.215,298,4c,84.899,298,2752-2851,
PP583975,1,81.081,296,1h,92.953,298,2776-2855,
PP583976,2,83.721,301,2u,88.591,298,2797-2855,
PP583977,1,83.893,298,1e,94.966,298,2775-2855,
PP583978,4,81.208,298,4f,90.604,298,2752-2851,
PP583979,2,83.221,298,2u,87.919,298,2797-2855,
PP583980,1,84.564,298,1l,95.973,298,2775-2855,
PP583981,2,83.557,298,2r,87.248,298,2797-2855,
PP583982,4,81.879,298,4f,92.617,298,2752-2851,
PP583983,1,84.899,298,1l,94.966,298,2775-2855,
PP583984,1,84.228,298,1e,95.638,298,2775-2855,
PP583985,1,86.577,298,1l,96.980,298,2775-2855,
PP583986,1,86.577,298,1l,96.644,298,2775-2855,
PP583987,1,85.906,298,1l,93.960,298,2775-2855,
PP583988,4,81.879,298,4f,89.597,298,2752-2851,
PP583989,1,85.906,298,1e,93.624,298,2775-2855,
PP583990,4,81.544,298,4f,92.617,298,2752-2851,
PP583991,2,85.667,300,2u,87.584,298,2797-2855,
PP583992,1,83.221,298,1e,94.295,298,2775-2855,
PP583993,1,85.235,298,1l,94.295,298,2775-2855,
PP583994,4,81.208,298,4t,92.282,298,2752-2851,
PP583995,4,84.564,298,4c,87.919,298,2752-2851,
PP583996,1,84.564,298,1l,94.631,298,2775-2855,
PP583997,2,83.221,298,2u,86.913,298,2797-2855,
PP583998,1,86.242,298,1l,96.980,298,2775-2855,
PP583999,2,84.564,298,2u,85.570,298,2797-2855,
PP584000,1,85.906,298,1l,93.960,298,2775-2855,
PP584001,4,80.201,298,4f,91.275,298,2752-2851,
PP584002,4,81.879,298,4f,92.282,298,2752-2851,
PP584003,4,80.537,298,4t,91.611,298,2752-2851,
PP584004,1,84.899,298,1l,96.644,298,2775-2855,
PP584005,1,85.522,297,1e,93.898,295,2776-2855,
PP584006,4,80.537,298,4f,91.946,298,2752-2851,
PP584007,1,83.893,298,1l,93.289,298,2775-2855,
PP584008,4,82.550,298,4t,91.275,298,2752-2851,
PP584009,2,84.564,298,2u,87.584,298,2797-2855,
PP584010,1,85.906,298,1l,95.973,298,2775-2855,
PP584011,4,80.872,298,4f,89.597,298,2752-2851,
PP584012,4,83.557,298,4t,90.940,298,2752-2851,
PP584013,4,80.936,299,4f,91.275,298,2752-2851,
PP584014,1,85.235,298,1e,93.960,298,2775-2855,
PQ335035,1,95.637,1696,1a,95.106,1696,2683-2855,
PQ335036,1,95.912,1321,1a,95.079,1321,2683-2855,
PQ335037,1,96.226,1696,1a,95.637,1696,2683-2855,
PQ335038,1,96.342,1695,1a,95.575,1695,2683-2855,
PQ335039,1,95.819,1698,1a,95.230,1698,2683-2855,
PQ335040,1,95.534,1321,1a,95.079,1321,2683-2855,
PQ335041,1,95.696,1696,1a,94.988,1696,2683-2855,
PQ335042,1,93.698,1698,1a,93.404,1698,2683-2855,
PQ335045,1,93.278,1696,1a,92.925,1696,2683-2855,
PQ335046,1,95.991,1696,1a,95.106,1696,2683-2855,
PQ335047,1,96.657,1047,1a,96.466,1047,2751-2855,
PQ335048,1,95.272,1692,1a,94.504,1692,2683-2855,
PQ335049,1,95.524,1698,1a,94.817,1698,2683-2855,
PQ335050,1,93.915,378,1a,93.122,378,2779-2855,
PQ335051,1,96.167,1696,1a,95.460,1696,2683-2855,
PQ335052,1,95.224,1696,1a,94.517,1696,2683-2855,
PQ335053,1,93.414,987,1a,93.617,987,2683-2855,
PQ335054,1,89.537,1663,1a,89.296,1663,2683-2855,
PQ335055,1,96.466,1698,1a,95.819,1698,2683-2855,
PQ335056,1,95.814,1696,1a,95.224,1696,2683-2855,
PQ335057,1,93.822,696,1a,93.247,696,2683-2855,
PQ335058,1,93.684,1694,1a,93.388,1694,2683-2855,
PQ335059,1,95.819,1698,1a,95.347,1698,2683-2855,
PQ335060,1,95.872,436,1a,95.872,436,2823-2855,
PQ335061,1,96.403,1696,1a,95.932,1696,2683-2855,
PQ335062,1,96.108,1696,1a,95.401,1696,2683-2855,
PQ335063,1,95.345,666,1a,95.345,666,2683-2756,
PQ335064,1,95.460,1696,1a,95.519,1696,2683-2855,
PQ335065,1,95.044,1695,1a,94.572,1695,2683-2855,
PQ335066,1,95.932,1696,1a,95.165,1696,2683-2855,
PQ335067,1,96.231,1698,1a,95.642,1698,2683-2855,
PQ335068,1,96.291,1321,1a,95.761,1321,2683-2855,
PQ335070,1,95.811,1671,1a,95.212,1671,2683-2855,
PQ335071,1,96.521,1696,1a,95.696,1696,2683-2855,
PQ335072,1,93.565,1321,1a,93.565,1321,2683-2855,
PQ335073,1,95.932,1696,1a,95.224,1696,2683-2855,
PQ335074,1,95.637,1696,1a,95.106,1696,2683-2855,
PQ335075,1,93.278,1696,1a,92.925,1696,2683-2855,
PQ335076,1,95.875,1697,1a,95.286,1697,2683-2855,
PQ335077,1,95.932,1696,1a,95.283,1696,2683-2855,
PQ335078,1,95.578,1696,1a,95.106,1696,2683-2855,
PQ335079,1,95.932,1696,1a,95.342,1696,2683-2855,
PQ335080,1,94.792,384,1a,94.271,384,2775-2855,
PQ335081,1,95.836,1321,1a,95.231,1321,2683-2855,
PQ335082,1,96.482,1279,1a,95.700,1279,2683-2855,
PQ335084,1,93.096,1405,1a,92.954,1405,2683-2855,
PQ335085,1,95.814,1696,1a,94.988,1696,2683-2855,
PQ335086,1,95.632,1694,1a,94.923,1694,2683-2855,
PQ335087,1,94.935,1698,1a,94.582,1698,2683-2855,
PQ335088,1,94.696,1414,1a,94.201,1414,2683-2855,
PQ335089,4,91.738,823,4a,91.738,823,2683-2785,
PQ335090,4,93.758,769,4a,93.758,769,2817-2855,
PQ335091,4,92.284,1322,4a,92.284,1322,2683-2855,
PQ335092,4,92.436,1322,4a,92.436,1322,2683-2855,
PQ335093,4,92.803,1320,4a,92.803,1320,2683-2855,
PQ335094,4,91.824,1639,4a,91.824,1639,2683-2855,
PQ335097,4,92.034,1293,4a,92.034,1293,2683-2855,
PQ335098,4,90.764,563,4a,90.764,563,2683-2712,
PQ335099,4,91.141,745,4a,91.141,745,2683-2759,
PQ335100,4,93.116,1322,4a,93.116,1322,2683-2855,
PQ335101,4,91.409,745,4a,91.409,745,2683-2759,
PQ335102,4,90.530,792,4a,90.530,792,2683-2774,
PQ335104,4,92.511,1322,4a,92.511,1322,2683-2855,
PQ335106,4,91.755,376,4c,93.503,354,2683-2781,
PQ335107,4,92.436,1322,4a,92.436,1322,2683-2855,
PQ335108,4,91.997,1262,4a,91.997,1262,2683-2855,
PQ335111,4,92.511,1322,4a,92.511,1322,2683-2855,
PQ335112,4,90.769,1105,4a,90.769,1105,2683-2855,
PQ335113,4,91.492,905,4a,91.492,905,2683-2812,
PQ335114,4,91.150,791,4a,91.150,791,2683-2774,
PQ335115,4,91.252,823,4a,91.252,823,2683-2785,
PQ335117,4,91.409,745,4a,91.409,745,2683-2759,
PQ335118,4,92.133,1322,4a,92.133,1322,2683-2855,
PQ335119,4,92.814,1322,4a,92.814,1322,2683-2855,
PQ335120,4,92.650,1687,4a,92.650,1687,2683-2855,
PQ335121,4,92.808,1321,4a,92.808,1321,2683-2855,
PQ335126,4,92.360,1322,4a,92.360,1322,2683-2855,
PQ335127,4,93.183,1687,4a,93.183,1687,2683-2855,
PQ335128,4,92.511,1322,4a,92.511,1322,2683-2855,
PQ335129,4,92.209,1322,4a,92.209,1322,2683-2855,
PQ335130,4,91.888,789,4a,91.888,789,2683-2774,
PQ335131,4,93.271,966,4a,93.271,966,2752-2855,
PQ335132,4,92.650,1687,4a,92.650,1687,2683-2855,
PQ335133,4,93.192,1322,4a,93.192,1322,2683-2855,
PQ335134,4,91.616,823,4a,91.616,823,2683-2785,
PQ335136,4,92.133,1322,4a,92.133,1322,2683-2855,
PQ335138,4,92.297,1389,4a,92.297,1389,2683-2855,
PQ335140,4,92.133,1322,4a,92.133,1322,2683-2855,
PQ335141,4,90.931,827,4a,90.931,827,2683-2787,
PQ335142,4,91.266,790,4a,91.266,790,2683-2774,
PQ335144,4,92.294,1687,4a,92.294,1687,2683-2855,
PQ335145,4,92.663,1322,4a,92.663,1322,2683-2855,
PQ335146,4,92.738,1322,4a,92.738,1322,2683-2855,
PQ335147,4,92.337,1305,4a,92.337,1305,2683-2855,
PQ335149,4,93.071,967,4a,93.071,967,2751-2855,
PQ335151,4,92.511,1322,4a,92.511,1322,2683-2855,
PQ335152,4,92.663,1322,4a,92.663,1322,2683-2855,
PQ335153,4,93.192,1322,4a,93.192,1322,2683-2855,
PQ335154,4,92.133,1322,4a,92.133,1322,2683-2855,
PQ335156,4,92.396,960,4a,92.396,960,2752-2855,
PQ335157,4,92.709,1687,4a,92.709,1687,2683-2855,
ON314812,2,78.055,6407,2q,81.229,6393,2683-2855,
ON314813,2,79.889,9174,2k,81.962,9175,2683-2855,
ON314814,2,78.814,9176,2q,82.015,9152,2683-2855,
ON314815,2,79.536,9187,2q,82.545,9172,2683-2855,
ON314816,2,79.177,9182,2d,80.887,9172,2683-2855,
ON314817,2,79.460,9182,2q,82.870,9177,2683-2855,
ON314818,2,79.939,9182,2k,83.279,9174,2683-2855,
ON314819,2,79.926,9186,2q,83.659,9155,2683-2855,
ON314820,2,80.205,9184,2q,81.491,9174,2683-2855,
ON314821,2,80.124,9177,2d,81.825,9172,2683-2855,
ON314822,2,80.233,5327,2q,83.324,5325,2683-2855,
ON314823,2,79.685,9382,2q,80.859,9357,2683-2855,
ON314824,2,79.432,9398,2q,83.678,9386,2683-2855,
ON314825,2,79.614,9433,2q,82.629,9418,2683-2855,
ON314826,2,79.718,9422,2c,80.610,9443,2683-2855,
ON314827,2,79.820,9440,2q,83.222,9411,2683-2855,
ON314828,2,80.108,9471,2q,83.362,9460,2683-2855,
ON123710,1,82.373,295,1b,94.463,307,2772-2855,
ON123711,1,83.237,346,1b,94.477,344,2763-2855,
ON123712,1,82.849,344,1b,94.477,344,2763-2855,
ON123713,4,83.380,361,4d,94.751,362,2735-2855,
ON123714,1,83.478,345,1b,96.221,344,2763-2855,
ON123716,1,95.399,326,1a,94.172,326,2769-2855,
ON123717,1,80.442,317,1b,92.114,317,2763-2855,
ON123718,1,95.930,344,1a,94.767,344,2763-2855,
ON123719,2,92.151,344,2a,99.128,344,2785-2855,
ON123720,4,91.520,342,4a,91.520,342,2742-2855,
ON123721,1,81.395,344,1b,95.058,344,2763-2855,
ON123722,1,81.686,344,1b,95.627,343,2764-2855,
ON123723,1,83.668,349,1b,93.966,348,2763-2855,
ON123724,1,81.977,344,1b,95.930,344,2763-2855,
ON123725,1,82.544,338,1b,94.675,338,2764-2855,
ON123726,1,85.174,344,1b,87.791,344,2763-2855,
ON123727,1,96.821,346,1a,96.821,346,2763-2855,
ON123728,1,84.358,358,1b,94.477,344,2759-2855,
ON123729,1,95.170,352,1a,95.739,352,2761-2855,
PQ365497,1,92.557,9203,1a,92.258,9197,2683-2855,
PQ365498,3,92.494,7860,3a,91.389,7862,2683-2855,
PQ365499,1,93.027,9394,1a,92.612,9394,2683-2855,
PQ365500,1,93.336,9394,1a,92.932,9394,2683-2855,
PQ365501,3,92.855,9419,3a,91.361,9422,2683-2855,
PQ365502,3,93.294,9410,3a,91.938,9414,2683-2855,
PQ365503,1,92.477,9225,1a,92.226,9197,2683-2855,
PQ365504,3,77.990,9341,3i,93.038,9337,2683-2855,
PQ365505,3,78.154,9439,3b,88.745,9418,2683-2855,
PQ365506,3,92.377,9419,3a,90.914,9421,2683-2855,
PQ365507,1,92.279,9222,1a,91.932,9197,2683-2855,
PQ365508,3,92.959,9374,3a,91.460,9379,2683-2855,
PQ365509,3,93.000,9386,3a,91.981,9390,2683-2855,
PQ365510,1,79.269,3420,1b,88.706,3825,2683-2855,
PQ365511,3,93.362,9386,3a,92.120,9391,2683-2855,
PQ365512,3,92.908,9433,3a,91.608,9438,2683-2855,
PQ365513,3,79.645,7320,3d,82.780,7317,2683-2855,
PQ365514,3,92.677,9409,3a,91.246,9413,2683-2855,
PQ365515,3,92.599,9404,3a,91.190,9410,2683-2855,
PQ365516,1,91.469,9202,1a,91.291,9197,2683-2855,
PQ365517,3,90.562,9419,3a,89.382,9427,2683-2855,
PQ365518,3,92.201,9412,3a,90.686,9416,2683-2855,
PQ365519,3,93.431,9423,3a,91.588,9427,2683-2855,
PQ365520,3,92.812,9363,3a,92.089,9367,2683-2855,
PQ365521,3,92.936,9386,3a,91.790,9391,2683-2855,
PQ365522,3,93.299,9417,3a,91.890,9420,2683-2855,
PQ365523,3,92.567,9391,3a,91.021,9389,2683-2855,
PQ365524,3,78.831,7870,3e,89.309,7857,2683-2855,
PQ365525,3,91.766,9376,3a,90.512,9380,2683-2855,
PQ365526,3,92.839,9412,3a,91.507,9420,2683-2855,
PQ365527,1,92.848,9340,1a,92.441,9340,2683-2855,
PQ365528,3,92.122,7845,3a,90.939,7847,2683-2855,
PQ365529,3,93.050,9381,3a,91.922,9383,2683-2855,
PQ365530,3,93.082,9396,3a,91.436,9400,2683-2855,
PQ365531,3,92.861,9413,3a,91.823,9417,2683-2855,
PQ365532,3,93.044,9431,3a,91.966,9435,2683-2855,
PQ365533,1,92.796,9384,1a,92.402,9384,2683-2855,
PQ365534,3,92.509,9385,3a,91.318,9387,2683-2855,
PQ365535,3,93.087,9373,3a,91.809,9376,2683-2855,
PQ365536,3,93.276,9414,3a,91.859,9421,2683-2855,
PQ365537,3,93.168,7860,3a,92.050,7862,2683-2855,
PQ365538,3,93.260,9407,3a,91.777,9413,2683-2855,
PQ365539,3,83.237,1903,3g,92.170,1903,2683-2855,
PQ365540,3,92.362,9256,3a,90.940,9260,2683-2855,
PQ442791,4,78.816,321,4b,91.265,332,2742-2848,
PQ442792,4,78.816,321,4b,91.159,328,2742-2848,
PQ442793,4,82.267,344,4k,89.565,345,2738-2852,
PQ442794,4,82.029,345,4k,92.174,345,2736-2851,
PQ442795,4,83.082,331,4k,93.353,331,2736-2846,
PQ442796,4,81.361,338,4k,94.675,338,2736-2849,
PQ442797,4,83.333,336,4k,93.452,336,2736-2848,
PQ442798,4,82.184,348,4k,91.379,348,2736-2852,
PQ442799,4,82.184,348,4k,91.379,348,2736-2852,
PQ442800,4,82.267,344,4k,89.565,345,2738-2852,
PQ442801,4,82.029,345,4k,92.174,345,2736-2851,
PQ442802,4,83.036,336,4s,94.643,336,2737-2849,
PQ442803,4,81.902,326,4q,92.638,326,2740-2849,
PQ442804,4,83.728,338,4r,94.675,338,2736-2849,
PQ442805,4,83.036,336,4r,93.452,336,2736-2848,
PQ442806,4,82.156,269,4r,94.052,269,2746-2836,
PQ442807,4,83.686,331,4r,94.578,332,2738-2848,
PQ442808,4,80.851,329,4v,95.455,330,2739-2848,
PQ442809,4,81.595,326,4v,92.945,326,2740-2849,
PQ442810,4,81.065,338,4v,94.083,338,2736-2849,
PQ442811,4,81.734,323,4v,93.189,323,2741-2849,
PQ442812,4,83.432,338,4k,94.083,338,2736-2849,
PQ442813,4,82.507,343,4k,94.169,343,2736-2850,
