Accession,ClosestGenotype,ClosestGenotypePident,ClosestGenotypeAlignedNT,ClosestSubtype,ClosestSubtypePident,ClosestSubtypeAlignedNT,ReferenceOverlapAA,FullyCover
MN650815,4,79.221,539,4d,92.222,540,1175-1299,
MN650816,4,78.850,539,4d,91.852,540,1175-1299,
MN650817,4,78.108,539,4d,91.296,540,1175-1299,
MN650818,4,79.592,539,4d,91.481,540,1175-1299,
MN650819,3,95.000,540,3a,93.333,540,1175-1315,
PQ660823,1,94.456,9036,1a,93.935,9036,1175-1315,
PQ660824,1,94.112,9036,1a,93.670,9036,1175-1315,
PQ660825,1,94.245,9036,1a,93.769,9036,1175-1315,
PQ660826,1,94.400,9036,1a,94.047,9037,1175-1315,
PQ660827,1,94.522,9036,1a,94.112,9036,1175-1315,
PQ660828,1,94.245,9036,1a,93.780,9036,1175-1315,
PQ660829,1,94.190,9036,1a,93.736,9036,1175-1315,
PQ660830,4,90.240,9027,4a,90.240,9027,1175-1315,
PQ660831,1,94.013,9036,1a,93.670,9036,1175-1315,
PQ660832,1,94.356,9036,1a,93.913,9036,1175-1315,
PQ660833,1,94.201,9036,1a,93.726,9037,1175-1315,
PQ660834,1,94.168,9036,1a,93.769,9036,1175-1315,
PQ660835,1,92.131,9036,1a,91.678,9036,1175-1315,
PQ660836,1,93.758,9036,1a,93.360,9036,1175-1315,
PQ660837,4,90.246,7792,4a,90.246,7792,1175-1315,
PQ660838,1,93.769,9036,1a,93.459,9036,1175-1315,
PQ660839,4,90.415,8962,4a,90.415,8962,1175-1315,
PQ660840,4,89.928,9025,4a,89.928,9025,1175-1315,
PQ660841,1,94.644,9036,1a,94.345,9036,1175-1315,
PQ660842,1,94.411,9036,1a,94.013,9036,1175-1315,
PQ660843,1,94.057,9036,1a,93.681,9036,1175-1315,
PQ660844,1,93.825,9036,1a,93.482,9036,1175-1315,
PQ660845,1,93.980,9036,1a,93.559,9036,1175-1315,
PQ660846,1,93.836,9036,1a,93.504,9036,1175-1315,
PQ660847,4,90.451,8964,4a,90.451,8964,1175-1315,
PQ660848,4,90.387,7802,4a,90.387,7802,1175-1315,
PQ660849,1,91.467,9036,1a,91.191,9036,1175-1315,
PQ660850,1,94.312,9036,1a,93.780,9036,1175-1315,
PQ660851,1,94.531,9032,1a,94.010,9032,1175-1315,
PQ660852,4,89.488,9018,4a,89.488,9018,1175-1315,
PQ660853,1,93.471,9036,1a,92.984,9036,1175-1315,
PQ660854,1,94.301,9036,1a,93.803,9036,1175-1315,
PQ660855,1,93.194,9036,1a,92.707,9036,1175-1315,
PQ660856,4,90.564,9029,4a,90.564,9029,1175-1315,
PQ660857,4,89.746,7792,4a,89.746,7792,1175-1315,
PQ660858,1,93.825,9036,1a,93.404,9036,1175-1315,
PQ660859,4,90.176,9029,4a,90.176,9029,1175-1315,
ON228285,5,90.134,2311,5a,91.995,2311,1175-1315,
ON228286,5,90.146,2334,5a,91.217,2334,1175-1315,
ON228287,5,89.646,2289,5a,90.953,2288,1175-1315,
ON228288,5,91.492,1904,5a,92.283,1905,1175-1315,
MK327981,6,72.358,6794,6g,78.168,6802,1175-1315,
MK327982,6,73.110,4061,6g,80.044,4054,1175-1315,
MK327983,6,71.508,3422,6g,78.321,3455,1275-1315,
MK327984,6,73.358,9470,6g,80.269,9447,1175-1315,
MK327985,6,73.172,9475,6g,77.700,9435,1175-1315,
MK327986,6,80.170,9435,6a,93.503,9358,1175-1315,
MK327987,6,72.543,9473,6g,77.486,9452,1175-1315,
MK327988,6,72.994,9461,6g,81.046,9428,1175-1315,
MK327989,6,72.846,9472,6xh,86.088,9057,1175-1315,
MK327990,6,73.788,7386,6n,74.123,9460,1175-1315,
MK327991,6,73.897,7367,6xa,74.314,9476,1175-1315,
MK327992,6,73.566,9484,6g,80.638,9441,1175-1315,
MK327993,6,73.937,9450,6xd,74.315,9449,1175-1315,
MK327995,6,68.316,3052,6g,73.016,3050,1175-1315,
MK327996,6,72.731,9454,6xh,84.446,9059,1175-1315,
MK327997,6,73.110,9472,6g,80.464,9444,1175-1315,
MK327998,6,72.603,9479,6g,77.846,9452,1175-1315,
MK327999,6,72.356,9239,6g,77.266,9211,1175-1315,
MK328000,6,73.087,4548,6g,82.990,6602,1175-1315,
MK328001,6,73.664,9409,6xa,74.012,9416,1175-1315,
MK328002,6,72.912,9469,6xh,86.069,9059,1175-1315,
MK328003,6,72.588,9463,6xh,86.745,9061,1175-1315,
MK328004,6,74.621,3432,6b,74.621,3432,1175-1315,
MK328005,6,73.353,9472,6g,80.602,9429,1175-1315,
MK328006,6,72.693,9492,6xh,85.885,9061,1175-1315,
MK328007,6,71.970,9133,6g,77.017,9098,1175-1315,
MK328009,6,72.611,9482,6g,77.641,9455,1175-1315,
MK328010,6,72.340,9400,6xh,83.883,9059,1175-1315,
MK328012,6,73.830,9442,6d,73.930,9436,1175-1315,
MK328013,6,73.196,9480,6g,81.229,9435,1175-1315,
MK328014,6,71.657,5751,6g,77.027,7892,1175-1315,
MK328015,6,73.435,3482,6g,80.178,3491,1257-1315,
MK328016,6,73.053,2260,6g,81.114,2245,,
MK328018,6,71.594,5425,6g,75.546,5582,1175-1315,
MK328019,6,73.706,9470,6g,80.298,9451,1175-1315,
MK328020,6,72.992,9464,6g,77.535,9437,1175-1315,
MK328021,6,73.898,7394,6xa,74.005,9398,1175-1315,
MK328022,6,72.522,9473,6g,79.695,9446,1175-1315,
MK328023,6,74.340,9435,6l,74.268,9424,1175-1315,
MK328024,6,72.133,4421,6g,78.500,4628,1175-1315,
MK328025,6,88.970,961,6g,91.496,976,,
MK328026,6,73.029,9488,6g,78.467,9446,1175-1315,
MK548362,1,94.444,3582,1a,94.249,3582,,
MK548363,1,84.640,9219,1a,84.236,9217,1175-1315,
MK548364,1,91.222,6038,1a,83.436,9249,1175-1315,
MK548365,1,94.954,3369,1a,93.904,3379,,
MK548366,1,92.333,3039,1a,91.807,3039,,
MK548367,1,90.647,6201,1a,90.746,6203,1175-1315,
MK548368,1,90.413,6290,1a,83.584,9241,1175-1315,
MK548369,1,91.668,6205,1a,91.806,6151,1175-1315,
MK609550,1,90.156,640,1a,90.469,640,1175-1315,
MK609551,1,90.439,638,1a,90.752,638,1175-1315,
MK609552,1,76.168,642,1b,88.558,638,1175-1315,
MK609553,1,77.882,642,1b,89.812,638,1175-1315,
MK609554,1,78.997,638,1b,88.125,640,1175-1315,
MK609555,3,92.656,640,3a,93.750,640,1175-1315,
MK609556,3,92.969,640,3a,93.594,640,1175-1315,
MK609557,3,93.438,640,3a,94.531,640,1175-1315,
MK609558,3,91.406,640,3a,92.344,640,1175-1315,
MK609559,3,91.406,640,3a,92.344,640,1175-1315,
MK609560,3,91.094,640,3a,92.344,640,1175-1315,
MK609561,3,90.938,640,3a,92.500,640,1175-1315,
MK609562,3,91.250,640,3a,91.875,640,1175-1315,
MK609563,3,91.406,640,3a,92.656,640,1175-1315,
MK611999,1,93.397,1893,1a,94.453,1893,1175-1315,
MK612002,1,95.880,1893,1a,95.774,1893,1175-1315,
MK612005,3,94.665,1893,3a,92.507,1895,1175-1315,
MK612008,1,92.816,1893,1a,93.291,1893,1175-1315,
MK612011,3,93.133,1893,3a,92.604,1893,1175-1315,
MK612014,1,92.182,1893,1a,92.499,1893,1175-1315,
MK612017,3,93.872,1893,3a,92.612,1895,1175-1315,
MK612020,2,90.544,1893,2a,90.491,1893,1175-1315,
MK612023,3,93.397,1893,3a,93.034,1895,1175-1315,
MK612026,3,93.027,1893,3a,92.239,1894,1175-1315,
MK612029,1,95.193,1893,1a,95.351,1893,1175-1315,
MK612032,3,93.502,1893,3a,93.562,1895,1175-1315,
MK612035,3,93.238,1893,3a,93.351,1895,1175-1315,
MK612038,4,89.593,1893,4a,89.593,1893,1175-1315,
MK799639,4,80.390,9230,4n,91.445,9269,1175-1315,
MK801194,1,76.324,642,1b,89.185,638,1175-1315,
MK801195,1,76.168,642,1b,89.185,638,1175-1315,
MK801196,1,77.480,635,1b,91.038,636,1175-1315,
MK801197,1,77.728,449,1b,91.314,449,1175-1290,
MK801198,1,77.008,635,1b,88.504,635,1175-1315,
MK801199,1,76.935,633,1b,88.449,632,1175-1315,
MK801200,1,89.062,640,1a,89.531,640,1175-1315,
MK801201,1,89.100,633,1a,89.573,633,1175-1315,
MK801202,1,78.660,642,1b,89.498,638,1175-1315,
MK801203,1,78.627,641,1b,89.498,638,1175-1315,
MK801204,1,90.521,633,1a,90.837,633,1175-1315,
MK801205,1,90.551,635,1a,90.866,635,1175-1315,
MK801206,1,77.067,641,1b,88.750,640,1175-1315,
MK801207,1,77.165,635,1b,88.959,634,1175-1315,
MK801209,1,92.031,640,1a,92.344,640,1175-1315,
MK801210,1,92.117,647,1a,92.427,647,1175-1315,
MK801211,1,78.939,641,1b,89.812,638,1175-1315,
MK801212,1,78.972,642,1b,89.655,638,1175-1315,
MK801213,3,92.756,635,3a,92.756,635,1175-1315,
MK801214,3,92.587,634,3a,92.587,634,1175-1315,
MK801215,1,89.531,640,1a,90.000,640,1175-1315,
MK801216,1,89.531,640,1a,90.000,640,1175-1315,
MK801217,1,90.572,647,1a,90.572,647,1175-1315,
MK801218,1,90.572,647,1a,90.572,647,1175-1315,
MK801219,3,94.062,640,3a,93.125,640,1175-1315,
MK801220,3,94.219,640,3a,93.281,640,1175-1315,
MK801221,1,93.594,640,1a,94.062,640,1175-1315,
MK801222,1,93.750,640,1a,94.062,640,1175-1315,
MK801223,1,77.077,650,1b,89.198,648,1175-1315,
MK801224,1,77.077,650,1b,89.043,648,1175-1315,
MK962402,1,76.568,606,1h,80.231,607,1175-1315,
MK962403,1,78.066,579,1b,83.391,578,1175-1315,
MK962404,1,79.833,600,1m,83.306,599,1175-1315,
MK962405,4,77.963,599,4k,90.640,609,1175-1312,
MK962406,4,80.757,608,4c,91.803,610,1175-1312,
MK962407,4,83.444,604,4c,94.389,606,1175-1311,
MK962408,4,78.297,599,4r,90.333,600,1175-1314,
MK962409,4,78.956,594,4k,91.914,606,1175-1312,
MK962410,4,78.188,596,4r,92.370,616,1175-1313,
MK962411,4,76.073,606,4g,81.643,621,1175-1314,
MK962412,4,77.903,620,4k,90.282,638,1175-1315,
MK962413,4,78.078,593,4k,91.736,605,1175-1312,
MK962414,2,72.859,619,2l,82.714,619,1175-1315,
MK962415,4,79.035,601,4k,91.348,601,1175-1315,
MK962416,1,74.832,596,1b,81.469,599,1175-1315,
MK962417,4,83.333,600,4c,91.500,600,1175-1314,
MK962418,4,74.859,354,4k,83.029,383,1175-1232,
MK962419,4,77.403,593,4b,80.619,614,1175-1312,
MK962420,2,81.199,617,2q,82.496,617,1175-1315,
MK990302,2,82.266,609,2m,83.607,610,1175-1315,
MK990303,2,80.528,606,2u,81.148,610,1175-1315,
MK990304,2,80.131,609,2f,82.895,608,1175-1315,
MK990305,2,80.000,610,2q,82.673,606,1175-1315,
MK990306,2,78.053,606,2q,82.459,610,1175-1315,
MK990307,2,82.043,607,2d,82.266,609,1175-1315,
MK990308,2,81.117,609,2q,83.993,606,1175-1315,
MN146680,1,79.152,2053,1b,89.030,2051,1175-1315,
MN146681,1,79.299,2053,1b,89.615,2051,1175-1315,
MN146682,1,78.648,2056,1b,83.350,2054,1175-1315,
MN146683,1,79.299,2053,1b,89.664,2051,1175-1315,
MN146684,1,79.055,2053,1b,89.322,2051,1175-1315,
MN146685,1,94.052,2051,1a,94.539,2051,1175-1315,
MN146686,1,93.077,2051,1a,93.467,2051,1175-1315,
MN146687,1,94.442,2051,1a,94.686,2051,1175-1315,
MN146688,1,94.637,2051,1a,95.124,2051,1175-1315,
MN146689,1,93.662,2051,1a,94.003,2051,1175-1315,
MN146690,1,91.715,2052,1a,92.251,2052,1175-1315,
MN146691,1,91.764,2052,1a,92.300,2052,1175-1315,
MN146692,1,91.620,1790,1a,92.235,1790,1175-1315,
MN146693,1,91.715,2052,1a,92.154,2052,1175-1315,
MN146694,1,91.813,2052,1a,92.251,2052,1175-1315,
MN146695,1,91.910,2052,1a,92.398,2052,1175-1315,
MN146696,1,90.936,2052,1a,91.472,2052,1175-1315,
MN146697,1,91.532,1854,1a,92.017,1854,1175-1315,
MN146698,1,91.910,2052,1a,92.446,2052,1175-1315,
MN146699,1,90.789,2052,1a,91.082,2052,1175-1315,
MN146700,1,91.764,2052,1a,92.398,2052,1175-1315,
MN146701,1,90.887,2052,1a,91.520,2052,1175-1315,
MN146702,1,91.484,2055,1a,91.582,2055,1175-1315,
MN146703,1,91.774,1787,1a,91.830,1787,1175-1315,
MN146704,1,92.944,2055,1a,93.674,2055,1175-1315,
MN146705,1,93.236,2055,1a,94.015,2055,1175-1315,
MN146706,1,93.771,2055,1a,94.015,2055,1175-1315,
MN146707,1,92.847,2055,1a,93.090,2055,1175-1315,
MN146708,1,93.625,2055,1a,93.917,2055,1175-1315,
MN146709,1,93.966,2055,1a,94.453,2055,1175-1315,
MN146710,1,94.015,2055,1a,94.501,2055,1175-1315,
MN146711,1,93.820,2055,1a,94.307,2055,1175-1315,
MN146712,1,93.917,2055,1a,94.404,2055,1175-1315,
MN146713,1,94.550,2055,1a,94.550,2055,1175-1315,
MN146714,1,94.550,2055,1a,94.599,2055,1175-1315,
MN146715,1,94.063,2055,1a,94.209,2055,1175-1315,
MN146716,1,94.793,2055,1a,95.036,2055,1175-1315,
MN146717,1,94.647,2055,1a,94.647,2055,1175-1315,
MN146718,1,93.470,2052,1a,94.298,2052,1175-1315,
MN146719,1,93.616,2052,1a,94.444,2052,1175-1315,
MN146720,1,93.567,2052,1a,94.396,2052,1175-1315,
MN146721,1,91.033,2052,1a,92.008,2052,1175-1315,
MN146722,1,90.887,2052,1a,91.813,2052,1175-1315,
MN146723,1,90.838,2052,1a,91.764,2052,1175-1315,
MN146724,1,90.323,1023,1a,91.202,1023,1175-1315,
MN146725,1,90.887,2052,1a,91.813,2052,1175-1315,
MN146726,1,90.936,2052,1a,91.764,2052,1175-1315,
MN146727,1,93.382,2055,1a,94.453,2055,1175-1315,
MN146728,1,93.382,2055,1a,94.404,2055,1175-1315,
MN146729,1,93.187,2055,1a,94.209,2055,1175-1315,
MN146730,1,93.382,2055,1a,94.453,2055,1175-1315,
MN146731,1,93.236,2055,1a,94.307,2055,1175-1315,
MN146732,1,93.382,2055,1a,94.453,2055,1175-1315,
MN146733,1,90.219,2055,1a,90.657,2055,1175-1315,
MN146734,1,91.582,2055,1a,91.922,2055,1175-1315,
MN146735,1,89.489,2055,1a,90.073,2055,1175-1315,
MN146736,1,89.927,2055,1a,90.414,2055,1175-1315,
MN146737,1,90.998,2055,1a,91.387,2055,1175-1315,
MN146738,1,91.776,2055,1a,92.117,2055,1175-1315,
MN146739,1,93.625,2055,1a,94.793,2055,1175-1315,
MN146740,1,93.625,2055,1a,94.793,2055,1175-1315,
MN146741,1,93.674,2055,1a,94.842,2055,1175-1315,
MN146742,1,93.625,2055,1a,94.793,2055,1175-1315,
MN146743,1,93.625,2055,1a,94.793,2055,1175-1315,
MN146744,1,90.073,2055,1a,90.170,2055,1175-1315,
MN146745,1,90.219,2055,1a,90.268,2055,1175-1315,
MN146746,1,90.268,2055,1a,90.365,2055,1175-1315,
MN146747,1,90.754,2055,1a,90.900,2055,1175-1315,
MN146748,1,90.365,2055,1a,90.462,2055,1175-1315,
MN146749,1,92.749,2055,1a,93.479,2055,1175-1315,
MN146750,1,92.836,2052,1a,93.616,2052,1175-1315,
MN146751,1,92.798,2055,1a,93.577,2055,1175-1315,
MN146752,1,92.749,2055,1a,93.382,2055,1175-1315,
MN146753,1,92.847,2055,1a,93.577,2055,1175-1315,
MN146754,1,91.569,2052,1a,91.959,2052,1175-1315,
MN146755,1,90.170,2055,1a,90.754,2055,1175-1315,
MN146757,1,91.033,2052,1a,91.569,2052,1175-1315,
MN146758,1,90.253,2052,1a,90.789,2052,1175-1315,
MN146759,1,93.031,2052,1a,93.372,2052,1175-1315,
MN146760,1,91.179,2052,1a,91.618,2052,1175-1315,
MN146761,1,91.277,2052,1a,91.667,2052,1175-1315,
MN146762,1,92.754,1794,1a,93.423,1794,1175-1315,
MN146763,1,92.349,2052,1a,92.739,2052,1175-1315,
MN146764,1,93.470,2052,1a,93.616,2052,1175-1315,
MN146765,1,93.519,2052,1a,93.324,2052,1175-1315,
MN146766,1,93.713,2052,1a,93.519,2052,1175-1315,
MN146767,1,93.665,2052,1a,93.470,2052,1175-1315,
MN146768,1,92.008,2052,1a,92.105,2052,1175-1315,
MN146769,1,94.647,2055,1a,95.426,2055,1175-1315,
MN146770,1,94.647,2055,1a,95.377,2055,1175-1315,
MN146771,1,94.639,2052,1a,95.419,2052,1175-1315,
MN146772,1,94.209,2055,1a,94.988,2055,1175-1315,
MN146773,1,94.550,2055,1a,95.280,2055,1175-1315,
MN146774,1,94.250,2052,1a,94.981,2052,1175-1315,
MN146775,1,92.885,2052,1a,93.421,2052,1175-1315,
MN146776,1,90.171,1343,1a,90.544,1343,1295-1315,
MN146777,1,92.885,2052,1a,93.713,2052,1175-1315,
MN146778,1,90.316,2055,1a,90.852,2055,1175-1315,
MN146779,1,90.365,2055,1a,90.754,2055,1175-1315,
MN146780,1,90.754,2055,1a,91.290,2055,1175-1315,
MN146781,1,90.365,2055,1a,90.852,2055,1175-1315,
MN146782,1,91.703,2037,1a,92.293,2037,1175-1315,
MN146783,1,90.852,2055,1a,91.338,2055,1175-1315,
MN146784,1,92.068,2055,1a,92.311,2055,1175-1315,
MN146785,1,92.263,2055,1a,92.652,2055,1175-1315,
MN146786,1,93.236,2055,1a,93.382,2055,1175-1315,
MN146787,1,92.263,2055,1a,92.506,2055,1175-1315,
MN146788,1,92.019,2055,1a,92.409,2055,1175-1315,
MN146789,1,81.381,2057,1b,90.604,2054,1175-1315,
MN146790,1,81.478,2057,1b,90.750,2054,1175-1315,
MN146791,1,81.429,2057,1b,90.701,2054,1175-1315,
MN146792,1,81.217,2055,1b,90.506,2054,1175-1315,
MN146793,1,81.429,2057,1b,90.701,2054,1175-1315,
MN146794,1,81.429,2057,1b,90.652,2054,1175-1315,
MN146795,1,94.161,2055,1a,94.404,2055,1175-1315,
MN146796,1,94.258,2055,1a,94.501,2055,1175-1315,
MN146797,1,94.307,2055,1a,94.550,2055,1175-1315,
MN146798,1,94.258,2055,1a,94.501,2055,1175-1315,
MN146799,1,94.258,2055,1a,94.501,2055,1175-1315,
MN146800,1,94.209,2055,1a,94.404,2055,1175-1315,
MN146801,1,90.657,2055,1a,91.290,2055,1175-1315,
MN146802,1,89.927,2055,1a,90.511,2055,1175-1315,
MN146803,1,90.608,2055,1a,91.241,2055,1175-1315,
MN146804,1,90.900,2055,1a,91.484,2055,1175-1315,
MN146805,1,90.462,2055,1a,91.095,2055,1175-1315,
MN146806,1,80.311,2057,1b,90.024,2055,1175-1315,
MN146807,1,80.311,2057,1b,89.927,2055,1175-1315,
MN146808,1,80.311,2057,1b,90.073,2055,1175-1315,
MN146809,1,80.311,2057,1b,90.073,2055,1175-1315,
MN146810,1,80.311,2057,1b,90.073,2055,1175-1315,
MN146811,1,93.966,2055,1a,94.258,2055,1175-1315,
MN146812,1,92.417,1121,1a,92.953,1121,1285-1315,
MN146813,1,94.015,2055,1a,94.404,2055,1175-1315,
MN146814,1,92.125,1854,1a,92.395,1854,1175-1315,
MN146815,1,93.966,2055,1a,94.355,2055,1175-1315,
MN146816,1,91.179,2052,1a,91.813,2052,1175-1315,
MN146817,1,93.567,2052,1a,94.591,2052,1175-1315,
MN146818,1,92.768,1839,1a,93.583,1839,1175-1315,
MN146819,1,92.409,2055,1a,93.236,2055,1175-1315,
MN146820,1,93.080,2052,1a,93.665,2052,1175-1315,
MN146821,1,91.922,2055,1a,92.409,2055,1175-1315,
MN146822,1,91.825,2055,1a,92.263,2055,1175-1315,
MN146823,1,90.936,2052,1a,91.423,2052,1175-1315,
MN146824,1,91.937,1848,1a,92.370,1848,1175-1315,
MN146825,1,91.873,2055,1a,92.360,2055,1175-1315,
MN146826,1,93.966,2055,1a,95.036,2055,1175-1315,
MN146827,1,94.112,2055,1a,94.696,2055,1175-1315,
MN146828,1,94.112,2055,1a,95.182,2055,1175-1315,
MN146829,1,91.484,2055,1a,92.409,2055,1175-1315,
MN146830,1,91.630,2055,1a,92.603,2055,1175-1315,
MN146831,1,91.727,2055,1a,92.701,2055,1175-1315,
MN146832,1,91.715,2052,1a,92.690,2052,1175-1315,
MN146833,1,93.567,2052,1a,94.103,2052,1175-1315,
MN146834,1,93.713,2052,1a,94.201,2052,1175-1315,
MN146835,1,93.421,2052,1a,93.908,2052,1175-1315,
MN146836,1,93.567,2052,1a,94.055,2052,1175-1315,
MN146837,1,93.665,2052,1a,94.201,2052,1175-1315,
MN146838,1,88.783,526,1a,90.341,528,1175-1315,
MN146839,1,88.910,523,1a,90.476,525,1175-1315,
MN146840,1,88.911,496,1a,90.562,498,1175-1315,
MN146841,1,90.304,526,1a,91.856,528,1175-1315,
MN146842,1,90.494,526,1a,92.235,528,1175-1315,
MN146843,1,80.214,2057,1b,90.701,2054,1175-1315,
MN146844,1,80.165,2057,1b,90.701,2054,1175-1315,
MN146845,1,80.165,2057,1b,90.701,2054,1175-1315,
MN146846,1,80.214,2057,1b,90.750,2054,1175-1315,
MN146847,1,79.485,2057,1b,89.873,2054,1175-1315,
MN146848,1,92.360,2055,1a,92.165,2055,1175-1315,
MN146849,1,94.404,2055,1a,94.161,2055,1175-1315,
MN146850,1,94.015,2055,1a,93.723,2055,1175-1315,
MN146851,1,94.209,2055,1a,93.917,2055,1175-1315,
MN146852,1,90.900,2055,1a,91.046,2055,1175-1315,
MN146853,1,90.900,2055,1a,91.046,2055,1175-1315,
MN146854,1,90.900,2055,1a,90.998,2055,1175-1315,
MN146855,1,90.900,2055,1a,91.046,2055,1175-1315,
MN146856,1,90.900,2055,1a,91.046,2055,1175-1315,
MN146857,1,94.015,2055,1a,93.723,2055,1175-1315,
MN146858,1,93.285,2055,1a,93.041,2055,1175-1315,
MN146859,1,93.382,2055,1a,93.139,2055,1175-1315,
MN146860,1,93.820,2055,1a,93.528,2055,1175-1315,
MN146861,1,93.625,2055,1a,93.382,2055,1175-1315,
MN146862,1,93.421,2052,1a,93.031,2052,1175-1315,
MN146863,1,94.872,1755,1a,94.587,1755,1240-1315,
MN146864,1,93.080,2052,1a,92.690,2052,1175-1315,
MN146865,1,94.203,1794,1a,93.813,1794,1175-1315,
MN146866,1,94.347,2052,1a,93.957,2052,1175-1315,
MN146867,1,94.550,2055,1a,94.161,2055,1175-1315,
MN146868,1,94.015,2055,1a,94.258,2055,1175-1315,
MN146869,1,91.618,2052,1a,92.057,2052,1175-1315,
MN146870,1,91.033,2052,1a,91.959,2052,1175-1315,
MN146871,1,91.131,2052,1a,92.057,2052,1175-1315,
MN146872,1,90.838,2052,1a,91.764,2052,1175-1315,
MN146873,1,90.838,2052,1a,91.764,2052,1175-1315,
MN146874,1,94.307,2055,1a,95.377,2055,1175-1315,
MN146875,1,93.674,2055,1a,94.015,2055,1175-1315,
MN146876,1,94.298,2052,1a,95.029,2052,1175-1315,
MN146877,1,92.056,1800,1a,92.056,1800,1225-1315,
MN146878,1,94.152,2052,1a,94.883,2052,1175-1315,
MN146879,1,94.298,2052,1a,95.029,2052,1175-1315,
MN146880,1,94.298,2052,1a,95.029,2052,1175-1315,
MN146881,1,92.019,2055,1a,92.457,2055,1175-1315,
MN146882,1,90.998,2055,1a,91.582,2055,1175-1315,
MN146883,1,90.692,2052,1a,91.326,2052,1175-1315,
MN146884,1,92.068,2055,1a,92.603,2055,1175-1315,
MN146885,1,92.251,2052,1a,92.885,2052,1175-1315,
MN146886,1,92.457,2055,1a,93.041,2055,1175-1315,
MN146887,1,92.057,2052,1a,92.641,2052,1175-1315,
MN146888,1,92.203,2052,1a,92.788,2052,1175-1315,
MN146889,1,92.446,2052,1a,93.031,2052,1175-1315,
MN146890,1,92.251,2052,1a,93.177,2052,1175-1315,
MN146891,1,92.311,2055,1a,93.236,2055,1175-1315,
MN146892,1,92.459,1830,1a,93.060,1830,1175-1315,
MN146893,1,79.708,2055,1b,89.143,2054,1175-1315,
MN146894,1,79.611,2055,1b,88.856,2055,1175-1315,
MN146895,1,79.757,2055,1b,88.900,2054,1175-1315,
MN146896,1,79.659,2055,1b,88.997,2054,1175-1315,
MN146897,1,79.708,2055,1b,89.094,2054,1175-1315,
MN146898,1,79.708,2055,1b,88.802,2054,1175-1315,
MN146899,1,79.922,2057,1b,90.414,2055,1175-1315,
MN146900,1,80.068,2057,1b,90.560,2055,1175-1315,
MN146901,1,80.068,2057,1b,90.560,2055,1175-1315,
MN146902,1,79.728,2057,1b,90.170,2055,1175-1315,
MN146903,1,80.068,2057,1b,90.560,2055,1175-1315,
MN146904,1,80.019,2057,1b,90.511,2055,1175-1315,
MN146905,1,94.307,2055,1a,94.891,2055,1175-1315,
MN146906,1,94.404,2055,1a,94.988,2055,1175-1315,
MN146907,1,80.595,2051,1b,90.434,2049,1175-1315,
MN146908,1,80.692,2051,1b,90.434,2049,1175-1315,
MN146909,1,79.978,1813,1b,90.232,1812,1175-1315,
MN146910,1,80.644,2051,1b,90.434,2049,1175-1315,
MN146911,1,80.642,2056,1b,90.365,2055,1175-1315,
MN146912,1,90.984,2052,1a,91.326,2052,1175-1315,
MN146913,1,91.971,2055,1a,92.311,2055,1175-1315,
MN146914,1,91.971,2055,1a,92.311,2055,1175-1315,
MN146915,1,90.803,2055,1a,91.095,2055,1175-1315,
MN146916,1,90.692,2052,1a,91.033,2052,1175-1315,
MN146917,1,91.472,2052,1a,92.057,2052,1175-1315,
MN146918,1,91.387,2055,1a,91.971,2055,1175-1315,
MN146919,1,91.484,2055,1a,92.068,2055,1175-1315,
MN146920,1,91.484,2055,1a,92.068,2055,1175-1315,
MN146921,1,91.208,1854,1a,91.748,1854,1175-1315,
MN146922,1,91.922,2055,1a,92.068,2055,1175-1315,
MN146923,1,93.860,2052,1a,93.908,2052,1175-1315,
MN146924,1,93.820,2055,1a,93.869,2055,1175-1315,
MN146925,1,93.820,2055,1a,93.869,2055,1175-1315,
MN146926,1,93.635,1854,1a,93.689,1854,1175-1315,
MN146927,1,92.300,2052,1a,93.080,2052,1175-1315,
MN146928,1,92.788,2052,1a,93.470,2052,1175-1315,
MN146929,1,93.275,2052,1a,94.055,2052,1175-1315,
MN146930,1,92.788,2052,1a,93.519,2052,1175-1315,
MN146931,1,91.192,2055,1a,91.241,2055,1175-1315,
MN146932,1,91.582,2055,1a,91.630,2055,1175-1315,
MN146933,1,91.679,2055,1a,91.776,2055,1175-1315,
MN146934,1,91.727,2055,1a,91.776,2055,1175-1315,
MN146935,1,91.095,2055,1a,91.144,2055,1175-1315,
MN146936,1,93.236,2055,1a,93.820,2055,1175-1315,
MN146937,1,88.078,2055,1a,88.808,2055,1175-1315,
MN146938,1,93.285,2055,1a,93.869,2055,1175-1315,
MN146939,1,93.090,2055,1a,93.723,2055,1175-1315,
MN146940,1,92.360,2055,1a,92.701,2055,1175-1315,
MN146941,1,90.546,2052,1a,91.374,2052,1175-1315,
MN146942,1,89.371,1844,1a,89.751,1844,1175-1315,
MN146943,1,90.302,2052,1a,91.033,2052,1175-1315,
MN146944,1,89.914,932,1a,90.129,932,1175-1315,
MN146945,1,92.506,2055,1a,93.187,2055,1175-1315,
MN146946,1,92.360,2055,1a,93.090,2055,1175-1315,
MN146947,1,92.071,1854,1a,92.718,1854,1175-1315,
MN146948,1,92.271,1656,1a,92.995,1656,1175-1315,
MN146949,1,92.457,2055,1a,93.187,2055,1175-1315,
MN146950,1,92.603,1406,1a,92.674,1406,1285-1315,
MN146951,1,92.002,1788,1a,92.394,1788,1175-1315,
MN146952,1,92.057,2052,1a,92.349,2052,1175-1315,
